'Time and date','MCL1','II','V','ABP','PAP','PLETH','RESP'
'[07:40:49.594 26/05/1995]',0.001,-0.025,0.002,92.850,63.417,0.000,-0.295
'[07:40:49.596 26/05/1995]',0.001,-0.025,0.002,92.850,63.417,0.000,-0.295
'[07:40:49.598 26/05/1995]',0.001,-0.025,0.002,92.850,63.417,0.000,-0.295
'[07:40:49.600 26/05/1995]',0.001,-0.025,0.002,90.375,61.709,0.000,-0.247
'[07:40:49.602 26/05/1995]',0.001,-0.025,0.002,90.375,61.709,0.000,-0.247
'[07:40:49.604 26/05/1995]',0.001,-0.025,0.002,90.375,61.709,0.000,-0.247
'[07:40:49.606 26/05/1995]',0.001,-0.025,0.002,90.375,61.709,0.000,-0.247
'[07:40:49.608 26/05/1995]',0.001,-0.025,0.002,87.825,60.151,0.000,-0.202
'[07:40:49.610 26/05/1995]',0.001,-0.025,0.002,87.825,60.151,0.000,-0.202
'[07:40:49.612 26/05/1995]',0.001,-0.025,0.002,87.825,60.151,0.000,-0.202
'[07:40:49.614 26/05/1995]',0.001,-0.025,0.002,87.825,60.151,0.000,-0.202
'[07:40:49.616 26/05/1995]',0.001,-0.052,0.002,85.425,58.593,0.000,-0.157
'[07:40:49.618 26/05/1995]',0.001,-0.025,0.002,85.425,58.593,0.000,-0.157
'[07:40:49.620 26/05/1995]',0.001,-0.052,0.002,85.425,58.593,0.000,-0.157
'[07:40:49.622 26/05/1995]',0.001,-0.052,0.002,85.425,58.593,0.000,-0.157
'[07:40:49.624 26/05/1995]',0.011,-0.052,0.002,83.175,57.186,0.000,-0.114
'[07:40:49.626 26/05/1995]',0.011,-0.052,0.002,83.175,57.186,0.000,-0.114
'[07:40:49.628 26/05/1995]',0.001,-0.052,0.002,83.175,57.186,0.000,-0.114
'[07:40:49.630 26/05/1995]',0.001,-0.052,0.002,83.175,57.186,0.000,-0.114
'[07:40:49.632 26/05/1995]',0.001,-0.052,0.002,81.225,55.980,0.000,-0.072
'[07:40:49.634 26/05/1995]',0.001,-0.052,0.002,81.225,55.980,0.000,-0.072
'[07:40:49.636 26/05/1995]',0.001,-0.052,0.002,81.225,55.980,0.000,-0.072
'[07:40:49.638 26/05/1995]',0.001,-0.052,0.002,81.225,55.980,0.000,-0.072
'[07:40:49.640 26/05/1995]',0.011,-0.052,0.002,79.575,54.824,0.000,-0.031
'[07:40:49.642 26/05/1995]',0.011,-0.052,0.002,79.575,54.824,0.000,-0.031
'[07:40:49.644 26/05/1995]',0.011,-0.052,0.002,79.575,54.824,0.000,-0.031
'[07:40:49.646 26/05/1995]',0.011,-0.052,0.002,79.575,54.824,0.000,-0.031
'[07:40:49.648 26/05/1995]',0.011,-0.052,0.002,78.300,53.819,0.000,0.009
'[07:40:49.650 26/05/1995]',0.011,-0.052,0.002,78.300,53.819,0.000,0.009
'[07:40:49.652 26/05/1995]',0.001,-0.052,0.002,78.300,53.819,0.000,0.009
'[07:40:49.654 26/05/1995]',0.001,-0.052,0.002,78.300,53.819,0.000,0.009
'[07:40:49.656 26/05/1995]',0.001,-0.052,0.002,77.325,53.015,0.000,0.048
'[07:40:49.658 26/05/1995]',0.001,-0.052,0.002,77.325,53.015,0.000,0.048
'[07:40:49.660 26/05/1995]',0.001,-0.052,0.002,77.325,53.015,0.000,0.048
'[07:40:49.662 26/05/1995]',0.001,-0.052,0.002,77.325,53.015,0.000,0.048
'[07:40:49.664 26/05/1995]',0.001,-0.052,0.002,76.575,52.312,0.000,0.086
'[07:40:49.666 26/05/1995]',0.001,-0.052,0.002,76.575,52.312,0.000,0.086
'[07:40:49.668 26/05/1995]',0.001,-0.052,0.002,76.575,52.312,0.000,0.086
'[07:40:49.670 26/05/1995]',0.021,-0.052,0.002,76.575,52.312,0.000,0.086
'[07:40:49.672 26/05/1995]',0.021,-0.025,0.019,76.125,51.658,0.000,0.123
'[07:40:49.674 26/05/1995]',0.032,-0.025,0.002,76.125,51.658,0.000,0.123
'[07:40:49.676 26/05/1995]',0.032,-0.025,0.019,76.125,51.658,0.000,0.123
'[07:40:49.678 26/05/1995]',0.032,-0.025,0.019,76.125,51.658,0.000,0.123
'[07:40:49.680 26/05/1995]',0.032,-0.025,0.019,75.825,51.055,0.000,0.161
'[07:40:49.682 26/05/1995]',0.032,-0.025,0.019,75.825,51.055,0.000,0.161
'[07:40:49.684 26/05/1995]',0.032,0.002,0.019,75.825,51.055,0.000,0.161
'[07:40:49.686 26/05/1995]',0.032,-0.025,0.019,75.825,51.055,0.000,0.161
'[07:40:49.688 26/05/1995]',0.021,-0.025,0.019,75.525,50.402,0.000,0.197
'[07:40:49.690 26/05/1995]',0.021,0.002,0.019,75.525,50.402,0.000,0.197
'[07:40:49.692 26/05/1995]',0.011,0.002,0.002,75.525,50.402,0.000,0.197
'[07:40:49.694 26/05/1995]',0.001,0.002,0.002,75.525,50.402,0.000,0.197
'[07:40:49.696 26/05/1995]',0.001,0.002,0.002,75.225,49.799,0.000,0.233
'[07:40:49.698 26/05/1995]',0.001,0.028,0.002,75.225,49.799,0.000,0.233
'[07:40:49.700 26/05/1995]',0.001,0.028,0.002,75.225,49.799,0.000,0.233
'[07:40:49.702 26/05/1995]',0.001,0.002,0.002,75.225,49.799,0.000,0.233
'[07:40:49.704 26/05/1995]',0.001,0.002,0.002,75.075,49.045,0.000,0.269
'[07:40:49.706 26/05/1995]',0.001,0.002,-0.017,75.075,49.045,0.000,0.269
'[07:40:49.708 26/05/1995]',0.001,0.002,-0.017,75.075,49.045,0.000,0.269
'[07:40:49.710 26/05/1995]',0.001,0.002,-0.017,75.075,49.045,0.000,0.269
'[07:40:49.712 26/05/1995]',-0.009,0.002,-0.017,74.775,48.342,0.000,0.303
'[07:40:49.714 26/05/1995]',-0.020,0.002,-0.035,74.775,48.342,0.000,0.303
'[07:40:49.716 26/05/1995]',-0.030,0.002,-0.035,74.775,48.342,0.000,0.303
'[07:40:49.718 26/05/1995]',-0.030,0.028,-0.035,74.775,48.342,0.000,0.303
'[07:40:49.720 26/05/1995]',-0.030,0.028,-0.035,74.475,47.538,0.000,0.338
'[07:40:49.722 26/05/1995]',-0.041,0.028,-0.035,74.475,47.538,0.000,0.338
'[07:40:49.724 26/05/1995]',-0.041,0.028,-0.035,74.475,47.538,0.000,0.338
'[07:40:49.726 26/05/1995]',-0.030,0.002,-0.035,74.475,47.538,0.000,0.338
'[07:40:49.728 26/05/1995]',-0.030,0.002,-0.035,74.100,46.583,0.000,0.371
'[07:40:49.730 26/05/1995]',-0.030,0.002,-0.035,74.100,46.583,0.000,0.371
'[07:40:49.732 26/05/1995]',-0.030,0.002,-0.035,74.100,46.583,0.000,0.371
'[07:40:49.734 26/05/1995]',-0.020,0.002,-0.035,74.100,46.583,0.000,0.371
'[07:40:49.736 26/05/1995]',-0.020,0.002,-0.035,73.725,45.578,0.000,0.404
'[07:40:49.738 26/05/1995]',-0.020,0.002,-0.035,73.725,45.578,0.000,0.404
'[07:40:49.740 26/05/1995]',-0.020,0.002,-0.035,73.725,45.578,0.000,0.404
'[07:40:49.742 26/05/1995]',-0.009,0.002,-0.017,73.725,45.578,0.000,0.404
'[07:40:49.744 26/05/1995]',-0.009,0.002,-0.017,73.275,44.523,0.000,0.434
'[07:40:49.746 26/05/1995]',-0.009,-0.025,-0.017,73.275,44.523,0.000,0.434
'[07:40:49.748 26/05/1995]',-0.020,-0.025,-0.017,73.275,44.523,0.000,0.434
'[07:40:49.750 26/05/1995]',-0.030,-0.025,-0.017,73.275,44.523,0.000,0.434
'[07:40:49.752 26/05/1995]',-0.030,-0.025,-0.017,72.825,43.417,0.000,0.464
'[07:40:49.754 26/05/1995]',-0.041,-0.025,-0.017,72.825,43.417,0.000,0.464
'[07:40:49.756 26/05/1995]',-0.041,0.002,-0.035,72.825,43.417,0.000,0.464
'[07:40:49.758 26/05/1995]',-0.041,0.002,-0.035,72.825,43.417,0.000,0.464
'[07:40:49.760 26/05/1995]',-0.030,0.002,-0.017,72.375,42.362,0.000,0.491
'[07:40:49.762 26/05/1995]',-0.030,0.002,-0.035,72.375,42.362,0.000,0.491
'[07:40:49.764 26/05/1995]',-0.030,0.002,-0.017,72.375,42.362,0.000,0.491
'[07:40:49.766 26/05/1995]',-0.030,-0.025,-0.017,72.375,42.362,0.000,0.491
'[07:40:49.768 26/05/1995]',-0.041,-0.025,-0.017,71.775,41.307,0.000,0.517
'[07:40:49.770 26/05/1995]',-0.030,-0.025,0.002,71.775,41.307,0.000,0.517
'[07:40:49.772 26/05/1995]',-0.009,-0.052,0.002,71.775,41.307,0.000,0.517
'[07:40:49.774 26/05/1995]',0.001,-0.052,0.002,71.775,41.307,0.000,0.517
'[07:40:49.776 26/05/1995]',0.001,-0.052,0.002,71.325,40.302,0.000,0.541
'[07:40:49.778 26/05/1995]',0.001,-0.025,0.002,71.325,40.302,0.000,0.541
'[07:40:49.780 26/05/1995]',0.001,-0.025,0.002,71.325,40.302,0.000,0.541
'[07:40:49.782 26/05/1995]',0.001,-0.025,0.002,71.325,40.302,0.000,0.541
'[07:40:49.784 26/05/1995]',0.001,-0.052,0.002,70.725,39.246,0.000,0.564
'[07:40:49.786 26/05/1995]',0.001,-0.052,0.002,70.725,39.246,0.000,0.564
'[07:40:49.788 26/05/1995]',-0.009,-0.052,0.002,70.725,39.246,0.000,0.564
'[07:40:49.790 26/05/1995]',-0.009,-0.052,0.002,70.725,39.246,0.000,0.564
'[07:40:49.792 26/05/1995]',-0.009,-0.052,0.002,70.275,38.291,0.000,0.584
'[07:40:49.794 26/05/1995]',-0.009,-0.052,0.002,70.275,38.291,0.000,0.584
'[07:40:49.796 26/05/1995]',0.001,-0.052,0.002,70.275,38.291,0.000,0.584
'[07:40:49.798 26/05/1995]',0.001,-0.052,0.002,70.275,38.291,0.000,0.584
'[07:40:49.800 26/05/1995]',0.001,-0.025,0.002,69.675,37.337,0.000,0.604
'[07:40:49.802 26/05/1995]',0.001,-0.025,0.002,69.675,37.337,0.000,0.604
'[07:40:49.804 26/05/1995]',-0.009,-0.025,0.002,69.675,37.337,0.000,0.604
'[07:40:49.806 26/05/1995]',0.001,-0.025,0.002,69.675,37.337,0.000,0.604
'[07:40:49.808 26/05/1995]',-0.009,-0.025,0.002,69.150,36.482,0.000,0.623
'[07:40:49.810 26/05/1995]',-0.009,-0.025,0.002,69.150,36.482,0.000,0.623
'[07:40:49.812 26/05/1995]',-0.009,-0.052,0.002,69.150,36.482,0.000,0.623
'[07:40:49.814 26/05/1995]',-0.009,-0.052,0.002,69.150,36.482,0.000,0.623
'[07:40:49.816 26/05/1995]',0.001,-0.052,0.002,68.700,35.678,0.000,0.640
'[07:40:49.818 26/05/1995]',-0.009,-0.052,0.002,68.700,35.678,0.000,0.640
'[07:40:49.820 26/05/1995]',-0.009,-0.052,0.002,68.700,35.678,0.000,0.640
'[07:40:49.822 26/05/1995]',-0.009,-0.052,0.002,68.700,35.678,0.000,0.640
'[07:40:49.824 26/05/1995]',0.001,-0.052,0.002,68.250,34.975,0.000,0.658
'[07:40:49.826 26/05/1995]',-0.020,-0.052,0.002,68.250,34.975,0.000,0.658
'[07:40:49.828 26/05/1995]',-0.009,-0.052,0.002,68.250,34.975,0.000,0.658
'[07:40:49.830 26/05/1995]',-0.009,-0.052,0.002,68.250,34.975,0.000,0.658
'[07:40:49.832 26/05/1995]',-0.009,-0.025,0.002,67.725,34.372,0.000,0.675
'[07:40:49.834 26/05/1995]',-0.009,-0.025,0.002,67.725,34.372,0.000,0.675
'[07:40:49.836 26/05/1995]',0.001,-0.025,0.002,67.725,34.372,0.000,0.675
'[07:40:49.838 26/05/1995]',0.001,-0.025,0.002,67.725,34.372,0.000,0.675
'[07:40:49.840 26/05/1995]',0.001,-0.052,0.002,67.350,33.819,0.000,0.691
'[07:40:49.842 26/05/1995]',0.001,-0.052,0.002,67.350,33.819,0.000,0.691
'[07:40:49.844 26/05/1995]',0.001,-0.052,0.002,67.350,33.819,0.000,0.691
'[07:40:49.846 26/05/1995]',-0.009,-0.052,0.002,67.350,33.819,0.000,0.691
'[07:40:49.848 26/05/1995]',-0.009,-0.052,0.002,66.975,33.367,0.000,0.706
'[07:40:49.850 26/05/1995]',-0.009,-0.025,0.002,66.975,33.367,0.000,0.706
'[07:40:49.852 26/05/1995]',-0.009,-0.025,0.002,66.975,33.367,0.000,0.706
'[07:40:49.854 26/05/1995]',-0.009,-0.025,0.002,66.975,33.367,0.000,0.706
'[07:40:49.856 26/05/1995]',-0.020,-0.025,0.002,66.600,33.015,0.000,0.721
'[07:40:49.858 26/05/1995]',-0.009,-0.025,0.002,66.600,33.015,0.000,0.721
'[07:40:49.860 26/05/1995]',-0.009,-0.025,0.002,66.600,33.015,0.000,0.721
'[07:40:49.862 26/05/1995]',-0.009,-0.052,0.002,66.600,33.015,0.000,0.721
'[07:40:49.864 26/05/1995]',-0.020,-0.052,0.002,66.225,32.563,0.000,0.735
'[07:40:49.866 26/05/1995]',-0.009,-0.052,0.002,66.225,32.563,0.000,0.735
'[07:40:49.868 26/05/1995]',-0.009,-0.052,0.002,66.225,32.563,0.000,0.735
'[07:40:49.870 26/05/1995]',-0.009,-0.025,0.002,66.225,32.563,0.000,0.735
'[07:40:49.872 26/05/1995]',0.001,-0.025,0.002,65.850,32.060,0.000,0.750
'[07:40:49.874 26/05/1995]',0.001,-0.025,0.002,65.850,32.060,0.000,0.750
'[07:40:49.876 26/05/1995]',-0.009,-0.025,0.002,65.850,32.060,0.000,0.750
'[07:40:49.878 26/05/1995]',-0.009,-0.025,0.002,65.850,32.060,0.000,0.750
'[07:40:49.880 26/05/1995]',0.001,-0.025,0.002,65.400,31.508,0.000,0.764
'[07:40:49.882 26/05/1995]',0.001,-0.025,0.002,65.400,31.508,0.000,0.764
'[07:40:49.884 26/05/1995]',0.001,-0.025,0.002,65.400,31.508,0.000,0.764
'[07:40:49.886 26/05/1995]',-0.009,-0.025,0.002,65.400,31.508,0.000,0.764
'[07:40:49.888 26/05/1995]',-0.020,-0.025,0.002,65.025,30.854,0.000,0.780
'[07:40:49.890 26/05/1995]',-0.020,0.002,0.002,65.025,30.854,0.000,0.780
'[07:40:49.892 26/05/1995]',-0.020,0.002,0.002,65.025,30.854,0.000,0.780
'[07:40:49.894 26/05/1995]',-0.009,0.002,0.002,65.025,30.854,0.000,0.780
'[07:40:49.896 26/05/1995]',-0.020,0.002,0.002,64.800,30.302,0.000,0.796
'[07:40:49.898 26/05/1995]',-0.009,-0.025,0.002,64.800,30.302,0.000,0.796
'[07:40:49.900 26/05/1995]',-0.009,-0.025,0.002,64.800,30.302,0.000,0.796
'[07:40:49.902 26/05/1995]',0.001,-0.025,0.002,64.800,30.302,0.000,0.796
'[07:40:49.904 26/05/1995]',0.001,-0.025,0.002,64.425,29.749,0.000,0.814
'[07:40:49.906 26/05/1995]',0.001,-0.025,0.002,64.425,29.749,0.000,0.814
'[07:40:49.908 26/05/1995]',0.001,-0.025,0.002,64.425,29.749,0.000,0.814
'[07:40:49.910 26/05/1995]',0.001,-0.025,0.002,64.425,29.749,0.000,0.814
'[07:40:49.912 26/05/1995]',0.001,-0.052,0.002,64.125,29.296,0.000,0.832
'[07:40:49.914 26/05/1995]',0.001,-0.052,0.002,64.125,29.296,0.000,0.832
'[07:40:49.916 26/05/1995]',0.001,-0.052,0.002,64.125,29.296,0.000,0.832
'[07:40:49.918 26/05/1995]',-0.009,-0.052,0.002,64.125,29.296,0.000,0.832
'[07:40:49.920 26/05/1995]',-0.020,-0.025,0.002,63.825,28.995,0.000,0.852
'[07:40:49.922 26/05/1995]',-0.020,-0.025,0.002,63.825,28.995,0.000,0.852
'[07:40:49.924 26/05/1995]',-0.020,-0.025,0.002,63.825,28.995,0.000,0.852
'[07:40:49.926 26/05/1995]',-0.020,0.002,0.002,63.825,28.995,0.000,0.852
'[07:40:49.928 26/05/1995]',-0.020,0.002,0.002,63.600,28.794,0.000,0.872
'[07:40:49.930 26/05/1995]',-0.020,0.002,0.002,63.600,28.794,0.000,0.872
'[07:40:49.932 26/05/1995]',-0.030,0.002,0.002,63.600,28.794,0.000,0.872
'[07:40:49.934 26/05/1995]',-0.030,0.002,0.002,63.600,28.794,0.000,0.872
'[07:40:49.936 26/05/1995]',-0.030,0.028,0.002,63.300,28.744,0.000,0.892
'[07:40:49.938 26/05/1995]',-0.041,0.083,-0.035,63.300,28.744,0.000,0.892
'[07:40:49.940 26/05/1995]',-0.072,0.164,-0.091,63.300,28.744,0.000,0.892
'[07:40:49.942 26/05/1995]',-0.082,0.218,-0.147,63.300,28.744,0.000,0.892
'[07:40:49.944 26/05/1995]',-0.124,0.300,-0.203,63.000,28.744,0.000,0.913
'[07:40:49.946 26/05/1995]',-0.155,0.381,-0.276,63.000,28.744,0.000,0.913
'[07:40:49.948 26/05/1995]',-0.207,0.488,-0.369,63.000,28.744,0.000,0.913
'[07:40:49.950 26/05/1995]',-0.249,0.570,-0.443,63.000,28.744,0.000,0.913
'[07:40:49.952 26/05/1995]',-0.300,0.678,-0.535,62.775,28.744,0.000,0.935
'[07:40:49.954 26/05/1995]',-0.321,0.760,-0.610,62.775,28.744,0.000,0.935
'[07:40:49.956 26/05/1995]',-0.332,0.785,-0.647,62.775,28.744,0.000,0.935
'[07:40:49.958 26/05/1995]',-0.352,0.813,-0.666,62.775,28.744,0.000,0.935
'[07:40:49.960 26/05/1995]',-0.363,0.813,-0.666,62.400,28.794,0.000,0.957
'[07:40:49.962 26/05/1995]',-0.373,0.732,-0.628,62.400,28.794,0.000,0.957
'[07:40:49.964 26/05/1995]',-0.363,0.678,-0.591,62.400,28.794,0.000,0.957
'[07:40:49.966 26/05/1995]',-0.352,0.570,-0.535,62.400,28.794,0.000,0.957
'[07:40:49.968 26/05/1995]',-0.342,0.515,-0.499,61.950,28.894,0.000,0.978
'[07:40:49.970 26/05/1995]',-0.342,0.461,-0.462,61.950,28.894,0.000,0.978
'[07:40:49.972 26/05/1995]',-0.352,0.461,-0.443,61.950,28.894,0.000,0.978
'[07:40:49.974 26/05/1995]',-0.332,0.434,-0.388,61.950,28.894,0.000,0.978
'[07:40:49.976 26/05/1995]',-0.311,0.434,-0.369,61.575,28.945,0.000,0.999
'[07:40:49.978 26/05/1995]',-0.290,0.434,-0.351,61.575,28.945,0.000,0.999
'[07:40:49.980 26/05/1995]',-0.238,0.434,-0.332,61.575,28.945,0.000,0.999
'[07:40:49.982 26/05/1995]',-0.197,0.434,-0.332,61.575,28.945,0.000,0.999
'[07:40:49.984 26/05/1995]',-0.145,0.488,-0.295,61.125,29.045,0.000,1.018
'[07:40:49.986 26/05/1995]',-0.072,0.488,-0.276,61.125,29.045,0.000,1.018
'[07:40:49.988 26/05/1995]',-0.009,0.515,-0.258,61.125,29.045,0.000,1.018
'[07:40:49.990 26/05/1995]',0.032,0.515,-0.258,61.125,29.045,0.000,1.018
'[07:40:49.992 26/05/1995]',0.063,0.543,-0.258,60.600,29.246,0.000,1.024
'[07:40:49.994 26/05/1995]',0.105,0.570,-0.258,60.600,29.246,0.000,1.024
'[07:40:49.996 26/05/1995]',0.115,0.570,-0.221,60.600,29.246,0.000,1.024
'[07:40:49.998 26/05/1995]',0.146,0.515,-0.203,60.600,29.246,0.000,1.024
'[07:40:50.000 26/05/1995]',0.177,0.461,-0.166,60.225,29.397,0.000,1.024
'[07:40:50.002 26/05/1995]',0.208,0.381,-0.128,60.225,29.397,0.000,1.024
'[07:40:50.004 26/05/1995]',0.229,0.327,-0.110,60.225,29.397,0.000,1.024
'[07:40:50.006 26/05/1995]',0.261,0.273,-0.073,60.225,29.397,0.000,1.024
'[07:40:50.008 26/05/1995]',0.281,0.245,-0.073,59.775,29.497,0.000,1.024
'[07:40:50.010 26/05/1995]',0.302,0.218,-0.035,59.775,29.497,0.000,1.024
'[07:40:50.012 26/05/1995]',0.292,0.191,-0.035,59.775,29.497,0.000,1.024
'[07:40:50.014 26/05/1995]',0.281,0.164,-0.017,59.775,29.497,0.000,1.024
'[07:40:50.016 26/05/1995]',0.261,0.137,0.002,59.400,29.698,0.000,1.024
'[07:40:50.018 26/05/1995]',0.229,0.137,0.002,59.400,29.698,0.000,1.024
'[07:40:50.020 26/05/1995]',0.188,0.137,0.002,59.400,29.698,0.000,1.024
'[07:40:50.022 26/05/1995]',0.146,0.110,0.002,59.400,29.698,0.000,1.024
'[07:40:50.024 26/05/1995]',0.115,0.083,0.002,59.025,29.950,0.000,1.024
'[07:40:50.026 26/05/1995]',0.094,0.055,0.019,59.025,29.950,0.000,1.024
'[07:40:50.028 26/05/1995]',0.053,0.002,0.038,59.025,29.950,0.000,1.024
'[07:40:50.030 26/05/1995]',0.032,0.002,0.057,59.025,29.950,0.000,1.024
'[07:40:50.032 26/05/1995]',0.011,-0.052,0.057,58.725,30.101,0.000,1.024
'[07:40:50.034 26/05/1995]',0.001,-0.052,0.075,58.725,30.101,0.000,1.024
'[07:40:50.036 26/05/1995]',0.001,-0.079,0.075,58.725,30.101,0.000,1.024
'[07:40:50.038 26/05/1995]',0.001,-0.079,0.075,58.725,30.101,0.000,1.024
'[07:40:50.040 26/05/1995]',0.001,-0.079,0.075,58.425,30.201,0.000,1.024
'[07:40:50.042 26/05/1995]',0.001,-0.079,0.075,58.425,30.201,0.000,1.024
'[07:40:50.044 26/05/1995]',0.001,-0.079,0.075,58.425,30.201,0.000,1.024
'[07:40:50.046 26/05/1995]',0.001,-0.079,0.075,58.425,30.201,0.000,1.024
'[07:40:50.048 26/05/1995]',0.001,-0.079,0.075,58.200,30.302,0.000,1.024
'[07:40:50.050 26/05/1995]',0.001,-0.106,0.075,58.200,30.302,0.000,1.024
'[07:40:50.052 26/05/1995]',0.001,-0.106,0.075,58.200,30.302,0.000,1.024
'[07:40:50.054 26/05/1995]',0.001,-0.106,0.075,58.200,30.302,0.000,1.024
'[07:40:50.056 26/05/1995]',0.001,-0.106,0.075,58.050,30.352,0.000,1.024
'[07:40:50.058 26/05/1995]',0.001,-0.106,0.075,58.050,30.352,0.000,1.024
'[07:40:50.060 26/05/1995]',0.001,-0.079,0.075,58.050,30.352,0.000,1.024
'[07:40:50.062 26/05/1995]',0.001,-0.106,0.075,58.050,30.352,0.000,1.024
'[07:40:50.064 26/05/1995]',0.001,-0.106,0.075,57.825,30.452,0.000,1.024
'[07:40:50.066 26/05/1995]',0.001,-0.106,0.094,57.825,30.452,0.000,1.024
'[07:40:50.068 26/05/1995]',0.001,-0.106,0.075,57.825,30.452,0.000,1.024
'[07:40:50.070 26/05/1995]',0.001,-0.106,0.075,57.825,30.452,0.000,1.024
'[07:40:50.072 26/05/1995]',0.001,-0.106,0.075,57.750,30.804,0.000,1.024
'[07:40:50.074 26/05/1995]',0.001,-0.106,0.075,57.750,30.804,0.000,1.024
'[07:40:50.076 26/05/1995]',0.001,-0.106,0.075,57.750,30.804,0.000,1.024
'[07:40:50.078 26/05/1995]',0.001,-0.106,0.075,57.750,30.804,0.000,1.024
'[07:40:50.080 26/05/1995]',0.001,-0.106,0.075,57.675,31.508,0.000,1.024
'[07:40:50.082 26/05/1995]',0.001,-0.106,0.075,57.675,31.508,0.000,1.024
'[07:40:50.084 26/05/1995]',0.001,-0.106,0.075,57.675,31.508,0.000,1.024
'[07:40:50.086 26/05/1995]',0.001,-0.079,0.075,57.675,31.508,0.000,1.024
'[07:40:50.088 26/05/1995]',0.001,-0.079,0.075,57.675,32.663,0.000,1.024
'[07:40:50.090 26/05/1995]',0.001,-0.106,0.075,57.675,32.663,0.000,1.024
'[07:40:50.092 26/05/1995]',0.001,-0.079,0.075,57.675,32.663,0.000,1.024
'[07:40:50.094 26/05/1995]',0.001,-0.106,0.075,57.675,32.663,0.000,1.024
'[07:40:50.096 26/05/1995]',0.001,-0.106,0.075,57.675,34.121,0.000,1.024
'[07:40:50.098 26/05/1995]',0.001,-0.106,0.075,57.675,34.121,0.000,1.024
'[07:40:50.100 26/05/1995]',0.001,-0.133,0.075,57.675,34.121,0.000,1.024
'[07:40:50.102 26/05/1995]',0.001,-0.133,0.075,57.675,34.121,0.000,1.024
'[07:40:50.104 26/05/1995]',0.001,-0.133,0.075,57.750,35.930,0.000,1.024
'[07:40:50.106 26/05/1995]',0.001,-0.133,0.094,57.750,35.930,0.000,1.024
'[07:40:50.108 26/05/1995]',0.001,-0.133,0.075,57.750,35.930,0.000,1.024
'[07:40:50.110 26/05/1995]',0.001,-0.133,0.075,57.750,35.930,0.000,1.024
'[07:40:50.112 26/05/1995]',0.001,-0.133,0.075,57.825,38.040,0.000,1.024
'[07:40:50.114 26/05/1995]',-0.009,-0.133,0.075,57.825,38.040,0.000,1.024
'[07:40:50.116 26/05/1995]',0.001,-0.106,0.075,57.825,38.040,0.000,1.024
'[07:40:50.118 26/05/1995]',0.001,-0.106,0.075,57.825,38.040,0.000,1.024
'[07:40:50.120 26/05/1995]',-0.009,-0.106,0.075,58.125,40.603,0.000,1.024
'[07:40:50.122 26/05/1995]',0.001,-0.106,0.075,58.125,40.603,0.000,1.024
'[07:40:50.124 26/05/1995]',0.001,-0.106,0.075,58.125,40.603,0.000,1.024
'[07:40:50.126 26/05/1995]',0.001,-0.106,0.075,58.125,40.603,0.000,1.024
'[07:40:50.128 26/05/1995]',0.001,-0.106,0.075,58.500,43.518,0.000,1.024
'[07:40:50.130 26/05/1995]',0.001,-0.133,0.094,58.500,43.518,0.000,1.024
'[07:40:50.132 26/05/1995]',0.001,-0.133,0.094,58.500,43.518,0.000,1.024
'[07:40:50.134 26/05/1995]',0.001,-0.133,0.094,58.500,43.518,0.000,1.024
'[07:40:50.136 26/05/1995]',0.001,-0.133,0.094,59.400,46.734,0.000,1.024
'[07:40:50.138 26/05/1995]',0.001,-0.133,0.094,59.400,46.734,0.000,1.024
'[07:40:50.140 26/05/1995]',0.001,-0.133,0.094,59.400,46.734,0.000,1.024
'[07:40:50.142 26/05/1995]',-0.009,-0.133,0.094,59.400,46.734,0.000,1.024
'[07:40:50.144 26/05/1995]',0.001,-0.106,0.094,60.825,50.050,0.000,1.024
'[07:40:50.146 26/05/1995]',0.001,-0.106,0.075,60.825,50.050,0.000,1.024
'[07:40:50.148 26/05/1995]',0.001,-0.106,0.094,60.825,50.050,0.000,1.024
'[07:40:50.150 26/05/1995]',0.001,-0.106,0.094,60.825,50.050,0.000,1.024
'[07:40:50.152 26/05/1995]',0.001,-0.133,0.094,63.150,53.367,0.000,1.024
'[07:40:50.154 26/05/1995]',0.001,-0.133,0.094,63.150,53.367,0.000,1.024
'[07:40:50.156 26/05/1995]',0.001,-0.106,0.094,63.150,53.367,0.000,1.024
'[07:40:50.158 26/05/1995]',0.001,-0.133,0.094,63.150,53.367,0.000,1.024
'[07:40:50.160 26/05/1995]',0.001,-0.106,0.094,66.300,56.583,0.000,1.024
'[07:40:50.162 26/05/1995]',-0.009,-0.106,0.094,66.300,56.583,0.000,1.024
'[07:40:50.164 26/05/1995]',-0.009,-0.133,0.094,66.300,56.583,0.000,1.024
'[07:40:50.166 26/05/1995]',-0.009,-0.133,0.094,66.300,56.583,0.000,1.024
'[07:40:50.168 26/05/1995]',-0.009,-0.133,0.075,70.275,59.749,0.000,1.024
'[07:40:50.170 26/05/1995]',-0.020,-0.133,0.075,70.275,59.749,0.000,1.024
'[07:40:50.172 26/05/1995]',-0.020,-0.106,0.075,70.275,59.749,0.000,1.024
'[07:40:50.174 26/05/1995]',-0.020,-0.106,0.075,70.275,59.749,0.000,1.024
'[07:40:50.176 26/05/1995]',-0.030,-0.106,0.075,74.850,62.613,0.000,1.024
'[07:40:50.178 26/05/1995]',-0.009,-0.106,0.075,74.850,62.613,0.000,1.024
'[07:40:50.180 26/05/1995]',-0.009,-0.106,0.075,74.850,62.613,0.000,1.024
