'Time and date','II','I','V','ABP','PLETH','RESP'
'[16:10:09.630 12/11/1995]',0.545,0.076,-0.522,50.902,-0.253,0.419
'[16:10:09.632 12/11/1995]',0.469,0.064,-0.448,50.526,-0.267,0.427
'[16:10:09.634 12/11/1995]',0.402,0.035,-0.380,50.526,-0.267,0.427
'[16:10:09.636 12/11/1995]',0.327,0.012,-0.318,50.526,-0.267,0.427
'[16:10:09.638 12/11/1995]',0.260,-0.005,-0.255,50.526,-0.267,0.427
'[16:10:09.640 12/11/1995]',0.176,-0.029,-0.210,50.150,-0.276,0.434
'[16:10:09.642 12/11/1995]',0.093,-0.046,-0.175,50.150,-0.276,0.434
'[16:10:09.644 12/11/1995]',0.034,-0.046,-0.136,50.150,-0.276,0.434
'[16:10:09.646 12/11/1995]',-0.016,-0.052,-0.096,50.150,-0.276,0.434
'[16:10:09.648 12/11/1995]',-0.050,-0.046,-0.068,49.925,-0.289,0.441
'[16:10:09.650 12/11/1995]',-0.058,-0.034,-0.045,49.925,-0.289,0.441
'[16:10:09.652 12/11/1995]',-0.066,-0.034,-0.028,49.925,-0.289,0.441
'[16:10:09.654 12/11/1995]',-0.066,-0.034,-0.011,49.925,-0.289,0.441
'[16:10:09.656 12/11/1995]',-0.075,-0.046,0.001,49.624,-0.300,0.448
'[16:10:09.658 12/11/1995]',-0.083,-0.034,0.012,49.624,-0.300,0.448
'[16:10:09.660 12/11/1995]',-0.092,-0.034,0.029,49.624,-0.300,0.448
'[16:10:09.662 12/11/1995]',-0.092,-0.029,0.046,49.624,-0.300,0.448
'[16:10:09.664 12/11/1995]',-0.092,-0.034,0.052,49.323,-0.309,0.455
'[16:10:09.666 12/11/1995]',-0.092,-0.029,0.063,49.323,-0.309,0.455
'[16:10:09.668 12/11/1995]',-0.092,-0.023,0.069,49.323,-0.309,0.455
'[16:10:09.670 12/11/1995]',-0.092,-0.029,0.074,49.323,-0.309,0.455
'[16:10:09.672 12/11/1995]',-0.100,-0.034,0.074,49.098,-0.323,0.462
'[16:10:09.674 12/11/1995]',-0.100,-0.034,0.069,49.098,-0.323,0.462
'[16:10:09.676 12/11/1995]',-0.100,-0.034,0.069,49.098,-0.323,0.462
'[16:10:09.678 12/11/1995]',-0.108,-0.034,0.074,49.098,-0.323,0.462
'[16:10:09.680 12/11/1995]',-0.108,-0.029,0.074,48.722,-0.332,0.468
'[16:10:09.682 12/11/1995]',-0.100,-0.023,0.074,48.722,-0.332,0.468
'[16:10:09.684 12/11/1995]',-0.100,-0.023,0.085,48.722,-0.332,0.468
'[16:10:09.686 12/11/1995]',-0.100,-0.023,0.085,48.722,-0.332,0.468
'[16:10:09.688 12/11/1995]',-0.100,-0.029,0.074,48.421,-0.343,0.475
'[16:10:09.690 12/11/1995]',-0.100,-0.034,0.085,48.421,-0.343,0.475
'[16:10:09.692 12/11/1995]',-0.100,-0.034,0.074,48.421,-0.343,0.475
'[16:10:09.694 12/11/1995]',-0.108,-0.029,0.074,48.421,-0.343,0.475
'[16:10:09.696 12/11/1995]',-0.100,-0.029,0.074,48.045,-0.352,0.483
'[16:10:09.698 12/11/1995]',-0.100,-0.023,0.074,48.045,-0.352,0.483
'[16:10:09.700 12/11/1995]',-0.092,-0.023,0.085,48.045,-0.352,0.483
'[16:10:09.702 12/11/1995]',-0.092,-0.023,0.085,48.045,-0.352,0.483
'[16:10:09.704 12/11/1995]',-0.100,-0.029,0.085,47.744,-0.361,0.490
'[16:10:09.706 12/11/1995]',-0.100,-0.034,0.074,47.744,-0.361,0.490
'[16:10:09.708 12/11/1995]',-0.100,-0.034,0.074,47.744,-0.361,0.490
'[16:10:09.710 12/11/1995]',-0.100,-0.034,0.074,47.744,-0.361,0.490
'[16:10:09.712 12/11/1995]',-0.100,-0.029,0.074,47.444,-0.370,0.496
'[16:10:09.714 12/11/1995]',-0.100,-0.023,0.074,47.444,-0.370,0.496
'[16:10:09.716 12/11/1995]',-0.100,-0.023,0.074,47.444,-0.370,0.496
'[16:10:09.718 12/11/1995]',-0.092,-0.011,0.085,47.444,-0.370,0.496
'[16:10:09.720 12/11/1995]',-0.092,-0.023,0.074,47.218,-0.379,0.502
'[16:10:09.722 12/11/1995]',-0.092,-0.023,0.074,47.218,-0.379,0.502
'[16:10:09.724 12/11/1995]',-0.100,-0.029,0.069,47.218,-0.379,0.502
'[16:10:09.726 12/11/1995]',-0.100,-0.029,0.074,47.218,-0.379,0.502
'[16:10:09.728 12/11/1995]',-0.092,-0.029,0.069,46.917,-0.386,0.507
'[16:10:09.730 12/11/1995]',-0.100,-0.023,0.069,46.917,-0.386,0.507
'[16:10:09.732 12/11/1995]',-0.092,-0.011,0.074,46.917,-0.386,0.507
'[16:10:09.734 12/11/1995]',-0.092,-0.011,0.069,46.917,-0.386,0.507
'[16:10:09.736 12/11/1995]',-0.083,-0.011,0.074,46.541,-0.393,0.512
'[16:10:09.738 12/11/1995]',-0.083,-0.029,0.069,46.541,-0.393,0.512
'[16:10:09.740 12/11/1995]',-0.092,-0.029,0.069,46.541,-0.393,0.512
'[16:10:09.742 12/11/1995]',-0.092,-0.029,0.063,46.541,-0.393,0.512
'[16:10:09.744 12/11/1995]',-0.092,-0.023,0.069,46.165,-0.402,0.516
'[16:10:09.746 12/11/1995]',-0.092,-0.023,0.069,46.165,-0.402,0.516
'[16:10:09.748 12/11/1995]',-0.092,-0.023,0.069,46.165,-0.402,0.516
'[16:10:09.750 12/11/1995]',-0.083,-0.011,0.069,46.165,-0.402,0.516
'[16:10:09.752 12/11/1995]',-0.083,-0.011,0.069,45.865,-0.408,0.520
'[16:10:09.754 12/11/1995]',-0.083,-0.023,0.063,45.865,-0.408,0.520
'[16:10:09.756 12/11/1995]',-0.083,-0.023,0.063,45.865,-0.408,0.520
'[16:10:09.758 12/11/1995]',-0.083,-0.029,0.063,45.865,-0.408,0.520
'[16:10:09.760 12/11/1995]',-0.083,-0.029,0.052,45.489,-0.413,0.524
'[16:10:09.762 12/11/1995]',-0.083,-0.023,0.063,45.489,-0.413,0.524
'[16:10:09.764 12/11/1995]',-0.075,-0.011,0.063,45.489,-0.413,0.524
'[16:10:09.766 12/11/1995]',-0.075,-0.011,0.063,45.489,-0.413,0.524
'[16:10:09.768 12/11/1995]',-0.066,-0.011,0.063,45.113,-0.420,0.527
'[16:10:09.770 12/11/1995]',-0.066,-0.011,0.063,45.113,-0.420,0.527
'[16:10:09.772 12/11/1995]',-0.066,-0.023,0.063,45.113,-0.420,0.527
'[16:10:09.774 12/11/1995]',-0.066,-0.023,0.052,45.113,-0.420,0.527
'[16:10:09.776 12/11/1995]',-0.066,-0.029,0.052,44.812,-0.426,0.531
'[16:10:09.778 12/11/1995]',-0.075,-0.023,0.052,44.812,-0.426,0.531
'[16:10:09.780 12/11/1995]',-0.066,-0.011,0.052,44.812,-0.426,0.531
'[16:10:09.782 12/11/1995]',-0.066,-0.011,0.052,44.812,-0.426,0.531
'[16:10:09.784 12/11/1995]',-0.058,-0.011,0.052,44.737,-0.433,0.535
'[16:10:09.786 12/11/1995]',-0.058,-0.011,0.052,44.737,-0.433,0.535
'[16:10:09.788 12/11/1995]',-0.058,-0.023,0.046,44.737,-0.433,0.535
'[16:10:09.790 12/11/1995]',-0.058,-0.023,0.034,44.737,-0.433,0.535
'[16:10:09.792 12/11/1995]',-0.058,-0.023,0.046,44.962,-0.438,0.539
'[16:10:09.794 12/11/1995]',-0.058,-0.029,0.034,44.962,-0.438,0.539
'[16:10:09.796 12/11/1995]',-0.058,-0.023,0.046,44.962,-0.438,0.539
'[16:10:09.798 12/11/1995]',-0.050,-0.011,0.046,44.962,-0.438,0.539
'[16:10:09.800 12/11/1995]',-0.050,-0.011,0.046,46.015,-0.434,0.543
'[16:10:09.802 12/11/1995]',-0.041,-0.011,0.046,46.015,-0.434,0.543
'[16:10:09.804 12/11/1995]',-0.041,-0.023,0.034,46.015,-0.434,0.543
'[16:10:09.806 12/11/1995]',-0.041,-0.023,0.046,46.015,-0.434,0.543
'[16:10:09.808 12/11/1995]',-0.050,-0.023,0.034,48.271,-0.439,0.547
'[16:10:09.810 12/11/1995]',-0.041,-0.023,0.034,48.271,-0.439,0.547
'[16:10:09.812 12/11/1995]',-0.041,-0.023,0.034,48.271,-0.439,0.547
'[16:10:09.814 12/11/1995]',-0.041,-0.011,0.034,48.271,-0.439,0.547
'[16:10:09.816 12/11/1995]',-0.033,-0.011,0.034,51.955,-0.439,0.550
'[16:10:09.818 12/11/1995]',-0.033,-0.011,0.034,51.955,-0.439,0.550
'[16:10:09.820 12/11/1995]',-0.033,-0.023,0.046,51.955,-0.439,0.550
'[16:10:09.822 12/11/1995]',-0.033,-0.023,0.034,51.955,-0.439,0.550
'[16:10:09.824 12/11/1995]',-0.024,-0.023,0.029,57.068,-0.436,0.553
'[16:10:09.826 12/11/1995]',-0.024,-0.023,0.029,57.068,-0.436,0.553
'[16:10:09.828 12/11/1995]',-0.033,-0.023,0.029,57.068,-0.436,0.553
'[16:10:09.830 12/11/1995]',-0.024,-0.011,0.029,57.068,-0.436,0.553
'[16:10:09.832 12/11/1995]',-0.024,-0.011,0.034,63.083,-0.434,0.555
'[16:10:09.834 12/11/1995]',-0.024,-0.005,0.034,63.083,-0.434,0.555
'[16:10:09.836 12/11/1995]',-0.016,-0.011,0.034,63.083,-0.434,0.555
'[16:10:09.838 12/11/1995]',-0.016,-0.023,0.029,63.083,-0.434,0.555
'[16:10:09.840 12/11/1995]',-0.016,-0.023,0.029,69.474,-0.432,0.556
'[16:10:09.842 12/11/1995]',-0.024,-0.023,0.029,69.474,-0.432,0.556
'[16:10:09.844 12/11/1995]',-0.016,-0.023,0.029,69.474,-0.432,0.556
'[16:10:09.846 12/11/1995]',-0.016,-0.023,0.029,69.474,-0.432,0.556
'[16:10:09.848 12/11/1995]',-0.008,-0.011,0.034,75.564,-0.420,0.556
'[16:10:09.850 12/11/1995]',-0.008,-0.011,0.034,75.564,-0.420,0.556
'[16:10:09.852 12/11/1995]',-0.016,-0.011,0.029,75.564,-0.420,0.556
'[16:10:09.854 12/11/1995]',0.001,-0.011,0.034,75.564,-0.420,0.556
'[16:10:09.856 12/11/1995]',-0.008,-0.023,0.029,81.128,-0.405,0.555
'[16:10:09.858 12/11/1995]',-0.016,-0.029,0.029,81.128,-0.405,0.555
'[16:10:09.860 12/11/1995]',-0.016,-0.029,0.029,81.128,-0.405,0.555
'[16:10:09.862 12/11/1995]',-0.016,-0.023,0.029,81.128,-0.405,0.555
'[16:10:09.864 12/11/1995]',-0.016,-0.011,0.023,86.090,-0.380,0.552
'[16:10:09.866 12/11/1995]',-0.008,-0.011,0.029,86.090,-0.380,0.552
'[16:10:09.868 12/11/1995]',0.001,-0.011,0.029,86.090,-0.380,0.552
'[16:10:09.870 12/11/1995]',0.001,-0.023,0.029,86.090,-0.380,0.552
'[16:10:09.872 12/11/1995]',0.001,-0.023,0.029,90.451,-0.350,0.548
'[16:10:09.874 12/11/1995]',-0.008,-0.023,0.023,90.451,-0.350,0.548
'[16:10:09.876 12/11/1995]',-0.008,-0.023,0.023,90.451,-0.350,0.548
'[16:10:09.878 12/11/1995]',-0.008,-0.023,0.012,90.451,-0.350,0.548
'[16:10:09.880 12/11/1995]',0.001,-0.011,0.029,94.211,-0.316,0.542
'[16:10:09.882 12/11/1995]',0.001,-0.011,0.023,94.211,-0.316,0.542
'[16:10:09.884 12/11/1995]',0.001,-0.011,0.023,94.211,-0.316,0.542
'[16:10:09.886 12/11/1995]',0.009,-0.011,0.023,94.211,-0.316,0.542
'[16:10:09.888 12/11/1995]',0.001,-0.023,0.012,97.368,-0.271,0.536
'[16:10:09.890 12/11/1995]',0.001,-0.023,0.006,97.368,-0.271,0.536
'[16:10:09.892 12/11/1995]',0.009,-0.023,0.006,97.368,-0.271,0.536
'[16:10:09.894 12/11/1995]',0.001,-0.011,0.006,97.368,-0.271,0.536
'[16:10:09.896 12/11/1995]',0.009,-0.011,0.006,100.000,-0.218,0.528
'[16:10:09.898 12/11/1995]',0.009,-0.005,0.006,100.000,-0.218,0.528
'[16:10:09.900 12/11/1995]',0.017,-0.005,0.006,100.000,-0.218,0.528
'[16:10:09.902 12/11/1995]',0.009,-0.005,0.006,100.000,-0.218,0.528
'[16:10:09.904 12/11/1995]',0.017,-0.011,0.006,102.030,-0.159,0.520
'[16:10:09.906 12/11/1995]',0.017,-0.011,0.001,102.030,-0.159,0.520
'[16:10:09.908 12/11/1995]',0.017,-0.011,0.001,102.030,-0.159,0.520
'[16:10:09.910 12/11/1995]',0.017,-0.011,-0.005,102.030,-0.159,0.520
'[16:10:09.912 12/11/1995]',0.009,-0.005,0.001,103.609,-0.098,0.511
'[16:10:09.914 12/11/1995]',0.017,-0.005,0.001,103.609,-0.098,0.511
'[16:10:09.916 12/11/1995]',0.017,-0.005,0.001,103.609,-0.098,0.511
'[16:10:09.918 12/11/1995]',0.017,0.001,0.006,103.609,-0.098,0.511
'[16:10:09.920 12/11/1995]',0.017,-0.005,0.001,104.662,-0.034,0.502
'[16:10:09.922 12/11/1995]',0.017,-0.005,0.001,104.662,-0.034,0.502
'[16:10:09.924 12/11/1995]',0.017,-0.011,0.001,104.662,-0.034,0.502
'[16:10:09.926 12/11/1995]',0.017,-0.011,0.001,104.662,-0.034,0.502
'[16:10:09.928 12/11/1995]',0.017,-0.005,0.006,105.338,0.029,0.493
'[16:10:09.930 12/11/1995]',0.009,-0.005,0.006,105.338,0.029,0.493
'[16:10:09.932 12/11/1995]',0.017,0.001,0.012,105.338,0.029,0.493
'[16:10:09.934 12/11/1995]',0.017,0.001,0.012,105.338,0.029,0.493
'[16:10:09.936 12/11/1995]',0.017,0.001,0.023,105.489,0.093,0.484
'[16:10:09.938 12/11/1995]',0.017,-0.005,0.012,105.489,0.093,0.484
'[16:10:09.940 12/11/1995]',0.017,-0.005,0.012,105.489,0.093,0.484
'[16:10:09.942 12/11/1995]',0.009,-0.011,0.012,105.489,0.093,0.484
'[16:10:09.944 12/11/1995]',0.001,-0.005,0.012,105.113,0.157,0.475
'[16:10:09.946 12/11/1995]',0.009,-0.005,0.023,105.113,0.157,0.475
'[16:10:09.948 12/11/1995]',0.009,0.001,0.012,105.113,0.157,0.475
'[16:10:09.950 12/11/1995]',0.009,0.001,0.029,105.113,0.157,0.475
'[16:10:09.952 12/11/1995]',0.017,0.001,0.029,104.286,0.216,0.466
'[16:10:09.954 12/11/1995]',0.009,-0.005,0.023,104.286,0.216,0.466
'[16:10:09.956 12/11/1995]',0.009,-0.005,0.029,104.286,0.216,0.466
'[16:10:09.958 12/11/1995]',0.001,-0.005,0.029,104.286,0.216,0.466
'[16:10:09.960 12/11/1995]',0.009,-0.005,0.029,103.008,0.275,0.457
'[16:10:09.962 12/11/1995]',0.001,-0.005,0.029,103.008,0.275,0.457
'[16:10:09.964 12/11/1995]',0.001,0.001,0.034,103.008,0.275,0.457
'[16:10:09.966 12/11/1995]',0.009,0.006,0.034,103.008,0.275,0.457
'[16:10:09.968 12/11/1995]',0.009,0.006,0.034,101.429,0.325,0.448
'[16:10:09.970 12/11/1995]',0.009,-0.005,0.034,101.429,0.325,0.448
'[16:10:09.972 12/11/1995]',0.001,-0.005,0.034,101.429,0.325,0.448
'[16:10:09.974 12/11/1995]',0.001,-0.005,0.034,101.429,0.325,0.448
'[16:10:09.976 12/11/1995]',0.001,-0.011,0.029,99.398,0.373,0.438
'[16:10:09.978 12/11/1995]',0.001,-0.005,0.029,99.398,0.373,0.438
'[16:10:09.980 12/11/1995]',0.001,-0.005,0.034,99.398,0.373,0.438
'[16:10:09.982 12/11/1995]',0.001,0.001,0.034,99.398,0.373,0.438
'[16:10:09.984 12/11/1995]',0.001,0.001,0.034,97.068,0.418,0.429
'[16:10:09.986 12/11/1995]',0.001,0.001,0.034,97.068,0.418,0.429
'[16:10:09.988 12/11/1995]',0.001,0.001,0.034,97.068,0.418,0.429
'[16:10:09.990 12/11/1995]',0.001,-0.011,0.029,97.068,0.418,0.429
'[16:10:09.992 12/11/1995]',0.001,-0.005,0.034,94.436,0.457,0.419
'[16:10:09.994 12/11/1995]',0.001,-0.005,0.029,94.436,0.457,0.419
'[16:10:09.996 12/11/1995]',-0.008,-0.005,0.029,94.436,0.457,0.419
'[16:10:09.998 12/11/1995]',0.001,0.001,0.029,94.436,0.457,0.419
'[16:10:10.000 12/11/1995]',0.001,0.001,0.034,91.429,0.491,0.410
'[16:10:10.002 12/11/1995]',0.009,0.001,0.029,91.429,0.491,0.410
'[16:10:10.004 12/11/1995]',0.009,-0.005,0.029,91.429,0.491,0.410
'[16:10:10.006 12/11/1995]',0.001,-0.005,0.029,91.429,0.491,0.410
'[16:10:10.008 12/11/1995]',0.001,-0.011,0.023,88.120,0.521,0.402
'[16:10:10.010 12/11/1995]',0.001,-0.005,0.029,88.120,0.521,0.402
'[16:10:10.012 12/11/1995]',0.001,0.001,0.023,88.120,0.521,0.402
'[16:10:10.014 12/11/1995]',0.001,0.001,0.023,88.120,0.521,0.402
'[16:10:10.016 12/11/1995]',0.009,0.006,0.029,84.586,0.543,0.394
'[16:10:10.018 12/11/1995]',0.001,0.001,0.023,84.586,0.543,0.394
'[16:10:10.020 12/11/1995]',0.001,0.001,0.023,84.586,0.543,0.394
'[16:10:10.022 12/11/1995]',0.001,0.001,0.023,84.586,0.543,0.394
'[16:10:10.024 12/11/1995]',0.001,-0.005,0.012,80.977,0.561,0.386
'[16:10:10.026 12/11/1995]',0.001,-0.005,0.012,80.977,0.561,0.386
'[16:10:10.028 12/11/1995]',0.001,0.001,0.012,80.977,0.561,0.386
'[16:10:10.030 12/11/1995]',0.009,0.001,0.012,80.977,0.561,0.386
'[16:10:10.032 12/11/1995]',0.009,0.006,0.012,77.293,0.571,0.377
'[16:10:10.034 12/11/1995]',0.009,0.006,0.023,77.293,0.571,0.377
'[16:10:10.036 12/11/1995]',0.009,0.006,0.012,77.293,0.571,0.377
'[16:10:10.038 12/11/1995]',0.009,0.006,0.012,77.293,0.571,0.377
'[16:10:10.040 12/11/1995]',0.009,0.001,0.012,73.759,0.576,0.368
'[16:10:10.042 12/11/1995]',0.001,0.001,0.012,73.759,0.576,0.368
'[16:10:10.044 12/11/1995]',0.001,0.001,0.012,73.759,0.576,0.368
'[16:10:10.046 12/11/1995]',0.001,0.001,0.006,73.759,0.576,0.368
'[16:10:10.048 12/11/1995]',0.001,0.006,0.012,70.526,0.573,0.359
'[16:10:10.050 12/11/1995]',0.009,0.006,0.012,70.526,0.573,0.359
'[16:10:10.052 12/11/1995]',0.009,0.006,0.012,70.526,0.573,0.359
'[16:10:10.054 12/11/1995]',0.001,0.001,0.012,70.526,0.573,0.359
'[16:10:10.056 12/11/1995]',0.001,0.001,0.012,67.669,0.564,0.350
'[16:10:10.058 12/11/1995]',0.001,0.001,0.006,67.669,0.564,0.350
'[16:10:10.060 12/11/1995]',0.001,-0.005,0.006,67.669,0.564,0.350
'[16:10:10.062 12/11/1995]',0.001,0.001,0.006,67.669,0.564,0.350
'[16:10:10.064 12/11/1995]',0.001,0.001,0.006,65.188,0.555,0.342
'[16:10:10.066 12/11/1995]',0.001,0.006,0.012,65.188,0.555,0.342
'[16:10:10.068 12/11/1995]',0.009,0.006,0.012,65.188,0.555,0.342
'[16:10:10.070 12/11/1995]',0.001,0.006,0.012,65.188,0.555,0.342
'[16:10:10.072 12/11/1995]',0.009,0.001,0.006,63.008,0.536,0.334
'[16:10:10.074 12/11/1995]',0.001,0.001,0.006,63.008,0.536,0.334
'[16:10:10.076 12/11/1995]',0.001,0.001,0.006,63.008,0.536,0.334
'[16:10:10.078 12/11/1995]',-0.008,0.001,0.006,63.008,0.536,0.334
'[16:10:10.080 12/11/1995]',0.001,0.006,0.006,61.278,0.516,0.326
'[16:10:10.082 12/11/1995]',0.001,0.006,0.006,61.278,0.516,0.326
'[16:10:10.084 12/11/1995]',-0.008,0.006,0.012,61.278,0.516,0.326
'[16:10:10.086 12/11/1995]',0.001,0.012,0.012,61.278,0.516,0.326
'[16:10:10.088 12/11/1995]',0.001,0.001,0.006,59.850,0.489,0.319
'[16:10:10.090 12/11/1995]',0.001,0.001,0.006,59.850,0.489,0.319
'[16:10:10.092 12/11/1995]',-0.016,-0.005,0.006,59.850,0.489,0.319
'[16:10:10.094 12/11/1995]',-0.008,0.001,0.006,59.850,0.489,0.319
'[16:10:10.096 12/11/1995]',-0.008,0.006,0.006,58.722,0.462,0.313
'[16:10:10.098 12/11/1995]',0.001,0.012,0.012,58.722,0.462,0.313
'[16:10:10.100 12/11/1995]',0.001,0.012,0.006,58.722,0.462,0.313
'[16:10:10.102 12/11/1995]',0.001,0.006,0.012,58.722,0.462,0.313
'[16:10:10.104 12/11/1995]',0.001,0.006,0.006,57.895,0.427,0.307
'[16:10:10.106 12/11/1995]',0.001,0.001,0.006,57.895,0.427,0.307
'[16:10:10.108 12/11/1995]',-0.008,0.001,0.006,57.895,0.427,0.307
'[16:10:10.110 12/11/1995]',-0.008,0.001,0.006,57.895,0.427,0.307
'[16:10:10.112 12/11/1995]',-0.008,0.006,0.006,57.143,0.398,0.302
'[16:10:10.114 12/11/1995]',0.001,0.006,0.006,57.143,0.398,0.302
'[16:10:10.116 12/11/1995]',-0.008,0.006,0.006,57.143,0.398,0.302
'[16:10:10.118 12/11/1995]',-0.008,0.006,0.006,57.143,0.398,0.302
'[16:10:10.120 12/11/1995]',0.001,0.006,0.006,56.692,0.359,0.298
'[16:10:10.122 12/11/1995]',0.001,0.001,0.006,56.692,0.359,0.298
'[16:10:10.124 12/11/1995]',0.001,0.001,0.006,56.692,0.359,0.298
'[16:10:10.126 12/11/1995]',0.001,0.001,0.006,56.692,0.359,0.298
'[16:10:10.128 12/11/1995]',0.001,0.006,0.006,56.316,0.325,0.294
'[16:10:10.130 12/11/1995]',0.009,0.006,0.012,56.316,0.325,0.294
'[16:10:10.132 12/11/1995]',0.009,0.012,0.012,56.316,0.325,0.294
'[16:10:10.134 12/11/1995]',0.017,0.012,0.012,56.316,0.325,0.294
'[16:10:10.136 12/11/1995]',0.017,0.006,0.023,56.165,0.284,0.290
'[16:10:10.138 12/11/1995]',0.017,0.001,0.012,56.165,0.284,0.290
'[16:10:10.140 12/11/1995]',0.026,0.001,0.012,56.165,0.284,0.290
'[16:10:10.142 12/11/1995]',0.017,0.001,0.012,56.165,0.284,0.290
'[16:10:10.144 12/11/1995]',0.026,0.006,0.012,56.015,0.250,0.286
'[16:10:10.146 12/11/1995]',0.026,0.006,0.012,56.015,0.250,0.286
'[16:10:10.148 12/11/1995]',0.034,0.012,0.012,56.015,0.250,0.286
'[16:10:10.150 12/11/1995]',0.042,0.024,0.023,56.015,0.250,0.286
'[16:10:10.152 12/11/1995]',0.042,0.012,0.012,55.865,0.214,0.282
'[16:10:10.154 12/11/1995]',0.042,0.012,0.012,55.865,0.214,0.282
'[16:10:10.156 12/11/1995]',0.051,0.006,0.006,55.865,0.214,0.282
'[16:10:10.158 12/11/1995]',0.042,0.006,0.006,55.865,0.214,0.282
'[16:10:10.160 12/11/1995]',0.059,0.012,0.001,55.789,0.177,0.278
'[16:10:10.162 12/11/1995]',0.068,0.012,0.001,55.789,0.177,0.278
'[16:10:10.164 12/11/1995]',0.068,0.024,-0.005,55.789,0.177,0.278
'[16:10:10.166 12/11/1995]',0.076,0.024,-0.005,55.789,0.177,0.278
'[16:10:10.168 12/11/1995]',0.076,0.024,-0.005,55.639,0.143,0.272
'[16:10:10.170 12/11/1995]',0.084,0.024,-0.005,55.639,0.143,0.272
'[16:10:10.172 12/11/1995]',0.076,0.012,-0.005,55.639,0.143,0.272
'[16:10:10.174 12/11/1995]',0.076,0.012,-0.011,55.639,0.143,0.272
'[16:10:10.176 12/11/1995]',0.076,0.012,-0.011,55.564,0.112,0.266
'[16:10:10.178 12/11/1995]',0.076,0.024,-0.011,55.564,0.112,0.266
'[16:10:10.180 12/11/1995]',0.076,0.024,-0.022,55.564,0.112,0.266
'[16:10:10.182 12/11/1995]',0.076,0.029,-0.022,55.564,0.112,0.266
'[16:10:10.184 12/11/1995]',0.084,0.029,-0.022,55.489,0.080,0.259
'[16:10:10.186 12/11/1995]',0.076,0.029,-0.022,55.489,0.080,0.259
'[16:10:10.188 12/11/1995]',0.076,0.024,-0.028,55.489,0.080,0.259
'[16:10:10.190 12/11/1995]',0.076,0.012,-0.028,55.489,0.080,0.259
'[16:10:10.192 12/11/1995]',0.068,0.024,-0.022,55.414,0.048,0.253
'[16:10:10.194 12/11/1995]',0.059,0.012,-0.028,55.414,0.048,0.253
'[16:10:10.196 12/11/1995]',0.051,0.024,-0.022,55.414,0.048,0.253
'[16:10:10.198 12/11/1995]',0.051,0.024,-0.011,55.414,0.048,0.253
'[16:10:10.200 12/11/1995]',0.034,0.024,-0.005,55.263,0.021,0.247
'[16:10:10.202 12/11/1995]',0.026,0.012,0.001,55.263,0.021,0.247
'[16:10:10.204 12/11/1995]',0.017,0.006,0.001,55.263,0.021,0.247
'[16:10:10.206 12/11/1995]',0.009,0.001,0.001,55.263,0.021,0.247
'[16:10:10.208 12/11/1995]',-0.008,0.001,0.001,55.038,-0.006,0.241
'[16:10:10.210 12/11/1995]',-0.008,0.001,0.006,55.038,-0.006,0.241
'[16:10:10.212 12/11/1995]',-0.016,0.001,0.006,55.038,-0.006,0.241
'[16:10:10.214 12/11/1995]',-0.024,0.006,0.012,55.038,-0.006,0.241
'[16:10:10.216 12/11/1995]',-0.016,0.012,0.012,54.887,-0.032,0.235
'[16:10:10.218 12/11/1995]',-0.016,0.006,0.012,54.887,-0.032,0.235
'[16:10:10.220 12/11/1995]',-0.024,0.006,0.012,54.887,-0.032,0.235
'[16:10:10.222 12/11/1995]',-0.024,0.001,0.012,54.887,-0.032,0.235
'[16:10:10.224 12/11/1995]',-0.033,-0.005,0.006,54.662,-0.057,0.229
'[16:10:10.226 12/11/1995]',-0.033,0.001,0.006,54.662,-0.057,0.229
'[16:10:10.228 12/11/1995]',-0.041,0.001,0.006,54.662,-0.057,0.229
'[16:10:10.230 12/11/1995]',-0.033,0.001,0.006,54.662,-0.057,0.229
'[16:10:10.232 12/11/1995]',-0.033,0.006,0.012,54.361,-0.084,0.223
'[16:10:10.234 12/11/1995]',-0.033,0.006,0.012,54.361,-0.084,0.223
'[16:10:10.236 12/11/1995]',-0.033,0.006,0.012,54.361,-0.084,0.223
'[16:10:10.238 12/11/1995]',-0.033,0.006,0.012,54.361,-0.084,0.223
'[16:10:10.240 12/11/1995]',-0.033,0.001,0.006,54.060,-0.104,0.216
'[16:10:10.242 12/11/1995]',-0.041,0.001,0.006,54.060,-0.104,0.216
'[16:10:10.244 12/11/1995]',-0.041,0.001,0.006,54.060,-0.104,0.216
'[16:10:10.246 12/11/1995]',-0.041,0.006,0.006,54.060,-0.104,0.216
'[16:10:10.248 12/11/1995]',-0.033,0.006,0.012,53.759,-0.127,0.210
'[16:10:10.250 12/11/1995]',-0.033,0.012,0.012,53.759,-0.127,0.210
'[16:10:10.252 12/11/1995]',-0.033,0.006,0.012,53.759,-0.127,0.210
'[16:10:10.254 12/11/1995]',-0.033,0.006,0.012,53.759,-0.127,0.210
'[16:10:10.256 12/11/1995]',-0.033,0.006,0.012,53.383,-0.147,0.203
'[16:10:10.258 12/11/1995]',-0.033,0.001,0.006,53.383,-0.147,0.203
'[16:10:10.260 12/11/1995]',-0.041,0.001,0.006,53.383,-0.147,0.203
'[16:10:10.262 12/11/1995]',-0.041,0.001,0.006,53.383,-0.147,0.203
'[16:10:10.264 12/11/1995]',-0.033,0.006,0.012,53.083,-0.166,0.197
'[16:10:10.266 12/11/1995]',-0.033,0.006,0.012,53.083,-0.166,0.197
