'Time and date','MCL1','II','V','ABP','PAP','PLETH','RESP'
'[07:16:05.576 22/11/1995]',0.063,0.087,0.058,77.900,28.092,-0.391,-0.625
'[07:16:05.578 22/11/1995]',0.061,0.092,0.039,77.900,28.092,-0.391,-0.625
'[07:16:05.580 22/11/1995]',0.057,0.092,0.020,77.900,28.092,-0.391,-0.625
'[07:16:05.582 22/11/1995]',0.052,0.092,0.010,77.900,28.092,-0.391,-0.625
'[07:16:05.584 22/11/1995]',0.049,0.092,0.010,77.500,28.041,-0.404,-0.625
'[07:16:05.586 22/11/1995]',0.046,0.092,0.010,77.500,28.041,-0.404,-0.625
'[07:16:05.588 22/11/1995]',0.044,0.092,0.010,77.500,28.041,-0.404,-0.625
'[07:16:05.590 22/11/1995]',0.042,0.092,0.010,77.500,28.041,-0.404,-0.625
'[07:16:05.592 22/11/1995]',0.041,0.092,0.001,77.200,27.913,-0.411,-0.626
'[07:16:05.594 22/11/1995]',0.040,0.092,0.001,77.200,27.913,-0.411,-0.626
'[07:16:05.596 22/11/1995]',0.039,0.090,0.001,77.200,27.913,-0.411,-0.626
'[07:16:05.598 22/11/1995]',0.037,0.089,0.001,77.200,27.913,-0.411,-0.626
'[07:16:05.600 22/11/1995]',0.035,0.084,0.001,76.900,27.863,-0.420,-0.626
'[07:16:05.602 22/11/1995]',0.033,0.079,0.001,76.900,27.863,-0.420,-0.626
'[07:16:05.604 22/11/1995]',0.029,0.073,0.010,76.900,27.863,-0.420,-0.626
'[07:16:05.606 22/11/1995]',0.026,0.067,0.010,76.900,27.863,-0.420,-0.626
'[07:16:05.608 22/11/1995]',0.023,0.062,0.010,76.600,27.735,-0.431,-0.627
'[07:16:05.610 22/11/1995]',0.021,0.057,0.001,76.600,27.735,-0.431,-0.627
'[07:16:05.612 22/11/1995]',0.018,0.054,0.001,76.600,27.735,-0.431,-0.627
'[07:16:05.614 22/11/1995]',0.016,0.051,-0.009,76.600,27.735,-0.431,-0.627
'[07:16:05.616 22/11/1995]',0.013,0.049,-0.009,76.400,27.684,-0.435,-0.627
'[07:16:05.618 22/11/1995]',0.010,0.048,0.001,76.400,27.684,-0.435,-0.627
'[07:16:05.620 22/11/1995]',0.007,0.044,0.001,76.400,27.684,-0.435,-0.627
'[07:16:05.622 22/11/1995]',0.005,0.041,0.001,76.400,27.684,-0.435,-0.627
'[07:16:05.624 22/11/1995]',0.002,0.036,0.001,76.100,27.557,-0.445,-0.628
'[07:16:05.626 22/11/1995]',-0.001,0.032,0.001,76.100,27.557,-0.445,-0.628
'[07:16:05.628 22/11/1995]',-0.005,0.025,0.001,76.100,27.557,-0.445,-0.628
'[07:16:05.630 22/11/1995]',-0.009,0.019,-0.009,76.100,27.557,-0.445,-0.628
'[07:16:05.632 22/11/1995]',-0.013,0.013,-0.009,75.900,27.379,-0.452,-0.629
'[07:16:05.634 22/11/1995]',-0.016,0.006,-0.018,75.900,27.379,-0.452,-0.629
'[07:16:05.636 22/11/1995]',-0.018,0.002,-0.009,75.900,27.379,-0.452,-0.629
'[07:16:05.638 22/11/1995]',-0.019,-0.003,0.001,75.900,27.379,-0.452,-0.629
'[07:16:05.640 22/11/1995]',-0.019,-0.008,0.001,75.800,27.277,-0.456,-0.631
'[07:16:05.642 22/11/1995]',-0.020,-0.013,0.001,75.800,27.277,-0.456,-0.631
'[07:16:05.644 22/11/1995]',-0.020,-0.014,-0.009,75.800,27.277,-0.456,-0.631
'[07:16:05.646 22/11/1995]',-0.021,-0.016,-0.018,75.800,27.277,-0.456,-0.631
'[07:16:05.648 22/11/1995]',-0.021,-0.017,-0.018,75.600,27.099,-0.463,-0.634
'[07:16:05.650 22/11/1995]',-0.021,-0.019,-0.009,75.600,27.099,-0.463,-0.634
'[07:16:05.652 22/11/1995]',-0.022,-0.017,-0.009,75.600,27.099,-0.463,-0.634
'[07:16:05.654 22/11/1995]',-0.022,-0.016,0.001,75.600,27.099,-0.463,-0.634
'[07:16:05.656 22/11/1995]',-0.023,-0.014,0.001,75.400,26.972,-0.469,-0.639
'[07:16:05.658 22/11/1995]',-0.024,-0.013,-0.009,75.400,26.972,-0.469,-0.639
'[07:16:05.660 22/11/1995]',-0.025,-0.013,-0.009,75.400,26.972,-0.469,-0.639
'[07:16:05.662 22/11/1995]',-0.026,-0.013,-0.028,75.400,26.972,-0.469,-0.639
'[07:16:05.664 22/11/1995]',-0.025,-0.014,-0.028,75.200,26.794,-0.474,-0.644
'[07:16:05.666 22/11/1995]',-0.025,-0.016,-0.038,75.200,26.794,-0.474,-0.644
'[07:16:05.668 22/11/1995]',-0.022,-0.021,-0.018,75.200,26.794,-0.474,-0.644
'[07:16:05.670 22/11/1995]',-0.020,-0.025,-0.018,75.200,26.794,-0.474,-0.644
'[07:16:05.672 22/11/1995]',-0.014,-0.032,-0.009,74.900,26.616,-0.483,-0.650
'[07:16:05.674 22/11/1995]',-0.009,-0.038,0.001,74.900,26.616,-0.483,-0.650
'[07:16:05.676 22/11/1995]',-0.000,-0.044,0.001,74.900,26.616,-0.483,-0.650
'[07:16:05.678 22/11/1995]',0.008,-0.051,0.001,74.900,26.616,-0.483,-0.650
'[07:16:05.680 22/11/1995]',0.020,-0.054,0.010,74.700,26.361,-0.487,-0.654
'[07:16:05.682 22/11/1995]',0.032,-0.057,0.029,74.700,26.361,-0.487,-0.654
'[07:16:05.684 22/11/1995]',0.047,-0.051,0.058,74.700,26.361,-0.487,-0.654
'[07:16:05.686 22/11/1995]',0.062,-0.044,0.097,74.700,26.361,-0.487,-0.654
'[07:16:05.688 22/11/1995]',0.079,-0.013,0.126,74.500,26.081,-0.492,-0.658
'[07:16:05.690 22/11/1995]',0.097,0.019,0.154,74.500,26.081,-0.492,-0.658
'[07:16:05.692 22/11/1995]',0.116,0.078,0.144,74.500,26.081,-0.492,-0.658
'[07:16:05.694 22/11/1995]',0.135,0.136,0.154,74.500,26.081,-0.492,-0.658
'[07:16:05.696 22/11/1995]',0.148,0.225,0.144,74.400,25.776,-0.499,-0.660
'[07:16:05.698 22/11/1995]',0.162,0.314,0.135,74.400,25.776,-0.499,-0.660
'[07:16:05.700 22/11/1995]',0.162,0.434,0.126,74.400,25.776,-0.499,-0.660
'[07:16:05.702 22/11/1995]',0.163,0.555,0.126,74.400,25.776,-0.499,-0.660
'[07:16:05.704 22/11/1995]',0.146,0.691,0.126,74.200,25.471,-0.503,-0.662
'[07:16:05.706 22/11/1995]',0.129,0.827,0.097,74.200,25.471,-0.503,-0.662
'[07:16:05.708 22/11/1995]',0.098,0.946,0.001,74.200,25.471,-0.503,-0.662
'[07:16:05.710 22/11/1995]',0.066,1.065,-0.143,74.200,25.471,-0.503,-0.662
'[07:16:05.712 22/11/1995]',0.029,1.125,-0.287,73.900,25.242,-0.508,-0.664
'[07:16:05.714 22/11/1995]',-0.008,1.185,-0.412,73.900,25.242,-0.508,-0.664
'[07:16:05.716 22/11/1995]',-0.043,1.162,-0.517,73.900,25.242,-0.508,-0.664
'[07:16:05.718 22/11/1995]',-0.078,1.138,-0.575,73.900,25.242,-0.508,-0.664
'[07:16:05.720 22/11/1995]',-0.108,1.030,-0.613,73.800,24.936,-0.508,-0.667
'[07:16:05.722 22/11/1995]',-0.138,0.922,-0.623,73.800,24.936,-0.508,-0.667
'[07:16:05.724 22/11/1995]',-0.161,0.764,-0.613,73.800,24.936,-0.508,-0.667
'[07:16:05.726 22/11/1995]',-0.184,0.605,-0.594,73.800,24.936,-0.508,-0.667
'[07:16:05.728 22/11/1995]',-0.198,0.442,-0.565,73.700,24.758,-0.510,-0.669
'[07:16:05.730 22/11/1995]',-0.212,0.279,-0.546,73.700,24.758,-0.510,-0.669
'[07:16:05.732 22/11/1995]',-0.213,0.152,-0.517,73.700,24.758,-0.510,-0.669
'[07:16:05.734 22/11/1995]',-0.214,0.025,-0.469,73.700,24.758,-0.510,-0.669
'[07:16:05.736 22/11/1995]',-0.200,-0.044,-0.412,73.500,24.631,-0.505,-0.671
'[07:16:05.738 22/11/1995]',-0.187,-0.114,-0.354,73.500,24.631,-0.505,-0.671
'[07:16:05.740 22/11/1995]',-0.164,-0.138,-0.306,73.500,24.631,-0.505,-0.671
'[07:16:05.742 22/11/1995]',-0.141,-0.162,-0.268,73.500,24.631,-0.505,-0.671
'[07:16:05.744 22/11/1995]',-0.117,-0.155,-0.220,73.300,24.580,-0.509,-0.674
'[07:16:05.746 22/11/1995]',-0.093,-0.149,-0.182,73.300,24.580,-0.509,-0.674
'[07:16:05.748 22/11/1995]',-0.074,-0.132,-0.143,73.300,24.580,-0.509,-0.674
'[07:16:05.750 22/11/1995]',-0.055,-0.114,-0.095,73.300,24.580,-0.509,-0.674
'[07:16:05.752 22/11/1995]',-0.043,-0.103,-0.047,73.100,24.580,-0.509,-0.678
'[07:16:05.754 22/11/1995]',-0.032,-0.092,-0.028,73.100,24.580,-0.509,-0.678
'[07:16:05.756 22/11/1995]',-0.025,-0.084,-0.009,73.100,24.580,-0.509,-0.678
'[07:16:05.758 22/11/1995]',-0.019,-0.076,0.001,73.100,24.580,-0.509,-0.678
'[07:16:05.760 22/11/1995]',-0.017,-0.073,0.001,72.900,24.580,-0.509,-0.682
'[07:16:05.762 22/11/1995]',-0.014,-0.070,0.001,72.900,24.580,-0.509,-0.682
'[07:16:05.764 22/11/1995]',-0.014,-0.070,0.001,72.900,24.580,-0.509,-0.682
'[07:16:05.766 22/11/1995]',-0.013,-0.070,0.001,72.900,24.580,-0.509,-0.682
'[07:16:05.768 22/11/1995]',-0.013,-0.068,0.010,72.600,24.631,-0.507,-0.686
'[07:16:05.770 22/11/1995]',-0.013,-0.067,0.020,72.600,24.631,-0.507,-0.686
'[07:16:05.772 22/11/1995]',-0.013,-0.063,0.039,72.600,24.631,-0.507,-0.686
'[07:16:05.774 22/11/1995]',-0.014,-0.060,0.029,72.600,24.631,-0.507,-0.686
'[07:16:05.776 22/11/1995]',-0.015,-0.059,0.029,72.400,25.013,-0.507,-0.691
'[07:16:05.778 22/11/1995]',-0.016,-0.057,0.020,72.400,25.013,-0.507,-0.691
'[07:16:05.780 22/11/1995]',-0.016,-0.059,0.010,72.400,25.013,-0.507,-0.691
'[07:16:05.782 22/11/1995]',-0.016,-0.060,0.010,72.400,25.013,-0.507,-0.691
'[07:16:05.784 22/11/1995]',-0.016,-0.060,0.020,72.100,25.598,-0.507,-0.696
'[07:16:05.786 22/11/1995]',-0.016,-0.060,0.020,72.100,25.598,-0.507,-0.696
'[07:16:05.788 22/11/1995]',-0.016,-0.060,0.029,72.100,25.598,-0.507,-0.696
'[07:16:05.790 22/11/1995]',-0.016,-0.060,0.029,72.100,25.598,-0.507,-0.696
'[07:16:05.792 22/11/1995]',-0.016,-0.059,0.029,71.900,26.361,-0.507,-0.701
'[07:16:05.794 22/11/1995]',-0.016,-0.057,0.020,71.900,26.361,-0.507,-0.701
'[07:16:05.796 22/11/1995]',-0.017,-0.054,0.010,71.900,26.361,-0.507,-0.701
'[07:16:05.798 22/11/1995]',-0.018,-0.051,0.010,71.900,26.361,-0.507,-0.701
'[07:16:05.800 22/11/1995]',-0.018,-0.049,0.010,71.700,27.379,-0.507,-0.706
'[07:16:05.802 22/11/1995]',-0.019,-0.048,0.010,71.700,27.379,-0.507,-0.706
'[07:16:05.804 22/11/1995]',-0.018,-0.046,0.010,71.700,27.379,-0.507,-0.706
'[07:16:05.806 22/11/1995]',-0.016,-0.044,0.010,71.700,27.379,-0.507,-0.706
'[07:16:05.808 22/11/1995]',-0.013,-0.046,0.010,71.500,28.448,-0.505,-0.713
'[07:16:05.810 22/11/1995]',-0.011,-0.048,0.010,71.500,28.448,-0.505,-0.713
'[07:16:05.812 22/11/1995]',-0.007,-0.048,0.020,71.500,28.448,-0.505,-0.713
'[07:16:05.814 22/11/1995]',-0.004,-0.048,0.020,71.500,28.448,-0.505,-0.713
'[07:16:05.816 22/11/1995]',-0.002,-0.046,0.039,71.200,29.466,-0.503,-0.721
'[07:16:05.818 22/11/1995]',0.000,-0.044,0.039,71.200,29.466,-0.503,-0.721
'[07:16:05.820 22/11/1995]',0.001,-0.041,0.049,71.200,29.466,-0.503,-0.721
'[07:16:05.822 22/11/1995]',0.001,-0.038,0.049,71.200,29.466,-0.503,-0.721
'[07:16:05.824 22/11/1995]',0.001,-0.036,0.049,70.800,30.483,-0.503,-0.730
'[07:16:05.826 22/11/1995]',0.001,-0.035,0.039,70.800,30.483,-0.503,-0.730
'[07:16:05.828 22/11/1995]',-0.000,-0.033,0.029,70.800,30.483,-0.503,-0.730
'[07:16:05.830 22/11/1995]',-0.001,-0.032,0.020,70.800,30.483,-0.503,-0.730
'[07:16:05.832 22/11/1995]',-0.002,-0.029,0.020,70.500,31.323,-0.496,-0.739
'[07:16:05.834 22/11/1995]',-0.003,-0.025,0.029,70.500,31.323,-0.496,-0.739
'[07:16:05.836 22/11/1995]',-0.002,-0.024,0.029,70.500,31.323,-0.496,-0.739
'[07:16:05.838 22/11/1995]',-0.002,-0.022,0.039,70.500,31.323,-0.496,-0.739
'[07:16:05.840 22/11/1995]',-0.002,-0.021,0.039,70.100,32.036,-0.494,-0.748
'[07:16:05.842 22/11/1995]',-0.001,-0.019,0.029,70.100,32.036,-0.494,-0.748
'[07:16:05.844 22/11/1995]',-0.001,-0.017,0.029,70.100,32.036,-0.494,-0.748
'[07:16:05.846 22/11/1995]',-0.001,-0.016,0.029,70.100,32.036,-0.494,-0.748
'[07:16:05.848 22/11/1995]',-0.001,-0.013,0.020,69.600,32.646,-0.489,-0.755
'[07:16:05.850 22/11/1995]',-0.001,-0.010,0.029,69.600,32.646,-0.489,-0.755
'[07:16:05.852 22/11/1995]',0.000,-0.006,0.029,69.600,32.646,-0.489,-0.755
'[07:16:05.854 22/11/1995]',0.001,-0.003,0.039,69.600,32.646,-0.489,-0.755
'[07:16:05.856 22/11/1995]',0.002,-0.002,0.039,69.100,33.053,-0.485,-0.763
'[07:16:05.858 22/11/1995]',0.004,0.000,0.039,69.100,33.053,-0.485,-0.763
'[07:16:05.860 22/11/1995]',0.006,0.000,0.029,69.100,33.053,-0.485,-0.763
'[07:16:05.862 22/11/1995]',0.008,0.000,0.029,69.100,33.053,-0.485,-0.763
'[07:16:05.864 22/11/1995]',0.010,0.000,0.020,68.700,33.588,-0.478,-0.771
'[07:16:05.866 22/11/1995]',0.011,0.000,0.029,68.700,33.588,-0.478,-0.771
'[07:16:05.868 22/11/1995]',0.013,0.000,0.039,68.700,33.588,-0.478,-0.771
'[07:16:05.870 22/11/1995]',0.015,0.000,0.039,68.700,33.588,-0.478,-0.771
'[07:16:05.872 22/11/1995]',0.016,0.000,0.049,68.500,34.351,-0.471,-0.778
'[07:16:05.874 22/11/1995]',0.016,0.000,0.049,68.500,34.351,-0.471,-0.778
'[07:16:05.876 22/11/1995]',0.016,0.000,0.049,68.500,34.351,-0.471,-0.778
'[07:16:05.878 22/11/1995]',0.016,0.000,0.039,68.500,34.351,-0.471,-0.778
'[07:16:05.880 22/11/1995]',0.016,0.000,0.029,68.800,35.369,-0.463,-0.784
'[07:16:05.882 22/11/1995]',0.016,0.000,0.029,68.800,35.369,-0.463,-0.784
'[07:16:05.884 22/11/1995]',0.017,0.002,0.029,68.800,35.369,-0.463,-0.784
'[07:16:05.886 22/11/1995]',0.018,0.003,0.049,68.800,35.369,-0.463,-0.784
'[07:16:05.888 22/11/1995]',0.020,0.008,0.049,70.100,36.514,-0.459,-0.791
'[07:16:05.890 22/11/1995]',0.022,0.013,0.049,70.100,36.514,-0.459,-0.791
'[07:16:05.892 22/11/1995]',0.024,0.016,0.049,70.100,36.514,-0.459,-0.791
'[07:16:05.894 22/11/1995]',0.025,0.019,0.049,70.100,36.514,-0.459,-0.791
'[07:16:05.896 22/11/1995]',0.028,0.024,0.039,72.800,37.354,-0.450,-0.796
'[07:16:05.898 22/11/1995]',0.030,0.029,0.039,72.800,37.354,-0.450,-0.796
'[07:16:05.900 22/11/1995]',0.031,0.032,0.049,72.800,37.354,-0.450,-0.796
'[07:16:05.902 22/11/1995]',0.033,0.035,0.049,72.800,37.354,-0.450,-0.796
'[07:16:05.904 22/11/1995]',0.034,0.040,0.058,77.100,37.710,-0.443,-0.801
'[07:16:05.906 22/11/1995]',0.035,0.044,0.058,77.100,37.710,-0.443,-0.801
'[07:16:05.908 22/11/1995]',0.037,0.046,0.058,77.100,37.710,-0.443,-0.801
'[07:16:05.910 22/11/1995]',0.038,0.048,0.049,77.100,37.710,-0.443,-0.801
'[07:16:05.912 22/11/1995]',0.039,0.046,0.049,82.900,37.812,-0.433,-0.804
'[07:16:05.914 22/11/1995]',0.040,0.044,0.049,82.900,37.812,-0.433,-0.804
'[07:16:05.916 22/11/1995]',0.041,0.044,0.039,82.900,37.812,-0.433,-0.804
'[07:16:05.918 22/11/1995]',0.042,0.044,0.049,82.900,37.812,-0.433,-0.804
'[07:16:05.920 22/11/1995]',0.043,0.044,0.049,89.600,37.888,-0.425,-0.806
'[07:16:05.922 22/11/1995]',0.045,0.044,0.049,89.600,37.888,-0.425,-0.806
'[07:16:05.924 22/11/1995]',0.046,0.044,0.058,89.600,37.888,-0.425,-0.806
'[07:16:05.926 22/11/1995]',0.047,0.044,0.058,89.600,37.888,-0.425,-0.806
'[07:16:05.928 22/11/1995]',0.048,0.044,0.058,97.000,38.066,-0.416,-0.807
'[07:16:05.930 22/11/1995]',0.050,0.044,0.049,97.000,38.066,-0.416,-0.807
'[07:16:05.932 22/11/1995]',0.053,0.044,0.049,97.000,38.066,-0.416,-0.807
'[07:16:05.934 22/11/1995]',0.055,0.044,0.049,97.000,38.066,-0.416,-0.807
'[07:16:05.936 22/11/1995]',0.058,0.046,0.058,104.500,38.550,-0.403,-0.806
'[07:16:05.938 22/11/1995]',0.062,0.048,0.068,104.500,38.550,-0.403,-0.806
'[07:16:05.940 22/11/1995]',0.065,0.051,0.068,104.500,38.550,-0.403,-0.806
'[07:16:05.942 22/11/1995]',0.068,0.054,0.068,104.500,38.550,-0.403,-0.806
'[07:16:05.944 22/11/1995]',0.070,0.059,0.058,111.700,39.364,-0.385,-0.805
'[07:16:05.946 22/11/1995]',0.073,0.063,0.058,111.700,39.364,-0.385,-0.805
'[07:16:05.948 22/11/1995]',0.074,0.065,0.058,111.700,39.364,-0.385,-0.805
'[07:16:05.950 22/11/1995]',0.076,0.067,0.068,111.700,39.364,-0.385,-0.805
'[07:16:05.952 22/11/1995]',0.077,0.070,0.077,118.400,40.560,-0.364,-0.802
'[07:16:05.954 22/11/1995]',0.078,0.073,0.077,118.400,40.560,-0.364,-0.802
'[07:16:05.956 22/11/1995]',0.079,0.076,0.097,118.400,40.560,-0.364,-0.802
'[07:16:05.958 22/11/1995]',0.080,0.079,0.077,118.400,40.560,-0.364,-0.802
'[07:16:05.960 22/11/1995]',0.080,0.081,0.077,123.900,42.061,-0.336,-0.799
'[07:16:05.962 22/11/1995]',0.080,0.082,0.068,123.900,42.061,-0.336,-0.799
'[07:16:05.964 22/11/1995]',0.079,0.081,0.058,123.900,42.061,-0.336,-0.799
'[07:16:05.966 22/11/1995]',0.078,0.079,0.058,123.900,42.061,-0.336,-0.799
'[07:16:05.968 22/11/1995]',0.077,0.079,0.077,128.100,43.791,-0.299,-0.796
'[07:16:05.970 22/11/1995]',0.077,0.079,0.077,128.100,43.791,-0.299,-0.796
'[07:16:05.972 22/11/1995]',0.077,0.081,0.077,128.100,43.791,-0.299,-0.796
'[07:16:05.974 22/11/1995]',0.077,0.082,0.077,128.100,43.791,-0.299,-0.796
'[07:16:05.976 22/11/1995]',0.077,0.086,0.068,130.900,45.573,-0.253,-0.793
'[07:16:05.978 22/11/1995]',0.077,0.089,0.058,130.900,45.573,-0.253,-0.793
'[07:16:05.980 22/11/1995]',0.077,0.092,0.049,130.900,45.573,-0.253,-0.793
'[07:16:05.982 22/11/1995]',0.077,0.095,0.058,130.900,45.573,-0.253,-0.793
'[07:16:05.984 22/11/1995]',0.077,0.098,0.058,132.300,47.252,-0.202,-0.789
'[07:16:05.986 22/11/1995]',0.076,0.101,0.068,132.300,47.252,-0.202,-0.789
'[07:16:05.988 22/11/1995]',0.075,0.103,0.068,132.300,47.252,-0.202,-0.789
'[07:16:05.990 22/11/1995]',0.074,0.105,0.068,132.300,47.252,-0.202,-0.789
'[07:16:05.992 22/11/1995]',0.074,0.106,0.058,132.600,48.804,-0.139,-0.785
'[07:16:05.994 22/11/1995]',0.073,0.108,0.049,132.600,48.804,-0.139,-0.785
'[07:16:05.996 22/11/1995]',0.072,0.108,0.049,132.600,48.804,-0.139,-0.785
'[07:16:05.998 22/11/1995]',0.072,0.108,0.049,132.600,48.804,-0.139,-0.785
'[07:16:06.000 22/11/1995]',0.074,0.106,0.049,132.000,50.051,-0.071,-0.781
'[07:16:06.002 22/11/1995]',0.075,0.105,0.049,132.000,50.051,-0.071,-0.781
'[07:16:06.004 22/11/1995]',0.076,0.103,0.049,132.000,50.051,-0.071,-0.781
'[07:16:06.006 22/11/1995]',0.077,0.101,0.058,132.000,50.051,-0.071,-0.781
'[07:16:06.008 22/11/1995]',0.077,0.100,0.058,130.700,50.941,0.002,-0.776
'[07:16:06.010 22/11/1995]',0.078,0.098,0.058,130.700,50.941,0.002,-0.776
'[07:16:06.012 22/11/1995]',0.077,0.098,0.049,130.700,50.941,0.002,-0.776
'[07:16:06.014 22/11/1995]',0.077,0.098,0.049,130.700,50.941,0.002,-0.776
'[07:16:06.016 22/11/1995]',0.077,0.100,0.049,129.000,51.603,0.078,-0.770
'[07:16:06.018 22/11/1995]',0.076,0.101,0.049,129.000,51.603,0.078,-0.770
'[07:16:06.020 22/11/1995]',0.075,0.105,0.058,129.000,51.603,0.078,-0.770
'[07:16:06.022 22/11/1995]',0.074,0.108,0.058,129.000,51.603,0.078,-0.770
'[07:16:06.024 22/11/1995]',0.073,0.111,0.058,127.000,51.908,0.154,-0.765
'[07:16:06.026 22/11/1995]',0.072,0.114,0.049,127.000,51.908,0.154,-0.765
'[07:16:06.028 22/11/1995]',0.071,0.114,0.049,127.000,51.908,0.154,-0.765
'[07:16:06.030 22/11/1995]',0.069,0.114,0.039,127.000,51.908,0.154,-0.765
'[07:16:06.032 22/11/1995]',0.069,0.116,0.029,125.100,52.010,0.228,-0.760
'[07:16:06.034 22/11/1995]',0.069,0.117,0.039,125.100,52.010,0.228,-0.760
'[07:16:06.036 22/11/1995]',0.067,0.120,0.039,125.100,52.010,0.228,-0.760
'[07:16:06.038 22/11/1995]',0.066,0.124,0.049,125.100,52.010,0.228,-0.760
'[07:16:06.040 22/11/1995]',0.063,0.120,0.049,123.200,51.959,0.292,-0.755
'[07:16:06.042 22/11/1995]',0.061,0.117,0.049,123.200,51.959,0.292,-0.755
'[07:16:06.044 22/11/1995]',0.058,0.116,0.039,123.200,51.959,0.292,-0.755
'[07:16:06.046 22/11/1995]',0.054,0.114,0.039,123.200,51.959,0.292,-0.755
'[07:16:06.048 22/11/1995]',0.052,0.113,0.029,121.600,51.730,0.350,-0.750
'[07:16:06.050 22/11/1995]',0.049,0.111,0.029,121.600,51.730,0.350,-0.750
'[07:16:06.052 22/11/1995]',0.047,0.105,0.029,121.600,51.730,0.350,-0.750
'[07:16:06.054 22/11/1995]',0.045,0.098,0.029,121.600,51.730,0.350,-0.750
'[07:16:06.056 22/11/1995]',0.043,0.089,0.029,120.100,51.298,0.404,-0.745
'[07:16:06.058 22/11/1995]',0.042,0.079,0.029,120.100,51.298,0.404,-0.745
'[07:16:06.060 22/11/1995]',0.041,0.073,0.029,120.100,51.298,0.404,-0.745
'[07:16:06.062 22/11/1995]',0.040,0.067,0.029,120.100,51.298,0.404,-0.745
'[07:16:06.064 22/11/1995]',0.039,0.060,0.029,118.800,50.763,0.447,-0.739
'[07:16:06.066 22/11/1995]',0.037,0.054,0.029,118.800,50.763,0.447,-0.739
'[07:16:06.068 22/11/1995]',0.035,0.049,0.020,118.800,50.763,0.447,-0.739
'[07:16:06.070 22/11/1995]',0.033,0.044,0.029,118.800,50.763,0.447,-0.739
'[07:16:06.072 22/11/1995]',0.031,0.044,0.029,117.800,50.051,0.480,-0.732
'[07:16:06.074 22/11/1995]',0.029,0.044,0.039,117.800,50.051,0.480,-0.732
'[07:16:06.076 22/11/1995]',0.027,0.044,0.020,117.800,50.051,0.480,-0.732
'[07:16:06.078 22/11/1995]',0.025,0.044,0.020,117.800,50.051,0.480,-0.732
'[07:16:06.080 22/11/1995]',0.022,0.044,0.010,116.800,49.211,0.502,-0.725
'[07:16:06.082 22/11/1995]',0.019,0.044,0.010,116.800,49.211,0.502,-0.725
'[07:16:06.084 22/11/1995]',0.017,0.043,0.010,116.800,49.211,0.502,-0.725
'[07:16:06.086 22/11/1995]',0.015,0.041,0.020,116.800,49.211,0.502,-0.725
'[07:16:06.088 22/11/1995]',0.013,0.038,0.020,115.900,48.193,0.522,-0.717
'[07:16:06.090 22/11/1995]',0.012,0.035,0.020,115.900,48.193,0.522,-0.717
'[07:16:06.092 22/11/1995]',0.011,0.032,0.020,115.900,48.193,0.522,-0.717
'[07:16:06.094 22/11/1995]',0.009,0.029,0.010,115.900,48.193,0.522,-0.717
'[07:16:06.096 22/11/1995]',0.008,0.025,0.001,115.000,46.997,0.534,-0.709
'[07:16:06.098 22/11/1995]',0.007,0.022,0.001,115.000,46.997,0.534,-0.709
'[07:16:06.100 22/11/1995]',0.006,0.016,0.001,115.000,46.997,0.534,-0.709
'[07:16:06.102 22/11/1995]',0.005,0.010,0.001,115.000,46.997,0.534,-0.709
'[07:16:06.104 22/11/1995]',0.004,0.010,0.010,114.000,45.700,0.540,-0.701
'[07:16:06.106 22/11/1995]',0.004,0.010,0.010,114.000,45.700,0.540,-0.701
'[07:16:06.108 22/11/1995]',0.003,0.011,0.010,114.000,45.700,0.540,-0.701
'[07:16:06.110 22/11/1995]',0.003,0.013,0.001,114.000,45.700,0.540,-0.701
'[07:16:06.112 22/11/1995]',0.002,0.016,0.001,112.700,44.326,0.540,-0.694
'[07:16:06.114 22/11/1995]',0.002,0.019,0.001,112.700,44.326,0.540,-0.694
'[07:16:06.116 22/11/1995]',0.002,0.022,0.001,112.700,44.326,0.540,-0.694
'[07:16:06.118 22/11/1995]',0.001,0.025,0.001,112.700,44.326,0.540,-0.694
'[07:16:06.120 22/11/1995]',0.001,0.024,0.001,111.000,42.901,0.536,-0.685
'[07:16:06.122 22/11/1995]',0.000,0.022,0.010,111.000,42.901,0.536,-0.685
'[07:16:06.124 22/11/1995]',-0.000,0.024,0.001,111.000,42.901,0.536,-0.685
'[07:16:06.126 22/11/1995]',-0.001,0.025,0.001,111.000,42.901,0.536,-0.685
'[07:16:06.128 22/11/1995]',-0.000,0.029,0.001,108.900,41.399,0.527,-0.676
'[07:16:06.130 22/11/1995]',0.000,0.032,0.001,108.900,41.399,0.527,-0.676
'[07:16:06.132 22/11/1995]',0.000,0.033,0.001,108.900,41.399,0.527,-0.676
'[07:16:06.134 22/11/1995]',0.000,0.035,0.001,108.900,41.399,0.527,-0.676
'[07:16:06.136 22/11/1995]',0.000,0.035,0.001,106.300,40.025,0.516,-0.666
'[07:16:06.138 22/11/1995]',0.001,0.035,0.001,106.300,40.025,0.516,-0.666
'[07:16:06.140 22/11/1995]',0.001,0.033,0.001,106.300,40.025,0.516,-0.666
'[07:16:06.142 22/11/1995]',0.002,0.032,0.001,106.300,40.025,0.516,-0.666
'[07:16:06.144 22/11/1995]',0.002,0.027,0.001,103.400,38.651,0.500,-0.655
'[07:16:06.146 22/11/1995]',0.002,0.022,0.001,103.400,38.651,0.500,-0.655
'[07:16:06.148 22/11/1995]',0.002,0.016,-0.009,103.400,38.651,0.500,-0.655
