'Time and date','II ','V ','ABP ','PLETH ','RESP '
'[14:20:13.684 26/01/1995]',-0.070,0.023,69.323,-0.366,-0.554
'[14:20:13.686 26/01/1995]',-0.071,0.023,69.323,-0.366,-0.554
'[14:20:13.688 26/01/1995]',-0.070,0.023,68.872,-0.376,-0.552
'[14:20:13.690 26/01/1995]',-0.069,0.023,68.872,-0.376,-0.552
'[14:20:13.692 26/01/1995]',-0.068,0.023,68.872,-0.376,-0.552
'[14:20:13.694 26/01/1995]',-0.067,0.023,68.872,-0.376,-0.552
'[14:20:13.696 26/01/1995]',-0.066,0.023,68.371,-0.383,-0.550
'[14:20:13.698 26/01/1995]',-0.065,0.023,68.371,-0.383,-0.550
'[14:20:13.700 26/01/1995]',-0.064,0.024,68.371,-0.383,-0.550
'[14:20:13.702 26/01/1995]',-0.063,0.025,68.371,-0.383,-0.550
'[14:20:13.704 26/01/1995]',-0.060,0.029,67.970,-0.392,-0.548
'[14:20:13.706 26/01/1995]',-0.057,0.033,67.970,-0.392,-0.548
'[14:20:13.708 26/01/1995]',-0.049,0.044,67.970,-0.392,-0.548
'[14:20:13.710 26/01/1995]',-0.042,0.055,67.970,-0.392,-0.548
'[14:20:13.712 26/01/1995]',-0.030,0.071,67.519,-0.401,-0.545
'[14:20:13.714 26/01/1995]',-0.017,0.087,67.519,-0.401,-0.545
'[14:20:13.716 26/01/1995]',0.002,0.105,67.519,-0.401,-0.545
'[14:20:13.718 26/01/1995]',0.021,0.123,67.519,-0.401,-0.545
'[14:20:13.720 26/01/1995]',0.046,0.145,67.068,-0.406,-0.541
'[14:20:13.722 26/01/1995]',0.072,0.167,67.068,-0.406,-0.541
'[14:20:13.724 26/01/1995]',0.102,0.184,67.068,-0.406,-0.541
'[14:20:13.726 26/01/1995]',0.131,0.202,67.068,-0.406,-0.541
'[14:20:13.728 26/01/1995]',0.163,0.207,66.617,-0.413,-0.537
'[14:20:13.730 26/01/1995]',0.194,0.213,66.617,-0.413,-0.537
'[14:20:13.732 26/01/1995]',0.229,0.203,66.617,-0.413,-0.537
'[14:20:13.734 26/01/1995]',0.263,0.192,66.617,-0.413,-0.537
'[14:20:13.736 26/01/1995]',0.305,0.168,66.216,-0.421,-0.533
'[14:20:13.738 26/01/1995]',0.346,0.145,66.216,-0.421,-0.533
'[14:20:13.740 26/01/1995]',0.391,0.109,66.216,-0.421,-0.533
'[14:20:13.742 26/01/1995]',0.437,0.073,66.216,-0.421,-0.533
'[14:20:13.744 26/01/1995]',0.475,0.029,65.865,-0.427,-0.528
'[14:20:13.746 26/01/1995]',0.512,-0.015,65.865,-0.427,-0.528
'[14:20:13.748 26/01/1995]',0.528,-0.064,65.865,-0.427,-0.528
'[14:20:13.750 26/01/1995]',0.544,-0.113,65.865,-0.427,-0.528
'[14:20:13.752 26/01/1995]',0.529,-0.158,65.464,-0.432,-0.523
'[14:20:13.754 26/01/1995]',0.513,-0.202,65.464,-0.432,-0.523
'[14:20:13.756 26/01/1995]',0.472,-0.230,65.464,-0.432,-0.523
'[14:20:13.758 26/01/1995]',0.430,-0.258,65.464,-0.432,-0.523
'[14:20:13.760 26/01/1995]',0.377,-0.263,65.113,-0.440,-0.518
'[14:20:13.762 26/01/1995]',0.324,-0.267,65.113,-0.440,-0.518
'[14:20:13.764 26/01/1995]',0.277,-0.242,65.113,-0.440,-0.518
'[14:20:13.766 26/01/1995]',0.230,-0.217,65.113,-0.440,-0.518
'[14:20:13.768 26/01/1995]',0.201,-0.166,64.762,-0.445,-0.513
'[14:20:13.770 26/01/1995]',0.171,-0.115,64.762,-0.445,-0.513
'[14:20:13.772 26/01/1995]',0.160,-0.048,64.762,-0.445,-0.513
'[14:20:13.774 26/01/1995]',0.148,0.018,64.762,-0.445,-0.513
'[14:20:13.776 26/01/1995]',0.149,0.092,64.411,-0.449,-0.508
'[14:20:13.778 26/01/1995]',0.150,0.167,64.411,-0.449,-0.508
'[14:20:13.780 26/01/1995]',0.158,0.243,64.411,-0.449,-0.508
'[14:20:13.782 26/01/1995]',0.165,0.320,64.411,-0.449,-0.508
'[14:20:13.784 26/01/1995]',0.169,0.396,64.060,-0.455,-0.504
'[14:20:13.786 26/01/1995]',0.172,0.472,64.060,-0.455,-0.504
'[14:20:13.788 26/01/1995]',0.166,0.544,64.060,-0.455,-0.504
'[14:20:13.790 26/01/1995]',0.159,0.617,64.060,-0.455,-0.504
'[14:20:13.792 26/01/1995]',0.141,0.682,63.659,-0.459,-0.499
'[14:20:13.794 26/01/1995]',0.123,0.747,63.659,-0.459,-0.499
'[14:20:13.796 26/01/1995]',0.097,0.802,63.659,-0.459,-0.499
'[14:20:13.798 26/01/1995]',0.071,0.857,63.659,-0.459,-0.499
'[14:20:13.800 26/01/1995]',0.046,0.898,63.308,-0.463,-0.495
'[14:20:13.802 26/01/1995]',0.021,0.940,63.308,-0.463,-0.495
'[14:20:13.804 26/01/1995]',0.004,0.960,63.308,-0.463,-0.495
'[14:20:13.806 26/01/1995]',-0.012,0.980,63.308,-0.463,-0.495
'[14:20:13.808 26/01/1995]',-0.019,0.970,63.058,-0.467,-0.492
'[14:20:13.810 26/01/1995]',-0.025,0.960,63.058,-0.467,-0.492
'[14:20:13.812 26/01/1995]',-0.025,0.914,63.058,-0.467,-0.492
'[14:20:13.814 26/01/1995]',-0.025,0.868,63.058,-0.467,-0.492
'[14:20:13.816 26/01/1995]',-0.024,0.791,62.707,-0.471,-0.489
'[14:20:13.818 26/01/1995]',-0.023,0.713,62.707,-0.471,-0.489
'[14:20:13.820 26/01/1995]',-0.025,0.618,62.707,-0.471,-0.489
'[14:20:13.822 26/01/1995]',-0.027,0.522,62.707,-0.471,-0.489
'[14:20:13.824 26/01/1995]',-0.034,0.428,62.406,-0.474,-0.487
'[14:20:13.826 26/01/1995]',-0.040,0.335,62.406,-0.474,-0.487
'[14:20:13.828 26/01/1995]',-0.052,0.256,62.406,-0.474,-0.487
'[14:20:13.830 26/01/1995]',-0.063,0.177,62.406,-0.474,-0.487
'[14:20:13.832 26/01/1995]',-0.076,0.121,62.055,-0.470,-0.486
'[14:20:13.834 26/01/1995]',-0.088,0.065,62.055,-0.470,-0.486
'[14:20:13.836 26/01/1995]',-0.096,0.031,62.055,-0.470,-0.486
'[14:20:13.838 26/01/1995]',-0.104,-0.003,62.055,-0.470,-0.486
'[14:20:13.840 26/01/1995]',-0.108,-0.021,61.754,-0.473,-0.486
'[14:20:13.842 26/01/1995]',-0.111,-0.038,61.754,-0.473,-0.486
'[14:20:13.844 26/01/1995]',-0.112,-0.048,61.754,-0.473,-0.486
'[14:20:13.846 26/01/1995]',-0.112,-0.058,61.754,-0.473,-0.486
'[14:20:13.848 26/01/1995]',-0.111,-0.065,61.454,-0.475,-0.487
'[14:20:13.850 26/01/1995]',-0.109,-0.072,61.454,-0.475,-0.487
'[14:20:13.852 26/01/1995]',-0.108,-0.077,61.454,-0.475,-0.487
'[14:20:13.854 26/01/1995]',-0.107,-0.082,61.454,-0.475,-0.487
'[14:20:13.856 26/01/1995]',-0.106,-0.084,61.153,-0.478,-0.489
'[14:20:13.858 26/01/1995]',-0.105,-0.087,61.153,-0.478,-0.489
'[14:20:13.860 26/01/1995]',-0.103,-0.087,61.153,-0.478,-0.489
'[14:20:13.862 26/01/1995]',-0.101,-0.087,61.153,-0.478,-0.489
'[14:20:13.864 26/01/1995]',-0.099,-0.086,60.852,-0.480,-0.492
'[14:20:13.866 26/01/1995]',-0.098,-0.085,60.852,-0.480,-0.492
'[14:20:13.868 26/01/1995]',-0.096,-0.085,60.852,-0.480,-0.492
'[14:20:13.870 26/01/1995]',-0.094,-0.085,60.852,-0.480,-0.492
'[14:20:13.872 26/01/1995]',-0.092,-0.086,60.551,-0.482,-0.496
'[14:20:13.874 26/01/1995]',-0.090,-0.087,60.551,-0.482,-0.496
'[14:20:13.876 26/01/1995]',-0.087,-0.087,60.551,-0.482,-0.496
'[14:20:13.878 26/01/1995]',-0.083,-0.087,60.551,-0.482,-0.496
'[14:20:13.880 26/01/1995]',-0.080,-0.087,60.201,-0.485,-0.501
'[14:20:13.882 26/01/1995]',-0.076,-0.087,60.201,-0.485,-0.501
'[14:20:13.884 26/01/1995]',-0.072,-0.087,60.201,-0.485,-0.501
'[14:20:13.886 26/01/1995]',-0.069,-0.088,60.201,-0.485,-0.501
'[14:20:13.888 26/01/1995]',-0.067,-0.087,59.900,-0.486,-0.507
'[14:20:13.890 26/01/1995]',-0.064,-0.087,59.900,-0.486,-0.507
'[14:20:13.892 26/01/1995]',-0.063,-0.086,59.900,-0.486,-0.507
'[14:20:13.894 26/01/1995]',-0.061,-0.085,59.900,-0.486,-0.507
'[14:20:13.896 26/01/1995]',-0.061,-0.085,59.749,-0.486,-0.513
'[14:20:13.898 26/01/1995]',-0.060,-0.085,59.749,-0.486,-0.513
'[14:20:13.900 26/01/1995]',-0.060,-0.086,59.749,-0.486,-0.513
'[14:20:13.902 26/01/1995]',-0.059,-0.087,59.749,-0.486,-0.513
'[14:20:13.904 26/01/1995]',-0.060,-0.087,59.649,-0.488,-0.518
'[14:20:13.906 26/01/1995]',-0.060,-0.087,59.649,-0.488,-0.518
'[14:20:13.908 26/01/1995]',-0.060,-0.086,59.649,-0.488,-0.518
'[14:20:13.910 26/01/1995]',-0.059,-0.085,59.649,-0.488,-0.518
'[14:20:13.912 26/01/1995]',-0.058,-0.085,59.900,-0.487,-0.523
'[14:20:13.914 26/01/1995]',-0.057,-0.085,59.900,-0.487,-0.523
'[14:20:13.916 26/01/1995]',-0.054,-0.086,59.900,-0.487,-0.523
'[14:20:13.918 26/01/1995]',-0.052,-0.087,59.900,-0.487,-0.523
'[14:20:13.920 26/01/1995]',-0.050,-0.087,61.003,-0.488,-0.528
'[14:20:13.922 26/01/1995]',-0.049,-0.087,61.003,-0.488,-0.528
'[14:20:13.924 26/01/1995]',-0.046,-0.086,61.003,-0.488,-0.528
'[14:20:13.926 26/01/1995]',-0.044,-0.085,61.003,-0.488,-0.528
'[14:20:13.928 26/01/1995]',-0.041,-0.085,63.058,-0.487,-0.532
'[14:20:13.930 26/01/1995]',-0.038,-0.085,63.058,-0.487,-0.532
'[14:20:13.932 26/01/1995]',-0.036,-0.087,63.058,-0.487,-0.532
'[14:20:13.934 26/01/1995]',-0.034,-0.088,63.058,-0.487,-0.532
'[14:20:13.936 26/01/1995]',-0.033,-0.091,66.466,-0.487,-0.535
'[14:20:13.938 26/01/1995]',-0.032,-0.093,66.466,-0.487,-0.535
'[14:20:13.940 26/01/1995]',-0.031,-0.096,66.466,-0.487,-0.535
'[14:20:13.942 26/01/1995]',-0.031,-0.098,66.466,-0.487,-0.535
'[14:20:13.944 26/01/1995]',-0.030,-0.099,71.028,-0.486,-0.537
'[14:20:13.946 26/01/1995]',-0.029,-0.100,71.028,-0.486,-0.537
'[14:20:13.948 26/01/1995]',-0.028,-0.102,71.028,-0.486,-0.537
'[14:20:13.950 26/01/1995]',-0.027,-0.103,71.028,-0.486,-0.537
'[14:20:13.952 26/01/1995]',-0.026,-0.104,76.491,-0.483,-0.538
'[14:20:13.954 26/01/1995]',-0.025,-0.105,76.491,-0.483,-0.538
'[14:20:13.956 26/01/1995]',-0.023,-0.106,76.491,-0.483,-0.538
'[14:20:13.958 26/01/1995]',-0.020,-0.107,76.491,-0.483,-0.538
'[14:20:13.960 26/01/1995]',-0.019,-0.108,82.456,-0.480,-0.540
'[14:20:13.962 26/01/1995]',-0.018,-0.110,82.456,-0.480,-0.540
'[14:20:13.964 26/01/1995]',-0.017,-0.111,82.456,-0.480,-0.540
'[14:20:13.966 26/01/1995]',-0.016,-0.112,82.456,-0.480,-0.540
'[14:20:13.968 26/01/1995]',-0.015,-0.114,88.672,-0.475,-0.542
'[14:20:13.970 26/01/1995]',-0.014,-0.117,88.672,-0.475,-0.542
'[14:20:13.972 26/01/1995]',-0.012,-0.120,88.672,-0.475,-0.542
'[14:20:13.974 26/01/1995]',-0.010,-0.123,88.672,-0.475,-0.542
'[14:20:13.976 26/01/1995]',-0.008,-0.127,94.586,-0.467,-0.544
'[14:20:13.978 26/01/1995]',-0.006,-0.130,94.586,-0.467,-0.544
'[14:20:13.980 26/01/1995]',-0.003,-0.133,94.586,-0.467,-0.544
'[14:20:13.982 26/01/1995]',0.000,-0.137,94.586,-0.467,-0.544
'[14:20:13.984 26/01/1995]',0.002,-0.139,100.100,-0.453,-0.547
'[14:20:13.986 26/01/1995]',0.004,-0.142,100.100,-0.453,-0.547
'[14:20:13.988 26/01/1995]',0.005,-0.145,100.100,-0.453,-0.547
'[14:20:13.990 26/01/1995]',0.006,-0.148,100.100,-0.453,-0.547
'[14:20:13.992 26/01/1995]',0.004,-0.152,105.013,-0.433,-0.550
'[14:20:13.994 26/01/1995]',0.003,-0.155,105.013,-0.433,-0.550
'[14:20:13.996 26/01/1995]',-0.000,-0.158,105.013,-0.433,-0.550
'[14:20:13.998 26/01/1995]',-0.004,-0.160,105.013,-0.433,-0.550
'[14:20:14.000 26/01/1995]',-0.006,-0.163,109.173,-0.407,-0.553
'[14:20:14.002 26/01/1995]',-0.009,-0.167,109.173,-0.407,-0.553
'[14:20:14.004 26/01/1995]',-0.009,-0.168,109.173,-0.407,-0.553
'[14:20:14.006 26/01/1995]',-0.010,-0.170,109.173,-0.407,-0.553
'[14:20:14.008 26/01/1995]',-0.009,-0.172,112.531,-0.374,-0.556
'[14:20:14.010 26/01/1995]',-0.008,-0.173,112.531,-0.374,-0.556
'[14:20:14.012 26/01/1995]',-0.006,-0.174,112.531,-0.374,-0.556
'[14:20:14.014 26/01/1995]',-0.005,-0.175,112.531,-0.374,-0.556
'[14:20:14.016 26/01/1995]',-0.002,-0.173,115.238,-0.334,-0.559
'[14:20:14.018 26/01/1995]',0.000,-0.172,115.238,-0.334,-0.559
'[14:20:14.020 26/01/1995]',0.002,-0.170,115.238,-0.334,-0.559
'[14:20:14.022 26/01/1995]',0.004,-0.168,115.238,-0.334,-0.559
'[14:20:14.024 26/01/1995]',0.005,-0.168,117.393,-0.285,-0.562
'[14:20:14.026 26/01/1995]',0.006,-0.167,117.393,-0.285,-0.562
'[14:20:14.028 26/01/1995]',0.005,-0.164,117.393,-0.285,-0.562
'[14:20:14.030 26/01/1995]',0.005,-0.162,117.393,-0.285,-0.562
'[14:20:14.032 26/01/1995]',0.003,-0.158,118.897,-0.231,-0.565
'[14:20:14.034 26/01/1995]',0.001,-0.155,118.897,-0.231,-0.565
'[14:20:14.036 26/01/1995]',-0.001,-0.152,118.897,-0.231,-0.565
'[14:20:14.038 26/01/1995]',-0.004,-0.148,118.897,-0.231,-0.565
'[14:20:14.040 26/01/1995]',-0.006,-0.144,120.050,-0.172,-0.567
'[14:20:14.042 26/01/1995]',-0.009,-0.140,120.050,-0.172,-0.567
'[14:20:14.044 26/01/1995]',-0.010,-0.136,120.050,-0.172,-0.567
'[14:20:14.046 26/01/1995]',-0.011,-0.132,120.050,-0.172,-0.567
'[14:20:14.048 26/01/1995]',-0.013,-0.127,120.952,-0.110,-0.569
'[14:20:14.050 26/01/1995]',-0.015,-0.122,120.952,-0.110,-0.569
'[14:20:14.052 26/01/1995]',-0.016,-0.117,120.952,-0.110,-0.569
'[14:20:14.054 26/01/1995]',-0.017,-0.113,120.952,-0.110,-0.569
'[14:20:14.056 26/01/1995]',-0.018,-0.108,121.654,-0.045,-0.571
'[14:20:14.058 26/01/1995]',-0.019,-0.103,121.654,-0.045,-0.571
'[14:20:14.060 26/01/1995]',-0.020,-0.098,121.654,-0.045,-0.571
'[14:20:14.062 26/01/1995]',-0.020,-0.092,121.654,-0.045,-0.571
'[14:20:14.064 26/01/1995]',-0.019,-0.085,122.256,0.017,-0.573
'[14:20:14.066 26/01/1995]',-0.017,-0.078,122.256,0.017,-0.573
'[14:20:14.068 26/01/1995]',-0.016,-0.071,122.256,0.017,-0.573
'[14:20:14.070 26/01/1995]',-0.014,-0.063,122.256,0.017,-0.573
'[14:20:14.072 26/01/1995]',-0.013,-0.056,122.657,0.079,-0.574
'[14:20:14.074 26/01/1995]',-0.012,-0.048,122.657,0.079,-0.574
'[14:20:14.076 26/01/1995]',-0.011,-0.040,122.657,0.079,-0.574
'[14:20:14.078 26/01/1995]',-0.011,-0.032,122.657,0.079,-0.574
'[14:20:14.080 26/01/1995]',-0.009,-0.024,122.907,0.138,-0.576
'[14:20:14.082 26/01/1995]',-0.007,-0.017,122.907,0.138,-0.576
'[14:20:14.084 26/01/1995]',-0.005,-0.010,122.907,0.138,-0.576
'[14:20:14.086 26/01/1995]',-0.003,-0.003,122.907,0.138,-0.576
'[14:20:14.088 26/01/1995]',-0.001,0.003,123.008,0.191,-0.577
'[14:20:14.090 26/01/1995]',0.000,0.008,123.008,0.191,-0.577
'[14:20:14.092 26/01/1995]',0.002,0.013,123.008,0.191,-0.577
'[14:20:14.094 26/01/1995]',0.004,0.018,123.008,0.191,-0.577
'[14:20:14.096 26/01/1995]',0.006,0.021,122.907,0.241,-0.577
'[14:20:14.098 26/01/1995]',0.008,0.023,122.907,0.241,-0.577
'[14:20:14.100 26/01/1995]',0.009,0.024,122.907,0.241,-0.577
'[14:20:14.102 26/01/1995]',0.010,0.025,122.907,0.241,-0.577
'[14:20:14.104 26/01/1995]',0.009,0.025,122.607,0.287,-0.578
'[14:20:14.106 26/01/1995]',0.009,0.025,122.607,0.287,-0.578
'[14:20:14.108 26/01/1995]',0.009,0.027,122.607,0.287,-0.578
'[14:20:14.110 26/01/1995]',0.010,0.028,122.607,0.287,-0.578
'[14:20:14.112 26/01/1995]',0.010,0.031,122.005,0.331,-0.578
'[14:20:14.114 26/01/1995]',0.011,0.033,122.005,0.331,-0.578
'[14:20:14.116 26/01/1995]',0.011,0.035,122.005,0.331,-0.578
'[14:20:14.118 26/01/1995]',0.011,0.037,122.005,0.331,-0.578
'[14:20:14.120 26/01/1995]',0.010,0.039,121.203,0.368,-0.577
'[14:20:14.122 26/01/1995]',0.010,0.042,121.203,0.368,-0.577
'[14:20:14.124 26/01/1995]',0.008,0.042,121.203,0.368,-0.577
'[14:20:14.126 26/01/1995]',0.007,0.042,121.203,0.368,-0.577
'[14:20:14.128 26/01/1995]',0.004,0.038,120.251,0.402,-0.576
'[14:20:14.130 26/01/1995]',0.001,0.035,120.251,0.402,-0.576
'[14:20:14.132 26/01/1995]',-0.002,0.033,120.251,0.402,-0.576
'[14:20:14.134 26/01/1995]',-0.005,0.030,120.251,0.402,-0.576
'[14:20:14.136 26/01/1995]',-0.008,0.028,119.148,0.430,-0.575
'[14:20:14.138 26/01/1995]',-0.011,0.027,119.148,0.430,-0.575
'[14:20:14.140 26/01/1995]',-0.014,0.026,119.148,0.430,-0.575
'[14:20:14.142 26/01/1995]',-0.016,0.025,119.148,0.430,-0.575
'[14:20:14.144 26/01/1995]',-0.019,0.024,117.895,0.457,-0.574
'[14:20:14.146 26/01/1995]',-0.021,0.023,117.895,0.457,-0.574
'[14:20:14.148 26/01/1995]',-0.023,0.023,117.895,0.457,-0.574
'[14:20:14.150 26/01/1995]',-0.024,0.023,117.895,0.457,-0.574
'[14:20:14.152 26/01/1995]',-0.023,0.023,116.541,0.477,-0.572
'[14:20:14.154 26/01/1995]',-0.023,0.023,116.541,0.477,-0.572
'[14:20:14.156 26/01/1995]',-0.023,0.023,116.541,0.477,-0.572
'[14:20:14.158 26/01/1995]',-0.022,0.023,116.541,0.477,-0.572
'[14:20:14.160 26/01/1995]',-0.023,0.023,115.038,0.496,-0.571
'[14:20:14.162 26/01/1995]',-0.025,0.023,115.038,0.496,-0.571
'[14:20:14.164 26/01/1995]',-0.027,0.023,115.038,0.496,-0.571
'[14:20:14.166 26/01/1995]',-0.030,0.023,115.038,0.496,-0.571
'[14:20:14.168 26/01/1995]',-0.031,0.023,113.383,0.508,-0.570
'[14:20:14.170 26/01/1995]',-0.033,0.023,113.383,0.508,-0.570
'[14:20:14.172 26/01/1995]',-0.034,0.023,113.383,0.508,-0.570
'[14:20:14.174 26/01/1995]',-0.036,0.023,113.383,0.508,-0.570
'[14:20:14.176 26/01/1995]',-0.038,0.023,111.629,0.517,-0.569
'[14:20:14.178 26/01/1995]',-0.039,0.023,111.629,0.517,-0.569
'[14:20:14.180 26/01/1995]',-0.041,0.023,111.629,0.517,-0.569
'[14:20:14.182 26/01/1995]',-0.043,0.023,111.629,0.517,-0.569
'[14:20:14.184 26/01/1995]',-0.045,0.023,109.624,0.524,-0.568
'[14:20:14.186 26/01/1995]',-0.046,0.023,109.624,0.524,-0.568
'[14:20:14.188 26/01/1995]',-0.046,0.023,109.624,0.524,-0.568
'[14:20:14.190 26/01/1995]',-0.047,0.023,109.624,0.524,-0.568
'[14:20:14.192 26/01/1995]',-0.047,0.023,107.318,0.525,-0.567
'[14:20:14.194 26/01/1995]',-0.047,0.023,107.318,0.525,-0.567
'[14:20:14.196 26/01/1995]',-0.045,0.023,107.318,0.525,-0.567
'[14:20:14.198 26/01/1995]',-0.043,0.023,107.318,0.525,-0.567
'[14:20:14.200 26/01/1995]',-0.040,0.023,104.862,0.523,-0.566
'[14:20:14.202 26/01/1995]',-0.036,0.023,104.862,0.523,-0.566
'[14:20:14.204 26/01/1995]',-0.034,0.023,104.862,0.523,-0.566
'[14:20:14.206 26/01/1995]',-0.033,0.023,104.862,0.523,-0.566
'[14:20:14.208 26/01/1995]',-0.032,0.023,102.155,0.516,-0.565
'[14:20:14.210 26/01/1995]',-0.031,0.023,102.155,0.516,-0.565
'[14:20:14.212 26/01/1995]',-0.029,0.023,102.155,0.516,-0.565
'[14:20:14.214 26/01/1995]',-0.027,0.023,102.155,0.516,-0.565
'[14:20:14.216 26/01/1995]',-0.023,0.024,99.198,0.507,-0.563
'[14:20:14.218 26/01/1995]',-0.020,0.025,99.198,0.507,-0.563
'[14:20:14.220 26/01/1995]',-0.017,0.027,99.198,0.507,-0.563
'[14:20:14.222 26/01/1995]',-0.013,0.028,99.198,0.507,-0.563
'[14:20:14.224 26/01/1995]',-0.012,0.030,96.291,0.493,-0.561
'[14:20:14.226 26/01/1995]',-0.011,0.032,96.291,0.493,-0.561
'[14:20:14.228 26/01/1995]',-0.011,0.031,96.291,0.493,-0.561
'[14:20:14.230 26/01/1995]',-0.012,0.030,96.291,0.493,-0.561
'[14:20:14.232 26/01/1995]',-0.015,0.030,93.383,0.478,-0.559
'[14:20:14.234 26/01/1995]',-0.018,0.030,93.383,0.478,-0.559
'[14:20:14.236 26/01/1995]',-0.020,0.029,93.383,0.478,-0.559
'[14:20:14.238 26/01/1995]',-0.022,0.028,93.383,0.478,-0.559
'[14:20:14.240 26/01/1995]',-0.023,0.027,90.727,0.457,-0.557
'[14:20:14.242 26/01/1995]',-0.024,0.025,90.727,0.457,-0.557
'[14:20:14.244 26/01/1995]',-0.023,0.024,90.727,0.457,-0.557
'[14:20:14.246 26/01/1995]',-0.022,0.023,90.727,0.457,-0.557
'[14:20:14.248 26/01/1995]',-0.020,0.023,88.371,0.434,-0.554
'[14:20:14.250 26/01/1995]',-0.017,0.023,88.371,0.434,-0.554
'[14:20:14.252 26/01/1995]',-0.016,0.023,88.371,0.434,-0.554
'[14:20:14.254 26/01/1995]',-0.014,0.023,88.371,0.434,-0.554
'[14:20:14.256 26/01/1995]',-0.014,0.023,86.316,0.407,-0.552
'[14:20:14.258 26/01/1995]',-0.013,0.023,86.316,0.407,-0.552
'[14:20:14.260 26/01/1995]',-0.014,0.023,86.316,0.407,-0.552
'[14:20:14.262 26/01/1995]',-0.014,0.023,86.316,0.407,-0.552
'[14:20:14.264 26/01/1995]',-0.014,0.024,84.662,0.378,-0.550
'[14:20:14.266 26/01/1995]',-0.014,0.025,84.662,0.378,-0.550
'[14:20:14.268 26/01/1995]',-0.014,0.027,84.662,0.378,-0.550
'[14:20:14.270 26/01/1995]',-0.013,0.028,84.662,0.378,-0.550
'[14:20:14.272 26/01/1995]',-0.012,0.030,83.308,0.344,-0.549
'[14:20:14.274 26/01/1995]',-0.011,0.032,83.308,0.344,-0.549
'[14:20:14.276 26/01/1995]',-0.009,0.031,83.308,0.344,-0.549
'[14:20:14.278 26/01/1995]',-0.007,0.030,83.308,0.344,-0.549
'[14:20:14.280 26/01/1995]',-0.005,0.030,82.306,0.311,-0.547
'[14:20:14.282 26/01/1995]',-0.004,0.030,82.306,0.311,-0.547
'[14:20:14.284 26/01/1995]',-0.004,0.029,82.306,0.311,-0.547
'[14:20:14.286 26/01/1995]',-0.004,0.028,82.306,0.311,-0.547
'[14:20:14.288 26/01/1995]',-0.003,0.027,81.504,0.274,-0.546
'[14:20:14.290 26/01/1995]',-0.003,0.025,81.504,0.274,-0.546
'[14:20:14.292 26/01/1995]',-0.002,0.024,81.504,0.274,-0.546
'[14:20:14.294 26/01/1995]',-0.001,0.023,81.504,0.274,-0.546
'[14:20:14.296 26/01/1995]',-0.000,0.023,80.902,0.235,-0.544
'[14:20:14.298 26/01/1995]',0.000,0.023,80.902,0.235,-0.544
'[14:20:14.300 26/01/1995]',-0.000,0.023,80.902,0.235,-0.544
'[14:20:14.302 26/01/1995]',-0.001,0.023,80.902,0.235,-0.544
'[14:20:14.304 26/01/1995]',-0.002,0.023,80.401,0.196,-0.542
'[14:20:14.306 26/01/1995]',-0.003,0.023,80.401,0.196,-0.542
'[14:20:14.308 26/01/1995]',-0.003,0.023,80.401,0.196,-0.542
'[14:20:14.310 26/01/1995]',-0.004,0.023,80.401,0.196,-0.542
'[14:20:14.312 26/01/1995]',-0.004,0.023,80.000,0.157,-0.540
'[14:20:14.314 26/01/1995]',-0.004,0.023,80.000,0.157,-0.540
'[14:20:14.316 26/01/1995]',-0.003,0.023,80.000,0.157,-0.540
'[14:20:14.318 26/01/1995]',-0.003,0.023,80.000,0.157,-0.540
'[14:20:14.320 26/01/1995]',-0.002,0.023,79.649,0.117,-0.539
'[14:20:14.322 26/01/1995]',-0.001,0.023,79.649,0.117,-0.539
'[14:20:14.324 26/01/1995]',-0.001,0.023,79.649,0.117,-0.539
'[14:20:14.326 26/01/1995]',-0.001,0.023,79.649,0.117,-0.539
'[14:20:14.328 26/01/1995]',-0.002,0.023,79.348,0.077,-0.539
'[14:20:14.330 26/01/1995]',-0.003,0.023,79.348,0.077,-0.539
'[14:20:14.332 26/01/1995]',-0.003,0.023,79.348,0.077,-0.539
'[14:20:14.334 26/01/1995]',-0.004,0.023,79.348,0.077,-0.539
'[14:20:14.336 26/01/1995]',-0.003,0.023,79.148,0.042,-0.539
'[14:20:14.338 26/01/1995]',-0.003,0.023,79.148,0.042,-0.539
'[14:20:14.340 26/01/1995]',-0.002,0.023,79.148,0.042,-0.539
'[14:20:14.342 26/01/1995]',-0.001,0.023,79.148,0.042,-0.539
'[14:20:14.344 26/01/1995]',0.000,0.023,78.847,0.006,-0.539
'[14:20:14.346 26/01/1995]',0.001,0.023,78.847,0.006,-0.539
'[14:20:14.348 26/01/1995]',0.001,0.023,78.847,0.006,-0.539
'[14:20:14.350 26/01/1995]',0.002,0.023,78.847,0.006,-0.539
'[14:20:14.352 26/01/1995]',0.000,0.023,78.496,-0.027,-0.540
'[14:20:14.354 26/01/1995]',-0.001,0.023,78.496,-0.027,-0.540
'[14:20:14.356 26/01/1995]',-0.002,0.023,78.496,-0.027,-0.540
'[14:20:14.358 26/01/1995]',-0.004,0.023,78.496,-0.027,-0.540
'[14:20:14.360 26/01/1995]',-0.003,0.023,78.145,-0.059,-0.540
'[14:20:14.362 26/01/1995]',-0.003,0.023,78.145,-0.059,-0.540
'[14:20:14.364 26/01/1995]',-0.001,0.024,78.145,-0.059,-0.540
'[14:20:14.366 26/01/1995]',0.000,0.025,78.145,-0.059,-0.540
'[14:20:14.368 26/01/1995]',0.004,0.027,77.744,-0.088,-0.541
