'Time and date','II','V','ABP','PLETH','RESP'
'[07:46:30.708 05/06/1995]',-0.033,0.032,120.401,-0.800,-0.704
'[07:46:30.710 05/06/1995]',-0.033,0.032,120.401,-0.800,-0.704
'[07:46:30.712 05/06/1995]',-0.033,0.032,130.429,-0.838,-0.715
'[07:46:30.714 05/06/1995]',-0.033,0.032,130.429,-0.838,-0.715
'[07:46:30.716 05/06/1995]',-0.033,0.032,130.429,-0.838,-0.715
'[07:46:30.718 05/06/1995]',-0.068,0.032,130.429,-0.838,-0.715
'[07:46:30.720 05/06/1995]',-0.068,0.032,139.088,-0.861,-0.727
'[07:46:30.722 05/06/1995]',-0.068,0.003,139.088,-0.861,-0.727
'[07:46:30.724 05/06/1995]',-0.068,0.032,139.088,-0.861,-0.727
'[07:46:30.726 05/06/1995]',-0.068,0.003,139.088,-0.861,-0.727
'[07:46:30.728 05/06/1995]',-0.068,0.032,145.849,-0.875,-0.742
'[07:46:30.730 05/06/1995]',-0.068,0.003,145.849,-0.875,-0.742
'[07:46:30.732 05/06/1995]',-0.068,0.032,145.849,-0.875,-0.742
'[07:46:30.734 05/06/1995]',-0.068,0.003,145.849,-0.875,-0.742
'[07:46:30.736 05/06/1995]',-0.068,0.003,150.255,-0.879,-0.756
'[07:46:30.738 05/06/1995]',-0.068,0.003,150.255,-0.879,-0.756
'[07:46:30.740 05/06/1995]',-0.068,0.003,150.255,-0.879,-0.756
'[07:46:30.742 05/06/1995]',-0.068,0.003,150.255,-0.879,-0.756
'[07:46:30.744 05/06/1995]',-0.068,0.003,152.230,-0.879,-0.772
'[07:46:30.746 05/06/1995]',-0.068,0.003,152.230,-0.879,-0.772
'[07:46:30.748 05/06/1995]',-0.104,0.003,152.230,-0.879,-0.772
'[07:46:30.750 05/06/1995]',-0.068,0.003,152.230,-0.879,-0.772
'[07:46:30.752 05/06/1995]',-0.068,0.003,152.306,-0.875,-0.788
'[07:46:30.754 05/06/1995]',-0.068,0.003,152.306,-0.875,-0.788
'[07:46:30.756 05/06/1995]',-0.068,0.003,152.306,-0.875,-0.788
'[07:46:30.758 05/06/1995]',-0.068,0.003,152.306,-0.875,-0.788
'[07:46:30.760 05/06/1995]',-0.068,0.003,150.711,-0.861,-0.804
'[07:46:30.762 05/06/1995]',-0.104,0.003,150.711,-0.861,-0.804
'[07:46:30.764 05/06/1995]',-0.104,0.003,150.711,-0.861,-0.804
'[07:46:30.766 05/06/1995]',-0.104,0.003,150.711,-0.861,-0.804
'[07:46:30.768 05/06/1995]',-0.068,0.003,147.900,-0.847,-0.822
'[07:46:30.770 05/06/1995]',-0.068,0.003,147.900,-0.847,-0.822
'[07:46:30.772 05/06/1995]',-0.068,0.003,147.900,-0.847,-0.822
'[07:46:30.774 05/06/1995]',-0.068,0.003,147.900,-0.847,-0.822
'[07:46:30.776 05/06/1995]',-0.068,0.003,144.406,-0.819,-0.839
'[07:46:30.778 05/06/1995]',-0.068,0.003,144.406,-0.819,-0.839
'[07:46:30.780 05/06/1995]',-0.068,0.003,144.406,-0.819,-0.839
'[07:46:30.782 05/06/1995]',-0.068,0.003,144.406,-0.819,-0.839
'[07:46:30.784 05/06/1995]',-0.068,0.003,140.456,-0.787,-0.857
'[07:46:30.786 05/06/1995]',-0.068,0.003,140.456,-0.787,-0.857
'[07:46:30.788 05/06/1995]',-0.068,0.003,140.456,-0.787,-0.857
'[07:46:30.790 05/06/1995]',-0.068,0.003,140.456,-0.787,-0.857
'[07:46:30.792 05/06/1995]',-0.033,0.003,136.126,-0.750,-0.875
'[07:46:30.794 05/06/1995]',-0.068,0.003,136.126,-0.750,-0.875
'[07:46:30.796 05/06/1995]',-0.068,0.003,136.126,-0.750,-0.875
'[07:46:30.798 05/06/1995]',-0.068,0.003,136.126,-0.750,-0.875
'[07:46:30.800 05/06/1995]',-0.068,0.003,131.568,-0.708,-0.893
'[07:46:30.802 05/06/1995]',0.003,0.032,131.568,-0.708,-0.893
'[07:46:30.804 05/06/1995]',0.003,0.032,131.568,-0.708,-0.893
'[07:46:30.806 05/06/1995]',0.003,0.032,131.568,-0.708,-0.893
'[07:46:30.808 05/06/1995]',0.003,0.032,126.858,-0.662,-0.910
'[07:46:30.810 05/06/1995]',-0.033,0.032,126.858,-0.662,-0.910
'[07:46:30.812 05/06/1995]',-0.033,0.032,126.858,-0.662,-0.910
'[07:46:30.814 05/06/1995]',0.003,0.032,126.858,-0.662,-0.910
'[07:46:30.816 05/06/1995]',-0.033,0.032,121.845,-0.611,-0.925
'[07:46:30.818 05/06/1995]',0.003,0.032,121.845,-0.611,-0.925
'[07:46:30.820 05/06/1995]',0.003,0.032,121.845,-0.611,-0.925
'[07:46:30.822 05/06/1995]',0.003,0.032,121.845,-0.611,-0.925
'[07:46:30.824 05/06/1995]',0.003,0.032,116.603,-0.565,-0.940
'[07:46:30.826 05/06/1995]',0.003,0.003,116.603,-0.565,-0.940
'[07:46:30.828 05/06/1995]',0.003,0.003,116.603,-0.565,-0.940
'[07:46:30.830 05/06/1995]',0.037,0.003,116.603,-0.565,-0.940
'[07:46:30.832 05/06/1995]',0.037,0.003,111.210,-0.518,-0.953
'[07:46:30.834 05/06/1995]',0.003,0.003,111.210,-0.518,-0.953
'[07:46:30.836 05/06/1995]',0.003,0.003,111.210,-0.518,-0.953
'[07:46:30.838 05/06/1995]',0.003,0.003,111.210,-0.518,-0.953
'[07:46:30.840 05/06/1995]',0.003,0.003,105.968,-0.472,-0.966
'[07:46:30.842 05/06/1995]',0.003,-0.028,105.968,-0.472,-0.966
'[07:46:30.844 05/06/1995]',0.003,-0.028,105.968,-0.472,-0.966
'[07:46:30.846 05/06/1995]',0.003,0.003,105.968,-0.472,-0.966
'[07:46:30.848 05/06/1995]',0.003,0.003,101.107,-0.435,-0.979
'[07:46:30.850 05/06/1995]',0.003,-0.028,101.107,-0.435,-0.979
'[07:46:30.852 05/06/1995]',0.003,-0.028,101.107,-0.435,-0.979
'[07:46:30.854 05/06/1995]',0.003,-0.028,101.107,-0.435,-0.979
'[07:46:30.856 05/06/1995]',0.003,0.003,96.777,-0.407,-0.992
'[07:46:30.858 05/06/1995]',0.003,0.003,96.777,-0.407,-0.992
'[07:46:30.860 05/06/1995]',0.003,0.003,96.777,-0.407,-0.992
'[07:46:30.862 05/06/1995]',0.003,0.003,96.777,-0.407,-0.992
'[07:46:30.864 05/06/1995]',0.003,0.003,93.131,-0.370,-1.004
'[07:46:30.866 05/06/1995]',0.003,0.003,93.131,-0.370,-1.004
'[07:46:30.868 05/06/1995]',-0.033,-0.028,93.131,-0.370,-1.004
'[07:46:30.870 05/06/1995]',-0.033,0.003,93.131,-0.370,-1.004
'[07:46:30.872 05/06/1995]',-0.033,0.003,90.244,-0.338,-1.014
'[07:46:30.874 05/06/1995]',-0.068,0.003,90.244,-0.338,-1.014
'[07:46:30.876 05/06/1995]',-0.068,0.003,90.244,-0.338,-1.014
'[07:46:30.878 05/06/1995]',-0.068,-0.028,90.244,-0.338,-1.014
'[07:46:30.880 05/06/1995]',-0.104,0.003,88.041,-0.301,-1.023
'[07:46:30.882 05/06/1995]',-0.104,0.003,88.041,-0.301,-1.023
'[07:46:30.884 05/06/1995]',-0.104,0.003,88.041,-0.301,-1.023
'[07:46:30.886 05/06/1995]',-0.104,0.003,88.041,-0.301,-1.023
'[07:46:30.888 05/06/1995]',-0.068,0.003,86.446,-0.255,-
'[07:46:30.890 05/06/1995]',-0.104,0.003,86.446,-0.255,-
'[07:46:30.892 05/06/1995]',-0.104,0.003,86.446,-0.255,-
'[07:46:30.894 05/06/1995]',-0.104,0.003,86.446,-0.255,-
'[07:46:30.896 05/06/1995]',-0.104,0.003,85.382,-0.204,-
'[07:46:30.898 05/06/1995]',-0.104,0.003,85.382,-0.204,-
'[07:46:30.900 05/06/1995]',-0.104,0.003,85.382,-0.204,-
'[07:46:30.902 05/06/1995]',-0.104,0.003,85.382,-0.204,-
'[07:46:30.904 05/06/1995]',-0.104,0.003,84.775,-0.153,-
'[07:46:30.906 05/06/1995]',-0.104,0.003,84.775,-0.153,-
'[07:46:30.908 05/06/1995]',-0.104,0.003,84.775,-0.153,-
'[07:46:30.910 05/06/1995]',-0.104,0.003,84.775,-0.153,-
'[07:46:30.912 05/06/1995]',-0.104,0.003,84.471,-0.240,-
'[07:46:30.914 05/06/1995]',-0.104,0.003,84.471,-0.240,-
'[07:46:30.916 05/06/1995]',-0.104,0.003,84.471,-0.240,-
'[07:46:30.918 05/06/1995]',-0.104,0.003,84.471,-0.240,-
'[07:46:30.920 05/06/1995]',-0.104,0.003,84.471,-0.176,-
'[07:46:30.922 05/06/1995]',-0.140,0.003,84.471,-0.176,-
'[07:46:30.924 05/06/1995]',-0.140,0.032,84.471,-0.176,-
'[07:46:30.926 05/06/1995]',-0.104,0.032,84.471,-0.176,-
'[07:46:30.928 05/06/1995]',-0.068,0.032,84.699,-0.106,-
'[07:46:30.930 05/06/1995]',-0.033,0.032,84.699,-0.106,-
'[07:46:30.932 05/06/1995]',0.073,0.062,84.699,-0.106,-
'[07:46:30.934 05/06/1995]',0.145,0.062,84.699,-0.106,-
'[07:46:30.936 05/06/1995]',0.252,0.062,85.079,-0.046,-
'[07:46:30.938 05/06/1995]',0.396,0.003,85.079,-0.046,-
'[07:46:30.940 05/06/1995]',0.573,-0.058,85.079,-0.046,-
'[07:46:30.942 05/06/1995]',0.824,-0.210,85.079,-0.046,-
'[07:46:30.944 05/06/1995]',1.003,-0.332,85.534,0.004,-
'[07:46:30.946 05/06/1995]',1.181,-0.483,85.534,0.004,-
'[07:46:30.948 05/06/1995]',1.288,-0.635,85.534,0.004,-
'[07:46:30.950 05/06/1995]',1.324,-0.757,85.534,0.004,-
'[07:46:30.952 05/06/1995]',1.252,-0.848,86.218,0.046,-
'[07:46:30.954 05/06/1995]',1.109,-0.877,86.218,0.046,-
'[07:46:30.956 05/06/1995]',0.896,-0.907,86.218,0.046,-
'[07:46:30.958 05/06/1995]',0.681,-0.907,86.218,0.046,-
'[07:46:30.960 05/06/1995]',0.432,-0.848,86.826,0.079,-
'[07:46:30.962 05/06/1995]',0.252,-0.787,86.826,0.079,-
'[07:46:30.964 05/06/1995]',0.109,-0.726,86.826,0.079,-
'[07:46:30.966 05/06/1995]',0.037,-0.696,86.826,0.079,-
'[07:46:30.968 05/06/1995]',0.003,-0.635,87.433,0.097,-
'[07:46:30.970 05/06/1995]',-0.033,-0.574,87.433,0.097,-
'[07:46:30.972 05/06/1995]',-0.068,-0.544,87.433,0.097,-
'[07:46:30.974 05/06/1995]',-0.104,-0.483,87.433,0.097,-
'[07:46:30.976 05/06/1995]',-0.104,-0.423,87.813,0.102,-
'[07:46:30.978 05/06/1995]',-0.104,-0.302,87.813,0.102,-
'[07:46:30.980 05/06/1995]',-0.104,-0.241,87.813,0.102,-
'[07:46:30.982 05/06/1995]',-0.104,-0.180,87.813,0.102,-
'[07:46:30.984 05/06/1995]',-0.068,-0.119,88.193,0.097,-
'[07:46:30.986 05/06/1995]',-0.104,-0.089,88.193,0.097,-
'[07:46:30.988 05/06/1995]',-0.104,-0.058,88.193,0.097,-
'[07:46:30.990 05/06/1995]',-0.104,-0.028,88.193,0.097,-
'[07:46:30.992 05/06/1995]',-0.104,0.003,88.497,0.083,-
'[07:46:30.994 05/06/1995]',-0.140,0.003,88.497,0.083,-
'[07:46:30.996 05/06/1995]',-0.140,0.003,88.497,0.083,-
'[07:46:30.998 05/06/1995]',-0.176,0.003,88.497,0.083,-
'[07:46:31.000 05/06/1995]',-0.176,0.032,88.649,0.070,-
'[07:46:31.002 05/06/1995]',-0.140,0.032,88.649,0.070,-
'[07:46:31.004 05/06/1995]',-0.140,0.062,88.649,0.070,-
'[07:46:31.006 05/06/1995]',-0.140,0.062,88.649,0.070,-
'[07:46:31.008 05/06/1995]',-0.140,0.062,88.649,0.046,-
'[07:46:31.010 05/06/1995]',-0.140,0.062,88.649,0.046,-
'[07:46:31.012 05/06/1995]',-0.176,0.062,88.649,0.046,-
'[07:46:31.014 05/06/1995]',-0.140,0.062,88.649,0.046,-
'[07:46:31.016 05/06/1995]',-0.140,0.062,88.345,0.028,-
'[07:46:31.018 05/06/1995]',-0.140,0.062,88.345,0.028,-
'[07:46:31.020 05/06/1995]',-0.140,0.062,88.345,0.028,-
'[07:46:31.022 05/06/1995]',-0.140,0.093,88.345,0.028,-
'[07:46:31.024 05/06/1995]',-0.140,0.093,87.889,0.004,-
'[07:46:31.026 05/06/1995]',-0.140,0.093,87.889,0.004,-
'[07:46:31.028 05/06/1995]',-0.104,0.093,87.889,0.004,-
'[07:46:31.030 05/06/1995]',-0.104,0.093,87.889,0.004,-
'[07:46:31.032 05/06/1995]',-0.104,0.093,87.282,-0.009,-
'[07:46:31.034 05/06/1995]',-0.104,0.093,87.282,-0.009,-
'[07:46:31.036 05/06/1995]',-0.140,0.093,87.282,-0.009,-
'[07:46:31.038 05/06/1995]',-0.140,0.093,87.282,-0.009,-
'[07:46:31.040 05/06/1995]',-0.140,0.093,86.446,-0.028,-
'[07:46:31.042 05/06/1995]',-0.140,0.093,86.446,-0.028,-
'[07:46:31.044 05/06/1995]',-0.104,0.093,86.446,-0.028,-
'[07:46:31.046 05/06/1995]',-0.104,0.093,86.446,-0.028,-
'[07:46:31.048 05/06/1995]',-0.104,0.093,85.610,-0.051,-
'[07:46:31.050 05/06/1995]',-0.104,0.093,85.610,-0.051,-
'[07:46:31.052 05/06/1995]',-0.104,0.093,85.610,-0.051,-
'[07:46:31.054 05/06/1995]',-0.104,0.093,85.610,-0.051,-
'[07:46:31.056 05/06/1995]',-0.104,0.093,84.623,-0.070,-
'[07:46:31.058 05/06/1995]',-0.104,0.093,84.623,-0.070,-
'[07:46:31.060 05/06/1995]',-0.104,0.093,84.623,-0.070,-
'[07:46:31.062 05/06/1995]',-0.068,0.093,84.623,-0.070,-
'[07:46:31.064 05/06/1995]',-0.068,0.093,83.635,-0.092,-
'[07:46:31.066 05/06/1995]',-0.068,0.093,83.635,-0.092,-
'[07:46:31.068 05/06/1995]',-0.068,0.093,83.635,-0.092,-
'[07:46:31.070 05/06/1995]',-0.033,0.093,83.635,-0.092,-
'[07:46:31.072 05/06/1995]',0.003,0.093,82.572,-0.116,-
'[07:46:31.074 05/06/1995]',0.003,0.093,82.572,-0.116,-
'[07:46:31.076 05/06/1995]',0.003,0.093,82.572,-0.116,-
'[07:46:31.078 05/06/1995]',0.003,0.123,82.572,-0.116,-
'[07:46:31.080 05/06/1995]',0.003,0.123,81.584,-0.139,-
'[07:46:31.082 05/06/1995]',0.003,0.123,81.584,-0.139,-
'[07:46:31.084 05/06/1995]',0.037,0.123,81.584,-0.139,-
'[07:46:31.086 05/06/1995]',0.003,0.123,81.584,-0.139,-
'[07:46:31.088 05/06/1995]',0.037,0.154,80.749,-0.167,-
'[07:46:31.090 05/06/1995]',0.073,0.154,80.749,-0.167,-
'[07:46:31.092 05/06/1995]',0.073,0.154,80.749,-0.167,-
'[07:46:31.094 05/06/1995]',0.073,0.154,80.749,-0.167,-
'[07:46:31.096 05/06/1995]',0.073,0.154,80.217,-0.185,-
'[07:46:31.098 05/06/1995]',0.109,0.154,80.217,-0.185,-
'[07:46:31.100 05/06/1995]',0.109,0.154,80.217,-0.185,-
'[07:46:31.102 05/06/1995]',0.109,0.154,80.217,-0.185,-
'[07:46:31.104 05/06/1995]',0.145,0.154,80.217,-0.217,-
'[07:46:31.106 05/06/1995]',0.109,0.154,80.217,-0.217,-
'[07:46:31.108 05/06/1995]',0.109,0.154,80.217,-0.217,-
'[07:46:31.110 05/06/1995]',0.109,0.154,80.217,-0.217,-
'[07:46:31.112 05/06/1995]',0.145,0.154,81.356,-0.240,-
'[07:46:31.114 05/06/1995]',0.145,0.154,81.356,-0.240,-
'[07:46:31.116 05/06/1995]',0.109,0.154,81.356,-0.240,-
'[07:46:31.118 05/06/1995]',0.109,0.154,81.356,-0.240,-
'[07:46:31.120 05/06/1995]',0.109,0.154,84.319,-0.264,-
'[07:46:31.122 05/06/1995]',0.109,0.154,84.319,-0.264,-
'[07:46:31.124 05/06/1995]',0.109,0.154,84.319,-0.264,-
'[07:46:31.126 05/06/1995]',0.109,0.154,84.319,-0.264,-
'[07:46:31.128 05/06/1995]',0.109,0.123,89.788,-0.278,-
'[07:46:31.130 05/06/1995]',0.145,0.154,89.788,-0.278,-
'[07:46:31.132 05/06/1995]',0.145,0.154,89.788,-0.278,-
'[07:46:31.134 05/06/1995]',0.109,0.123,89.788,-0.278,-
'[07:46:31.136 05/06/1995]',0.073,0.123,97.764,-0.282,-
'[07:46:31.138 05/06/1995]',0.073,0.093,97.764,-0.282,-
'[07:46:31.140 05/06/1995]',0.037,0.093,97.764,-0.282,-
'[07:46:31.142 05/06/1995]',0.037,0.093,97.764,-0.282,-
'[07:46:31.144 05/06/1995]',0.037,0.093,107.716,-0.278,-
'[07:46:31.146 05/06/1995]',0.037,0.093,107.716,-0.278,-
'[07:46:31.148 05/06/1995]',0.037,0.093,107.716,-0.278,-
'[07:46:31.150 05/06/1995]',0.037,0.093,107.716,-0.278,-
'[07:46:31.152 05/06/1995]',0.003,0.093,118.806,-0.264,-
'[07:46:31.154 05/06/1995]',0.003,0.093,118.806,-0.264,-
'[07:46:31.156 05/06/1995]',0.003,0.093,118.806,-0.264,-
'[07:46:31.158 05/06/1995]',0.003,0.093,118.806,-0.264,-
'[07:46:31.160 05/06/1995]',0.003,0.093,129.897,-0.250,-
'[07:46:31.162 05/06/1995]',0.003,0.062,129.897,-0.250,-
'[07:46:31.164 05/06/1995]',0.003,0.062,129.897,-0.250,-
'[07:46:31.166 05/06/1995]',0.003,0.062,129.897,-0.250,-
'[07:46:31.168 05/06/1995]',0.003,0.062,140.000,-0.236,-
'[07:46:31.170 05/06/1995]',-0.033,0.032,140.000,-0.236,-
'[07:46:31.172 05/06/1995]',-0.033,0.032,140.000,-0.236,-
'[07:46:31.174 05/06/1995]',-0.033,0.032,140.000,-0.236,-
'[07:46:31.176 05/06/1995]',-0.033,0.032,148.052,-0.222,-
'[07:46:31.178 05/06/1995]',-0.068,0.032,148.052,-0.222,-
'[07:46:31.180 05/06/1995]',-0.068,0.003,148.052,-0.222,-
'[07:46:31.182 05/06/1995]',-0.068,0.003,148.052,-0.222,-
'[07:46:31.184 05/06/1995]',-0.033,0.032,153.901,-0.208,-
'[07:46:31.186 05/06/1995]',-0.033,0.032,153.901,-0.208,-
'[07:46:31.188 05/06/1995]',-0.068,0.003,153.901,-0.208,-
'[07:46:31.190 05/06/1995]',-0.033,0.003,153.901,-0.208,-
'[07:46:31.192 05/06/1995]',-0.068,0.003,157.395,-0.203,-
'[07:46:31.194 05/06/1995]',-0.068,0.003,157.395,-0.203,-
'[07:46:31.196 05/06/1995]',-0.068,0.003,157.395,-0.203,-
'[07:46:31.198 05/06/1995]',-0.068,0.003,157.395,-0.203,-
'[07:46:31.200 05/06/1995]',-0.068,0.003,158.915,-0.208,-
'[07:46:31.202 05/06/1995]',-0.068,0.003,158.915,-0.208,-
'[07:46:31.204 05/06/1995]',-0.068,0.003,158.915,-0.208,-
'[07:46:31.206 05/06/1995]',-0.104,0.003,158.915,-0.208,-
'[07:46:31.208 05/06/1995]',-0.068,0.003,158.611,-0.217,-
'[07:46:31.210 05/06/1995]',-0.068,0.003,158.611,-0.217,-
'[07:46:31.212 05/06/1995]',-0.033,0.003,158.611,-0.217,-
'[07:46:31.214 05/06/1995]',-0.068,0.003,158.611,-0.217,-
'[07:46:31.216 05/06/1995]',-0.068,0.003,157.016,-0.232,-
'[07:46:31.218 05/06/1995]',-0.068,0.003,157.016,-0.232,-
'[07:46:31.220 05/06/1995]',-0.068,0.003,157.016,-0.232,-
'[07:46:31.222 05/06/1995]',-0.068,0.003,157.016,-0.232,-
'[07:46:31.224 05/06/1995]',-0.068,0.003,154.433,-0.245,-
'[07:46:31.226 05/06/1995]',-0.068,0.003,154.433,-0.245,-
'[07:46:31.228 05/06/1995]',-0.068,0.003,154.433,-0.245,-
'[07:46:31.230 05/06/1995]',-0.068,0.003,154.433,-0.245,-
'[07:46:31.232 05/06/1995]',-0.068,0.003,151.090,-0.255,-
'[07:46:31.234 05/06/1995]',-0.068,0.003,151.090,-0.255,-
'[07:46:31.236 05/06/1995]',-0.068,0.003,151.090,-0.255,-
'[07:46:31.238 05/06/1995]',-0.068,0.003,151.090,-0.255,-
'[07:46:31.240 05/06/1995]',-0.068,0.003,147.216,-0.250,-
'[07:46:31.242 05/06/1995]',-0.068,0.003,147.216,-0.250,-
'[07:46:31.244 05/06/1995]',-0.068,0.003,147.216,-0.250,-
'[07:46:31.246 05/06/1995]',-0.033,0.003,147.216,-0.250,-
'[07:46:31.248 05/06/1995]',-0.033,0.003,142.886,-0.245,-
'[07:46:31.250 05/06/1995]',-0.033,0.003,142.886,-0.245,-
'[07:46:31.252 05/06/1995]',-0.033,0.003,142.886,-0.245,-
'[07:46:31.254 05/06/1995]',0.003,0.032,142.886,-0.245,-
'[07:46:31.256 05/06/1995]',0.003,0.032,137.797,-0.236,-
'[07:46:31.258 05/06/1995]',0.003,0.032,137.797,-0.236,-
'[07:46:31.260 05/06/1995]',0.003,0.032,137.797,-0.236,-
'[07:46:31.262 05/06/1995]',0.003,0.032,137.797,-0.236,-
'[07:46:31.264 05/06/1995]',0.003,0.032,132.404,-0.217,-
'[07:46:31.266 05/06/1995]',0.037,0.032,132.404,-0.217,-
'[07:46:31.268 05/06/1995]',0.037,0.032,132.404,-0.217,-
'[07:46:31.270 05/06/1995]',0.037,0.032,132.404,-0.217,-
'[07:46:31.272 05/06/1995]',0.037,0.032,127.010,-0.199,-
'[07:46:31.274 05/06/1995]',0.037,0.003,127.010,-0.199,-
'[07:46:31.276 05/06/1995]',0.037,0.003,127.010,-0.199,-
'[07:46:31.278 05/06/1995]',0.037,0.003,127.010,-0.199,-
'[07:46:31.280 05/06/1995]',0.003,0.003,121.845,-0.195,-
'[07:46:31.282 05/06/1995]',0.037,0.003,121.845,-0.195,-
'[07:46:31.284 05/06/1995]',0.037,0.003,121.845,-0.195,-
'[07:46:31.286 05/06/1995]',0.037,0.003,121.845,-0.195,-
'[07:46:31.288 05/06/1995]',0.037,0.003,116.603,-0.195,-
'[07:46:31.290 05/06/1995]',0.037,0.003,116.603,-0.195,-
'[07:46:31.292 05/06/1995]',0.037,0.003,116.603,-0.195,-
'[07:46:31.294 05/06/1995]',0.037,0.003,116.603,-0.195,-
'[07:46:31.296 05/06/1995]',0.037,0.003,111.134,-0.203,-
'[07:46:31.298 05/06/1995]',0.037,0.003,111.134,-0.203,-
'[07:46:31.300 05/06/1995]',0.037,0.003,111.134,-0.203,-
'[07:46:31.302 05/06/1995]',0.037,0.003,111.134,-0.203,-
'[07:46:31.304 05/06/1995]',0.003,0.003,105.816,-0.222,-
'[07:46:31.306 05/06/1995]',0.003,0.003,105.816,-0.222,-
'[07:46:31.308 05/06/1995]',0.003,-0.028,105.816,-0.222,-
'[07:46:31.310 05/06/1995]',0.003,-0.028,105.816,-0.222,-
'[07:46:31.312 05/06/1995]',0.003,0.003,100.955,-0.259,-
'[07:46:31.314 05/06/1995]',-0.033,-0.028,100.955,-0.259,-
'[07:46:31.316 05/06/1995]',-0.033,0.003,100.955,-0.259,-
'[07:46:31.318 05/06/1995]',-0.033,0.003,100.955,-0.259,-
'[07:46:31.320 05/06/1995]',-0.033,0.003,96.777,-0.296,-
'[07:46:31.322 05/06/1995]',-0.068,0.003,96.777,-0.296,-
'[07:46:31.324 05/06/1995]',-0.068,0.003,96.777,-0.296,-
'[07:46:31.326 05/06/1995]',-0.104,0.003,96.777,-0.296,-
'[07:46:31.328 05/06/1995]',-0.104,0.003,93.435,-0.347,-
'[07:46:31.330 05/06/1995]',-0.104,0.003,93.435,-0.347,-
'[07:46:31.332 05/06/1995]',-0.068,0.003,93.435,-0.347,-
'[07:46:31.334 05/06/1995]',-0.068,0.003,93.435,-0.347,-
'[07:46:31.336 05/06/1995]',-0.104,0.003,90.852,-0.398,-
'[07:46:31.338 05/06/1995]',-0.104,0.003,90.852,-0.398,-
'[07:46:31.340 05/06/1995]',-0.104,0.003,90.852,-0.398,-
'[07:46:31.342 05/06/1995]',-0.104,0.003,90.852,-0.398,-
'[07:46:31.344 05/06/1995]',-0.104,0.003,88.877,-0.435,-
'[07:46:31.346 05/06/1995]',-0.068,0.003,88.877,-0.435,-
'[07:46:31.348 05/06/1995]',-0.068,0.003,88.877,-0.435,-
'[07:46:31.350 05/06/1995]',-0.068,0.003,88.877,-0.435,-
'[07:46:31.352 05/06/1995]',-0.068,0.003,87.585,-0.481,-
'[07:46:31.354 05/06/1995]',-0.104,0.003,87.585,-0.481,-
'[07:46:31.356 05/06/1995]',-0.104,0.003,87.585,-0.481,-
'[07:46:31.358 05/06/1995]',-0.104,0.003,87.585,-0.481,-
'[07:46:31.360 05/06/1995]',-0.140,0.003,86.598,-0.513,-
'[07:46:31.362 05/06/1995]',-0.176,0.003,86.598,-0.513,-
'[07:46:31.364 05/06/1995]',-0.176,0.003,86.598,-0.513,-
'[07:46:31.366 05/06/1995]',-0.176,0.003,86.598,-0.513,-
'[07:46:31.368 05/06/1995]',-0.176,0.003,85.990,-0.536,-
'[07:46:31.370 05/06/1995]',-0.176,0.003,85.990,-0.536,-
'[07:46:31.372 05/06/1995]',-0.176,0.032,85.990,-0.536,-
'[07:46:31.374 05/06/1995]',-0.140,0.032,85.990,-0.536,-
'[07:46:31.376 05/06/1995]',-0.104,0.062,85.686,-0.555,-
'[07:46:31.378 05/06/1995]',-0.068,0.093,85.686,-0.555,-
'[07:46:31.380 05/06/1995]',0.003,0.093,85.686,-0.555,-
'[07:46:31.382 05/06/1995]',0.109,0.062,85.686,-0.555,-
'[07:46:31.384 05/06/1995]',0.288,0.003,85.686,-0.565,-
'[07:46:31.386 05/06/1995]',0.503,-0.119,85.686,-0.565,-
'[07:46:31.388 05/06/1995]',0.788,-0.302,85.686,-0.565,-
'[07:46:31.390 05/06/1995]',1.037,-0.483,85.686,-0.565,-
'[07:46:31.392 05/06/1995]',1.252,-0.696,85.838,-0.559,-
'[07:46:31.394 05/06/1995]',1.396,-0.907,85.838,-0.559,-
'[07:46:31.396 05/06/1995]',1.503,-1.090,85.838,-0.559,-
'[07:46:31.398 05/06/1995]',1.503,-1.242,85.838,-0.559,-
'[07:46:31.400 05/06/1995]',1.360,-1.332,86.066,-0.559,-
'[07:46:31.402 05/06/1995]',1.145,-1.362,86.066,-0.559,-
'[07:46:31.404 05/06/1995]',0.860,-1.302,86.066,-0.559,-
'[07:46:31.406 05/06/1995]',0.609,-1.212,86.066,-0.559,-
'[07:46:31.408 05/06/1995]',0.396,-1.090,86.446,-0.550,-
'[07:46:31.410 05/06/1995]',0.217,-0.968,86.446,-0.550,-
'[07:46:31.412 05/06/1995]',0.145,-0.848,86.446,-0.550,-
'[07:46:31.414 05/06/1995]',0.073,-0.757,86.446,-0.550,-
'[07:46:31.416 05/06/1995]',0.003,-0.665,86.826,-0.536,-
'[07:46:31.418 05/06/1995]',-0.033,-0.574,86.826,-0.536,-
'[07:46:31.420 05/06/1995]',-0.068,-0.452,86.826,-0.536,-
'[07:46:31.422 05/06/1995]',-0.068,-0.332,86.826,-0.536,-
'[07:46:31.424 05/06/1995]',-0.068,-0.241,87.282,-0.518,-
'[07:46:31.426 05/06/1995]',-0.104,-0.180,87.282,-0.518,-
'[07:46:31.428 05/06/1995]',-0.104,-0.119,87.282,-0.518,-
'[07:46:31.430 05/06/1995]',-0.104,-0.058,87.282,-0.518,-
'[07:46:31.432 05/06/1995]',-0.104,-0.028,87.813,-0.495,-
'[07:46:31.434 05/06/1995]',-0.104,0.003,87.813,-0.495,-
