'Time and date','II','V','ABP','PLETH','RESP'
'[11:50:32.690 18/05/1995]',-0.091,0.034,176.275,0.179,-0.963
'[11:50:32.692 18/05/1995]',-0.091,0.034,176.275,0.179,-0.963
'[11:50:32.694 18/05/1995]',-0.091,0.034,176.275,0.179,-0.963
'[11:50:32.696 18/05/1995]',-0.091,0.034,172.953,0.197,-0.973
'[11:50:32.698 18/05/1995]',-0.091,0.034,172.953,0.197,-0.973
'[11:50:32.700 18/05/1995]',-0.091,0.034,172.953,0.197,-0.973
'[11:50:32.702 18/05/1995]',-0.091,0.034,172.953,0.197,-0.973
'[11:50:32.704 18/05/1995]',-0.091,0.034,168.926,0.220,-0.983
'[11:50:32.706 18/05/1995]',-0.091,0.034,168.926,0.220,-0.983
'[11:50:32.708 18/05/1995]',-0.091,0.034,168.926,0.220,-0.983
'[11:50:32.710 18/05/1995]',-0.091,0.034,168.926,0.220,-0.983
'[11:50:32.712 18/05/1995]',-0.091,0.034,164.094,0.237,-0.992
'[11:50:32.714 18/05/1995]',-0.091,0.034,164.094,0.237,-0.992
'[11:50:32.716 18/05/1995]',-0.091,0.034,164.094,0.237,-0.992
'[11:50:32.718 18/05/1995]',-0.091,0.034,164.094,0.237,-0.992
'[11:50:32.720 18/05/1995]',-0.091,0.067,158.456,0.255,-1.000
'[11:50:32.722 18/05/1995]',-0.091,0.034,158.456,0.255,-1.000
'[11:50:32.724 18/05/1995]',-0.091,0.034,158.456,0.255,-1.000
'[11:50:32.726 18/05/1995]',-0.091,0.034,158.456,0.255,-1.000
'[11:50:32.728 18/05/1995]',-0.091,0.034,152.114,0.266,-1.006
'[11:50:32.730 18/05/1995]',-0.091,0.034,152.114,0.266,-1.006
'[11:50:32.732 18/05/1995]',-0.091,0.034,152.114,0.266,-1.006
'[11:50:32.734 18/05/1995]',-0.091,0.067,152.114,0.266,-1.006
'[11:50:32.736 18/05/1995]',-0.091,0.034,145.369,0.278,-1.012
'[11:50:32.738 18/05/1995]',-0.091,0.034,145.369,0.278,-1.012
'[11:50:32.740 18/05/1995]',-0.091,0.034,145.369,0.278,-1.012
'[11:50:32.742 18/05/1995]',-0.091,0.034,145.369,0.278,-1.012
'[11:50:32.744 18/05/1995]',-0.091,0.034,138.624,0.295,-1.016
'[11:50:32.746 18/05/1995]',-0.091,0.034,138.624,0.295,-1.016
'[11:50:32.748 18/05/1995]',-0.091,0.067,138.624,0.295,-1.016
'[11:50:32.750 18/05/1995]',-0.091,0.034,138.624,0.295,-1.016
'[11:50:32.752 18/05/1995]',-0.091,0.034,132.383,0.300,-1.018
'[11:50:32.754 18/05/1995]',-0.091,0.034,132.383,0.300,-1.018
'[11:50:32.756 18/05/1995]',-0.091,0.034,132.383,0.300,-1.018
'[11:50:32.758 18/05/1995]',-0.091,0.034,132.383,0.300,-1.018
'[11:50:32.760 18/05/1995]',-0.091,0.034,127.047,0.306,-1.020
'[11:50:32.762 18/05/1995]',-0.091,0.034,127.047,0.306,-1.020
'[11:50:32.764 18/05/1995]',-0.091,0.034,127.047,0.306,-1.020
'[11:50:32.766 18/05/1995]',-0.091,0.034,127.047,0.306,-1.020
'[11:50:32.768 18/05/1995]',-0.091,0.034,122.718,0.300,-1.019
'[11:50:32.770 18/05/1995]',-0.043,0.034,122.718,0.300,-1.019
'[11:50:32.772 18/05/1995]',-0.043,0.034,122.718,0.300,-1.019
'[11:50:32.774 18/05/1995]',-0.043,0.034,122.718,0.300,-1.019
'[11:50:32.776 18/05/1995]',-0.043,0.034,119.497,0.306,-1.018
'[11:50:32.778 18/05/1995]',-0.043,0.034,119.497,0.306,-1.018
'[11:50:32.780 18/05/1995]',-0.043,0.034,119.497,0.306,-1.018
'[11:50:32.782 18/05/1995]',-0.043,0.034,119.497,0.306,-1.018
'[11:50:32.784 18/05/1995]',-0.043,0.034,117.383,0.295,-1.016
'[11:50:32.786 18/05/1995]',-0.043,0.034,117.383,0.295,-1.016
'[11:50:32.788 18/05/1995]',-0.043,0.034,117.383,0.295,-1.016
'[11:50:32.790 18/05/1995]',-0.043,0.034,117.383,0.295,-1.016
'[11:50:32.792 18/05/1995]',-0.043,0.034,116.275,0.295,-1.013
'[11:50:32.794 18/05/1995]',-0.043,0.034,116.275,0.295,-1.013
'[11:50:32.796 18/05/1995]',-0.043,0.034,116.275,0.295,-1.013
'[11:50:32.798 18/05/1995]',-0.043,0.034,116.275,0.295,-1.013
'[11:50:32.800 18/05/1995]',-0.043,0.034,115.772,0.278,-1.010
'[11:50:32.802 18/05/1995]',-0.043,0.003,115.772,0.278,-1.010
'[11:50:32.804 18/05/1995]',-0.043,0.034,115.772,0.278,-1.010
'[11:50:32.806 18/05/1995]',-0.043,0.003,115.772,0.278,-1.010
'[11:50:32.808 18/05/1995]',-0.043,0.034,115.671,0.272,-1.007
'[11:50:32.810 18/05/1995]',0.004,0.003,115.671,0.272,-1.007
'[11:50:32.812 18/05/1995]',0.004,0.034,115.671,0.272,-1.007
'[11:50:32.814 18/05/1995]',-0.043,0.003,115.671,0.272,-1.007
'[11:50:32.816 18/05/1995]',-0.043,0.003,115.873,0.266,-1.004
'[11:50:32.818 18/05/1995]',-0.043,0.003,115.873,0.266,-1.004
'[11:50:32.820 18/05/1995]',-0.043,0.003,115.873,0.266,-1.004
'[11:50:32.822 18/05/1995]',-0.043,0.003,115.873,0.266,-1.004
'[11:50:32.824 18/05/1995]',0.004,0.003,115.973,0.248,-1.001
'[11:50:32.826 18/05/1995]',-0.043,0.003,115.973,0.248,-1.001
'[11:50:32.828 18/05/1995]',0.004,0.034,115.973,0.248,-1.001
'[11:50:32.830 18/05/1995]',-0.043,0.003,115.973,0.248,-1.001
'[11:50:32.832 18/05/1995]',-0.043,0.003,115.873,0.237,-0.998
'[11:50:32.834 18/05/1995]',-0.043,0.003,115.873,0.237,-0.998
'[11:50:32.836 18/05/1995]',-0.043,0.003,115.873,0.237,-0.998
'[11:50:32.838 18/05/1995]',-0.043,0.003,115.873,0.237,-0.998
'[11:50:32.840 18/05/1995]',-0.043,0.034,115.470,0.226,-0.993
'[11:50:32.842 18/05/1995]',-0.043,0.034,115.470,0.226,-0.993
'[11:50:32.844 18/05/1995]',-0.043,0.003,115.470,0.226,-0.993
'[11:50:32.846 18/05/1995]',-0.043,0.003,115.470,0.226,-0.993
'[11:50:32.848 18/05/1995]',-0.043,0.003,114.966,0.208,-0.988
'[11:50:32.850 18/05/1995]',-0.043,0.003,114.966,0.208,-0.988
'[11:50:32.852 18/05/1995]',-0.043,0.003,114.966,0.208,-0.988
'[11:50:32.854 18/05/1995]',-0.043,0.003,114.966,0.208,-0.988
'[11:50:32.856 18/05/1995]',-0.043,0.003,114.161,0.203,-0.981
'[11:50:32.858 18/05/1995]',-0.043,0.003,114.161,0.203,-0.981
'[11:50:32.860 18/05/1995]',-0.043,0.034,114.161,0.203,-0.981
'[11:50:32.862 18/05/1995]',-0.043,0.034,114.161,0.203,-0.981
'[11:50:32.864 18/05/1995]',-0.043,0.034,113.255,0.191,-0.975
'[11:50:32.866 18/05/1995]',-0.043,0.034,113.255,0.191,-0.975
'[11:50:32.868 18/05/1995]',-0.043,0.003,113.255,0.191,-0.975
'[11:50:32.870 18/05/1995]',-0.043,0.003,113.255,0.191,-0.975
'[11:50:32.872 18/05/1995]',-0.043,0.003,112.248,0.173,-0.968
'[11:50:32.874 18/05/1995]',-0.043,0.003,112.248,0.173,-0.968
'[11:50:32.876 18/05/1995]',-0.043,0.003,112.248,0.173,-0.968
'[11:50:32.878 18/05/1995]',-0.043,0.003,112.248,0.173,-0.968
'[11:50:32.880 18/05/1995]',-0.043,0.003,111.141,0.156,-0.962
'[11:50:32.882 18/05/1995]',-0.043,0.003,111.141,0.156,-0.962
'[11:50:32.884 18/05/1995]',-0.043,0.003,111.141,0.156,-0.962
'[11:50:32.886 18/05/1995]',-0.043,0.003,111.141,0.156,-0.962
'[11:50:32.888 18/05/1995]',-0.043,0.003,110.034,0.144,-0.955
'[11:50:32.890 18/05/1995]',-0.043,0.003,110.034,0.144,-0.955
'[11:50:32.892 18/05/1995]',-0.043,0.003,110.034,0.144,-0.955
'[11:50:32.894 18/05/1995]',-0.043,0.003,110.034,0.144,-0.955
'[11:50:32.896 18/05/1995]',-0.043,0.003,108.826,0.133,-0.948
'[11:50:32.898 18/05/1995]',-0.043,0.003,108.826,0.133,-0.948
'[11:50:32.900 18/05/1995]',-0.043,0.003,108.826,0.133,-0.948
'[11:50:32.902 18/05/1995]',-0.043,0.003,108.826,0.133,-0.948
'[11:50:32.904 18/05/1995]',-0.043,0.003,107.617,0.121,-0.939
'[11:50:32.906 18/05/1995]',-0.043,0.003,107.617,0.121,-0.939
'[11:50:32.908 18/05/1995]',-0.043,0.003,107.617,0.121,-0.939
'[11:50:32.910 18/05/1995]',-0.043,0.003,107.617,0.121,-0.939
'[11:50:32.912 18/05/1995]',-0.043,0.003,106.409,0.104,-0.928
'[11:50:32.914 18/05/1995]',-0.043,0.003,106.409,0.104,-0.928
'[11:50:32.916 18/05/1995]',-0.043,0.003,106.409,0.104,-0.928
'[11:50:32.918 18/05/1995]',-0.043,0.003,106.409,0.104,-0.928
'[11:50:32.920 18/05/1995]',-0.043,0.003,105.201,0.092,-0.916
'[11:50:32.922 18/05/1995]',-0.043,0.003,105.201,0.092,-0.916
'[11:50:32.924 18/05/1995]',-0.043,0.003,105.201,0.092,-0.916
'[11:50:32.926 18/05/1995]',0.004,0.003,105.201,0.092,-0.916
'[11:50:32.928 18/05/1995]',-0.043,0.003,103.993,0.075,-0.903
'[11:50:32.930 18/05/1995]',-0.043,0.003,103.993,0.075,-0.903
'[11:50:32.932 18/05/1995]',-0.043,0.003,103.993,0.075,-0.903
'[11:50:32.934 18/05/1995]',-0.043,0.003,103.993,0.075,-0.903
'[11:50:32.936 18/05/1995]',-0.043,0.003,102.886,0.070,-0.889
'[11:50:32.938 18/05/1995]',0.004,0.003,102.886,0.070,-0.889
'[11:50:32.940 18/05/1995]',0.004,0.003,102.886,0.070,-0.889
'[11:50:32.942 18/05/1995]',0.004,0.003,102.886,0.070,-0.889
'[11:50:32.944 18/05/1995]',0.004,0.003,101.779,0.052,-0.875
'[11:50:32.946 18/05/1995]',0.004,0.003,101.779,0.052,-0.875
'[11:50:32.948 18/05/1995]',0.004,0.003,101.779,0.052,-0.875
'[11:50:32.950 18/05/1995]',0.004,0.003,101.779,0.052,-0.875
'[11:50:32.952 18/05/1995]',0.004,0.003,100.772,0.041,-0.860
'[11:50:32.954 18/05/1995]',0.004,0.003,100.772,0.041,-0.860
'[11:50:32.956 18/05/1995]',0.004,0.003,100.772,0.041,-0.860
'[11:50:32.958 18/05/1995]',0.004,0.003,100.772,0.041,-0.860
'[11:50:32.960 18/05/1995]',0.004,0.003,99.664,0.023,-0.845
'[11:50:32.962 18/05/1995]',0.004,0.003,99.664,0.023,-0.845
'[11:50:32.964 18/05/1995]',0.004,-0.030,99.664,0.023,-0.845
'[11:50:32.966 18/05/1995]',0.004,-0.030,99.664,0.023,-0.845
'[11:50:32.968 18/05/1995]',0.050,-0.030,98.658,0.011,-0.829
'[11:50:32.970 18/05/1995]',0.050,-0.030,98.658,0.011,-0.829
'[11:50:32.972 18/05/1995]',0.050,-0.030,98.658,0.011,-0.829
'[11:50:32.974 18/05/1995]',0.098,-0.030,98.658,0.011,-0.829
'[11:50:32.976 18/05/1995]',0.098,-0.030,97.651,-0.006,-0.813
'[11:50:32.978 18/05/1995]',0.098,-0.062,97.651,-0.006,-0.813
'[11:50:32.980 18/05/1995]',0.098,-0.062,97.651,-0.006,-0.813
'[11:50:32.982 18/05/1995]',0.098,-0.062,97.651,-0.006,-0.813
'[11:50:32.984 18/05/1995]',0.146,-0.062,96.745,-0.018,-0.796
'[11:50:32.986 18/05/1995]',0.146,-0.062,96.745,-0.018,-0.796
'[11:50:32.988 18/05/1995]',0.098,-0.062,96.745,-0.018,-0.796
'[11:50:32.990 18/05/1995]',0.098,-0.030,96.745,-0.018,-0.796
'[11:50:32.992 18/05/1995]',0.098,-0.030,95.839,-0.029,-0.780
'[11:50:32.994 18/05/1995]',0.098,-0.030,95.839,-0.029,-0.780
'[11:50:32.996 18/05/1995]',0.098,-0.030,95.839,-0.029,-0.780
'[11:50:32.998 18/05/1995]',0.098,-0.030,95.839,-0.029,-0.780
'[11:50:33.000 18/05/1995]',0.050,-0.030,95.034,-0.046,-0.762
'[11:50:33.002 18/05/1995]',0.050,-0.030,95.034,-0.046,-0.762
'[11:50:33.004 18/05/1995]',0.050,0.003,95.034,-0.046,-0.762
'[11:50:33.006 18/05/1995]',0.004,0.003,95.034,-0.046,-0.762
'[11:50:33.008 18/05/1995]',0.004,0.003,94.228,-0.064,-0.745
'[11:50:33.010 18/05/1995]',0.004,0.003,94.228,-0.064,-0.745
'[11:50:33.012 18/05/1995]',0.004,0.003,94.228,-0.064,-0.745
'[11:50:33.014 18/05/1995]',0.004,0.003,94.228,-0.064,-0.745
'[11:50:33.016 18/05/1995]',-0.043,0.003,93.423,-0.075,-0.726
'[11:50:33.018 18/05/1995]',-0.043,0.003,93.423,-0.075,-0.726
'[11:50:33.020 18/05/1995]',-0.043,0.034,93.423,-0.075,-0.726
'[11:50:33.022 18/05/1995]',-0.043,0.034,93.423,-0.075,-0.726
'[11:50:33.024 18/05/1995]',-0.043,0.034,92.617,-0.087,-0.707
'[11:50:33.026 18/05/1995]',-0.043,0.034,92.617,-0.087,-0.707
'[11:50:33.028 18/05/1995]',-0.043,0.034,92.617,-0.087,-0.707
'[11:50:33.030 18/05/1995]',-0.043,0.034,92.617,-0.087,-0.707
'[11:50:33.032 18/05/1995]',-0.043,0.034,91.913,-0.104,-0.688
'[11:50:33.034 18/05/1995]',-0.043,0.034,91.913,-0.104,-0.688
'[11:50:33.036 18/05/1995]',-0.043,0.034,91.913,-0.104,-0.688
'[11:50:33.038 18/05/1995]',-0.043,0.034,91.913,-0.104,-0.688
'[11:50:33.040 18/05/1995]',-0.043,0.034,91.208,-0.110,-0.667
'[11:50:33.042 18/05/1995]',-0.043,0.034,91.208,-0.110,-0.667
'[11:50:33.044 18/05/1995]',-0.043,0.034,91.208,-0.110,-0.667
'[11:50:33.046 18/05/1995]',-0.091,0.034,91.208,-0.110,-0.667
'[11:50:33.048 18/05/1995]',-0.091,0.034,90.503,-0.133,-0.646
'[11:50:33.050 18/05/1995]',-0.091,0.034,90.503,-0.133,-0.646
'[11:50:33.052 18/05/1995]',-0.091,0.034,90.503,-0.133,-0.646
'[11:50:33.054 18/05/1995]',-0.043,0.034,90.503,-0.133,-0.646
'[11:50:33.056 18/05/1995]',-0.043,0.034,89.899,-0.139,-0.625
'[11:50:33.058 18/05/1995]',-0.043,0.034,89.899,-0.139,-0.625
'[11:50:33.060 18/05/1995]',-0.043,0.034,89.899,-0.139,-0.625
'[11:50:33.062 18/05/1995]',-0.043,0.034,89.899,-0.139,-0.625
'[11:50:33.064 18/05/1995]',-0.091,0.034,89.295,-0.150,-0.602
'[11:50:33.066 18/05/1995]',-0.091,0.034,89.295,-0.150,-0.602
'[11:50:33.068 18/05/1995]',-0.091,0.034,89.295,-0.150,-0.602
'[11:50:33.070 18/05/1995]',-0.043,0.034,89.295,-0.150,-0.602
'[11:50:33.072 18/05/1995]',-0.043,0.034,88.792,-0.156,-0.578
'[11:50:33.074 18/05/1995]',-0.043,0.034,88.792,-0.156,-0.578
'[11:50:33.076 18/05/1995]',-0.043,0.034,88.792,-0.156,-0.578
'[11:50:33.078 18/05/1995]',-0.091,0.034,88.792,-0.156,-0.578
'[11:50:33.080 18/05/1995]',-0.091,0.034,88.188,-0.168,-0.553
'[11:50:33.082 18/05/1995]',-0.091,0.034,88.188,-0.168,-0.553
'[11:50:33.084 18/05/1995]',-0.091,0.034,88.188,-0.168,-0.553
'[11:50:33.086 18/05/1995]',-0.043,0.034,88.188,-0.168,-0.553
'[11:50:33.088 18/05/1995]',0.004,0.034,87.685,-0.173,-0.528
'[11:50:33.090 18/05/1995]',0.098,0.003,87.685,-0.173,-0.528
'[11:50:33.092 18/05/1995]',0.241,-0.062,87.685,-0.173,-0.528
'[11:50:33.094 18/05/1995]',0.480,-0.160,87.685,-0.173,-0.528
'[11:50:33.096 18/05/1995]',0.765,-0.258,87.181,-0.179,-0.503
'[11:50:33.098 18/05/1995]',1.052,-0.389,87.181,-0.179,-0.503
'[11:50:33.100 18/05/1995]',1.433,-0.550,87.181,-0.179,-0.503
'[11:50:33.102 18/05/1995]',1.815,-0.714,87.181,-0.179,-0.503
'[11:50:33.104 18/05/1995]',2.196,-0.877,86.678,-0.191,-0.478
'[11:50:33.106 18/05/1995]',2.483,-1.006,86.678,-0.191,-0.478
'[11:50:33.108 18/05/1995]',2.674,-1.104,86.678,-0.191,-0.478
'[11:50:33.110 18/05/1995]',2.674,-1.104,86.678,-0.191,-0.478
'[11:50:33.112 18/05/1995]',2.483,-1.071,86.275,-0.196,-0.454
'[11:50:33.114 18/05/1995]',2.052,-0.941,86.275,-0.196,-0.454
'[11:50:33.116 18/05/1995]',1.576,-0.779,86.275,-0.196,-0.454
'[11:50:33.118 18/05/1995]',1.052,-0.583,86.275,-0.196,-0.454
'[11:50:33.120 18/05/1995]',0.480,-0.356,85.873,-0.202,-0.429
'[11:50:33.122 18/05/1995]',0.050,-0.160,85.873,-0.202,-0.429
'[11:50:33.124 18/05/1995]',-0.139,-0.030,85.873,-0.202,-0.429
'[11:50:33.126 18/05/1995]',-0.283,0.034,85.873,-0.202,-0.429
'[11:50:33.128 18/05/1995]',-0.330,0.067,85.470,-0.212,-0.407
'[11:50:33.130 18/05/1995]',-0.378,0.099,85.470,-0.212,-0.407
'[11:50:33.132 18/05/1995]',-0.378,0.132,85.470,-0.212,-0.407
'[11:50:33.134 18/05/1995]',-0.330,0.132,85.470,-0.212,-0.407
'[11:50:33.136 18/05/1995]',-0.330,0.132,85.067,-0.218,-0.387
'[11:50:33.138 18/05/1995]',-0.330,0.132,85.067,-0.218,-0.387
'[11:50:33.140 18/05/1995]',-0.330,0.165,85.067,-0.218,-0.387
'[11:50:33.142 18/05/1995]',-0.330,0.165,85.067,-0.218,-0.387
'[11:50:33.144 18/05/1995]',-0.330,0.132,84.664,-0.224,-0.368
'[11:50:33.146 18/05/1995]',-0.283,0.132,84.664,-0.224,-0.368
'[11:50:33.148 18/05/1995]',-0.283,0.132,84.664,-0.224,-0.368
'[11:50:33.150 18/05/1995]',-0.283,0.132,84.664,-0.224,-0.368
'[11:50:33.152 18/05/1995]',-0.235,0.099,84.262,-0.230,-0.350
'[11:50:33.154 18/05/1995]',-0.235,0.099,84.262,-0.230,-0.350
'[11:50:33.156 18/05/1995]',-0.235,0.099,84.262,-0.230,-0.350
'[11:50:33.158 18/05/1995]',-0.235,0.099,84.262,-0.230,-0.350
'[11:50:33.160 18/05/1995]',-0.235,0.099,83.859,-0.235,-0.336
'[11:50:33.162 18/05/1995]',-0.187,0.099,83.859,-0.235,-0.336
'[11:50:33.164 18/05/1995]',-0.187,0.099,83.859,-0.235,-0.336
'[11:50:33.166 18/05/1995]',-0.187,0.099,83.859,-0.235,-0.336
'[11:50:33.168 18/05/1995]',-0.187,0.099,83.356,-0.240,-0.323
'[11:50:33.170 18/05/1995]',-0.187,0.099,83.356,-0.240,-0.323
'[11:50:33.172 18/05/1995]',-0.187,0.099,83.356,-0.240,-0.323
'[11:50:33.174 18/05/1995]',-0.187,0.099,83.356,-0.240,-0.323
'[11:50:33.176 18/05/1995]',-0.187,0.099,82.953,-0.246,-0.311
'[11:50:33.178 18/05/1995]',-0.187,0.099,82.953,-0.246,-0.311
'[11:50:33.180 18/05/1995]',-0.187,0.099,82.953,-0.246,-0.311
'[11:50:33.182 18/05/1995]',-0.187,0.099,82.953,-0.246,-0.311
'[11:50:33.184 18/05/1995]',-0.187,0.099,82.550,-0.246,-0.302
'[11:50:33.186 18/05/1995]',-0.187,0.099,82.550,-0.246,-0.302
'[11:50:33.188 18/05/1995]',-0.187,0.099,82.550,-0.246,-0.302
'[11:50:33.190 18/05/1995]',-0.187,0.099,82.550,-0.246,-0.302
'[11:50:33.192 18/05/1995]',-0.187,0.099,82.148,-0.252,-0.297
'[11:50:33.194 18/05/1995]',-0.187,0.099,82.148,-0.252,-0.297
'[11:50:33.196 18/05/1995]',-0.187,0.099,82.148,-0.252,-0.297
'[11:50:33.198 18/05/1995]',-0.139,0.099,82.148,-0.252,-0.297
'[11:50:33.200 18/05/1995]',-0.139,0.067,81.644,-0.258,-0.295
'[11:50:33.202 18/05/1995]',-0.139,0.067,81.644,-0.258,-0.295
'[11:50:33.204 18/05/1995]',-0.139,0.067,81.644,-0.258,-0.295
'[11:50:33.206 18/05/1995]',-0.139,0.067,81.644,-0.258,-0.295
'[11:50:33.208 18/05/1995]',-0.139,0.067,81.141,-0.263,-0.296
'[11:50:33.210 18/05/1995]',-0.139,0.067,81.141,-0.263,-0.296
'[11:50:33.212 18/05/1995]',-0.139,0.067,81.141,-0.263,-0.296
'[11:50:33.214 18/05/1995]',-0.139,0.067,81.141,-0.263,-0.296
'[11:50:33.216 18/05/1995]',-0.139,0.067,80.537,-0.269,-0.300
'[11:50:33.218 18/05/1995]',-0.139,0.067,80.537,-0.269,-0.300
'[11:50:33.220 18/05/1995]',-0.139,0.067,80.537,-0.269,-0.300
'[11:50:33.222 18/05/1995]',-0.139,0.067,80.537,-0.269,-0.300
'[11:50:33.224 18/05/1995]',-0.139,0.067,79.933,-0.280,-0.307
'[11:50:33.226 18/05/1995]',-0.139,0.067,79.933,-0.280,-0.307
'[11:50:33.228 18/05/1995]',-0.139,0.067,79.933,-0.280,-0.307
'[11:50:33.230 18/05/1995]',-0.139,0.067,79.933,-0.280,-0.307
'[11:50:33.232 18/05/1995]',-0.139,0.067,79.329,-0.275,-0.316
'[11:50:33.234 18/05/1995]',-0.139,0.067,79.329,-0.275,-0.316
'[11:50:33.236 18/05/1995]',-0.139,0.067,79.329,-0.275,-0.316
'[11:50:33.238 18/05/1995]',-0.139,0.067,79.329,-0.275,-0.316
'[11:50:33.240 18/05/1995]',-0.139,0.067,78.826,-0.280,-0.327
'[11:50:33.242 18/05/1995]',-0.139,0.067,78.826,-0.280,-0.327
'[11:50:33.244 18/05/1995]',-0.091,0.067,78.826,-0.280,-0.327
'[11:50:33.246 18/05/1995]',-0.091,0.067,78.826,-0.280,-0.327
'[11:50:33.248 18/05/1995]',-0.091,0.067,78.624,-0.291,-0.339
'[11:50:33.250 18/05/1995]',-0.091,0.067,78.624,-0.291,-0.339
'[11:50:33.252 18/05/1995]',-0.091,0.067,78.624,-0.291,-0.339
'[11:50:33.254 18/05/1995]',-0.091,0.067,78.624,-0.291,-0.339
'[11:50:33.256 18/05/1995]',-0.091,0.067,78.826,-0.296,-0.349
'[11:50:33.258 18/05/1995]',-0.091,0.067,78.826,-0.296,-0.349
'[11:50:33.260 18/05/1995]',-0.091,0.067,78.826,-0.296,-0.349
'[11:50:33.262 18/05/1995]',-0.091,0.067,78.826,-0.296,-0.349
'[11:50:33.264 18/05/1995]',-0.091,0.067,80.235,-0.302,-0.359
'[11:50:33.266 18/05/1995]',-0.091,0.067,80.235,-0.302,-0.359
'[11:50:33.268 18/05/1995]',-0.091,0.067,80.235,-0.302,-0.359
'[11:50:33.270 18/05/1995]',-0.091,0.034,80.235,-0.302,-0.359
'[11:50:33.272 18/05/1995]',-0.091,0.067,83.456,-0.302,-0.369
'[11:50:33.274 18/05/1995]',-0.091,0.067,83.456,-0.302,-0.369
'[11:50:33.276 18/05/1995]',-0.091,0.067,83.456,-0.302,-0.369
'[11:50:33.278 18/05/1995]',-0.091,0.067,83.456,-0.302,-0.369
'[11:50:33.280 18/05/1995]',-0.091,0.067,89.195,-0.308,-0.378
'[11:50:33.282 18/05/1995]',-0.091,0.067,89.195,-0.308,-0.378
'[11:50:33.284 18/05/1995]',-0.091,0.034,89.195,-0.308,-0.378
'[11:50:33.286 18/05/1995]',-0.091,0.034,89.195,-0.308,-0.378
'[11:50:33.288 18/05/1995]',-0.091,0.034,97.450,-0.314,-0.385
'[11:50:33.290 18/05/1995]',-0.091,0.034,97.450,-0.314,-0.385
'[11:50:33.292 18/05/1995]',-0.043,0.034,97.450,-0.314,-0.385
'[11:50:33.294 18/05/1995]',-0.043,0.034,97.450,-0.314,-0.385
'[11:50:33.296 18/05/1995]',-0.043,0.034,107.617,-0.319,-0.390
'[11:50:33.298 18/05/1995]',-0.043,0.034,107.617,-0.319,-0.390
'[11:50:33.300 18/05/1995]',-0.043,0.034,107.617,-0.319,-0.390
'[11:50:33.302 18/05/1995]',-0.043,0.034,107.617,-0.319,-0.390
'[11:50:33.304 18/05/1995]',-0.043,0.034,118.993,-0.319,-0.394
'[11:50:33.306 18/05/1995]',-0.043,0.034,118.993,-0.319,-0.394
'[11:50:33.308 18/05/1995]',-0.043,0.034,118.993,-0.319,-0.394
'[11:50:33.310 18/05/1995]',-0.043,0.034,118.993,-0.319,-0.394
'[11:50:33.312 18/05/1995]',-0.043,0.034,130.571,-0.319,-0.397
'[11:50:33.314 18/05/1995]',-0.043,0.034,130.571,-0.319,-0.397
'[11:50:33.316 18/05/1995]',-0.043,0.034,130.571,-0.319,-0.397
'[11:50:33.318 18/05/1995]',0.004,0.034,130.571,-0.319,-0.397
'[11:50:33.320 18/05/1995]',0.004,0.003,141.644,-0.314,-0.398
'[11:50:33.322 18/05/1995]',0.004,0.034,141.644,-0.314,-0.398
'[11:50:33.324 18/05/1995]',0.004,0.034,141.644,-0.314,-0.398
'[11:50:33.326 18/05/1995]',0.004,0.034,141.644,-0.314,-0.398
'[11:50:33.328 18/05/1995]',0.004,0.034,151.611,-0.302,-0.397
'[11:50:33.330 18/05/1995]',0.004,0.003,151.611,-0.302,-0.397
'[11:50:33.332 18/05/1995]',0.004,0.003,151.611,-0.302,-0.397
'[11:50:33.334 18/05/1995]',0.004,0.003,151.611,-0.302,-0.397
'[11:50:33.336 18/05/1995]',0.004,0.003,159.966,-0.291,-0.396
'[11:50:33.338 18/05/1995]',0.004,0.003,159.966,-0.291,-0.396
'[11:50:33.340 18/05/1995]',0.004,0.003,159.966,-0.291,-0.396
'[11:50:33.342 18/05/1995]',0.004,0.003,159.966,-0.291,-0.396
'[11:50:33.344 18/05/1995]',0.004,0.003,166.711,-0.280,-0.393
'[11:50:33.346 18/05/1995]',0.004,0.003,166.711,-0.280,-0.393
'[11:50:33.348 18/05/1995]',0.004,0.003,166.711,-0.280,-0.393
'[11:50:33.350 18/05/1995]',0.004,0.003,166.711,-0.280,-0.393
'[11:50:33.352 18/05/1995]',0.004,0.003,171.644,-0.269,-0.388
'[11:50:33.354 18/05/1995]',0.004,0.003,171.644,-0.269,-0.388
'[11:50:33.356 18/05/1995]',0.004,0.003,171.644,-0.269,-0.388
'[11:50:33.358 18/05/1995]',0.050,0.003,171.644,-0.269,-0.388
'[11:50:33.360 18/05/1995]',0.004,0.003,175.269,-0.246,-0.381
'[11:50:33.362 18/05/1995]',0.004,0.003,175.269,-0.246,-0.381
'[11:50:33.364 18/05/1995]',0.004,0.003,175.269,-0.246,-0.381
'[11:50:33.366 18/05/1995]',0.004,0.003,175.269,-0.246,-0.381
'[11:50:33.368 18/05/1995]',0.004,0.003,177.685,-0.230,-0.372
'[11:50:33.370 18/05/1995]',0.004,0.003,177.685,-0.230,-0.372
'[11:50:33.372 18/05/1995]',0.050,0.003,177.685,-0.230,-0.372
'[11:50:33.374 18/05/1995]',0.004,0.003,177.685,-0.230,-0.372
'[11:50:33.376 18/05/1995]',0.004,0.003,179.195,-0.207,-0.362
'[11:50:33.378 18/05/1995]',0.004,0.003,179.195,-0.207,-0.362
