'Time and date','II','MCL1','V','ABP','PLETH','RESP'
'[11:35:23.610 05/05/1995]',-0.007,0.037,0.035,97.896,-0.474,-0.348
'[11:35:23.612 05/05/1995]',-0.003,0.055,0.035,97.896,-0.474,-0.348
'[11:35:23.614 05/05/1995]',0.001,0.072,0.068,97.896,-0.474,-0.348
'[11:35:23.616 05/05/1995]',0.007,0.090,0.068,97.821,-0.463,-0.350
'[11:35:23.618 05/05/1995]',0.013,0.108,0.068,97.821,-0.463,-0.350
'[11:35:23.620 05/05/1995]',0.018,0.126,0.068,97.821,-0.463,-0.350
'[11:35:23.622 05/05/1995]',0.023,0.126,0.102,97.821,-0.463,-0.350
'[11:35:23.624 05/05/1995]',0.028,0.126,0.102,98.573,-0.457,-0.351
'[11:35:23.626 05/05/1995]',0.034,0.126,0.102,98.573,-0.457,-0.351
'[11:35:23.628 05/05/1995]',0.043,0.162,0.135,98.573,-0.457,-0.351
'[11:35:23.630 05/05/1995]',0.051,0.180,0.135,98.573,-0.457,-0.351
'[11:35:23.632 05/05/1995]',0.061,0.198,0.169,101.052,-0.452,-0.352
'[11:35:23.634 05/05/1995]',0.071,0.216,0.202,101.052,-0.452,-0.352
'[11:35:23.636 05/05/1995]',0.082,0.234,0.202,101.052,-0.452,-0.352
'[11:35:23.638 05/05/1995]',0.093,0.234,0.202,101.052,-0.452,-0.352
'[11:35:23.640 05/05/1995]',0.103,0.252,0.202,106.536,-0.450,-0.354
'[11:35:23.642 05/05/1995]',0.114,0.269,0.236,106.536,-0.450,-0.354
'[11:35:23.644 05/05/1995]',0.123,0.269,0.236,106.536,-0.450,-0.354
'[11:35:23.646 05/05/1995]',0.132,0.305,0.302,106.536,-0.450,-0.354
'[11:35:23.648 05/05/1995]',0.140,0.322,0.302,115.327,-0.451,-0.355
'[11:35:23.650 05/05/1995]',0.148,0.340,0.336,115.327,-0.451,-0.355
'[11:35:23.652 05/05/1995]',0.153,0.340,0.336,115.327,-0.451,-0.355
'[11:35:23.654 05/05/1995]',0.158,0.340,0.336,115.327,-0.451,-0.355
'[11:35:23.656 05/05/1995]',0.162,0.358,0.336,126.672,-0.452,-0.357
'[11:35:23.658 05/05/1995]',0.167,0.358,0.336,126.672,-0.452,-0.357
'[11:35:23.660 05/05/1995]',0.167,0.358,0.336,126.672,-0.452,-0.357
'[11:35:23.662 05/05/1995]',0.168,0.358,0.336,126.672,-0.452,-0.357
'[11:35:23.664 05/05/1995]',0.167,0.376,0.369,138.693,-0.453,-0.359
'[11:35:23.666 05/05/1995]',0.165,0.376,0.336,138.693,-0.453,-0.359
'[11:35:23.668 05/05/1995]',0.163,0.376,0.336,138.693,-0.453,-0.359
'[11:35:23.670 05/05/1995]',0.161,0.358,0.336,138.693,-0.453,-0.359
'[11:35:23.672 05/05/1995]',0.160,0.340,0.302,149.437,-0.450,-0.361
'[11:35:23.674 05/05/1995]',0.159,0.322,0.302,149.437,-0.450,-0.361
'[11:35:23.676 05/05/1995]',0.157,0.305,0.302,149.437,-0.450,-0.361
'[11:35:23.678 05/05/1995]',0.154,0.305,0.302,149.437,-0.450,-0.361
'[11:35:23.680 05/05/1995]',0.148,0.287,0.269,157.400,-0.440,-0.363
'[11:35:23.682 05/05/1995]',0.142,0.287,0.269,157.400,-0.440,-0.363
'[11:35:23.684 05/05/1995]',0.135,0.269,0.269,157.400,-0.440,-0.363
'[11:35:23.686 05/05/1995]',0.127,0.269,0.236,157.400,-0.440,-0.363
'[11:35:23.688 05/05/1995]',0.118,0.252,0.236,162.434,-0.422,-0.365
'[11:35:23.690 05/05/1995]',0.110,0.216,0.202,162.434,-0.422,-0.365
'[11:35:23.692 05/05/1995]',0.101,0.198,0.169,162.434,-0.422,-0.365
'[11:35:23.694 05/05/1995]',0.093,0.180,0.169,162.434,-0.422,-0.365
'[11:35:23.696 05/05/1995]',0.088,0.180,0.169,164.989,-0.394,-0.367
'[11:35:23.698 05/05/1995]',0.084,0.162,0.135,164.989,-0.394,-0.367
'[11:35:23.700 05/05/1995]',0.081,0.162,0.135,164.989,-0.394,-0.367
'[11:35:23.702 05/05/1995]',0.078,0.144,0.102,164.989,-0.394,-0.367
'[11:35:23.704 05/05/1995]',0.077,0.126,0.102,165.665,-0.351,-0.369
'[11:35:23.706 05/05/1995]',0.075,0.126,0.068,165.665,-0.351,-0.369
'[11:35:23.708 05/05/1995]',0.075,0.108,0.068,165.665,-0.351,-0.369
'[11:35:23.710 05/05/1995]',0.074,0.090,0.068,165.665,-0.351,-0.369
'[11:35:23.712 05/05/1995]',0.072,0.090,0.068,164.838,-0.297,-0.371
'[11:35:23.714 05/05/1995]',0.070,0.090,0.035,164.838,-0.297,-0.371
'[11:35:23.716 05/05/1995]',0.068,0.090,0.035,164.838,-0.297,-0.371
'[11:35:23.718 05/05/1995]',0.067,0.072,0.035,164.838,-0.297,-0.371
'[11:35:23.720 05/05/1995]',0.064,0.072,0.035,162.960,-0.231,-0.372
'[11:35:23.722 05/05/1995]',0.061,0.055,0.003,162.960,-0.231,-0.372
'[11:35:23.724 05/05/1995]',0.059,0.055,0.003,162.960,-0.231,-0.372
'[11:35:23.726 05/05/1995]',0.057,0.055,0.003,162.960,-0.231,-0.372
'[11:35:23.728 05/05/1995]',0.056,0.037,0.003,160.180,-0.155,-0.373
'[11:35:23.730 05/05/1995]',0.054,0.055,0.003,160.180,-0.155,-0.373
'[11:35:23.732 05/05/1995]',0.053,0.055,0.003,160.180,-0.155,-0.373
'[11:35:23.734 05/05/1995]',0.053,0.055,0.003,160.180,-0.155,-0.373
'[11:35:23.736 05/05/1995]',0.051,0.037,0.003,156.349,-0.074,-0.373
'[11:35:23.738 05/05/1995]',0.050,0.037,0.003,156.349,-0.074,-0.373
'[11:35:23.740 05/05/1995]',0.048,0.019,0.003,156.349,-0.074,-0.373
'[11:35:23.742 05/05/1995]',0.046,0.037,0.003,156.349,-0.074,-0.373
'[11:35:23.744 05/05/1995]',0.043,0.037,0.003,151.916,0.005,-0.372
'[11:35:23.746 05/05/1995]',0.040,0.055,0.003,151.916,0.005,-0.372
'[11:35:23.748 05/05/1995]',0.038,0.072,0.003,151.916,0.005,-0.372
'[11:35:23.750 05/05/1995]',0.037,0.072,0.003,151.916,0.005,-0.372
'[11:35:23.752 05/05/1995]',0.037,0.072,0.003,146.882,0.083,-0.369
'[11:35:23.754 05/05/1995]',0.037,0.055,0.003,146.882,0.083,-0.369
'[11:35:23.756 05/05/1995]',0.039,0.055,0.003,146.882,0.083,-0.369
'[11:35:23.758 05/05/1995]',0.041,0.055,0.003,146.882,0.083,-0.369
'[11:35:23.760 05/05/1995]',0.045,0.055,-0.030,141.548,0.149,-0.366
'[11:35:23.762 05/05/1995]',0.048,0.055,0.003,141.548,0.149,-0.366
'[11:35:23.764 05/05/1995]',0.052,0.055,0.003,141.548,0.149,-0.366
'[11:35:23.766 05/05/1995]',0.056,0.072,0.003,141.548,0.149,-0.366
'[11:35:23.768 05/05/1995]',0.058,0.055,0.003,136.213,0.205,-0.363
'[11:35:23.770 05/05/1995]',0.060,0.055,0.003,136.213,0.205,-0.363
'[11:35:23.772 05/05/1995]',0.060,0.055,0.003,136.213,0.205,-0.363
'[11:35:23.774 05/05/1995]',0.061,0.037,0.003,136.213,0.205,-0.363
'[11:35:23.776 05/05/1995]',0.062,0.055,0.003,130.804,0.247,-0.358
'[11:35:23.778 05/05/1995]',0.063,0.055,0.003,130.804,0.247,-0.358
'[11:35:23.780 05/05/1995]',0.062,0.055,0.003,130.804,0.247,-0.358
'[11:35:23.782 05/05/1995]',0.061,0.055,0.003,130.804,0.247,-0.358
'[11:35:23.784 05/05/1995]',0.059,0.037,0.003,125.394,0.274,-0.352
'[11:35:23.786 05/05/1995]',0.057,0.019,0.003,125.394,0.274,-0.352
'[11:35:23.788 05/05/1995]',0.053,0.019,0.003,125.394,0.274,-0.352
'[11:35:23.790 05/05/1995]',0.050,0.002,0.003,125.394,0.274,-0.352
'[11:35:23.792 05/05/1995]',0.048,0.002,-0.030,120.060,0.285,-0.346
'[11:35:23.794 05/05/1995]',0.047,0.002,-0.030,120.060,0.285,-0.346
'[11:35:23.796 05/05/1995]',0.046,0.002,-0.030,120.060,0.285,-0.346
'[11:35:23.798 05/05/1995]',0.046,0.002,-0.030,120.060,0.285,-0.346
'[11:35:23.800 05/05/1995]',0.046,0.002,-0.030,114.801,0.283,-0.340
'[11:35:23.802 05/05/1995]',0.047,0.002,-0.030,114.801,0.283,-0.340
'[11:35:23.804 05/05/1995]',0.048,-0.016,-0.030,114.801,0.283,-0.340
'[11:35:23.806 05/05/1995]',0.050,-0.034,-0.030,114.801,0.283,-0.340
'[11:35:23.808 05/05/1995]',0.048,-0.034,-0.030,109.992,0.271,-0.335
'[11:35:23.810 05/05/1995]',0.046,-0.034,-0.030,109.992,0.271,-0.335
'[11:35:23.812 05/05/1995]',0.043,-0.034,-0.030,109.992,0.271,-0.335
'[11:35:23.814 05/05/1995]',0.040,-0.034,-0.030,109.992,0.271,-0.335
'[11:35:23.816 05/05/1995]',0.037,-0.016,-0.030,105.785,0.245,-0.331
'[11:35:23.818 05/05/1995]',0.034,-0.016,-0.030,105.785,0.245,-0.331
'[11:35:23.820 05/05/1995]',0.029,-0.034,-0.030,105.785,0.245,-0.331
'[11:35:23.822 05/05/1995]',0.024,-0.034,-0.064,105.785,0.245,-0.331
'[11:35:23.824 05/05/1995]',0.018,-0.034,-0.064,102.329,0.215,-0.328
'[11:35:23.826 05/05/1995]',0.011,-0.034,-0.064,102.329,0.215,-0.328
'[11:35:23.828 05/05/1995]',0.003,-0.034,-0.064,102.329,0.215,-0.328
'[11:35:23.830 05/05/1995]',-0.006,-0.016,-0.064,102.329,0.215,-0.328
'[11:35:23.832 05/05/1995]',-0.015,-0.016,-0.064,99.925,0.172,-0.325
'[11:35:23.834 05/05/1995]',-0.024,-0.016,-0.064,99.925,0.172,-0.325
'[11:35:23.836 05/05/1995]',-0.033,-0.034,-0.064,99.925,0.172,-0.325
'[11:35:23.838 05/05/1995]',-0.041,-0.052,-0.064,99.925,0.172,-0.325
'[11:35:23.840 05/05/1995]',-0.047,-0.070,-0.064,98.347,0.126,-0.323
'[11:35:23.842 05/05/1995]',-0.053,-0.052,-0.064,98.347,0.126,-0.323
'[11:35:23.844 05/05/1995]',-0.056,-0.052,-0.064,98.347,0.126,-0.323
'[11:35:23.846 05/05/1995]',-0.060,-0.052,-0.064,98.347,0.126,-0.323
'[11:35:23.848 05/05/1995]',-0.061,-0.052,-0.064,97.521,0.071,-0.321
'[11:35:23.850 05/05/1995]',-0.063,-0.052,-0.064,97.521,0.071,-0.321
'[11:35:23.852 05/05/1995]',-0.063,-0.052,-0.064,97.521,0.071,-0.321
'[11:35:23.854 05/05/1995]',-0.064,-0.070,-0.097,97.521,0.071,-0.321
'[11:35:23.856 05/05/1995]',-0.064,-0.070,-0.097,97.220,0.015,-0.319
'[11:35:23.858 05/05/1995]',-0.064,-0.088,-0.097,97.220,0.015,-0.319
'[11:35:23.860 05/05/1995]',-0.065,-0.088,-0.097,97.220,0.015,-0.319
'[11:35:23.862 05/05/1995]',-0.067,-0.070,-0.097,97.220,0.015,-0.319
'[11:35:23.864 05/05/1995]',-0.067,-0.070,-0.097,97.370,-0.046,-0.318
'[11:35:23.866 05/05/1995]',-0.067,-0.070,-0.097,97.370,-0.046,-0.318
'[11:35:23.868 05/05/1995]',-0.065,-0.070,-0.097,97.370,-0.046,-0.318
'[11:35:23.870 05/05/1995]',-0.063,-0.070,-0.097,97.370,-0.046,-0.318
'[11:35:23.872 05/05/1995]',-0.061,-0.088,-0.097,97.746,-0.107,-0.318
'[11:35:23.874 05/05/1995]',-0.060,-0.088,-0.097,97.746,-0.107,-0.318
'[11:35:23.876 05/05/1995]',-0.063,-0.070,-0.097,97.746,-0.107,-0.318
'[11:35:23.878 05/05/1995]',-0.067,-0.052,-0.064,97.746,-0.107,-0.318
'[11:35:23.880 05/05/1995]',-0.078,-0.016,-0.064,98.272,-0.170,-0.317
'[11:35:23.882 05/05/1995]',-0.088,0.002,-0.064,98.272,-0.170,-0.317
'[11:35:23.884 05/05/1995]',-0.102,0.002,-0.064,98.272,-0.170,-0.317
'[11:35:23.886 05/05/1995]',-0.115,0.002,-0.097,98.272,-0.170,-0.317
'[11:35:23.888 05/05/1995]',-0.126,0.002,-0.097,98.798,-0.231,-0.317
'[11:35:23.890 05/05/1995]',-0.137,-0.034,-0.097,98.798,-0.231,-0.317
'[11:35:23.892 05/05/1995]',-0.137,-0.034,-0.097,98.798,-0.231,-0.317
'[11:35:23.894 05/05/1995]',-0.138,-0.034,-0.064,98.798,-0.231,-0.317
'[11:35:23.896 05/05/1995]',-0.125,0.002,-0.030,99.399,-0.289,-0.316
'[11:35:23.898 05/05/1995]',-0.111,0.002,0.003,99.399,-0.289,-0.316
'[11:35:23.900 05/05/1995]',-0.084,0.055,0.035,99.399,-0.289,-0.316
'[11:35:23.902 05/05/1995]',-0.057,0.090,0.068,99.399,-0.289,-0.316
'[11:35:23.904 05/05/1995]',-0.016,0.108,0.102,100.000,-0.344,-0.315
'[11:35:23.906 05/05/1995]',0.026,0.108,0.135,100.000,-0.344,-0.315
'[11:35:23.908 05/05/1995]',0.077,0.126,0.169,100.000,-0.344,-0.315
'[11:35:23.910 05/05/1995]',0.128,0.126,0.202,100.000,-0.344,-0.315
'[11:35:23.912 05/05/1995]',0.178,0.162,0.236,100.676,-0.395,-0.314
'[11:35:23.914 05/05/1995]',0.228,0.198,0.269,100.676,-0.395,-0.314
'[11:35:23.916 05/05/1995]',0.268,0.216,0.302,100.676,-0.395,-0.314
'[11:35:23.918 05/05/1995]',0.307,0.216,0.302,100.676,-0.395,-0.314
'[11:35:23.920 05/05/1995]',0.330,0.180,0.302,101.202,-0.436,-0.311
'[11:35:23.922 05/05/1995]',0.353,0.126,0.269,101.202,-0.436,-0.311
'[11:35:23.924 05/05/1995]',0.354,0.072,0.269,101.202,-0.436,-0.311
'[11:35:23.926 05/05/1995]',0.354,0.055,0.202,101.202,-0.436,-0.311
'[11:35:23.928 05/05/1995]',0.334,0.055,0.169,101.728,-0.472,-0.309
'[11:35:23.930 05/05/1995]',0.313,0.055,0.068,101.728,-0.472,-0.309
'[11:35:23.932 05/05/1995]',0.279,-0.034,-0.064,101.728,-0.472,-0.309
'[11:35:23.934 05/05/1995]',0.245,-0.231,-0.264,101.728,-0.472,-0.309
'[11:35:23.936 05/05/1995]',0.207,-0.481,-0.497,102.104,-0.502,-0.306
'[11:35:23.938 05/05/1995]',0.169,-0.642,-0.664,102.104,-0.502,-0.306
'[11:35:23.940 05/05/1995]',0.134,-0.678,-0.731,102.104,-0.502,-0.306
'[11:35:23.942 05/05/1995]',0.098,-0.678,-0.731,102.104,-0.502,-0.306
'[11:35:23.944 05/05/1995]',0.073,-0.660,-0.664,102.479,-0.524,-0.303
'[11:35:23.946 05/05/1995]',0.047,-0.588,-0.597,102.479,-0.524,-0.303
'[11:35:23.948 05/05/1995]',0.031,-0.516,-0.497,102.479,-0.524,-0.303
'[11:35:23.950 05/05/1995]',0.014,-0.428,-0.465,102.479,-0.524,-0.303
'[11:35:23.952 05/05/1995]',0.004,-0.374,-0.398,102.705,-0.537,-0.299
'[11:35:23.954 05/05/1995]',-0.007,-0.320,-0.365,102.705,-0.537,-0.299
'[11:35:23.956 05/05/1995]',-0.016,-0.266,-0.298,102.705,-0.537,-0.299
'[11:35:23.958 05/05/1995]',-0.026,-0.231,-0.231,102.705,-0.537,-0.299
'[11:35:23.960 05/05/1995]',-0.036,-0.178,-0.198,102.780,-0.544,-0.296
'[11:35:23.962 05/05/1995]',-0.047,-0.124,-0.164,102.780,-0.544,-0.296
'[11:35:23.964 05/05/1995]',-0.057,-0.124,-0.131,102.780,-0.544,-0.296
'[11:35:23.966 05/05/1995]',-0.067,-0.088,-0.097,102.780,-0.544,-0.296
'[11:35:23.968 05/05/1995]',-0.074,-0.070,-0.097,102.630,-0.543,-0.293
'[11:35:23.970 05/05/1995]',-0.081,-0.070,-0.097,102.630,-0.543,-0.293
'[11:35:23.972 05/05/1995]',-0.085,-0.070,-0.064,102.630,-0.543,-0.293
'[11:35:23.974 05/05/1995]',-0.090,-0.070,-0.064,102.630,-0.543,-0.293
'[11:35:23.976 05/05/1995]',-0.090,-0.052,-0.064,102.179,-0.539,-0.290
'[11:35:23.978 05/05/1995]',-0.091,-0.052,-0.064,102.179,-0.539,-0.290
'[11:35:23.980 05/05/1995]',-0.093,-0.034,-0.064,102.179,-0.539,-0.290
'[11:35:23.982 05/05/1995]',-0.094,-0.016,-0.030,102.179,-0.539,-0.290
'[11:35:23.984 05/05/1995]',-0.093,-0.016,-0.030,101.653,-0.528,-0.288
'[11:35:23.986 05/05/1995]',-0.093,-0.016,-0.030,101.653,-0.528,-0.288
'[11:35:23.988 05/05/1995]',-0.091,-0.034,-0.030,101.653,-0.528,-0.288
'[11:35:23.990 05/05/1995]',-0.090,-0.016,-0.030,101.653,-0.528,-0.288
'[11:35:23.992 05/05/1995]',-0.090,-0.016,-0.030,100.977,-0.512,-0.285
'[11:35:23.994 05/05/1995]',-0.090,-0.016,-0.030,100.977,-0.512,-0.285
'[11:35:23.996 05/05/1995]',-0.093,0.002,-0.030,100.977,-0.512,-0.285
'[11:35:23.998 05/05/1995]',-0.095,0.002,-0.030,100.977,-0.512,-0.285
'[11:35:24.000 05/05/1995]',-0.098,0.002,-0.030,100.451,-0.495,-0.283
'[11:35:24.002 05/05/1995]',-0.100,0.002,-0.030,100.451,-0.495,-0.283
'[11:35:24.004 05/05/1995]',-0.100,0.002,-0.030,100.451,-0.495,-0.283
'[11:35:24.006 05/05/1995]',-0.100,0.002,-0.030,100.451,-0.495,-0.283
'[11:35:24.008 05/05/1995]',-0.099,0.002,-0.030,99.850,-0.475,-0.281
'[11:35:24.010 05/05/1995]',-0.098,0.002,0.003,99.850,-0.475,-0.281
'[11:35:24.012 05/05/1995]',-0.095,0.002,0.003,99.850,-0.475,-0.281
'[11:35:24.014 05/05/1995]',-0.091,0.019,0.003,99.850,-0.475,-0.281
'[11:35:24.016 05/05/1995]',-0.084,0.037,0.003,99.174,-0.458,-0.279
'[11:35:24.018 05/05/1995]',-0.077,0.037,0.003,99.174,-0.458,-0.279
'[11:35:24.020 05/05/1995]',-0.068,0.037,0.003,99.174,-0.458,-0.279
'[11:35:24.022 05/05/1995]',-0.058,0.019,0.003,99.174,-0.458,-0.279
'[11:35:24.024 05/05/1995]',-0.052,0.019,0.003,98.573,-0.440,-0.277
'[11:35:24.026 05/05/1995]',-0.046,0.037,0.003,98.573,-0.440,-0.277
'[11:35:24.028 05/05/1995]',-0.040,0.055,0.003,98.573,-0.440,-0.277
'[11:35:24.030 05/05/1995]',-0.034,0.055,0.003,98.573,-0.440,-0.277
'[11:35:24.032 05/05/1995]',-0.029,0.072,0.035,97.971,-0.424,-0.276
'[11:35:24.034 05/05/1995]',-0.024,0.072,0.035,97.971,-0.424,-0.276
'[11:35:24.036 05/05/1995]',-0.019,0.072,0.035,97.971,-0.424,-0.276
'[11:35:24.038 05/05/1995]',-0.014,0.072,0.035,97.971,-0.424,-0.276
'[11:35:24.040 05/05/1995]',-0.011,0.072,0.003,97.370,-0.410,-0.277
'[11:35:24.042 05/05/1995]',-0.009,0.072,0.035,97.370,-0.410,-0.277
'[11:35:24.044 05/05/1995]',-0.006,0.090,0.035,97.370,-0.410,-0.277
'[11:35:24.046 05/05/1995]',-0.004,0.090,0.035,97.370,-0.410,-0.277
'[11:35:24.048 05/05/1995]',-0.001,0.126,0.068,96.844,-0.398,-0.278
'[11:35:24.050 05/05/1995]',0.001,0.126,0.068,96.844,-0.398,-0.278
'[11:35:24.052 05/05/1995]',0.005,0.126,0.068,96.844,-0.398,-0.278
'[11:35:24.054 05/05/1995]',0.009,0.126,0.068,96.844,-0.398,-0.278
'[11:35:24.056 05/05/1995]',0.011,0.126,0.068,96.619,-0.389,-0.279
'[11:35:24.058 05/05/1995]',0.013,0.144,0.102,96.619,-0.389,-0.279
'[11:35:24.060 05/05/1995]',0.014,0.162,0.102,96.619,-0.389,-0.279
'[11:35:24.062 05/05/1995]',0.016,0.180,0.135,96.619,-0.389,-0.279
'[11:35:24.064 05/05/1995]',0.019,0.198,0.169,97.145,-0.383,-0.281
'[11:35:24.066 05/05/1995]',0.023,0.216,0.169,97.145,-0.383,-0.281
'[11:35:24.068 05/05/1995]',0.028,0.216,0.169,97.145,-0.383,-0.281
'[11:35:24.070 05/05/1995]',0.034,0.234,0.169,97.145,-0.383,-0.281
'[11:35:24.072 05/05/1995]',0.043,0.234,0.169,99.249,-0.381,-0.281
'[11:35:24.074 05/05/1995]',0.051,0.252,0.202,99.249,-0.381,-0.281
'[11:35:24.076 05/05/1995]',0.060,0.269,0.202,99.249,-0.381,-0.281
'[11:35:24.078 05/05/1995]',0.070,0.287,0.236,99.249,-0.381,-0.281
'[11:35:24.080 05/05/1995]',0.079,0.305,0.236,103.982,-0.380,-0.282
'[11:35:24.082 05/05/1995]',0.088,0.322,0.269,103.982,-0.380,-0.282
'[11:35:24.084 05/05/1995]',0.098,0.340,0.302,103.982,-0.380,-0.282
'[11:35:24.086 05/05/1995]',0.108,0.358,0.302,103.982,-0.380,-0.282
'[11:35:24.088 05/05/1995]',0.119,0.358,0.302,112.171,-0.344,-0.284
'[11:35:24.090 05/05/1995]',0.130,0.376,0.336,112.171,-0.344,-0.284
'[11:35:24.092 05/05/1995]',0.140,0.376,0.336,112.171,-0.344,-0.284
'[11:35:24.094 05/05/1995]',0.151,0.394,0.369,112.171,-0.344,-0.284
'[11:35:24.096 05/05/1995]',0.160,0.394,0.369,122.990,-0.348,-0.287
'[11:35:24.098 05/05/1995]',0.169,0.412,0.369,122.990,-0.348,-0.287
'[11:35:24.100 05/05/1995]',0.177,0.412,0.403,122.990,-0.348,-0.287
'[11:35:24.102 05/05/1995]',0.184,0.412,0.369,122.990,-0.348,-0.287
'[11:35:24.104 05/05/1995]',0.187,0.394,0.369,134.786,-0.348,-0.291
'[11:35:24.106 05/05/1995]',0.191,0.394,0.369,134.786,-0.348,-0.291
'[11:35:24.108 05/05/1995]',0.189,0.394,0.369,134.786,-0.348,-0.291
'[11:35:24.110 05/05/1995]',0.186,0.394,0.336,134.786,-0.348,-0.291
'[11:35:24.112 05/05/1995]',0.180,0.394,0.336,145.530,-0.347,-0.297
'[11:35:24.114 05/05/1995]',0.174,0.394,0.336,145.530,-0.347,-0.297
'[11:35:24.116 05/05/1995]',0.166,0.376,0.336,145.530,-0.347,-0.297
'[11:35:24.118 05/05/1995]',0.158,0.376,0.336,145.530,-0.347,-0.297
'[11:35:24.120 05/05/1995]',0.151,0.358,0.302,153.569,-0.341,-0.302
'[11:35:24.122 05/05/1995]',0.144,0.322,0.269,153.569,-0.341,-0.302
'[11:35:24.124 05/05/1995]',0.140,0.305,0.236,153.569,-0.341,-0.302
'[11:35:24.126 05/05/1995]',0.137,0.287,0.236,153.569,-0.341,-0.302
'[11:35:24.128 05/05/1995]',0.133,0.287,0.236,158.603,-0.325,-0.308
'[11:35:24.130 05/05/1995]',0.130,0.269,0.236,158.603,-0.325,-0.308
'[11:35:24.132 05/05/1995]',0.127,0.269,0.202,158.603,-0.325,-0.308
'[11:35:24.134 05/05/1995]',0.124,0.252,0.202,158.603,-0.325,-0.308
'[11:35:24.136 05/05/1995]',0.120,0.234,0.169,161.157,-0.298,-0.312
'[11:35:24.138 05/05/1995]',0.115,0.216,0.135,161.157,-0.298,-0.312
'[11:35:24.140 05/05/1995]',0.107,0.180,0.135,161.157,-0.298,-0.312
'[11:35:24.142 05/05/1995]',0.100,0.180,0.102,161.157,-0.298,-0.312
'[11:35:24.144 05/05/1995]',0.090,0.162,0.102,161.983,-0.257,-0.317
'[11:35:24.146 05/05/1995]',0.080,0.162,0.102,161.983,-0.257,-0.317
'[11:35:24.148 05/05/1995]',0.071,0.162,0.102,161.983,-0.257,-0.317
'[11:35:24.150 05/05/1995]',0.063,0.162,0.102,161.983,-0.257,-0.317
'[11:35:24.152 05/05/1995]',0.056,0.144,0.068,161.382,-0.203,-0.320
'[11:35:24.154 05/05/1995]',0.050,0.126,0.068,161.382,-0.203,-0.320
'[11:35:24.156 05/05/1995]',0.044,0.108,0.035,161.382,-0.203,-0.320
'[11:35:24.158 05/05/1995]',0.038,0.108,0.035,161.382,-0.203,-0.320
'[11:35:24.160 05/05/1995]',0.034,0.108,0.035,159.504,-0.136,-0.323
'[11:35:24.162 05/05/1995]',0.030,0.108,0.035,159.504,-0.136,-0.323
'[11:35:24.164 05/05/1995]',0.028,0.108,0.035,159.504,-0.136,-0.323
'[11:35:24.166 05/05/1995]',0.026,0.108,0.035,159.504,-0.136,-0.323
'[11:35:24.168 05/05/1995]',0.026,0.090,0.035,156.499,-0.060,-0.325
'[11:35:24.170 05/05/1995]',0.026,0.090,0.035,156.499,-0.060,-0.325
'[11:35:24.172 05/05/1995]',0.029,0.072,0.003,156.499,-0.060,-0.325
'[11:35:24.174 05/05/1995]',0.033,0.072,0.003,156.499,-0.060,-0.325
'[11:35:24.176 05/05/1995]',0.038,0.072,0.003,152.517,0.022,-0.326
'[11:35:24.178 05/05/1995]',0.043,0.072,0.035,152.517,0.022,-0.326
'[11:35:24.180 05/05/1995]',0.048,0.090,0.035,152.517,0.022,-0.326
'[11:35:24.182 05/05/1995]',0.053,0.090,0.035,152.517,0.022,-0.326
'[11:35:24.184 05/05/1995]',0.055,0.108,0.003,147.934,0.104,-0.326
'[11:35:24.186 05/05/1995]',0.057,0.090,0.003,147.934,0.104,-0.326
'[11:35:24.188 05/05/1995]',0.056,0.090,0.003,147.934,0.104,-0.326
'[11:35:24.190 05/05/1995]',0.054,0.090,0.003,147.934,0.104,-0.326
'[11:35:24.192 05/05/1995]',0.051,0.090,0.003,143.050,0.183,-0.324
'[11:35:24.194 05/05/1995]',0.047,0.090,0.003,143.050,0.183,-0.324
'[11:35:24.196 05/05/1995]',0.044,0.108,0.003,143.050,0.183,-0.324
'[11:35:24.198 05/05/1995]',0.041,0.108,0.003,143.050,0.183,-0.324
'[11:35:24.200 05/05/1995]',0.041,0.108,0.035,137.866,0.254,-0.321
'[11:35:24.202 05/05/1995]',0.041,0.108,0.003,137.866,0.254,-0.321
'[11:35:24.204 05/05/1995]',0.043,0.090,0.003,137.866,0.254,-0.321
'[11:35:24.206 05/05/1995]',0.046,0.072,0.003,137.866,0.254,-0.321
'[11:35:24.208 05/05/1995]',0.047,0.072,0.003,132.607,0.310,-0.316
'[11:35:24.210 05/05/1995]',0.048,0.072,0.003,132.607,0.310,-0.316
'[11:35:24.212 05/05/1995]',0.049,0.090,0.003,132.607,0.310,-0.316
'[11:35:24.214 05/05/1995]',0.050,0.090,0.035,132.607,0.310,-0.316
'[11:35:24.216 05/05/1995]',0.048,0.090,0.035,127.198,0.354,-0.311
'[11:35:24.218 05/05/1995]',0.046,0.090,0.035,127.198,0.354,-0.311
'[11:35:24.220 05/05/1995]',0.043,0.072,0.003,127.198,0.354,-0.311
'[11:35:24.222 05/05/1995]',0.040,0.072,0.003,127.198,0.354,-0.311
'[11:35:24.224 05/05/1995]',0.038,0.055,0.003,121.863,0.383,-0.306
'[11:35:24.226 05/05/1995]',0.036,0.055,0.003,121.863,0.383,-0.306
'[11:35:24.228 05/05/1995]',0.033,0.055,0.003,121.863,0.383,-0.306
'[11:35:24.230 05/05/1995]',0.031,0.055,0.003,121.863,0.383,-0.306
'[11:35:24.232 05/05/1995]',0.031,0.037,0.003,116.604,0.395,-0.301
'[11:35:24.234 05/05/1995]',0.031,0.037,0.003,116.604,0.395,-0.301
