'Time and date','II ','V ','ABP ','PLETH ','RESP '
'[12:41:45.678 25/01/1995]',0.017,-0.044,115.938,-0.143,-0.360
'[12:41:45.680 25/01/1995]',0.018,-0.044,115.028,-0.048,-0.356
'[12:41:45.682 25/01/1995]',0.019,-0.044,115.028,-0.048,-0.356
'[12:41:45.684 25/01/1995]',0.020,-0.029,115.028,-0.048,-0.356
'[12:41:45.686 25/01/1995]',0.020,-0.029,115.028,-0.048,-0.356
'[12:41:45.688 25/01/1995]',0.020,-0.029,113.663,0.024,-0.353
'[12:41:45.690 25/01/1995]',0.019,-0.029,113.663,0.024,-0.353
'[12:41:45.692 25/01/1995]',0.016,-0.029,113.663,0.024,-0.353
'[12:41:45.694 25/01/1995]',0.014,-0.029,113.663,0.024,-0.353
'[12:41:45.696 25/01/1995]',0.013,-0.014,112.045,0.119,-0.349
'[12:41:45.698 25/01/1995]',0.011,-0.014,112.045,0.119,-0.349
'[12:41:45.700 25/01/1995]',0.008,-0.014,112.045,0.119,-0.349
'[12:41:45.702 25/01/1995]',0.005,-0.014,112.045,0.119,-0.349
'[12:41:45.704 25/01/1995]',0.005,-0.014,110.174,0.191,-0.346
'[12:41:45.706 25/01/1995]',0.005,-0.014,110.174,0.191,-0.346
'[12:41:45.708 25/01/1995]',0.004,-0.014,110.174,0.191,-0.346
'[12:41:45.710 25/01/1995]',0.003,-0.014,110.174,0.191,-0.346
'[12:41:45.712 25/01/1995]',0.001,-0.014,108.202,0.262,-0.344
'[12:41:45.714 25/01/1995]',-0.002,-0.014,108.202,0.262,-0.344
'[12:41:45.716 25/01/1995]',-0.005,-0.014,108.202,0.262,-0.344
'[12:41:45.718 25/01/1995]',-0.009,-0.014,108.202,0.262,-0.344
'[12:41:45.720 25/01/1995]',-0.013,-0.014,106.129,0.309,-0.340
'[12:41:45.722 25/01/1995]',-0.017,-0.014,106.129,0.309,-0.340
'[12:41:45.724 25/01/1995]',-0.021,-0.029,106.129,0.309,-0.340
'[12:41:45.726 25/01/1995]',-0.025,-0.029,106.129,0.309,-0.340
'[12:41:45.728 25/01/1995]',-0.027,-0.014,104.107,0.357,-0.337
'[12:41:45.730 25/01/1995]',-0.030,-0.029,104.107,0.357,-0.337
'[12:41:45.732 25/01/1995]',-0.029,-0.014,104.107,0.357,-0.337
'[12:41:45.734 25/01/1995]',-0.028,-0.014,104.107,0.357,-0.337
'[12:41:45.736 25/01/1995]',-0.027,-0.014,102.084,0.405,-0.333
'[12:41:45.738 25/01/1995]',-0.025,0.001,102.084,0.405,-0.333
'[12:41:45.740 25/01/1995]',-0.024,-0.014,102.084,0.405,-0.333
'[12:41:45.742 25/01/1995]',-0.023,0.001,102.084,0.405,-0.333
'[12:41:45.744 25/01/1995]',-0.023,-0.014,100.112,0.405,-0.330
'[12:41:45.746 25/01/1995]',-0.023,-0.014,100.112,0.405,-0.330
'[12:41:45.748 25/01/1995]',-0.026,-0.014,100.112,0.405,-0.330
'[12:41:45.750 25/01/1995]',-0.028,-0.014,100.112,0.405,-0.330
'[12:41:45.752 25/01/1995]',-0.028,-0.014,98.241,0.453,-0.326
'[12:41:45.754 25/01/1995]',-0.028,-0.014,98.241,0.453,-0.326
'[12:41:45.756 25/01/1995]',-0.027,0.001,98.241,0.453,-0.326
'[12:41:45.758 25/01/1995]',-0.025,-0.014,98.241,0.453,-0.326
'[12:41:45.760 25/01/1995]',-0.023,-0.014,96.320,0.453,-0.322
'[12:41:45.762 25/01/1995]',-0.022,-0.014,96.320,0.453,-0.322
'[12:41:45.764 25/01/1995]',-0.019,-0.014,96.320,0.453,-0.322
'[12:41:45.766 25/01/1995]',-0.016,-0.014,96.320,0.453,-0.322
'[12:41:45.768 25/01/1995]',-0.014,0.001,94.500,0.476,-0.317
'[12:41:45.770 25/01/1995]',-0.013,0.001,94.500,0.476,-0.317
'[12:41:45.772 25/01/1995]',-0.011,0.001,94.500,0.476,-0.317
'[12:41:45.774 25/01/1995]',-0.009,0.001,94.500,0.476,-0.317
'[12:41:45.776 25/01/1995]',-0.007,-0.014,92.680,0.476,-0.312
'[12:41:45.778 25/01/1995]',-0.005,-0.014,92.680,0.476,-0.312
'[12:41:45.780 25/01/1995]',-0.003,-0.014,92.680,0.476,-0.312
'[12:41:45.782 25/01/1995]',-0.002,-0.014,92.680,0.476,-0.312
'[12:41:45.784 25/01/1995]',-0.001,0.001,90.910,0.428,-0.306
'[12:41:45.786 25/01/1995]',0.000,0.001,90.910,0.428,-0.306
'[12:41:45.788 25/01/1995]',0.000,0.001,90.910,0.428,-0.306
'[12:41:45.790 25/01/1995]',0.000,0.001,90.910,0.428,-0.306
'[12:41:45.792 25/01/1995]',0.000,0.001,89.039,0.428,-0.300
'[12:41:45.794 25/01/1995]',0.000,0.001,89.039,0.428,-0.300
'[12:41:45.796 25/01/1995]',0.000,0.001,89.039,0.428,-0.300
'[12:41:45.798 25/01/1995]',0.000,0.001,89.039,0.428,-0.300
'[12:41:45.800 25/01/1995]',0.000,0.001,87.219,0.428,-0.293
'[12:41:45.802 25/01/1995]',0.000,0.001,87.219,0.428,-0.293
'[12:41:45.804 25/01/1995]',0.001,0.001,87.219,0.428,-0.293
'[12:41:45.806 25/01/1995]',0.002,0.001,87.219,0.428,-0.293
'[12:41:45.808 25/01/1995]',0.004,0.001,85.298,0.428,-0.286
'[12:41:45.810 25/01/1995]',0.006,0.001,85.298,0.428,-0.286
'[12:41:45.812 25/01/1995]',0.008,0.001,85.298,0.428,-0.286
'[12:41:45.814 25/01/1995]',0.009,0.001,85.298,0.428,-0.286
'[12:41:45.816 25/01/1995]',0.011,0.001,83.427,0.405,-0.279
'[12:41:45.818 25/01/1995]',0.013,0.001,83.427,0.405,-0.279
'[12:41:45.820 25/01/1995]',0.012,0.001,83.427,0.405,-0.279
'[12:41:45.822 25/01/1995]',0.011,0.001,83.427,0.405,-0.279
'[12:41:45.824 25/01/1995]',0.011,0.001,81.354,0.381,-0.272
'[12:41:45.826 25/01/1995]',0.011,0.001,81.354,0.381,-0.272
'[12:41:45.828 25/01/1995]',0.012,0.001,81.354,0.381,-0.272
'[12:41:45.830 25/01/1995]',0.013,0.001,81.354,0.381,-0.272
'[12:41:45.832 25/01/1995]',0.014,0.001,79.281,0.381,-0.264
'[12:41:45.834 25/01/1995]',0.016,0.001,79.281,0.381,-0.264
'[12:41:45.836 25/01/1995]',0.017,0.001,79.281,0.381,-0.264
'[12:41:45.838 25/01/1995]',0.019,0.001,79.281,0.381,-0.264
'[12:41:45.840 25/01/1995]',0.020,0.001,77.107,0.357,-0.257
'[12:41:45.842 25/01/1995]',0.022,0.001,77.107,0.357,-0.257
'[12:41:45.844 25/01/1995]',0.022,0.001,77.107,0.357,-0.257
'[12:41:45.846 25/01/1995]',0.022,0.001,77.107,0.357,-0.257
'[12:41:45.848 25/01/1995]',0.020,0.001,74.831,0.309,-0.249
'[12:41:45.850 25/01/1995]',0.017,0.001,74.831,0.309,-0.249
'[12:41:45.852 25/01/1995]',0.016,0.001,74.831,0.309,-0.249
'[12:41:45.854 25/01/1995]',0.016,0.001,74.831,0.309,-0.249
'[12:41:45.856 25/01/1995]',0.016,0.001,72.708,0.285,-0.242
'[12:41:45.858 25/01/1995]',0.017,0.001,72.708,0.285,-0.242
'[12:41:45.860 25/01/1995]',0.017,0.001,72.708,0.285,-0.242
'[12:41:45.862 25/01/1995]',0.017,0.001,72.708,0.285,-0.242
'[12:41:45.864 25/01/1995]',0.017,0.001,70.685,0.262,-0.235
'[12:41:45.866 25/01/1995]',0.017,0.001,70.685,0.262,-0.235
'[12:41:45.868 25/01/1995]',0.017,0.001,70.685,0.262,-0.235
'[12:41:45.870 25/01/1995]',0.017,0.001,70.685,0.262,-0.235
'[12:41:45.872 25/01/1995]',0.018,0.001,68.865,0.262,-0.229
'[12:41:45.874 25/01/1995]',0.019,0.001,68.865,0.262,-0.229
'[12:41:45.876 25/01/1995]',0.020,0.001,68.865,0.262,-0.229
'[12:41:45.878 25/01/1995]',0.022,0.001,68.865,0.262,-0.229
'[12:41:45.880 25/01/1995]',0.023,0.001,67.298,0.238,-0.222
'[12:41:45.882 25/01/1995]',0.023,0.016,67.298,0.238,-0.222
'[12:41:45.884 25/01/1995]',0.023,0.016,67.298,0.238,-0.222
'[12:41:45.886 25/01/1995]',0.022,0.016,67.298,0.238,-0.222
'[12:41:45.888 25/01/1995]',0.022,0.016,66.084,0.191,-0.214
'[12:41:45.890 25/01/1995]',0.022,0.001,66.084,0.191,-0.214
'[12:41:45.892 25/01/1995]',0.022,0.001,66.084,0.191,-0.214
'[12:41:45.894 25/01/1995]',0.022,0.001,66.084,0.191,-0.214
'[12:41:45.896 25/01/1995]',0.022,0.001,65.124,0.143,-0.208
'[12:41:45.898 25/01/1995]',0.022,0.001,65.124,0.143,-0.208
'[12:41:45.900 25/01/1995]',0.021,0.001,65.124,0.143,-0.208
'[12:41:45.902 25/01/1995]',0.020,0.001,65.124,0.143,-0.208
'[12:41:45.904 25/01/1995]',0.019,0.001,64.466,0.119,-0.202
'[12:41:45.906 25/01/1995]',0.017,0.001,64.466,0.119,-0.202
'[12:41:45.908 25/01/1995]',0.016,0.001,64.466,0.119,-0.202
'[12:41:45.910 25/01/1995]',0.014,0.001,64.466,0.119,-0.202
'[12:41:45.912 25/01/1995]',0.013,0.001,64.112,0.095,-0.196
'[12:41:45.914 25/01/1995]',0.013,0.001,64.112,0.095,-0.196
'[12:41:45.916 25/01/1995]',0.010,0.001,64.112,0.095,-0.196
'[12:41:45.918 25/01/1995]',0.008,0.001,64.112,0.095,-0.196
'[12:41:45.920 25/01/1995]',0.008,0.001,63.910,0.048,-0.190
'[12:41:45.922 25/01/1995]',0.008,0.001,63.910,0.048,-0.190
'[12:41:45.924 25/01/1995]',0.008,0.001,63.910,0.048,-0.190
'[12:41:45.926 25/01/1995]',0.008,0.001,63.910,0.048,-0.190
'[12:41:45.928 25/01/1995]',0.007,0.001,64.062,0.024,-0.184
'[12:41:45.930 25/01/1995]',0.006,0.001,64.062,0.024,-0.184
'[12:41:45.932 25/01/1995]',0.005,0.016,64.062,0.024,-0.184
'[12:41:45.934 25/01/1995]',0.005,0.001,64.062,0.024,-0.184
'[12:41:45.936 25/01/1995]',0.005,0.001,64.365,-0.024,-0.179
'[12:41:45.938 25/01/1995]',0.005,0.001,64.365,-0.024,-0.179
'[12:41:45.940 25/01/1995]',0.005,0.001,64.365,-0.024,-0.179
'[12:41:45.942 25/01/1995]',0.005,0.001,64.365,-0.024,-0.179
'[12:41:45.944 25/01/1995]',0.005,0.001,64.719,-0.048,-0.173
'[12:41:45.946 25/01/1995]',0.005,0.001,64.719,-0.048,-0.173
'[12:41:45.948 25/01/1995]',0.005,0.001,64.719,-0.048,-0.173
'[12:41:45.950 25/01/1995]',0.005,0.001,64.719,-0.048,-0.173
'[12:41:45.952 25/01/1995]',0.005,0.001,65.225,-0.096,-0.167
'[12:41:45.954 25/01/1995]',0.005,0.001,65.225,-0.096,-0.167
'[12:41:45.956 25/01/1995]',0.005,0.001,65.225,-0.096,-0.167
'[12:41:45.958 25/01/1995]',0.006,0.001,65.225,-0.096,-0.167
'[12:41:45.960 25/01/1995]',0.008,0.001,65.781,-0.119,-0.161
'[12:41:45.962 25/01/1995]',0.009,0.001,65.781,-0.119,-0.161
'[12:41:45.964 25/01/1995]',0.012,0.001,65.781,-0.119,-0.161
'[12:41:45.966 25/01/1995]',0.014,0.001,65.781,-0.119,-0.161
'[12:41:45.968 25/01/1995]',0.015,0.001,66.236,-0.167,-0.154
'[12:41:45.970 25/01/1995]',0.016,0.001,66.236,-0.167,-0.154
'[12:41:45.972 25/01/1995]',0.016,0.001,66.236,-0.167,-0.154
'[12:41:45.974 25/01/1995]',0.017,0.001,66.236,-0.167,-0.154
'[12:41:45.976 25/01/1995]',0.017,0.001,66.792,-0.167,-0.147
'[12:41:45.978 25/01/1995]',0.017,0.001,66.792,-0.167,-0.147
'[12:41:45.980 25/01/1995]',0.016,0.001,66.792,-0.167,-0.147
'[12:41:45.982 25/01/1995]',0.016,0.001,66.792,-0.167,-0.147
'[12:41:45.984 25/01/1995]',0.014,0.001,67.197,-0.167,-0.141
'[12:41:45.986 25/01/1995]',0.013,0.001,67.197,-0.167,-0.141
'[12:41:45.988 25/01/1995]',0.010,0.001,67.197,-0.167,-0.141
'[12:41:45.990 25/01/1995]',0.008,0.001,67.197,-0.167,-0.141
'[12:41:45.992 25/01/1995]',0.007,0.001,67.500,-0.214,-0.134
'[12:41:45.994 25/01/1995]',0.006,0.001,67.500,-0.214,-0.134
'[12:41:45.996 25/01/1995]',0.005,0.001,67.500,-0.214,-0.134
'[12:41:45.998 25/01/1995]',0.005,-0.014,67.500,-0.214,-0.134
'[12:41:46.000 25/01/1995]',0.005,0.001,67.652,-0.238,-0.126
'[12:41:46.002 25/01/1995]',0.005,0.001,67.652,-0.238,-0.126
'[12:41:46.004 25/01/1995]',0.005,0.001,67.652,-0.238,-0.126
'[12:41:46.006 25/01/1995]',0.006,0.001,67.652,-0.238,-0.126
'[12:41:46.008 25/01/1995]',0.009,-0.014,67.702,-0.262,-0.117
'[12:41:46.010 25/01/1995]',0.011,-0.014,67.702,-0.262,-0.117
'[12:41:46.012 25/01/1995]',0.016,-0.014,67.702,-0.262,-0.117
'[12:41:46.014 25/01/1995]',0.020,-0.014,67.702,-0.262,-0.117
'[12:41:46.016 25/01/1995]',0.026,0.001,67.652,-0.238,-0.108
'[12:41:46.018 25/01/1995]',0.031,0.001,67.652,-0.238,-0.108
'[12:41:46.020 25/01/1995]',0.037,0.001,67.652,-0.238,-0.108
'[12:41:46.022 25/01/1995]',0.042,0.001,67.652,-0.238,-0.108
'[12:41:46.024 25/01/1995]',0.048,0.001,67.449,-0.262,-0.100
'[12:41:46.026 25/01/1995]',0.055,0.001,67.449,-0.262,-0.100
'[12:41:46.028 25/01/1995]',0.063,0.001,67.449,-0.262,-0.100
'[12:41:46.030 25/01/1995]',0.070,0.001,67.449,-0.262,-0.100
'[12:41:46.032 25/01/1995]',0.076,0.016,67.146,-0.262,-0.090
'[12:41:46.034 25/01/1995]',0.081,0.001,67.146,-0.262,-0.090
'[12:41:46.036 25/01/1995]',0.084,0.001,67.146,-0.262,-0.090
'[12:41:46.038 25/01/1995]',0.088,0.016,67.146,-0.262,-0.090
'[12:41:46.040 25/01/1995]',0.090,0.001,66.741,-0.286,-0.082
'[12:41:46.042 25/01/1995]',0.092,0.001,66.741,-0.286,-0.082
'[12:41:46.044 25/01/1995]',0.095,0.001,66.741,-0.286,-0.082
'[12:41:46.046 25/01/1995]',0.097,0.001,66.741,-0.286,-0.082
'[12:41:46.048 25/01/1995]',0.098,0.001,66.236,-0.262,-0.073
'[12:41:46.050 25/01/1995]',0.099,0.001,66.236,-0.262,-0.073
'[12:41:46.052 25/01/1995]',0.101,0.001,66.236,-0.262,-0.073
'[12:41:46.054 25/01/1995]',0.103,0.001,66.236,-0.262,-0.073
'[12:41:46.056 25/01/1995]',0.106,0.001,65.629,-0.262,-0.065
'[12:41:46.058 25/01/1995]',0.109,0.001,65.629,-0.262,-0.065
'[12:41:46.060 25/01/1995]',0.111,-0.014,65.629,-0.262,-0.065
'[12:41:46.062 25/01/1995]',0.113,-0.014,65.629,-0.262,-0.065
'[12:41:46.064 25/01/1995]',0.111,-0.014,65.022,-0.286,-0.057
'[12:41:46.066 25/01/1995]',0.109,-0.014,65.022,-0.286,-0.057
'[12:41:46.068 25/01/1995]',0.107,0.001,65.022,-0.286,-0.057
'[12:41:46.070 25/01/1995]',0.105,0.001,65.022,-0.286,-0.057
'[12:41:46.072 25/01/1995]',0.100,-0.014,64.416,-0.286,-0.048
'[12:41:46.074 25/01/1995]',0.095,-0.014,64.416,-0.286,-0.048
'[12:41:46.076 25/01/1995]',0.090,-0.014,64.416,-0.286,-0.048
'[12:41:46.078 25/01/1995]',0.084,-0.014,64.416,-0.286,-0.048
'[12:41:46.080 25/01/1995]',0.080,-0.014,63.758,-0.286,-0.040
'[12:41:46.082 25/01/1995]',0.075,-0.014,63.758,-0.286,-0.040
'[12:41:46.084 25/01/1995]',0.070,-0.014,63.758,-0.286,-0.040
'[12:41:46.086 25/01/1995]',0.066,-0.014,63.758,-0.286,-0.040
'[12:41:46.088 25/01/1995]',0.060,-0.014,63.101,-0.286,-0.031
'[12:41:46.090 25/01/1995]',0.055,-0.014,63.101,-0.286,-0.031
'[12:41:46.092 25/01/1995]',0.048,-0.029,63.101,-0.286,-0.031
'[12:41:46.094 25/01/1995]',0.041,-0.029,63.101,-0.286,-0.031
'[12:41:46.096 25/01/1995]',0.034,-0.029,62.494,-0.309,-0.022
'[12:41:46.098 25/01/1995]',0.027,-0.014,62.494,-0.309,-0.022
'[12:41:46.100 25/01/1995]',0.020,-0.014,62.494,-0.309,-0.022
'[12:41:46.102 25/01/1995]',0.014,-0.014,62.494,-0.309,-0.022
'[12:41:46.104 25/01/1995]',0.008,0.001,61.938,-0.286,-0.014
'[12:41:46.106 25/01/1995]',0.002,0.001,61.938,-0.286,-0.014
'[12:41:46.108 25/01/1995]',-0.004,0.001,61.938,-0.286,-0.014
'[12:41:46.110 25/01/1995]',-0.009,0.001,61.938,-0.286,-0.014
'[12:41:46.112 25/01/1995]',-0.014,0.001,61.331,-0.286,-0.006
'[12:41:46.114 25/01/1995]',-0.019,0.001,61.331,-0.286,-0.006
'[12:41:46.116 25/01/1995]',-0.022,0.001,61.331,-0.286,-0.006
'[12:41:46.118 25/01/1995]',-0.025,0.001,61.331,-0.286,-0.006
'[12:41:46.120 25/01/1995]',-0.028,0.001,60.775,-0.309,0.002
'[12:41:46.122 25/01/1995]',-0.031,0.001,60.775,-0.309,0.002
'[12:41:46.124 25/01/1995]',-0.035,0.001,60.775,-0.309,0.002
'[12:41:46.126 25/01/1995]',-0.039,0.001,60.775,-0.309,0.002
'[12:41:46.128 25/01/1995]',-0.041,0.001,60.270,-0.286,0.010
'[12:41:46.130 25/01/1995]',-0.044,-0.014,60.270,-0.286,0.010
'[12:41:46.132 25/01/1995]',-0.045,-0.014,60.270,-0.286,0.010
'[12:41:46.134 25/01/1995]',-0.045,-0.014,60.270,-0.286,0.010
'[12:41:46.136 25/01/1995]',-0.046,-0.014,59.764,-0.309,0.018
'[12:41:46.138 25/01/1995]',-0.047,-0.014,59.764,-0.309,0.018
'[12:41:46.140 25/01/1995]',-0.047,-0.014,59.764,-0.309,0.018
'[12:41:46.142 25/01/1995]',-0.047,-0.014,59.764,-0.309,0.018
'[12:41:46.144 25/01/1995]',-0.048,-0.014,59.309,-0.334,0.027
'[12:41:46.146 25/01/1995]',-0.048,-0.014,59.309,-0.334,0.027
'[12:41:46.148 25/01/1995]',-0.050,-0.014,59.309,-0.334,0.027
'[12:41:46.150 25/01/1995]',-0.052,0.001,59.309,-0.334,0.027
'[12:41:46.152 25/01/1995]',-0.052,0.001,58.904,-0.334,0.035
'[12:41:46.154 25/01/1995]',-0.052,0.001,58.904,-0.334,0.035
'[12:41:46.156 25/01/1995]',-0.048,0.001,58.904,-0.334,0.035
'[12:41:46.158 25/01/1995]',-0.044,0.001,58.904,-0.334,0.035
'[12:41:46.160 25/01/1995]',-0.037,0.001,58.500,-0.309,0.044
'[12:41:46.162 25/01/1995]',-0.030,0.001,58.500,-0.309,0.044
'[12:41:46.164 25/01/1995]',-0.015,0.001,58.500,-0.309,0.044
'[12:41:46.166 25/01/1995]',0.000,0.001,58.500,-0.309,0.044
'[12:41:46.168 25/01/1995]',0.025,0.016,58.146,-0.334,0.054
'[12:41:46.170 25/01/1995]',0.050,0.031,58.146,-0.334,0.054
'[12:41:46.172 25/01/1995]',0.084,0.046,58.146,-0.334,0.054
'[12:41:46.174 25/01/1995]',0.119,0.061,58.146,-0.334,0.054
'[12:41:46.176 25/01/1995]',0.157,0.091,57.792,-0.357,0.064
'[12:41:46.178 25/01/1995]',0.195,0.091,57.792,-0.357,0.064
'[12:41:46.180 25/01/1995]',0.235,0.136,57.792,-0.357,0.064
'[12:41:46.182 25/01/1995]',0.275,0.151,57.792,-0.357,0.064
'[12:41:46.184 25/01/1995]',0.316,0.166,57.489,-0.334,0.074
'[12:41:46.186 25/01/1995]',0.357,0.181,57.489,-0.334,0.074
'[12:41:46.188 25/01/1995]',0.400,0.211,57.489,-0.334,0.074
'[12:41:46.190 25/01/1995]',0.444,0.211,57.489,-0.334,0.074
'[12:41:46.192 25/01/1995]',0.486,0.181,57.185,-0.381,0.085
'[12:41:46.194 25/01/1995]',0.527,0.166,57.185,-0.381,0.085
'[12:41:46.196 25/01/1995]',0.554,0.136,57.185,-0.381,0.085
'[12:41:46.198 25/01/1995]',0.582,0.106,57.185,-0.381,0.085
'[12:41:46.200 25/01/1995]',0.580,0.091,56.882,-0.357,0.096
'[12:41:46.202 25/01/1995]',0.579,0.031,56.882,-0.357,0.096
'[12:41:46.204 25/01/1995]',0.546,-0.014,56.882,-0.357,0.096
'[12:41:46.206 25/01/1995]',0.513,-0.074,56.882,-0.357,0.096
'[12:41:46.208 25/01/1995]',0.455,-0.089,56.579,-0.405,0.106
'[12:41:46.210 25/01/1995]',0.397,-0.134,56.579,-0.405,0.106
'[12:41:46.212 25/01/1995]',0.333,-0.164,56.579,-0.405,0.106
'[12:41:46.214 25/01/1995]',0.269,-0.209,56.579,-0.405,0.106
'[12:41:46.216 25/01/1995]',0.217,-0.223,56.326,-0.405,0.117
'[12:41:46.218 25/01/1995]',0.164,-0.223,56.326,-0.405,0.117
'[12:41:46.220 25/01/1995]',0.140,-0.209,56.326,-0.405,0.117
'[12:41:46.222 25/01/1995]',0.116,-0.179,56.326,-0.405,0.117
'[12:41:46.224 25/01/1995]',0.120,-0.149,56.174,-0.428,0.127
'[12:41:46.226 25/01/1995]',0.124,-0.104,56.174,-0.428,0.127
'[12:41:46.228 25/01/1995]',0.144,-0.074,56.174,-0.428,0.127
'[12:41:46.230 25/01/1995]',0.164,0.001,56.174,-0.428,0.127
'[12:41:46.232 25/01/1995]',0.183,0.076,55.921,-0.428,0.137
'[12:41:46.234 25/01/1995]',0.202,0.166,55.921,-0.428,0.137
'[12:41:46.236 25/01/1995]',0.205,0.240,55.921,-0.428,0.137
'[12:41:46.238 25/01/1995]',0.208,0.331,55.921,-0.428,0.137
'[12:41:46.240 25/01/1995]',0.193,0.421,55.770,-0.453,0.146
'[12:41:46.242 25/01/1995]',0.178,0.480,55.770,-0.453,0.146
'[12:41:46.244 25/01/1995]',0.149,0.540,55.770,-0.453,0.146
'[12:41:46.246 25/01/1995]',0.120,0.540,55.770,-0.453,0.146
'[12:41:46.248 25/01/1995]',0.088,0.555,55.517,-0.453,0.155
'[12:41:46.250 25/01/1995]',0.055,0.555,55.517,-0.453,0.155
'[12:41:46.252 25/01/1995]',0.025,0.555,55.517,-0.453,0.155
'[12:41:46.254 25/01/1995]',-0.005,0.570,55.517,-0.453,0.155
'[12:41:46.256 25/01/1995]',-0.027,0.585,55.365,-0.476,0.164
'[12:41:46.258 25/01/1995]',-0.048,0.615,55.365,-0.476,0.164
'[12:41:46.260 25/01/1995]',-0.061,0.645,55.365,-0.476,0.164
'[12:41:46.262 25/01/1995]',-0.073,0.675,55.365,-0.476,0.164
'[12:41:46.264 25/01/1995]',-0.079,0.660,55.213,-0.453,0.172
'[12:41:46.266 25/01/1995]',-0.084,0.645,55.213,-0.453,0.172
'[12:41:46.268 25/01/1995]',-0.086,0.585,55.213,-0.453,0.172
'[12:41:46.270 25/01/1995]',-0.088,0.540,55.213,-0.453,0.172
'[12:41:46.272 25/01/1995]',-0.088,0.450,55.062,-0.476,0.180
'[12:41:46.274 25/01/1995]',-0.089,0.361,55.062,-0.476,0.180
'[12:41:46.276 25/01/1995]',-0.090,0.240,55.062,-0.476,0.180
'[12:41:46.278 25/01/1995]',-0.091,0.136,55.062,-0.476,0.180
'[12:41:46.280 25/01/1995]',-0.091,0.061,54.859,-0.476,0.188
'[12:41:46.282 25/01/1995]',-0.092,0.016,54.859,-0.476,0.188
'[12:41:46.284 25/01/1995]',-0.091,-0.014,54.859,-0.476,0.188
'[12:41:46.286 25/01/1995]',-0.091,-0.029,54.859,-0.476,0.188
'[12:41:46.288 25/01/1995]',-0.089,-0.044,54.758,-0.476,0.194
'[12:41:46.290 25/01/1995]',-0.088,-0.044,54.758,-0.476,0.194
'[12:41:46.292 25/01/1995]',-0.086,-0.044,54.758,-0.476,0.194
'[12:41:46.294 25/01/1995]',-0.084,-0.044,54.758,-0.476,0.194
'[12:41:46.296 25/01/1995]',-0.083,-0.059,54.607,-0.453,0.200
'[12:41:46.298 25/01/1995]',-0.081,-0.074,54.607,-0.453,0.200
'[12:41:46.300 25/01/1995]',-0.080,-0.074,54.607,-0.453,0.200
'[12:41:46.302 25/01/1995]',-0.078,-0.089,54.607,-0.453,0.200
'[12:41:46.304 25/01/1995]',-0.077,-0.074,54.506,-0.453,0.205
'[12:41:46.306 25/01/1995]',-0.075,-0.089,54.506,-0.453,0.205
'[12:41:46.308 25/01/1995]',-0.073,-0.074,54.506,-0.453,0.205
'[12:41:46.310 25/01/1995]',-0.072,-0.074,54.506,-0.453,0.205
'[12:41:46.312 25/01/1995]',-0.067,-0.074,54.404,-0.453,0.210
'[12:41:46.314 25/01/1995]',-0.063,-0.074,54.404,-0.453,0.210
'[12:41:46.316 25/01/1995]',-0.059,-0.074,54.404,-0.453,0.210
'[12:41:46.318 25/01/1995]',-0.056,-0.074,54.404,-0.453,0.210
'[12:41:46.320 25/01/1995]',-0.053,-0.089,54.354,-0.476,0.214
'[12:41:46.322 25/01/1995]',-0.050,-0.089,54.354,-0.476,0.214
'[12:41:46.324 25/01/1995]',-0.048,-0.089,54.354,-0.476,0.214
'[12:41:46.326 25/01/1995]',-0.045,-0.074,54.354,-0.476,0.214
'[12:41:46.328 25/01/1995]',-0.043,-0.074,54.202,-0.428,0.217
'[12:41:46.330 25/01/1995]',-0.041,-0.074,54.202,-0.428,0.217
'[12:41:46.332 25/01/1995]',-0.040,-0.074,54.202,-0.428,0.217
'[12:41:46.334 25/01/1995]',-0.039,-0.074,54.202,-0.428,0.217
'[12:41:46.336 25/01/1995]',-0.039,-0.074,54.101,-0.453,0.220
'[12:41:46.338 25/01/1995]',-0.039,-0.074,54.101,-0.453,0.220
'[12:41:46.340 25/01/1995]',-0.038,-0.074,54.101,-0.453,0.220
'[12:41:46.342 25/01/1995]',-0.036,-0.074,54.101,-0.453,0.220
'[12:41:46.344 25/01/1995]',-0.035,-0.059,54.000,-0.453,0.222
'[12:41:46.346 25/01/1995]',-0.034,-0.074,54.000,-0.453,0.222
'[12:41:46.348 25/01/1995]',-0.034,-0.074,54.000,-0.453,0.222
'[12:41:46.350 25/01/1995]',-0.033,-0.074,54.000,-0.453,0.222
'[12:41:46.352 25/01/1995]',-0.031,-0.074,53.798,-0.428,0.224
'[12:41:46.354 25/01/1995]',-0.030,-0.074,53.798,-0.428,0.224
'[12:41:46.356 25/01/1995]',-0.029,-0.074,53.798,-0.428,0.224
'[12:41:46.358 25/01/1995]',-0.028,-0.074,53.798,-0.428,0.224
'[12:41:46.360 25/01/1995]',-0.028,-0.074,53.646,-0.453,0.226
'[12:41:46.362 25/01/1995]',-0.028,-0.089,53.646,-0.453,0.226
'[12:41:46.364 25/01/1995]',-0.026,-0.089,53.646,-0.453,0.226
'[12:41:46.366 25/01/1995]',-0.023,-0.089,53.646,-0.453,0.226
'[12:41:46.368 25/01/1995]',-0.020,-0.089,53.444,-0.453,0.228
'[12:41:46.370 25/01/1995]',-0.016,-0.074,53.444,-0.453,0.228
'[12:41:46.372 25/01/1995]',-0.013,-0.074,53.444,-0.453,0.228
