'Time and date','II','I','V','ABP','PLETH','RESP'
'[12:36:07.614 20/10/1995]',-0.069,-0.066,0.187,99.173,-0.460,-0.550
'[12:36:07.616 20/10/1995]',-0.067,-0.077,0.187,102.105,-0.439,-0.552
'[12:36:07.618 20/10/1995]',-0.065,-0.066,0.171,102.105,-0.439,-0.552
'[12:36:07.620 20/10/1995]',-0.063,-0.066,0.171,102.105,-0.439,-0.552
'[12:36:07.622 20/10/1995]',-0.061,-0.066,0.171,102.105,-0.439,-0.552
'[12:36:07.624 20/10/1995]',-0.059,-0.066,0.156,103.759,-0.411,-0.553
'[12:36:07.626 20/10/1995]',-0.057,-0.077,0.140,103.759,-0.411,-0.553
'[12:36:07.628 20/10/1995]',-0.056,-0.066,0.140,103.759,-0.411,-0.553
'[12:36:07.630 20/10/1995]',-0.054,-0.066,0.140,103.759,-0.411,-0.553
'[12:36:07.632 20/10/1995]',-0.053,-0.066,0.140,104.436,-0.375,-0.555
'[12:36:07.634 20/10/1995]',-0.051,-0.066,0.125,104.436,-0.375,-0.555
'[12:36:07.636 20/10/1995]',-0.049,-0.054,0.125,104.436,-0.375,-0.555
'[12:36:07.638 20/10/1995]',-0.046,-0.054,0.109,104.436,-0.375,-0.555
'[12:36:07.640 20/10/1995]',-0.043,-0.054,0.094,104.060,-0.318,-0.556
'[12:36:07.642 20/10/1995]',-0.040,-0.054,0.094,104.060,-0.318,-0.556
'[12:36:07.644 20/10/1995]',-0.037,-0.043,0.078,104.060,-0.318,-0.556
'[12:36:07.646 20/10/1995]',-0.034,-0.043,0.078,104.060,-0.318,-0.556
'[12:36:07.648 20/10/1995]',-0.031,-0.043,0.063,103.008,-0.267,-0.556
'[12:36:07.650 20/10/1995]',-0.028,-0.032,0.063,103.008,-0.267,-0.556
'[12:36:07.652 20/10/1995]',-0.025,-0.043,0.047,103.008,-0.267,-0.556
'[12:36:07.654 20/10/1995]',-0.023,-0.032,0.047,103.008,-0.267,-0.556
'[12:36:07.656 20/10/1995]',-0.019,-0.032,0.032,101.429,-0.207,-0.556
'[12:36:07.658 20/10/1995]',-0.016,-0.032,0.032,101.429,-0.207,-0.556
'[12:36:07.660 20/10/1995]',-0.013,-0.032,0.032,101.429,-0.207,-0.556
'[12:36:07.662 20/10/1995]',-0.010,-0.032,0.032,101.429,-0.207,-0.556
'[12:36:07.664 20/10/1995]',-0.008,-0.032,0.032,99.398,-0.140,-0.556
'[12:36:07.666 20/10/1995]',-0.005,-0.032,0.016,99.398,-0.140,-0.556
'[12:36:07.668 20/10/1995]',-0.005,-0.032,0.016,99.398,-0.140,-0.556
'[12:36:07.670 20/10/1995]',-0.004,-0.032,0.001,99.398,-0.140,-0.556
'[12:36:07.672 20/10/1995]',-0.005,-0.032,0.001,97.143,-0.074,-0.556
'[12:36:07.674 20/10/1995]',-0.006,-0.032,0.001,97.143,-0.074,-0.556
'[12:36:07.676 20/10/1995]',-0.008,-0.032,0.001,97.143,-0.074,-0.556
'[12:36:07.678 20/10/1995]',-0.009,-0.032,0.001,97.143,-0.074,-0.556
'[12:36:07.680 20/10/1995]',-0.011,-0.032,0.001,94.737,-0.002,-0.556
'[12:36:07.682 20/10/1995]',-0.012,-0.032,0.001,94.737,-0.002,-0.556
'[12:36:07.684 20/10/1995]',-0.013,-0.032,0.001,94.737,-0.002,-0.556
'[12:36:07.686 20/10/1995]',-0.014,-0.032,0.001,94.737,-0.002,-0.556
'[12:36:07.688 20/10/1995]',-0.014,-0.021,0.001,92.256,0.066,-0.555
'[12:36:07.690 20/10/1995]',-0.014,-0.021,0.001,92.256,0.066,-0.555
'[12:36:07.692 20/10/1995]',-0.012,-0.010,0.001,92.256,0.066,-0.555
'[12:36:07.694 20/10/1995]',-0.011,-0.010,0.001,92.256,0.066,-0.555
'[12:36:07.696 20/10/1995]',-0.009,0.001,0.001,89.624,0.134,-0.555
'[12:36:07.698 20/10/1995]',-0.007,0.001,0.001,89.624,0.134,-0.555
'[12:36:07.700 20/10/1995]',-0.005,0.001,0.001,89.624,0.134,-0.555
'[12:36:07.702 20/10/1995]',-0.003,0.001,0.001,89.624,0.134,-0.555
'[12:36:07.704 20/10/1995]',-0.001,0.001,0.001,86.992,0.195,-0.555
'[12:36:07.706 20/10/1995]',0.001,0.001,0.001,86.992,0.195,-0.555
'[12:36:07.708 20/10/1995]',0.002,0.001,0.001,86.992,0.195,-0.555
'[12:36:07.710 20/10/1995]',0.003,0.001,0.001,86.992,0.195,-0.555
'[12:36:07.712 20/10/1995]',0.003,0.001,0.001,84.436,0.250,-0.555
'[12:36:07.714 20/10/1995]',0.003,0.001,0.001,84.436,0.250,-0.555
'[12:36:07.716 20/10/1995]',0.004,0.001,0.001,84.436,0.250,-0.555
'[12:36:07.718 20/10/1995]',0.005,0.001,0.001,84.436,0.250,-0.555
'[12:36:07.720 20/10/1995]',0.005,0.001,0.001,81.729,0.298,-0.555
'[12:36:07.722 20/10/1995]',0.006,0.001,0.001,81.729,0.298,-0.555
'[12:36:07.724 20/10/1995]',0.005,0.001,0.001,81.729,0.298,-0.555
'[12:36:07.726 20/10/1995]',0.005,0.001,0.001,81.729,0.298,-0.555
'[12:36:07.728 20/10/1995]',0.003,0.001,0.001,79.023,0.345,-0.555
'[12:36:07.730 20/10/1995]',0.002,0.001,0.001,79.023,0.345,-0.555
'[12:36:07.732 20/10/1995]',0.001,0.001,0.001,79.023,0.345,-0.555
'[12:36:07.734 20/10/1995]',0.000,0.001,0.001,79.023,0.345,-0.555
'[12:36:07.736 20/10/1995]',-0.000,0.001,0.001,76.165,0.377,-0.556
'[12:36:07.738 20/10/1995]',-0.001,0.001,0.001,76.165,0.377,-0.556
'[12:36:07.740 20/10/1995]',-0.000,0.001,0.001,76.165,0.377,-0.556
'[12:36:07.742 20/10/1995]',0.000,0.001,0.016,76.165,0.377,-0.556
'[12:36:07.744 20/10/1995]',0.000,0.001,0.001,73.383,0.403,-0.556
'[12:36:07.746 20/10/1995]',0.001,0.001,0.016,73.383,0.403,-0.556
'[12:36:07.748 20/10/1995]',0.002,0.001,0.001,73.383,0.403,-0.556
'[12:36:07.750 20/10/1995]',0.002,0.001,0.001,73.383,0.403,-0.556
'[12:36:07.752 20/10/1995]',0.002,0.001,0.016,70.677,0.421,-0.557
'[12:36:07.754 20/10/1995]',0.002,0.001,0.001,70.677,0.421,-0.557
'[12:36:07.756 20/10/1995]',0.002,0.001,0.001,70.677,0.421,-0.557
'[12:36:07.758 20/10/1995]',0.002,0.001,0.001,70.677,0.421,-0.557
'[12:36:07.760 20/10/1995]',0.002,0.001,0.001,68.271,0.434,-0.557
'[12:36:07.762 20/10/1995]',0.002,0.001,0.001,68.271,0.434,-0.557
'[12:36:07.764 20/10/1995]',0.002,0.001,0.001,68.271,0.434,-0.557
'[12:36:07.766 20/10/1995]',0.002,0.001,0.001,68.271,0.434,-0.557
'[12:36:07.768 20/10/1995]',0.002,0.001,0.001,66.241,0.443,-0.558
'[12:36:07.770 20/10/1995]',0.002,0.001,0.016,66.241,0.443,-0.558
'[12:36:07.772 20/10/1995]',0.001,0.001,0.016,66.241,0.443,-0.558
'[12:36:07.774 20/10/1995]',0.000,0.001,0.016,66.241,0.443,-0.558
'[12:36:07.776 20/10/1995]',-0.001,0.001,0.016,64.737,0.443,-0.558
'[12:36:07.778 20/10/1995]',-0.002,0.001,0.016,64.737,0.443,-0.558
'[12:36:07.780 20/10/1995]',-0.002,0.012,0.016,64.737,0.443,-0.558
'[12:36:07.782 20/10/1995]',-0.003,0.001,0.016,64.737,0.443,-0.558
'[12:36:07.784 20/10/1995]',-0.005,0.001,0.016,63.835,0.436,-0.558
'[12:36:07.786 20/10/1995]',-0.006,0.001,0.016,63.835,0.436,-0.558
'[12:36:07.788 20/10/1995]',-0.008,0.001,0.016,63.835,0.436,-0.558
'[12:36:07.790 20/10/1995]',-0.009,0.001,0.016,63.835,0.436,-0.558
'[12:36:07.792 20/10/1995]',-0.010,0.001,0.016,63.609,0.423,-0.558
'[12:36:07.794 20/10/1995]',-0.011,0.001,0.016,63.609,0.423,-0.558
'[12:36:07.796 20/10/1995]',-0.012,0.001,0.016,63.609,0.423,-0.558
'[12:36:07.798 20/10/1995]',-0.012,0.001,0.016,63.609,0.423,-0.558
'[12:36:07.800 20/10/1995]',-0.012,0.001,0.016,63.985,0.411,-0.558
'[12:36:07.802 20/10/1995]',-0.013,-0.010,0.001,63.985,0.411,-0.558
'[12:36:07.804 20/10/1995]',-0.013,-0.021,0.001,63.985,0.411,-0.558
'[12:36:07.806 20/10/1995]',-0.013,-0.021,0.001,63.985,0.411,-0.558
'[12:36:07.808 20/10/1995]',-0.013,-0.021,0.001,64.812,0.390,-0.557
'[12:36:07.810 20/10/1995]',-0.014,-0.032,0.001,64.812,0.390,-0.557
'[12:36:07.812 20/10/1995]',-0.014,-0.032,0.001,64.812,0.390,-0.557
'[12:36:07.814 20/10/1995]',-0.015,-0.032,0.001,64.812,0.390,-0.557
'[12:36:07.816 20/10/1995]',-0.016,-0.032,0.001,65.940,0.368,-0.556
'[12:36:07.818 20/10/1995]',-0.017,-0.032,0.001,65.940,0.368,-0.556
'[12:36:07.820 20/10/1995]',-0.018,-0.032,0.001,65.940,0.368,-0.556
'[12:36:07.822 20/10/1995]',-0.019,-0.032,0.001,65.940,0.368,-0.556
'[12:36:07.824 20/10/1995]',-0.020,-0.032,0.016,67.218,0.343,-0.555
'[12:36:07.826 20/10/1995]',-0.020,-0.032,0.016,67.218,0.343,-0.555
'[12:36:07.828 20/10/1995]',-0.020,-0.032,0.016,67.218,0.343,-0.555
'[12:36:07.830 20/10/1995]',-0.020,-0.032,0.016,67.218,0.343,-0.555
'[12:36:07.832 20/10/1995]',-0.020,-0.032,0.016,68.421,0.314,-0.554
'[12:36:07.834 20/10/1995]',-0.020,-0.032,0.016,68.421,0.314,-0.554
'[12:36:07.836 20/10/1995]',-0.020,-0.032,0.016,68.421,0.314,-0.554
'[12:36:07.838 20/10/1995]',-0.020,-0.032,0.016,68.421,0.314,-0.554
'[12:36:07.840 20/10/1995]',-0.020,-0.032,0.016,69.549,0.284,-0.552
'[12:36:07.842 20/10/1995]',-0.020,-0.032,0.016,69.549,0.284,-0.552
'[12:36:07.844 20/10/1995]',-0.019,-0.032,0.016,69.549,0.284,-0.552
'[12:36:07.846 20/10/1995]',-0.019,-0.021,0.001,69.549,0.284,-0.552
'[12:36:07.848 20/10/1995]',-0.018,-0.021,0.001,70.451,0.257,-0.551
'[12:36:07.850 20/10/1995]',-0.017,-0.021,0.001,70.451,0.257,-0.551
'[12:36:07.852 20/10/1995]',-0.015,-0.021,0.001,70.451,0.257,-0.551
'[12:36:07.854 20/10/1995]',-0.013,-0.010,0.001,70.451,0.257,-0.551
'[12:36:07.856 20/10/1995]',-0.010,-0.010,0.001,71.128,0.227,-0.549
'[12:36:07.858 20/10/1995]',-0.007,-0.010,0.001,71.128,0.227,-0.549
'[12:36:07.860 20/10/1995]',-0.003,-0.010,0.001,71.128,0.227,-0.549
'[12:36:07.862 20/10/1995]',0.000,0.001,-0.014,71.128,0.227,-0.549
'[12:36:07.864 20/10/1995]',0.002,0.001,-0.014,71.504,0.202,-0.546
'[12:36:07.866 20/10/1995]',0.004,0.001,-0.014,71.504,0.202,-0.546
'[12:36:07.868 20/10/1995]',0.005,0.001,-0.014,71.504,0.202,-0.546
'[12:36:07.870 20/10/1995]',0.005,0.001,-0.014,71.504,0.202,-0.546
'[12:36:07.872 20/10/1995]',0.005,0.001,-0.014,71.654,0.176,-0.542
'[12:36:07.874 20/10/1995]',0.005,0.001,-0.014,71.654,0.176,-0.542
'[12:36:07.876 20/10/1995]',0.005,0.001,-0.014,71.654,0.176,-0.542
'[12:36:07.878 20/10/1995]',0.005,0.001,0.001,71.654,0.176,-0.542
'[12:36:07.880 20/10/1995]',0.004,0.001,0.001,71.579,0.150,-0.537
'[12:36:07.882 20/10/1995]',0.003,0.012,0.001,71.579,0.150,-0.537
'[12:36:07.884 20/10/1995]',0.003,0.001,0.001,71.579,0.150,-0.537
'[12:36:07.886 20/10/1995]',0.002,0.001,0.001,71.579,0.150,-0.537
'[12:36:07.888 20/10/1995]',0.002,0.001,0.001,71.278,0.134,-0.532
'[12:36:07.890 20/10/1995]',0.002,0.012,0.001,71.278,0.134,-0.532
'[12:36:07.892 20/10/1995]',0.001,0.012,0.001,71.278,0.134,-0.532
'[12:36:07.894 20/10/1995]',0.000,0.012,0.001,71.278,0.134,-0.532
'[12:36:07.896 20/10/1995]',-0.000,0.012,0.001,70.827,0.113,-0.526
'[12:36:07.898 20/10/1995]',-0.001,0.012,0.001,70.827,0.113,-0.526
'[12:36:07.900 20/10/1995]',0.000,0.012,-0.014,70.827,0.113,-0.526
'[12:36:07.902 20/10/1995]',0.001,0.012,0.001,70.827,0.113,-0.526
'[12:36:07.904 20/10/1995]',0.002,0.012,0.001,70.376,0.102,-0.520
'[12:36:07.906 20/10/1995]',0.002,0.012,0.001,70.376,0.102,-0.520
'[12:36:07.908 20/10/1995]',0.002,0.012,-0.014,70.376,0.102,-0.520
'[12:36:07.910 20/10/1995]',0.002,0.012,0.001,70.376,0.102,-0.520
'[12:36:07.912 20/10/1995]',0.003,0.012,0.001,69.850,0.087,-0.514
'[12:36:07.914 20/10/1995]',0.003,0.012,0.001,69.850,0.087,-0.514
'[12:36:07.916 20/10/1995]',0.003,0.012,0.001,69.850,0.087,-0.514
'[12:36:07.918 20/10/1995]',0.004,0.012,0.001,69.850,0.087,-0.514
'[12:36:07.920 20/10/1995]',0.003,0.012,0.001,69.248,0.079,-0.507
'[12:36:07.922 20/10/1995]',0.003,0.012,0.001,69.248,0.079,-0.507
'[12:36:07.924 20/10/1995]',0.001,0.012,0.001,69.248,0.079,-0.507
'[12:36:07.926 20/10/1995]',-0.001,0.012,0.001,69.248,0.079,-0.507
'[12:36:07.928 20/10/1995]',-0.002,0.023,0.001,68.571,0.068,-0.500
'[12:36:07.930 20/10/1995]',-0.004,0.023,0.001,68.571,0.068,-0.500
'[12:36:07.932 20/10/1995]',-0.005,0.023,0.001,68.571,0.068,-0.500
'[12:36:07.934 20/10/1995]',-0.005,0.023,0.001,68.571,0.068,-0.500
'[12:36:07.936 20/10/1995]',-0.006,0.023,0.001,67.970,0.059,-0.491
'[12:36:07.938 20/10/1995]',-0.006,0.023,0.001,67.970,0.059,-0.491
'[12:36:07.940 20/10/1995]',-0.006,0.012,0.001,67.970,0.059,-0.491
'[12:36:07.942 20/10/1995]',-0.006,0.012,0.001,67.970,0.059,-0.491
'[12:36:07.944 20/10/1995]',-0.006,0.023,0.001,67.368,0.053,-0.482
'[12:36:07.946 20/10/1995]',-0.005,0.012,0.001,67.368,0.053,-0.482
'[12:36:07.948 20/10/1995]',-0.006,0.012,0.001,67.368,0.053,-0.482
'[12:36:07.950 20/10/1995]',-0.006,0.012,0.001,67.368,0.053,-0.482
'[12:36:07.952 20/10/1995]',-0.007,0.012,0.001,66.767,0.043,-0.473
'[12:36:07.954 20/10/1995]',-0.008,0.001,0.001,66.767,0.043,-0.473
'[12:36:07.956 20/10/1995]',-0.009,0.001,0.001,66.767,0.043,-0.473
'[12:36:07.958 20/10/1995]',-0.009,0.001,0.001,66.767,0.043,-0.473
'[12:36:07.960 20/10/1995]',-0.010,0.001,0.001,66.165,0.036,-0.465
'[12:36:07.962 20/10/1995]',-0.011,0.001,0.001,66.165,0.036,-0.465
'[12:36:07.964 20/10/1995]',-0.012,0.001,0.001,66.165,0.036,-0.465
'[12:36:07.966 20/10/1995]',-0.012,0.001,0.001,66.165,0.036,-0.465
'[12:36:07.968 20/10/1995]',-0.013,0.001,0.001,65.639,0.028,-0.456
'[12:36:07.970 20/10/1995]',-0.014,0.001,0.001,65.639,0.028,-0.456
'[12:36:07.972 20/10/1995]',-0.015,0.001,0.001,65.639,0.028,-0.456
'[12:36:07.974 20/10/1995]',-0.017,-0.010,0.001,65.639,0.028,-0.456
'[12:36:07.976 20/10/1995]',-0.017,-0.010,0.001,65.113,0.019,-0.448
'[12:36:07.978 20/10/1995]',-0.017,-0.010,0.001,65.113,0.019,-0.448
'[12:36:07.980 20/10/1995]',-0.017,0.001,0.001,65.113,0.019,-0.448
'[12:36:07.982 20/10/1995]',-0.017,0.001,0.001,65.113,0.019,-0.448
'[12:36:07.984 20/10/1995]',-0.017,0.001,0.001,64.662,0.009,-0.440
'[12:36:07.986 20/10/1995]',-0.017,-0.010,0.001,64.662,0.009,-0.440
'[12:36:07.988 20/10/1995]',-0.017,-0.010,0.001,64.662,0.009,-0.440
'[12:36:07.990 20/10/1995]',-0.017,0.001,0.001,64.662,0.009,-0.440
'[12:36:07.992 20/10/1995]',-0.017,0.001,0.001,64.211,-0.004,-0.432
'[12:36:07.994 20/10/1995]',-0.017,-0.010,0.001,64.211,-0.004,-0.432
'[12:36:07.996 20/10/1995]',-0.016,-0.010,0.001,64.211,-0.004,-0.432
'[12:36:07.998 20/10/1995]',-0.016,-0.010,0.001,64.211,-0.004,-0.432
'[12:36:08.000 20/10/1995]',-0.015,0.001,0.001,63.759,-0.015,-0.424
'[12:36:08.002 20/10/1995]',-0.014,-0.010,0.001,63.759,-0.015,-0.424
'[12:36:08.004 20/10/1995]',-0.013,-0.010,-0.014,63.759,-0.015,-0.424
'[12:36:08.006 20/10/1995]',-0.012,-0.010,-0.014,63.759,-0.015,-0.424
'[12:36:08.008 20/10/1995]',-0.011,-0.010,0.001,63.459,-0.025,-0.416
'[12:36:08.010 20/10/1995]',-0.010,-0.010,0.001,63.459,-0.025,-0.416
'[12:36:08.012 20/10/1995]',-0.008,-0.010,0.001,63.459,-0.025,-0.416
'[12:36:08.014 20/10/1995]',-0.007,-0.010,0.001,63.459,-0.025,-0.416
'[12:36:08.016 20/10/1995]',-0.007,-0.021,-0.014,63.008,-0.038,-0.408
'[12:36:08.018 20/10/1995]',-0.007,-0.021,-0.014,63.008,-0.038,-0.408
'[12:36:08.020 20/10/1995]',-0.008,-0.021,-0.014,63.008,-0.038,-0.408
'[12:36:08.022 20/10/1995]',-0.008,-0.021,0.001,63.008,-0.038,-0.408
'[12:36:08.024 20/10/1995]',-0.010,-0.021,-0.014,62.707,-0.051,-0.401
'[12:36:08.026 20/10/1995]',-0.011,-0.021,0.001,62.707,-0.051,-0.401
'[12:36:08.028 20/10/1995]',-0.013,-0.010,0.001,62.707,-0.051,-0.401
'[12:36:08.030 20/10/1995]',-0.014,-0.010,0.001,62.707,-0.051,-0.401
'[12:36:08.032 20/10/1995]',-0.015,-0.021,0.001,62.331,-0.064,-0.394
'[12:36:08.034 20/10/1995]',-0.015,-0.010,0.001,62.331,-0.064,-0.394
'[12:36:08.036 20/10/1995]',-0.016,-0.010,0.001,62.331,-0.064,-0.394
'[12:36:08.038 20/10/1995]',-0.017,-0.010,0.001,62.331,-0.064,-0.394
'[12:36:08.040 20/10/1995]',-0.017,-0.010,0.001,61.955,-0.076,-0.387
'[12:36:08.042 20/10/1995]',-0.017,-0.010,0.001,61.955,-0.076,-0.387
'[12:36:08.044 20/10/1995]',-0.018,-0.010,0.001,61.955,-0.076,-0.387
'[12:36:08.046 20/10/1995]',-0.020,0.001,0.001,61.955,-0.076,-0.387
'[12:36:08.048 20/10/1995]',-0.021,-0.010,0.001,61.579,-0.088,-0.379
'[12:36:08.050 20/10/1995]',-0.023,-0.010,0.001,61.579,-0.088,-0.379
'[12:36:08.052 20/10/1995]',-0.023,-0.021,0.001,61.579,-0.088,-0.379
'[12:36:08.054 20/10/1995]',-0.023,-0.010,0.001,61.579,-0.088,-0.379
'[12:36:08.056 20/10/1995]',-0.024,-0.010,0.001,61.203,-0.103,-0.371
'[12:36:08.058 20/10/1995]',-0.026,-0.010,0.016,61.203,-0.103,-0.371
'[12:36:08.060 20/10/1995]',-0.027,-0.010,0.001,61.203,-0.103,-0.371
'[12:36:08.062 20/10/1995]',-0.028,-0.010,0.016,61.203,-0.103,-0.371
'[12:36:08.064 20/10/1995]',-0.028,-0.010,0.016,60.827,-0.114,-0.362
'[12:36:08.066 20/10/1995]',-0.029,-0.010,0.016,60.827,-0.114,-0.362
'[12:36:08.068 20/10/1995]',-0.029,-0.010,0.001,60.827,-0.114,-0.362
'[12:36:08.070 20/10/1995]',-0.030,-0.021,0.001,60.827,-0.114,-0.362
'[12:36:08.072 20/10/1995]',-0.031,-0.021,0.016,60.376,-0.127,-0.354
'[12:36:08.074 20/10/1995]',-0.032,-0.021,0.001,60.376,-0.127,-0.354
'[12:36:08.076 20/10/1995]',-0.032,-0.032,0.001,60.376,-0.127,-0.354
'[12:36:08.078 20/10/1995]',-0.033,-0.021,0.001,60.376,-0.127,-0.354
'[12:36:08.080 20/10/1995]',-0.035,-0.032,0.001,60.075,-0.140,-0.345
'[12:36:08.082 20/10/1995]',-0.037,-0.032,0.001,60.075,-0.140,-0.345
'[12:36:08.084 20/10/1995]',-0.038,-0.032,0.001,60.075,-0.140,-0.345
'[12:36:08.086 20/10/1995]',-0.039,-0.032,0.001,60.075,-0.140,-0.345
'[12:36:08.088 20/10/1995]',-0.040,-0.021,0.001,59.774,-0.150,-0.336
'[12:36:08.090 20/10/1995]',-0.041,-0.032,0.001,59.774,-0.150,-0.336
'[12:36:08.092 20/10/1995]',-0.040,-0.021,0.001,59.774,-0.150,-0.336
'[12:36:08.094 20/10/1995]',-0.038,-0.021,0.001,59.774,-0.150,-0.336
'[12:36:08.096 20/10/1995]',-0.037,-0.010,0.001,59.549,-0.163,-0.327
'[12:36:08.098 20/10/1995]',-0.035,-0.021,0.001,59.549,-0.163,-0.327
'[12:36:08.100 20/10/1995]',-0.034,-0.021,0.001,59.549,-0.163,-0.327
'[12:36:08.102 20/10/1995]',-0.032,-0.021,0.001,59.549,-0.163,-0.327
'[12:36:08.104 20/10/1995]',-0.031,-0.021,0.001,59.323,-0.175,-0.318
'[12:36:08.106 20/10/1995]',-0.030,-0.010,0.001,59.323,-0.175,-0.318
'[12:36:08.108 20/10/1995]',-0.028,-0.010,0.001,59.323,-0.175,-0.318
'[12:36:08.110 20/10/1995]',-0.026,-0.010,0.001,59.323,-0.175,-0.318
'[12:36:08.112 20/10/1995]',-0.024,-0.010,0.001,59.098,-0.186,-0.309
'[12:36:08.114 20/10/1995]',-0.022,0.001,0.001,59.098,-0.186,-0.309
'[12:36:08.116 20/10/1995]',-0.020,0.001,0.001,59.098,-0.186,-0.309
'[12:36:08.118 20/10/1995]',-0.019,-0.010,-0.014,59.098,-0.186,-0.309
'[12:36:08.120 20/10/1995]',-0.018,0.001,0.001,58.947,-0.199,-0.301
'[12:36:08.122 20/10/1995]',-0.017,-0.010,0.001,58.947,-0.199,-0.301
'[12:36:08.124 20/10/1995]',-0.016,0.001,0.001,58.947,-0.199,-0.301
'[12:36:08.126 20/10/1995]',-0.016,-0.010,0.001,58.947,-0.199,-0.301
'[12:36:08.128 20/10/1995]',-0.015,-0.010,-0.014,58.872,-0.209,-0.293
'[12:36:08.130 20/10/1995]',-0.014,0.001,-0.014,58.872,-0.209,-0.293
'[12:36:08.132 20/10/1995]',-0.014,-0.010,-0.014,58.872,-0.209,-0.293
'[12:36:08.134 20/10/1995]',-0.013,-0.010,0.001,58.872,-0.209,-0.293
'[12:36:08.136 20/10/1995]',-0.012,-0.010,-0.014,58.797,-0.222,-0.286
'[12:36:08.138 20/10/1995]',-0.012,-0.010,-0.014,58.797,-0.222,-0.286
'[12:36:08.140 20/10/1995]',-0.012,0.001,-0.014,58.797,-0.222,-0.286
'[12:36:08.142 20/10/1995]',-0.011,0.001,0.001,58.797,-0.222,-0.286
'[12:36:08.144 20/10/1995]',-0.011,-0.010,-0.014,58.647,-0.233,-0.280
'[12:36:08.146 20/10/1995]',-0.010,-0.010,-0.014,58.647,-0.233,-0.280
'[12:36:08.148 20/10/1995]',-0.009,0.001,-0.014,58.647,-0.233,-0.280
'[12:36:08.150 20/10/1995]',-0.009,0.001,-0.014,58.647,-0.233,-0.280
'[12:36:08.152 20/10/1995]',-0.008,0.001,-0.014,58.571,-0.260,-0.273
'[12:36:08.154 20/10/1995]',-0.007,0.001,-0.014,58.571,-0.260,-0.273
'[12:36:08.156 20/10/1995]',-0.005,0.001,-0.014,58.571,-0.260,-0.273
'[12:36:08.158 20/10/1995]',-0.003,0.001,-0.014,58.571,-0.260,-0.273
'[12:36:08.160 20/10/1995]',-0.001,0.001,-0.014,58.421,-0.271,-0.266
'[12:36:08.162 20/10/1995]',0.001,0.001,0.001,58.421,-0.271,-0.266
'[12:36:08.164 20/10/1995]',0.002,0.001,-0.014,58.421,-0.271,-0.266
'[12:36:08.166 20/10/1995]',0.003,0.001,0.001,58.421,-0.271,-0.266
'[12:36:08.168 20/10/1995]',0.003,0.001,-0.014,58.346,-0.279,-0.259
'[12:36:08.170 20/10/1995]',0.002,0.001,0.001,58.346,-0.279,-0.259
'[12:36:08.172 20/10/1995]',0.003,0.001,0.001,58.346,-0.279,-0.259
'[12:36:08.174 20/10/1995]',0.003,0.001,0.001,58.346,-0.279,-0.259
'[12:36:08.176 20/10/1995]',0.004,0.001,0.001,58.120,-0.292,-0.252
'[12:36:08.178 20/10/1995]',0.005,0.012,0.001,58.120,-0.292,-0.252
'[12:36:08.180 20/10/1995]',0.006,0.012,0.001,58.120,-0.292,-0.252
'[12:36:08.182 20/10/1995]',0.007,0.012,0.001,58.120,-0.292,-0.252
'[12:36:08.184 20/10/1995]',0.007,0.012,0.001,57.820,-0.298,-0.244
'[12:36:08.186 20/10/1995]',0.008,0.012,0.001,57.820,-0.298,-0.244
'[12:36:08.188 20/10/1995]',0.008,0.012,0.001,57.820,-0.298,-0.244
'[12:36:08.190 20/10/1995]',0.008,0.023,0.001,57.820,-0.298,-0.244
'[12:36:08.192 20/10/1995]',0.008,0.023,0.001,57.669,-0.309,-0.237
'[12:36:08.194 20/10/1995]',0.008,0.023,0.001,57.669,-0.309,-0.237
'[12:36:08.196 20/10/1995]',0.006,0.023,0.001,57.669,-0.309,-0.237
'[12:36:08.198 20/10/1995]',0.005,0.023,0.001,57.669,-0.309,-0.237
'[12:36:08.200 20/10/1995]',0.004,0.023,0.001,57.368,-0.316,-0.230
'[12:36:08.202 20/10/1995]',0.002,0.023,0.001,57.368,-0.316,-0.230
'[12:36:08.204 20/10/1995]',0.002,0.023,0.001,57.368,-0.316,-0.230
'[12:36:08.206 20/10/1995]',0.002,0.023,0.001,57.368,-0.316,-0.230
'[12:36:08.208 20/10/1995]',0.002,0.034,0.001,57.143,-0.326,-0.223
'[12:36:08.210 20/10/1995]',0.002,0.034,0.001,57.143,-0.326,-0.223
'[12:36:08.212 20/10/1995]',0.002,0.034,0.001,57.143,-0.326,-0.223
'[12:36:08.214 20/10/1995]',0.002,0.023,0.001,57.143,-0.326,-0.223
'[12:36:08.216 20/10/1995]',0.002,0.034,0.001,56.917,-0.335,-0.215
'[12:36:08.218 20/10/1995]',0.002,0.034,0.001,56.917,-0.335,-0.215
'[12:36:08.220 20/10/1995]',0.001,0.023,0.001,56.917,-0.335,-0.215
'[12:36:08.222 20/10/1995]',0.000,0.034,0.001,56.917,-0.335,-0.215
'[12:36:08.224 20/10/1995]',-0.001,0.034,0.001,56.692,-0.339,-0.207
'[12:36:08.226 20/10/1995]',-0.002,0.034,0.016,56.692,-0.339,-0.207
'[12:36:08.228 20/10/1995]',-0.002,0.023,0.001,56.692,-0.339,-0.207
'[12:36:08.230 20/10/1995]',-0.002,0.023,0.016,56.692,-0.339,-0.207
'[12:36:08.232 20/10/1995]',-0.003,0.023,0.001,56.466,-0.347,-0.199
'[12:36:08.234 20/10/1995]',-0.004,0.012,0.001,56.466,-0.347,-0.199
'[12:36:08.236 20/10/1995]',-0.005,0.012,0.001,56.466,-0.347,-0.199
