'Time and date','II','V','ABP','PLETH','RESP'
'[07:00:28.686 31/05/1995]',-0.048,0.002,97.143,-0.365,-0.496
'[07:00:28.688 31/05/1995]',-0.073,0.002,96.466,-0.351,-0.498
'[07:00:28.690 31/05/1995]',-0.098,0.002,96.466,-0.351,-0.498
'[07:00:28.692 31/05/1995]',-0.098,0.002,96.466,-0.351,-0.498
'[07:00:28.694 31/05/1995]',-0.098,0.002,96.466,-0.351,-0.498
'[07:00:28.696 31/05/1995]',-0.098,0.022,95.789,-0.337,-0.500
'[07:00:28.698 31/05/1995]',-0.122,0.002,95.789,-0.337,-0.500
'[07:00:28.700 31/05/1995]',-0.122,0.022,95.789,-0.337,-0.500
'[07:00:28.702 31/05/1995]',-0.122,0.002,95.789,-0.337,-0.500
'[07:00:28.704 31/05/1995]',-0.122,0.002,94.887,-0.321,-0.501
'[07:00:28.706 31/05/1995]',-0.122,0.002,94.887,-0.321,-0.501
'[07:00:28.708 31/05/1995]',-0.147,0.002,94.887,-0.321,-0.501
'[07:00:28.710 31/05/1995]',-0.147,0.002,94.887,-0.321,-0.501
'[07:00:28.712 31/05/1995]',-0.147,0.022,93.985,-0.307,-0.502
'[07:00:28.714 31/05/1995]',-0.147,0.002,93.985,-0.307,-0.502
'[07:00:28.716 31/05/1995]',-0.147,0.002,93.985,-0.307,-0.502
'[07:00:28.718 31/05/1995]',-0.122,0.002,93.985,-0.307,-0.502
'[07:00:28.720 31/05/1995]',-0.122,0.002,92.932,-0.295,-0.503
'[07:00:28.722 31/05/1995]',-0.122,0.002,92.932,-0.295,-0.503
'[07:00:28.724 31/05/1995]',-0.122,0.002,92.932,-0.295,-0.503
'[07:00:28.726 31/05/1995]',-0.147,0.002,92.932,-0.295,-0.503
'[07:00:28.728 31/05/1995]',-0.147,0.002,91.880,-0.286,-0.503
'[07:00:28.730 31/05/1995]',-0.147,0.002,91.880,-0.286,-0.503
'[07:00:28.732 31/05/1995]',-0.122,0.002,91.880,-0.286,-0.503
'[07:00:28.734 31/05/1995]',-0.122,0.002,91.880,-0.286,-0.503
'[07:00:28.736 31/05/1995]',-0.122,0.002,90.902,-0.280,-0.502
'[07:00:28.738 31/05/1995]',-0.122,0.002,90.902,-0.280,-0.502
'[07:00:28.740 31/05/1995]',-0.122,0.002,90.902,-0.280,-0.502
'[07:00:28.742 31/05/1995]',-0.122,0.044,90.902,-0.280,-0.502
'[07:00:28.744 31/05/1995]',-0.122,0.087,89.925,-0.277,-0.501
'[07:00:28.746 31/05/1995]',-0.122,0.108,89.925,-0.277,-0.501
'[07:00:28.748 31/05/1995]',-0.122,0.130,89.925,-0.277,-0.501
'[07:00:28.750 31/05/1995]',-0.122,0.151,89.925,-0.277,-0.501
'[07:00:28.752 31/05/1995]',-0.122,0.151,88.947,-0.277,-0.500
'[07:00:28.754 31/05/1995]',-0.098,0.130,88.947,-0.277,-0.500
'[07:00:28.756 31/05/1995]',-0.048,0.108,88.947,-0.277,-0.500
'[07:00:28.758 31/05/1995]',-0.023,0.087,88.947,-0.277,-0.500
'[07:00:28.760 31/05/1995]',0.026,0.087,88.045,-0.280,-0.498
'[07:00:28.762 31/05/1995]',0.126,0.087,88.045,-0.280,-0.498
'[07:00:28.764 31/05/1995]',0.251,0.044,88.045,-0.280,-0.498
'[07:00:28.766 31/05/1995]',0.399,-0.041,88.045,-0.280,-0.498
'[07:00:28.768 31/05/1995]',0.574,-0.191,87.143,-0.286,-0.496
'[07:00:28.770 31/05/1995]',0.747,-0.341,87.143,-0.286,-0.496
'[07:00:28.772 31/05/1995]',0.972,-0.513,87.143,-0.286,-0.496
'[07:00:28.774 31/05/1995]',1.145,-0.619,87.143,-0.286,-0.496
'[07:00:28.776 31/05/1995]',1.195,-0.705,86.316,-0.295,-0.493
'[07:00:28.778 31/05/1995]',1.070,-0.705,86.316,-0.295,-0.493
'[07:00:28.780 31/05/1995]',0.797,-0.662,86.316,-0.295,-0.493
'[07:00:28.782 31/05/1995]',0.399,-0.577,86.316,-0.295,-0.493
'[07:00:28.784 31/05/1995]',0.051,-0.470,85.489,-0.305,-0.490
'[07:00:28.786 31/05/1995]',-0.147,-0.384,85.489,-0.305,-0.490
'[07:00:28.788 31/05/1995]',-0.322,-0.319,85.489,-0.305,-0.490
'[07:00:28.790 31/05/1995]',-0.471,-0.299,85.489,-0.305,-0.490
'[07:00:28.792 31/05/1995]',-0.545,-0.277,84.737,-0.317,-0.487
'[07:00:28.794 31/05/1995]',-0.595,-0.256,84.737,-0.317,-0.487
'[07:00:28.796 31/05/1995]',-0.570,-0.234,84.737,-0.317,-0.487
'[07:00:28.798 31/05/1995]',-0.520,-0.191,84.737,-0.317,-0.487
'[07:00:28.800 31/05/1995]',-0.471,-0.170,84.060,-0.330,-0.483
'[07:00:28.802 31/05/1995]',-0.396,-0.127,84.060,-0.330,-0.483
'[07:00:28.804 31/05/1995]',-0.322,-0.084,84.060,-0.330,-0.483
'[07:00:28.806 31/05/1995]',-0.272,-0.062,84.060,-0.330,-0.483
'[07:00:28.808 31/05/1995]',-0.222,-0.020,83.459,-0.344,-0.480
'[07:00:28.810 31/05/1995]',-0.197,0.002,83.459,-0.344,-0.480
'[07:00:28.812 31/05/1995]',-0.172,0.002,83.459,-0.344,-0.480
'[07:00:28.814 31/05/1995]',-0.147,0.022,83.459,-0.344,-0.480
'[07:00:28.816 31/05/1995]',-0.122,0.022,82.932,-0.359,-0.478
'[07:00:28.818 31/05/1995]',-0.098,0.044,82.932,-0.359,-0.478
'[07:00:28.820 31/05/1995]',-0.098,0.044,82.932,-0.359,-0.478
'[07:00:28.822 31/05/1995]',-0.098,0.044,82.932,-0.359,-0.478
'[07:00:28.824 31/05/1995]',-0.098,0.044,82.406,-0.374,-0.476
'[07:00:28.826 31/05/1995]',-0.098,0.044,82.406,-0.374,-0.476
'[07:00:28.828 31/05/1995]',-0.098,0.065,82.406,-0.374,-0.476
'[07:00:28.830 31/05/1995]',-0.098,0.065,82.406,-0.374,-0.476
'[07:00:28.832 31/05/1995]',-0.098,0.065,81.880,-0.390,-0.474
'[07:00:28.834 31/05/1995]',-0.098,0.065,81.880,-0.390,-0.474
'[07:00:28.836 31/05/1995]',-0.073,0.065,81.880,-0.390,-0.474
'[07:00:28.838 31/05/1995]',-0.073,0.065,81.880,-0.390,-0.474
'[07:00:28.840 31/05/1995]',-0.073,0.065,81.504,-0.405,-0.472
'[07:00:28.842 31/05/1995]',-0.098,0.065,81.504,-0.405,-0.472
'[07:00:28.844 31/05/1995]',-0.098,0.065,81.504,-0.405,-0.472
'[07:00:28.846 31/05/1995]',-0.073,0.065,81.504,-0.405,-0.472
'[07:00:28.848 31/05/1995]',-0.073,0.087,81.053,-0.419,-0.471
'[07:00:28.850 31/05/1995]',-0.073,0.065,81.053,-0.419,-0.471
'[07:00:28.852 31/05/1995]',-0.048,0.065,81.053,-0.419,-0.471
'[07:00:28.854 31/05/1995]',-0.048,0.044,81.053,-0.419,-0.471
'[07:00:28.856 31/05/1995]',-0.048,0.065,80.677,-0.433,-0.469
'[07:00:28.858 31/05/1995]',-0.073,0.044,80.677,-0.433,-0.469
'[07:00:28.860 31/05/1995]',-0.073,0.065,80.677,-0.433,-0.469
'[07:00:28.862 31/05/1995]',-0.048,0.065,80.677,-0.433,-0.469
'[07:00:28.864 31/05/1995]',-0.048,0.065,80.226,-0.447,-0.469
'[07:00:28.866 31/05/1995]',-0.048,0.065,80.226,-0.447,-0.469
'[07:00:28.868 31/05/1995]',-0.048,0.065,80.226,-0.447,-0.469
'[07:00:28.870 31/05/1995]',-0.048,0.065,80.226,-0.447,-0.469
'[07:00:28.872 31/05/1995]',-0.048,0.044,79.925,-0.460,-0.468
'[07:00:28.874 31/05/1995]',-0.048,0.044,79.925,-0.460,-0.468
'[07:00:28.876 31/05/1995]',-0.048,0.065,79.925,-0.460,-0.468
'[07:00:28.878 31/05/1995]',-0.048,0.065,79.925,-0.460,-0.468
'[07:00:28.880 31/05/1995]',-0.048,0.065,79.549,-0.471,-0.467
'[07:00:28.882 31/05/1995]',-0.048,0.065,79.549,-0.471,-0.467
'[07:00:28.884 31/05/1995]',-0.023,0.065,79.549,-0.471,-0.467
'[07:00:28.886 31/05/1995]',-0.023,0.044,79.549,-0.471,-0.467
'[07:00:28.888 31/05/1995]',-0.023,0.044,79.173,-0.481,-0.466
'[07:00:28.890 31/05/1995]',-0.048,0.044,79.173,-0.481,-0.466
'[07:00:28.892 31/05/1995]',-0.023,0.044,79.173,-0.481,-0.466
'[07:00:28.894 31/05/1995]',-0.023,0.065,79.173,-0.481,-0.466
'[07:00:28.896 31/05/1995]',-0.023,0.065,78.647,-0.491,-0.465
'[07:00:28.898 31/05/1995]',-0.023,0.065,78.647,-0.491,-0.465
'[07:00:28.900 31/05/1995]',-0.023,0.044,78.647,-0.491,-0.465
'[07:00:28.902 31/05/1995]',0.002,0.044,78.647,-0.491,-0.465
'[07:00:28.904 31/05/1995]',0.002,0.044,78.271,-0.498,-0.463
'[07:00:28.906 31/05/1995]',0.002,0.044,78.271,-0.498,-0.463
'[07:00:28.908 31/05/1995]',0.002,0.044,78.271,-0.498,-0.463
'[07:00:28.910 31/05/1995]',0.002,0.044,78.271,-0.498,-0.463
'[07:00:28.912 31/05/1995]',0.002,0.065,77.820,-0.505,-0.461
'[07:00:28.914 31/05/1995]',0.002,0.065,77.820,-0.505,-0.461
'[07:00:28.916 31/05/1995]',0.002,0.044,77.820,-0.505,-0.461
'[07:00:28.918 31/05/1995]',0.002,0.044,77.820,-0.505,-0.461
'[07:00:28.920 31/05/1995]',0.002,0.044,77.444,-0.510,-0.457
'[07:00:28.922 31/05/1995]',0.002,0.044,77.444,-0.510,-0.457
'[07:00:28.924 31/05/1995]',0.002,0.044,77.444,-0.510,-0.457
'[07:00:28.926 31/05/1995]',0.002,0.044,77.444,-0.510,-0.457
'[07:00:28.928 31/05/1995]',0.002,0.044,77.143,-0.516,-0.454
'[07:00:28.930 31/05/1995]',0.002,0.044,77.143,-0.516,-0.454
'[07:00:28.932 31/05/1995]',0.026,0.044,77.143,-0.516,-0.454
'[07:00:28.934 31/05/1995]',0.026,0.044,77.143,-0.516,-0.454
'[07:00:28.936 31/05/1995]',0.051,0.022,77.143,-0.519,-0.451
'[07:00:28.938 31/05/1995]',0.051,0.022,77.143,-0.519,-0.451
'[07:00:28.940 31/05/1995]',0.051,0.022,77.143,-0.519,-0.451
'[07:00:28.942 31/05/1995]',0.051,0.022,77.143,-0.519,-0.451
'[07:00:28.944 31/05/1995]',0.051,0.044,78.045,-0.523,-0.448
'[07:00:28.946 31/05/1995]',0.051,0.044,78.045,-0.523,-0.448
'[07:00:28.948 31/05/1995]',0.051,0.044,78.045,-0.523,-0.448
'[07:00:28.950 31/05/1995]',0.051,0.022,78.045,-0.523,-0.448
'[07:00:28.952 31/05/1995]',0.076,0.022,81.053,-0.525,-0.446
'[07:00:28.954 31/05/1995]',0.076,0.022,81.053,-0.525,-0.446
'[07:00:28.956 31/05/1995]',0.076,0.022,81.053,-0.525,-0.446
'[07:00:28.958 31/05/1995]',0.076,0.022,81.053,-0.525,-0.446
'[07:00:28.960 31/05/1995]',0.076,0.022,87.218,-0.527,-0.444
'[07:00:28.962 31/05/1995]',0.101,0.022,87.218,-0.527,-0.444
'[07:00:28.964 31/05/1995]',0.101,0.022,87.218,-0.527,-0.444
'[07:00:28.966 31/05/1995]',0.126,0.022,87.218,-0.527,-0.444
'[07:00:28.968 31/05/1995]',0.126,0.002,95.789,-0.529,-0.442
'[07:00:28.970 31/05/1995]',0.126,0.002,95.789,-0.529,-0.442
'[07:00:28.972 31/05/1995]',0.126,0.002,95.789,-0.529,-0.442
'[07:00:28.974 31/05/1995]',0.151,0.002,95.789,-0.529,-0.442
'[07:00:28.976 31/05/1995]',0.151,0.002,104.887,-0.526,-0.439
'[07:00:28.978 31/05/1995]',0.151,0.002,104.887,-0.526,-0.439
'[07:00:28.980 31/05/1995]',0.151,0.022,104.887,-0.526,-0.439
'[07:00:28.982 31/05/1995]',0.151,0.002,104.887,-0.526,-0.439
'[07:00:28.984 31/05/1995]',0.176,0.002,113.083,-0.520,-0.435
'[07:00:28.986 31/05/1995]',0.176,0.002,113.083,-0.520,-0.435
'[07:00:28.988 31/05/1995]',0.176,0.002,113.083,-0.520,-0.435
'[07:00:28.990 31/05/1995]',0.201,0.002,113.083,-0.520,-0.435
'[07:00:28.992 31/05/1995]',0.201,0.002,120.226,-0.505,-0.431
'[07:00:28.994 31/05/1995]',0.201,0.002,120.226,-0.505,-0.431
'[07:00:28.996 31/05/1995]',0.201,0.002,120.226,-0.505,-0.431
'[07:00:28.998 31/05/1995]',0.226,0.002,120.226,-0.505,-0.431
'[07:00:29.000 31/05/1995]',0.226,0.002,126.466,-0.479,-0.428
'[07:00:29.002 31/05/1995]',0.251,0.002,126.466,-0.479,-0.428
'[07:00:29.004 31/05/1995]',0.251,0.002,126.466,-0.479,-0.428
'[07:00:29.006 31/05/1995]',0.251,0.002,126.466,-0.479,-0.428
'[07:00:29.008 31/05/1995]',0.251,0.002,131.654,-0.438,-0.424
'[07:00:29.010 31/05/1995]',0.251,0.002,131.654,-0.438,-0.424
'[07:00:29.012 31/05/1995]',0.251,0.002,131.654,-0.438,-0.424
'[07:00:29.014 31/05/1995]',0.251,0.002,131.654,-0.438,-0.424
'[07:00:29.016 31/05/1995]',0.251,0.002,135.263,-0.381,-0.420
'[07:00:29.018 31/05/1995]',0.251,0.002,135.263,-0.381,-0.420
'[07:00:29.020 31/05/1995]',0.276,0.002,135.263,-0.381,-0.420
'[07:00:29.022 31/05/1995]',0.251,-0.020,135.263,-0.381,-0.420
'[07:00:29.024 31/05/1995]',0.251,-0.020,136.842,-0.308,-0.416
'[07:00:29.026 31/05/1995]',0.251,0.002,136.842,-0.308,-0.416
'[07:00:29.028 31/05/1995]',0.251,0.002,136.842,-0.308,-0.416
'[07:00:29.030 31/05/1995]',0.251,0.002,136.842,-0.308,-0.416
'[07:00:29.032 31/05/1995]',0.251,0.002,136.617,-0.221,-0.412
'[07:00:29.034 31/05/1995]',0.251,0.002,136.617,-0.221,-0.412
'[07:00:29.036 31/05/1995]',0.251,0.002,136.617,-0.221,-0.412
'[07:00:29.038 31/05/1995]',0.251,-0.020,136.617,-0.221,-0.412
'[07:00:29.040 31/05/1995]',0.251,-0.020,135.038,-0.121,-0.408
'[07:00:29.042 31/05/1995]',0.226,-0.020,135.038,-0.121,-0.408
'[07:00:29.044 31/05/1995]',0.226,0.002,135.038,-0.121,-0.408
'[07:00:29.046 31/05/1995]',0.226,0.002,135.038,-0.121,-0.408
'[07:00:29.048 31/05/1995]',0.201,0.002,132.632,-0.014,-0.404
'[07:00:29.050 31/05/1995]',0.201,0.002,132.632,-0.014,-0.404
'[07:00:29.052 31/05/1995]',0.201,-0.020,132.632,-0.014,-0.404
'[07:00:29.054 31/05/1995]',0.201,-0.020,132.632,-0.014,-0.404
'[07:00:29.056 31/05/1995]',0.201,-0.020,129.624,0.095,-0.399
'[07:00:29.058 31/05/1995]',0.176,-0.020,129.624,0.095,-0.399
'[07:00:29.060 31/05/1995]',0.176,-0.020,129.624,0.095,-0.399
'[07:00:29.062 31/05/1995]',0.151,0.002,129.624,0.095,-0.399
'[07:00:29.064 31/05/1995]',0.151,0.002,126.466,0.198,-0.395
'[07:00:29.066 31/05/1995]',0.151,0.002,126.466,0.198,-0.395
'[07:00:29.068 31/05/1995]',0.151,0.002,126.466,0.198,-0.395
'[07:00:29.070 31/05/1995]',0.151,-0.020,126.466,0.198,-0.395
'[07:00:29.072 31/05/1995]',0.126,-0.020,123.233,0.289,-0.390
'[07:00:29.074 31/05/1995]',0.101,0.002,123.233,0.289,-0.390
'[07:00:29.076 31/05/1995]',0.101,0.002,123.233,0.289,-0.390
'[07:00:29.078 31/05/1995]',0.076,0.002,123.233,0.289,-0.390
'[07:00:29.080 31/05/1995]',0.076,0.002,120.301,0.365,-0.386
'[07:00:29.082 31/05/1995]',0.076,0.002,120.301,0.365,-0.386
'[07:00:29.084 31/05/1995]',0.051,0.002,120.301,0.365,-0.386
'[07:00:29.086 31/05/1995]',0.051,0.002,120.301,0.365,-0.386
'[07:00:29.088 31/05/1995]',0.051,0.002,117.444,0.423,-0.383
'[07:00:29.090 31/05/1995]',0.026,0.002,117.444,0.423,-0.383
'[07:00:29.092 31/05/1995]',0.002,0.002,117.444,0.423,-0.383
'[07:00:29.094 31/05/1995]',0.002,0.002,117.444,0.423,-0.383
'[07:00:29.096 31/05/1995]',0.002,0.002,114.962,0.462,-0.381
'[07:00:29.098 31/05/1995]',0.002,0.002,114.962,0.462,-0.381
'[07:00:29.100 31/05/1995]',0.002,0.002,114.962,0.462,-0.381
'[07:00:29.102 31/05/1995]',0.002,0.002,114.962,0.462,-0.381
'[07:00:29.104 31/05/1995]',0.002,0.002,112.782,0.482,-0.380
'[07:00:29.106 31/05/1995]',-0.023,0.002,112.782,0.482,-0.380
'[07:00:29.108 31/05/1995]',-0.048,0.002,112.782,0.482,-0.380
'[07:00:29.110 31/05/1995]',-0.048,0.002,112.782,0.482,-0.380
'[07:00:29.112 31/05/1995]',-0.048,0.022,110.902,0.483,-0.380
'[07:00:29.114 31/05/1995]',-0.048,0.022,110.902,0.483,-0.380
'[07:00:29.116 31/05/1995]',-0.048,0.022,110.902,0.483,-0.380
'[07:00:29.118 31/05/1995]',-0.048,0.002,110.902,0.483,-0.380
'[07:00:29.120 31/05/1995]',-0.048,0.002,109.173,0.472,-0.380
'[07:00:29.122 31/05/1995]',-0.073,0.002,109.173,0.472,-0.380
'[07:00:29.124 31/05/1995]',-0.073,0.002,109.173,0.472,-0.380
'[07:00:29.126 31/05/1995]',-0.098,0.002,109.173,0.472,-0.380
'[07:00:29.128 31/05/1995]',-0.098,0.022,107.669,0.449,-0.381
'[07:00:29.130 31/05/1995]',-0.098,0.022,107.669,0.449,-0.381
'[07:00:29.132 31/05/1995]',-0.098,0.022,107.669,0.449,-0.381
'[07:00:29.134 31/05/1995]',-0.098,0.022,107.669,0.449,-0.381
'[07:00:29.136 31/05/1995]',-0.098,0.002,106.165,0.416,-0.383
'[07:00:29.138 31/05/1995]',-0.098,0.002,106.165,0.416,-0.383
'[07:00:29.140 31/05/1995]',-0.098,0.002,106.165,0.416,-0.383
'[07:00:29.142 31/05/1995]',-0.098,0.002,106.165,0.416,-0.383
'[07:00:29.144 31/05/1995]',-0.098,0.022,104.662,0.377,-0.384
'[07:00:29.146 31/05/1995]',-0.098,0.022,104.662,0.377,-0.384
'[07:00:29.148 31/05/1995]',-0.098,0.022,104.662,0.377,-0.384
'[07:00:29.150 31/05/1995]',-0.098,0.022,104.662,0.377,-0.384
'[07:00:29.152 31/05/1995]',-0.098,0.022,103.158,0.333,-0.386
'[07:00:29.154 31/05/1995]',-0.098,0.022,103.158,0.333,-0.386
'[07:00:29.156 31/05/1995]',-0.098,0.022,103.158,0.333,-0.386
'[07:00:29.158 31/05/1995]',-0.098,0.022,103.158,0.333,-0.386
'[07:00:29.160 31/05/1995]',-0.098,0.022,101.579,0.286,-0.387
'[07:00:29.162 31/05/1995]',-0.098,0.022,101.579,0.286,-0.387
'[07:00:29.164 31/05/1995]',-0.098,0.044,101.579,0.286,-0.387
'[07:00:29.166 31/05/1995]',-0.098,0.022,101.579,0.286,-0.387
'[07:00:29.168 31/05/1995]',-0.098,0.022,99.925,0.239,-0.389
'[07:00:29.170 31/05/1995]',-0.098,0.022,99.925,0.239,-0.389
'[07:00:29.172 31/05/1995]',-0.098,0.022,99.925,0.239,-0.389
'[07:00:29.174 31/05/1995]',-0.098,0.022,99.925,0.239,-0.389
'[07:00:29.176 31/05/1995]',-0.098,0.022,98.195,0.192,-0.390
'[07:00:29.178 31/05/1995]',-0.098,0.022,98.195,0.192,-0.390
'[07:00:29.180 31/05/1995]',-0.098,0.022,98.195,0.192,-0.390
'[07:00:29.182 31/05/1995]',-0.098,0.022,98.195,0.192,-0.390
'[07:00:29.184 31/05/1995]',-0.098,0.022,96.391,0.144,-0.392
'[07:00:29.186 31/05/1995]',-0.073,0.022,96.391,0.144,-0.392
'[07:00:29.188 31/05/1995]',-0.073,0.022,96.391,0.144,-0.392
'[07:00:29.190 31/05/1995]',-0.073,0.022,96.391,0.144,-0.392
'[07:00:29.192 31/05/1995]',-0.073,0.022,94.586,0.098,-0.393
'[07:00:29.194 31/05/1995]',-0.073,0.022,94.586,0.098,-0.393
'[07:00:29.196 31/05/1995]',-0.073,0.044,94.586,0.098,-0.393
'[07:00:29.198 31/05/1995]',-0.073,0.022,94.586,0.098,-0.393
'[07:00:29.200 31/05/1995]',-0.073,0.044,92.857,0.051,-0.395
'[07:00:29.202 31/05/1995]',-0.073,0.022,92.857,0.051,-0.395
'[07:00:29.204 31/05/1995]',-0.073,0.022,92.857,0.051,-0.395
'[07:00:29.206 31/05/1995]',-0.073,0.022,92.857,0.051,-0.395
'[07:00:29.208 31/05/1995]',-0.073,0.022,91.504,0.008,-0.398
'[07:00:29.210 31/05/1995]',-0.073,0.022,91.504,0.008,-0.398
'[07:00:29.212 31/05/1995]',-0.073,0.022,91.504,0.008,-0.398
'[07:00:29.214 31/05/1995]',-0.073,0.044,91.504,0.008,-0.398
'[07:00:29.216 31/05/1995]',-0.073,0.044,90.376,-0.035,-0.400
'[07:00:29.218 31/05/1995]',-0.073,0.022,90.376,-0.035,-0.400
'[07:00:29.220 31/05/1995]',-0.048,0.022,90.376,-0.035,-0.400
'[07:00:29.222 31/05/1995]',-0.073,0.022,90.376,-0.035,-0.400
'[07:00:29.224 31/05/1995]',-0.073,0.022,89.624,-0.077,-0.402
'[07:00:29.226 31/05/1995]',-0.098,0.022,89.624,-0.077,-0.402
'[07:00:29.228 31/05/1995]',-0.098,0.044,89.624,-0.077,-0.402
'[07:00:29.230 31/05/1995]',-0.098,0.044,89.624,-0.077,-0.402
'[07:00:29.232 31/05/1995]',-0.073,0.022,89.098,-0.119,-0.403
'[07:00:29.234 31/05/1995]',-0.073,0.022,89.098,-0.119,-0.403
'[07:00:29.236 31/05/1995]',-0.073,0.002,89.098,-0.119,-0.403
'[07:00:29.238 31/05/1995]',-0.073,0.002,89.098,-0.119,-0.403
'[07:00:29.240 31/05/1995]',-0.098,0.002,88.947,-0.160,-0.404
'[07:00:29.242 31/05/1995]',-0.098,0.022,88.947,-0.160,-0.404
'[07:00:29.244 31/05/1995]',-0.098,0.022,88.947,-0.160,-0.404
'[07:00:29.246 31/05/1995]',-0.098,0.044,88.947,-0.160,-0.404
'[07:00:29.248 31/05/1995]',-0.098,0.044,89.098,-0.199,-0.405
'[07:00:29.250 31/05/1995]',-0.098,0.022,89.098,-0.199,-0.405
'[07:00:29.252 31/05/1995]',-0.073,0.022,89.098,-0.199,-0.405
'[07:00:29.254 31/05/1995]',-0.073,0.022,89.098,-0.199,-0.405
'[07:00:29.256 31/05/1995]',-0.098,0.022,89.398,-0.236,-0.406
'[07:00:29.258 31/05/1995]',-0.098,0.022,89.398,-0.236,-0.406
'[07:00:29.260 31/05/1995]',-0.098,0.022,89.398,-0.236,-0.406
'[07:00:29.262 31/05/1995]',-0.098,0.022,89.398,-0.236,-0.406
'[07:00:29.264 31/05/1995]',-0.098,0.044,90.000,-0.273,-0.406
'[07:00:29.266 31/05/1995]',-0.098,0.022,90.000,-0.273,-0.406
'[07:00:29.268 31/05/1995]',-0.098,0.022,90.000,-0.273,-0.406
'[07:00:29.270 31/05/1995]',-0.098,0.022,90.000,-0.273,-0.406
'[07:00:29.272 31/05/1995]',-0.098,0.022,90.827,-0.307,-0.408
'[07:00:29.274 31/05/1995]',-0.098,0.022,90.827,-0.307,-0.408
'[07:00:29.276 31/05/1995]',-0.098,0.022,90.827,-0.307,-0.408
'[07:00:29.278 31/05/1995]',-0.098,0.044,90.827,-0.307,-0.408
'[07:00:29.280 31/05/1995]',-0.073,0.044,91.805,-0.337,-0.409
'[07:00:29.282 31/05/1995]',-0.073,0.044,91.805,-0.337,-0.409
'[07:00:29.284 31/05/1995]',-0.048,0.044,91.805,-0.337,-0.409
'[07:00:29.286 31/05/1995]',-0.048,0.044,91.805,-0.337,-0.409
'[07:00:29.288 31/05/1995]',-0.048,0.044,92.782,-0.363,-0.411
'[07:00:29.290 31/05/1995]',-0.048,0.044,92.782,-0.363,-0.411
'[07:00:29.292 31/05/1995]',-0.023,0.044,92.782,-0.363,-0.411
'[07:00:29.294 31/05/1995]',-0.023,0.065,92.782,-0.363,-0.411
'[07:00:29.296 31/05/1995]',-0.023,0.087,93.759,-0.384,-0.414
'[07:00:29.298 31/05/1995]',0.002,0.087,93.759,-0.384,-0.414
'[07:00:29.300 31/05/1995]',0.002,0.087,93.759,-0.384,-0.414
'[07:00:29.302 31/05/1995]',0.002,0.087,93.759,-0.384,-0.414
'[07:00:29.304 31/05/1995]',0.002,0.065,94.662,-0.400,-0.417
'[07:00:29.306 31/05/1995]',0.002,0.065,94.662,-0.400,-0.417
'[07:00:29.308 31/05/1995]',0.002,0.065,94.662,-0.400,-0.417
'[07:00:29.310 31/05/1995]',0.002,0.065,94.662,-0.400,-0.417
'[07:00:29.312 31/05/1995]',0.002,0.065,95.263,-0.410,-0.420
'[07:00:29.314 31/05/1995]',0.002,0.065,95.263,-0.410,-0.420
'[07:00:29.316 31/05/1995]',0.002,0.044,95.263,-0.410,-0.420
'[07:00:29.318 31/05/1995]',0.002,0.022,95.263,-0.410,-0.420
'[07:00:29.320 31/05/1995]',0.002,0.022,95.714,-0.415,-0.423
'[07:00:29.322 31/05/1995]',0.002,0.002,95.714,-0.415,-0.423
'[07:00:29.324 31/05/1995]',0.002,0.002,95.714,-0.415,-0.423
'[07:00:29.326 31/05/1995]',0.002,0.002,95.714,-0.415,-0.423
'[07:00:29.328 31/05/1995]',0.002,0.002,95.865,-0.414,-0.426
'[07:00:29.330 31/05/1995]',0.002,0.022,95.865,-0.414,-0.426
'[07:00:29.332 31/05/1995]',0.002,0.022,95.865,-0.414,-0.426
'[07:00:29.334 31/05/1995]',0.002,0.002,95.865,-0.414,-0.426
'[07:00:29.336 31/05/1995]',0.002,0.002,95.865,-0.408,-0.428
'[07:00:29.338 31/05/1995]',0.002,0.002,95.865,-0.408,-0.428
'[07:00:29.340 31/05/1995]',0.002,0.002,95.865,-0.408,-0.428
'[07:00:29.342 31/05/1995]',0.002,0.002,95.865,-0.408,-0.428
'[07:00:29.344 31/05/1995]',-0.023,0.002,95.564,-0.399,-0.430
'[07:00:29.346 31/05/1995]',-0.023,0.022,95.564,-0.399,-0.430
'[07:00:29.348 31/05/1995]',-0.023,0.022,95.564,-0.399,-0.430
'[07:00:29.350 31/05/1995]',-0.023,0.002,95.564,-0.399,-0.430
'[07:00:29.352 31/05/1995]',-0.048,0.002,95.038,-0.386,-0.432
'[07:00:29.354 31/05/1995]',-0.048,0.002,95.038,-0.386,-0.432
'[07:00:29.356 31/05/1995]',-0.073,0.002,95.038,-0.386,-0.432
'[07:00:29.358 31/05/1995]',-0.073,0.002,95.038,-0.386,-0.432
'[07:00:29.360 31/05/1995]',-0.073,0.022,94.436,-0.371,-0.433
'[07:00:29.362 31/05/1995]',-0.098,0.022,94.436,-0.371,-0.433
'[07:00:29.364 31/05/1995]',-0.098,0.022,94.436,-0.371,-0.433
'[07:00:29.366 31/05/1995]',-0.098,0.022,94.436,-0.371,-0.433
'[07:00:29.368 31/05/1995]',-0.098,0.022,93.684,-0.356,-0.433
'[07:00:29.370 31/05/1995]',-0.098,0.002,93.684,-0.356,-0.433
'[07:00:29.372 31/05/1995]',-0.098,0.002,93.684,-0.356,-0.433
'[07:00:29.374 31/05/1995]',-0.098,0.002,93.684,-0.356,-0.433
