'Time and date','II','MCL1','V','ABP','PLETH','RESP'
'[08:14:48.630 02/06/1995]',0.020,0.002,0.027,116.354,0.586,0.636
'[08:14:48.632 02/06/1995]',0.020,0.002,0.027,114.254,0.562,0.669
'[08:14:48.634 02/06/1995]',0.020,0.022,0.027,114.254,0.562,0.669
'[08:14:48.636 02/06/1995]',0.019,0.022,0.027,114.254,0.562,0.669
'[08:14:48.638 02/06/1995]',0.018,0.022,0.002,114.254,0.562,0.669
'[08:14:48.640 02/06/1995]',0.018,0.022,0.002,113.053,0.530,0.682
'[08:14:48.642 02/06/1995]',0.017,0.002,0.002,113.053,0.530,0.682
'[08:14:48.644 02/06/1995]',0.018,0.002,0.002,113.053,0.530,0.682
'[08:14:48.646 02/06/1995]',0.020,0.022,0.002,113.053,0.530,0.682
'[08:14:48.648 02/06/1995]',0.024,0.022,0.002,112.678,0.501,0.682
'[08:14:48.650 02/06/1995]',0.028,0.022,0.002,112.678,0.501,0.682
'[08:14:48.652 02/06/1995]',0.030,0.022,0.002,112.678,0.501,0.682
'[08:14:48.654 02/06/1995]',0.033,0.022,0.027,112.678,0.501,0.682
'[08:14:48.656 02/06/1995]',0.034,0.022,0.027,112.903,0.462,0.682
'[08:14:48.658 02/06/1995]',0.035,0.022,0.027,112.903,0.462,0.682
'[08:14:48.660 02/06/1995]',0.034,0.022,0.027,112.903,0.462,0.682
'[08:14:48.662 02/06/1995]',0.033,0.022,0.027,112.903,0.462,0.682
'[08:14:48.664 02/06/1995]',0.033,0.022,0.027,113.428,0.425,0.682
'[08:14:48.666 02/06/1995]',0.033,0.002,0.002,113.428,0.425,0.682
'[08:14:48.668 02/06/1995]',0.033,0.002,0.002,113.428,0.425,0.682
'[08:14:48.670 02/06/1995]',0.033,0.002,0.002,113.428,0.425,0.682
'[08:14:48.672 02/06/1995]',0.034,0.002,0.002,114.179,0.383,0.682
'[08:14:48.674 02/06/1995]',0.035,0.002,0.002,114.179,0.383,0.682
'[08:14:48.676 02/06/1995]',0.037,0.002,0.002,114.179,0.383,0.682
'[08:14:48.678 02/06/1995]',0.039,0.002,0.002,114.179,0.383,0.682
'[08:14:48.680 02/06/1995]',0.041,0.002,0.027,114.929,0.343,0.682
'[08:14:48.682 02/06/1995]',0.042,0.002,0.002,114.929,0.343,0.682
'[08:14:48.684 02/06/1995]',0.045,0.002,0.002,114.929,0.343,0.682
'[08:14:48.686 02/06/1995]',0.048,0.002,0.002,114.929,0.343,0.682
'[08:14:48.688 02/06/1995]',0.053,0.022,0.002,115.529,0.306,0.682
'[08:14:48.690 02/06/1995]',0.057,0.002,0.002,115.529,0.306,0.682
'[08:14:48.692 02/06/1995]',0.063,0.002,0.002,115.529,0.306,0.682
'[08:14:48.694 02/06/1995]',0.068,0.002,0.002,115.529,0.306,0.682
'[08:14:48.696 02/06/1995]',0.075,0.022,0.002,115.829,0.267,0.682
'[08:14:48.698 02/06/1995]',0.081,0.002,0.002,115.829,0.267,0.682
'[08:14:48.700 02/06/1995]',0.085,0.002,0.002,115.829,0.267,0.682
'[08:14:48.702 02/06/1995]',0.089,0.002,0.002,115.829,0.267,0.682
'[08:14:48.704 02/06/1995]',0.091,0.002,0.002,115.829,0.232,0.682
'[08:14:48.706 02/06/1995]',0.094,0.002,0.002,115.829,0.232,0.682
'[08:14:48.708 02/06/1995]',0.096,0.002,0.002,115.829,0.232,0.682
'[08:14:48.710 02/06/1995]',0.098,0.002,0.002,115.829,0.232,0.682
'[08:14:48.712 02/06/1995]',0.099,0.002,0.002,115.454,0.203,0.682
'[08:14:48.714 02/06/1995]',0.100,0.002,0.002,115.454,0.203,0.682
'[08:14:48.716 02/06/1995]',0.102,0.002,0.002,115.454,0.203,0.682
'[08:14:48.718 02/06/1995]',0.103,0.002,0.002,115.454,0.203,0.682
'[08:14:48.720 02/06/1995]',0.105,0.002,0.002,114.779,0.176,0.682
'[08:14:48.722 02/06/1995]',0.107,0.002,0.002,114.779,0.176,0.682
'[08:14:48.724 02/06/1995]',0.109,0.002,0.002,114.779,0.176,0.682
'[08:14:48.726 02/06/1995]',0.111,0.002,0.002,114.779,0.176,0.682
'[08:14:48.728 02/06/1995]',0.111,0.002,0.002,113.953,0.159,0.682
'[08:14:48.730 02/06/1995]',0.111,0.002,0.002,113.953,0.159,0.682
'[08:14:48.732 02/06/1995]',0.109,0.002,0.002,113.953,0.159,0.682
'[08:14:48.734 02/06/1995]',0.107,0.002,-0.023,113.953,0.159,0.682
'[08:14:48.736 02/06/1995]',0.103,0.002,-0.023,112.903,0.140,0.682
'[08:14:48.738 02/06/1995]',0.100,-0.019,-0.023,112.903,0.140,0.682
'[08:14:48.740 02/06/1995]',0.096,0.002,-0.023,112.903,0.140,0.682
'[08:14:48.742 02/06/1995]',0.092,-0.019,-0.023,112.903,0.140,0.682
'[08:14:48.744 02/06/1995]',0.089,-0.019,-0.023,111.778,0.129,0.682
'[08:14:48.746 02/06/1995]',0.085,-0.019,-0.023,111.778,0.129,0.682
'[08:14:48.748 02/06/1995]',0.082,-0.019,-0.023,111.778,0.129,0.682
'[08:14:48.750 02/06/1995]',0.079,-0.039,-0.048,111.778,0.129,0.682
'[08:14:48.752 02/06/1995]',0.076,-0.039,-0.048,110.503,0.121,0.682
'[08:14:48.754 02/06/1995]',0.072,-0.039,-0.048,110.503,0.121,0.682
'[08:14:48.756 02/06/1995]',0.067,-0.039,-0.048,110.503,0.121,0.682
'[08:14:48.758 02/06/1995]',0.063,-0.039,-0.074,110.503,0.121,0.682
'[08:14:48.760 02/06/1995]',0.059,-0.039,-0.048,109.302,0.108,0.682
'[08:14:48.762 02/06/1995]',0.055,-0.039,-0.048,109.302,0.108,0.682
'[08:14:48.764 02/06/1995]',0.053,-0.039,-0.048,109.302,0.108,0.682
'[08:14:48.766 02/06/1995]',0.050,-0.039,-0.023,109.302,0.108,0.682
'[08:14:48.768 02/06/1995]',0.049,-0.019,-0.023,108.102,0.095,0.682
'[08:14:48.770 02/06/1995]',0.048,-0.019,-0.023,108.102,0.095,0.682
'[08:14:48.772 02/06/1995]',0.046,-0.019,-0.023,108.102,0.095,0.682
'[08:14:48.774 02/06/1995]',0.044,-0.019,-0.023,108.102,0.095,0.682
'[08:14:48.776 02/06/1995]',0.042,-0.019,0.002,106.902,0.085,0.682
'[08:14:48.778 02/06/1995]',0.039,-0.019,0.002,106.902,0.085,0.682
'[08:14:48.780 02/06/1995]',0.037,-0.019,0.002,106.902,0.085,0.682
'[08:14:48.782 02/06/1995]',0.035,-0.019,0.002,106.902,0.085,0.682
'[08:14:48.784 02/06/1995]',0.032,-0.019,0.002,105.776,0.071,0.682
'[08:14:48.786 02/06/1995]',0.030,-0.019,0.002,105.776,0.071,0.682
'[08:14:48.788 02/06/1995]',0.029,-0.019,0.002,105.776,0.071,0.682
'[08:14:48.790 02/06/1995]',0.028,-0.039,-0.023,105.776,0.071,0.682
'[08:14:48.792 02/06/1995]',0.026,-0.039,-0.023,104.801,0.058,0.682
'[08:14:48.794 02/06/1995]',0.024,-0.039,-0.023,104.801,0.058,0.682
'[08:14:48.796 02/06/1995]',0.021,-0.039,-0.023,104.801,0.058,0.682
'[08:14:48.798 02/06/1995]',0.018,-0.060,-0.023,104.801,0.058,0.682
'[08:14:48.800 02/06/1995]',0.015,-0.039,-0.023,103.826,0.042,0.682
'[08:14:48.802 02/06/1995]',0.011,-0.039,-0.023,103.826,0.042,0.682
'[08:14:48.804 02/06/1995]',0.007,-0.039,0.002,103.826,0.042,0.682
'[08:14:48.806 02/06/1995]',0.004,-0.019,0.002,103.826,0.042,0.682
'[08:14:48.808 02/06/1995]',0.001,0.002,0.002,103.001,0.026,0.682
'[08:14:48.810 02/06/1995]',-0.002,0.002,0.002,103.001,0.026,0.682
'[08:14:48.812 02/06/1995]',-0.006,0.002,0.002,103.001,0.026,0.682
'[08:14:48.814 02/06/1995]',-0.011,0.002,0.027,103.001,0.026,0.682
'[08:14:48.816 02/06/1995]',-0.016,0.002,0.027,102.176,0.011,0.682
'[08:14:48.818 02/06/1995]',-0.020,0.002,0.002,102.176,0.011,0.682
'[08:14:48.820 02/06/1995]',-0.025,0.002,0.002,102.176,0.011,0.682
'[08:14:48.822 02/06/1995]',-0.030,0.002,0.002,102.176,0.011,0.682
'[08:14:48.824 02/06/1995]',-0.032,0.002,0.002,101.425,-0.005,0.682
'[08:14:48.826 02/06/1995]',-0.035,0.002,0.002,101.425,-0.005,0.682
'[08:14:48.828 02/06/1995]',-0.035,0.002,0.002,101.425,-0.005,0.682
'[08:14:48.830 02/06/1995]',-0.035,0.002,0.002,101.425,-0.005,0.682
'[08:14:48.832 02/06/1995]',-0.035,0.002,0.002,100.750,-0.016,0.682
'[08:14:48.834 02/06/1995]',-0.035,0.002,0.002,100.750,-0.016,0.682
'[08:14:48.836 02/06/1995]',-0.034,0.002,0.002,100.750,-0.016,0.682
'[08:14:48.838 02/06/1995]',-0.033,0.002,0.002,100.750,-0.016,0.682
'[08:14:48.840 02/06/1995]',-0.031,0.002,0.002,100.075,-0.021,0.682
'[08:14:48.842 02/06/1995]',-0.030,0.002,0.002,100.075,-0.021,0.682
'[08:14:48.844 02/06/1995]',-0.029,0.002,0.002,100.075,-0.021,0.682
'[08:14:48.846 02/06/1995]',-0.028,0.002,0.002,100.075,-0.021,0.682
'[08:14:48.848 02/06/1995]',-0.027,0.002,0.002,99.550,-0.026,0.682
'[08:14:48.850 02/06/1995]',-0.026,0.002,0.002,99.550,-0.026,0.682
'[08:14:48.852 02/06/1995]',-0.027,0.002,0.002,99.550,-0.026,0.682
'[08:14:48.854 02/06/1995]',-0.028,0.002,0.002,99.550,-0.026,0.682
'[08:14:48.856 02/06/1995]',-0.025,0.002,0.002,99.100,-0.024,0.682
'[08:14:48.858 02/06/1995]',-0.022,0.002,0.002,99.100,-0.024,0.682
'[08:14:48.860 02/06/1995]',-0.009,0.002,0.027,99.100,-0.024,0.682
'[08:14:48.862 02/06/1995]',0.004,0.002,0.027,99.100,-0.024,0.682
'[08:14:48.864 02/06/1995]',0.035,0.042,0.052,98.725,-0.024,0.682
'[08:14:48.866 02/06/1995]',0.066,0.042,0.077,98.725,-0.024,0.682
'[08:14:48.868 02/06/1995]',0.117,0.083,0.103,98.725,-0.024,0.682
'[08:14:48.870 02/06/1995]',0.168,0.104,0.128,98.725,-0.024,0.682
'[08:14:48.872 02/06/1995]',0.240,0.104,0.128,98.350,-0.024,0.682
'[08:14:48.874 02/06/1995]',0.312,0.125,0.128,98.350,-0.024,0.682
'[08:14:48.876 02/06/1995]',0.396,0.125,0.103,98.350,-0.024,0.682
'[08:14:48.878 02/06/1995]',0.480,0.104,0.052,98.350,-0.024,0.682
'[08:14:48.880 02/06/1995]',0.565,0.083,0.002,98.050,-0.016,0.682
'[08:14:48.882 02/06/1995]',0.650,0.042,-0.048,98.050,-0.016,0.682
'[08:14:48.884 02/06/1995]',0.725,0.002,-0.150,98.050,-0.016,0.682
'[08:14:48.886 02/06/1995]',0.800,-0.081,-0.251,98.050,-0.016,0.682
'[08:14:48.888 02/06/1995]',0.849,-0.204,-0.377,97.824,-0.011,0.682
'[08:14:48.890 02/06/1995]',0.898,-0.327,-0.555,97.824,-0.011,0.682
'[08:14:48.892 02/06/1995]',0.908,-0.471,-0.731,97.824,-0.011,0.682
'[08:14:48.894 02/06/1995]',0.918,-0.614,-0.909,97.824,-0.011,0.682
'[08:14:48.896 02/06/1995]',0.883,-0.758,-1.085,97.674,-0.008,0.669
'[08:14:48.898 02/06/1995]',0.848,-0.902,-1.238,97.674,-0.008,0.669
'[08:14:48.900 02/06/1995]',0.757,-1.005,-1.339,97.674,-0.008,0.669
'[08:14:48.902 02/06/1995]',0.667,-1.087,-1.390,97.674,-0.008,0.669
'[08:14:48.904 02/06/1995]',0.525,-1.108,-1.415,97.449,0.000,0.635
'[08:14:48.906 02/06/1995]',0.384,-1.149,-1.415,97.449,0.000,0.635
'[08:14:48.908 02/06/1995]',0.210,-1.149,-1.390,97.449,0.000,0.635
'[08:14:48.910 02/06/1995]',0.035,-1.128,-1.339,97.449,0.000,0.635
'[08:14:48.912 02/06/1995]',-0.133,-1.066,-1.238,97.299,0.000,0.599
'[08:14:48.914 02/06/1995]',-0.301,-1.005,-1.136,97.299,0.000,0.599
'[08:14:48.916 02/06/1995]',-0.426,-0.922,-0.985,97.299,0.000,0.599
'[08:14:48.918 02/06/1995]',-0.550,-0.820,-0.833,97.299,0.000,0.599
'[08:14:48.920 02/06/1995]',-0.609,-0.676,-0.631,97.074,0.003,0.561
'[08:14:48.922 02/06/1995]',-0.669,-0.553,-0.479,97.074,0.003,0.561
'[08:14:48.924 02/06/1995]',-0.661,-0.450,-0.377,97.074,0.003,0.561
'[08:14:48.926 02/06/1995]',-0.654,-0.368,-0.277,97.074,0.003,0.561
'[08:14:48.928 02/06/1995]',-0.604,-0.327,-0.226,96.849,0.000,0.524
'[08:14:48.930 02/06/1995]',-0.554,-0.266,-0.201,96.849,0.000,0.524
'[08:14:48.932 02/06/1995]',-0.489,-0.225,-0.175,96.849,0.000,0.524
'[08:14:48.934 02/06/1995]',-0.425,-0.184,-0.125,96.849,0.000,0.524
'[08:14:48.936 02/06/1995]',-0.366,-0.163,-0.099,96.549,0.000,0.487
'[08:14:48.938 02/06/1995]',-0.307,-0.122,-0.099,96.549,0.000,0.487
'[08:14:48.940 02/06/1995]',-0.261,-0.101,-0.074,96.549,0.000,0.487
'[08:14:48.942 02/06/1995]',-0.216,-0.081,-0.048,96.549,0.000,0.487
'[08:14:48.944 02/06/1995]',-0.186,-0.039,-0.023,96.324,-0.003,0.451
'[08:14:48.946 02/06/1995]',-0.155,-0.019,0.002,96.324,-0.003,0.451
'[08:14:48.948 02/06/1995]',-0.135,0.002,0.002,96.324,-0.003,0.451
'[08:14:48.950 02/06/1995]',-0.114,0.022,0.027,96.324,-0.003,0.451
'[08:14:48.952 02/06/1995]',-0.101,0.042,0.077,95.874,-0.008,0.416
'[08:14:48.954 02/06/1995]',-0.087,0.063,0.103,95.874,-0.008,0.416
'[08:14:48.956 02/06/1995]',-0.077,0.104,0.128,95.874,-0.008,0.416
'[08:14:48.958 02/06/1995]',-0.066,0.104,0.153,95.874,-0.008,0.416
'[08:14:48.960 02/06/1995]',-0.060,0.125,0.153,95.424,-0.013,0.381
'[08:14:48.962 02/06/1995]',-0.054,0.125,0.153,95.424,-0.013,0.381
'[08:14:48.964 02/06/1995]',-0.050,0.125,0.153,95.424,-0.013,0.381
'[08:14:48.966 02/06/1995]',-0.046,0.125,0.179,95.424,-0.013,0.381
'[08:14:48.968 02/06/1995]',-0.046,0.125,0.179,94.899,-0.018,0.347
'[08:14:48.970 02/06/1995]',-0.046,0.125,0.179,94.899,-0.018,0.347
'[08:14:48.972 02/06/1995]',-0.048,0.145,0.179,94.899,-0.018,0.347
'[08:14:48.974 02/06/1995]',-0.050,0.125,0.153,94.899,-0.018,0.347
'[08:14:48.976 02/06/1995]',-0.052,0.125,0.153,94.374,-0.026,0.314
'[08:14:48.978 02/06/1995]',-0.054,0.145,0.153,94.374,-0.026,0.314
'[08:14:48.980 02/06/1995]',-0.054,0.125,0.153,94.374,-0.026,0.314
'[08:14:48.982 02/06/1995]',-0.054,0.125,0.153,94.374,-0.026,0.314
'[08:14:48.984 02/06/1995]',-0.051,0.125,0.153,93.773,-0.035,0.281
'[08:14:48.986 02/06/1995]',-0.048,0.125,0.153,93.773,-0.035,0.281
'[08:14:48.988 02/06/1995]',-0.043,0.125,0.153,93.773,-0.035,0.281
'[08:14:48.990 02/06/1995]',-0.039,0.125,0.153,93.773,-0.035,0.281
'[08:14:48.992 02/06/1995]',-0.036,0.125,0.153,93.173,-0.048,0.249
'[08:14:48.994 02/06/1995]',-0.033,0.125,0.153,93.173,-0.048,0.249
'[08:14:48.996 02/06/1995]',-0.030,0.125,0.153,93.173,-0.048,0.249
'[08:14:48.998 02/06/1995]',-0.028,0.125,0.153,93.173,-0.048,0.249
'[08:14:49.000 02/06/1995]',-0.027,0.125,0.153,92.648,-0.064,0.216
'[08:14:49.002 02/06/1995]',-0.026,0.125,0.179,92.648,-0.064,0.216
'[08:14:49.004 02/06/1995]',-0.028,0.145,0.179,92.648,-0.064,0.216
'[08:14:49.006 02/06/1995]',-0.030,0.125,0.153,92.648,-0.064,0.216
'[08:14:49.008 02/06/1995]',-0.031,0.125,0.153,92.123,-0.080,0.183
'[08:14:49.010 02/06/1995]',-0.033,0.125,0.153,92.123,-0.080,0.183
'[08:14:49.012 02/06/1995]',-0.033,0.125,0.153,92.123,-0.080,0.183
'[08:14:49.014 02/06/1995]',-0.033,0.125,0.153,92.123,-0.080,0.183
'[08:14:49.016 02/06/1995]',-0.030,0.125,0.153,91.673,-0.095,0.150
'[08:14:49.018 02/06/1995]',-0.028,0.125,0.153,91.673,-0.095,0.150
'[08:14:49.020 02/06/1995]',-0.024,0.125,0.153,91.673,-0.095,0.150
'[08:14:49.022 02/06/1995]',-0.020,0.125,0.153,91.673,-0.095,0.150
'[08:14:49.024 02/06/1995]',-0.019,0.125,0.153,91.298,-0.114,0.117
'[08:14:49.026 02/06/1995]',-0.018,0.125,0.153,91.298,-0.114,0.117
'[08:14:49.028 02/06/1995]',-0.018,0.125,0.153,91.298,-0.114,0.117
'[08:14:49.030 02/06/1995]',-0.017,0.125,0.153,91.298,-0.114,0.117
'[08:14:49.032 02/06/1995]',-0.017,0.125,0.153,91.148,-0.132,0.084
'[08:14:49.034 02/06/1995]',-0.017,0.125,0.153,91.148,-0.132,0.084
'[08:14:49.036 02/06/1995]',-0.016,0.125,0.153,91.148,-0.132,0.084
'[08:14:49.038 02/06/1995]',-0.015,0.125,0.153,91.148,-0.132,0.084
'[08:14:49.040 02/06/1995]',-0.014,0.125,0.153,91.223,-0.150,0.050
'[08:14:49.042 02/06/1995]',-0.013,0.125,0.153,91.223,-0.150,0.050
'[08:14:49.044 02/06/1995]',-0.013,0.125,0.153,91.223,-0.150,0.050
'[08:14:49.046 02/06/1995]',-0.013,0.125,0.153,91.223,-0.150,0.050
'[08:14:49.048 02/06/1995]',-0.014,0.125,0.153,91.898,-0.174,0.016
'[08:14:49.050 02/06/1995]',-0.015,0.125,0.153,91.898,-0.174,0.016
'[08:14:49.052 02/06/1995]',-0.014,0.125,0.153,91.898,-0.174,0.016
'[08:14:49.054 02/06/1995]',-0.013,0.125,0.153,91.898,-0.174,0.016
'[08:14:49.056 02/06/1995]',-0.009,0.125,0.153,93.473,-0.198,-0.017
'[08:14:49.058 02/06/1995]',-0.006,0.125,0.153,93.473,-0.198,-0.017
'[08:14:49.060 02/06/1995]',-0.004,0.125,0.153,93.473,-0.198,-0.017
'[08:14:49.062 02/06/1995]',-0.002,0.125,0.153,93.473,-0.198,-0.017
'[08:14:49.064 02/06/1995]',0.000,0.125,0.153,96.324,-0.222,-0.049
'[08:14:49.066 02/06/1995]',0.002,0.125,0.153,96.324,-0.222,-0.049
'[08:14:49.068 02/06/1995]',0.004,0.125,0.153,96.324,-0.222,-0.049
'[08:14:49.070 02/06/1995]',0.006,0.125,0.153,96.324,-0.222,-0.049
'[08:14:49.072 02/06/1995]',0.006,0.125,0.153,100.600,-0.240,-0.080
'[08:14:49.074 02/06/1995]',0.007,0.125,0.153,100.600,-0.240,-0.080
'[08:14:49.076 02/06/1995]',0.009,0.125,0.153,100.600,-0.240,-0.080
'[08:14:49.078 02/06/1995]',0.011,0.125,0.153,100.600,-0.240,-0.080
'[08:14:49.080 02/06/1995]',0.014,0.125,0.153,106.452,-0.262,-0.110
'[08:14:49.082 02/06/1995]',0.017,0.125,0.153,106.452,-0.262,-0.110
'[08:14:49.084 02/06/1995]',0.018,0.125,0.153,106.452,-0.262,-0.110
'[08:14:49.086 02/06/1995]',0.020,0.125,0.153,106.452,-0.262,-0.110
'[08:14:49.088 02/06/1995]',0.024,0.125,0.153,113.728,-0.282,-0.138
'[08:14:49.090 02/06/1995]',0.028,0.125,0.153,113.728,-0.282,-0.138
'[08:14:49.092 02/06/1995]',0.031,0.125,0.153,113.728,-0.282,-0.138
'[08:14:49.094 02/06/1995]',0.035,0.125,0.153,113.728,-0.282,-0.138
'[08:14:49.096 02/06/1995]',0.038,0.125,0.153,122.056,-0.293,-0.163
'[08:14:49.098 02/06/1995]',0.041,0.125,0.153,122.056,-0.293,-0.163
'[08:14:49.100 02/06/1995]',0.041,0.125,0.153,122.056,-0.293,-0.163
'[08:14:49.102 02/06/1995]',0.041,0.125,0.179,122.056,-0.293,-0.163
'[08:14:49.104 02/06/1995]',0.040,0.125,0.153,130.833,-0.301,-0.185
'[08:14:49.106 02/06/1995]',0.039,0.145,0.153,130.833,-0.301,-0.185
'[08:14:49.108 02/06/1995]',0.037,0.125,0.153,130.833,-0.301,-0.185
'[08:14:49.110 02/06/1995]',0.035,0.145,0.153,130.833,-0.301,-0.185
'[08:14:49.112 02/06/1995]',0.035,0.145,0.153,139.535,-0.298,-0.205
'[08:14:49.114 02/06/1995]',0.035,0.145,0.153,139.535,-0.298,-0.205
'[08:14:49.116 02/06/1995]',0.041,0.145,0.153,139.535,-0.298,-0.205
'[08:14:49.118 02/06/1995]',0.046,0.145,0.153,139.535,-0.298,-0.205
'[08:14:49.120 02/06/1995]',0.051,0.145,0.153,147.712,-0.259,-0.222
'[08:14:49.122 02/06/1995]',0.055,0.145,0.153,147.712,-0.259,-0.222
'[08:14:49.124 02/06/1995]',0.058,0.145,0.153,147.712,-0.259,-0.222
'[08:14:49.126 02/06/1995]',0.061,0.145,0.153,147.712,-0.259,-0.222
'[08:14:49.128 02/06/1995]',0.064,0.166,0.153,154.914,-0.235,-0.235
'[08:14:49.130 02/06/1995]',0.066,0.166,0.153,154.914,-0.235,-0.235
'[08:14:49.132 02/06/1995]',0.067,0.166,0.153,154.914,-0.235,-0.235
'[08:14:49.134 02/06/1995]',0.068,0.166,0.153,154.914,-0.235,-0.235
'[08:14:49.136 02/06/1995]',0.071,0.166,0.153,160.690,-0.203,-0.246
'[08:14:49.138 02/06/1995]',0.074,0.166,0.153,160.690,-0.203,-0.246
'[08:14:49.140 02/06/1995]',0.075,0.166,0.153,160.690,-0.203,-0.246
'[08:14:49.142 02/06/1995]',0.076,0.166,0.153,160.690,-0.203,-0.246
'[08:14:49.144 02/06/1995]',0.078,0.166,0.153,164.966,-0.152,-0.254
'[08:14:49.146 02/06/1995]',0.079,0.145,0.153,164.966,-0.152,-0.254
'[08:14:49.148 02/06/1995]',0.080,0.166,0.153,164.966,-0.152,-0.254
'[08:14:49.150 02/06/1995]',0.081,0.166,0.153,164.966,-0.152,-0.254
'[08:14:49.152 02/06/1995]',0.081,0.145,0.153,167.742,-0.097,-0.260
'[08:14:49.154 02/06/1995]',0.081,0.145,0.153,167.742,-0.097,-0.260
'[08:14:49.156 02/06/1995]',0.080,0.145,0.153,167.742,-0.097,-0.260
'[08:14:49.158 02/06/1995]',0.079,0.145,0.153,167.742,-0.097,-0.260
'[08:14:49.160 02/06/1995]',0.076,0.145,0.153,169.167,-0.036,-0.264
'[08:14:49.162 02/06/1995]',0.072,0.145,0.153,169.167,-0.036,-0.264
'[08:14:49.164 02/06/1995]',0.066,0.125,0.153,169.167,-0.036,-0.264
'[08:14:49.166 02/06/1995]',0.059,0.125,0.128,169.167,-0.036,-0.264
'[08:14:49.168 02/06/1995]',0.055,0.125,0.128,169.317,0.038,-0.267
'[08:14:49.170 02/06/1995]',0.052,0.125,0.128,169.317,0.038,-0.267
'[08:14:49.172 02/06/1995]',0.049,0.125,0.128,169.317,0.038,-0.267
'[08:14:49.174 02/06/1995]',0.046,0.104,0.103,169.317,0.038,-0.267
'[08:14:49.176 02/06/1995]',0.042,0.104,0.103,168.492,0.112,-0.267
'[08:14:49.178 02/06/1995]',0.039,0.104,0.103,168.492,0.112,-0.267
'[08:14:49.180 02/06/1995]',0.036,0.104,0.103,168.492,0.112,-0.267
'[08:14:49.182 02/06/1995]',0.033,0.104,0.103,168.492,0.112,-0.267
'[08:14:49.184 02/06/1995]',0.031,0.104,0.103,166.917,0.186,-0.266
'[08:14:49.186 02/06/1995]',0.030,0.104,0.103,166.917,0.186,-0.266
'[08:14:49.188 02/06/1995]',0.029,0.104,0.103,166.917,0.186,-0.266
'[08:14:49.190 02/06/1995]',0.028,0.083,0.077,166.917,0.186,-0.266
'[08:14:49.192 02/06/1995]',0.026,0.083,0.077,164.666,0.259,-0.263
'[08:14:49.194 02/06/1995]',0.024,0.083,0.077,164.666,0.259,-0.263
'[08:14:49.196 02/06/1995]',0.022,0.083,0.077,164.666,0.259,-0.263
'[08:14:49.198 02/06/1995]',0.020,0.083,0.077,164.666,0.259,-0.263
'[08:14:49.200 02/06/1995]',0.019,0.063,0.077,162.041,0.325,-0.259
'[08:14:49.202 02/06/1995]',0.018,0.063,0.077,162.041,0.325,-0.259
'[08:14:49.204 02/06/1995]',0.019,0.063,0.052,162.041,0.325,-0.259
'[08:14:49.206 02/06/1995]',0.020,0.042,0.052,162.041,0.325,-0.259
'[08:14:49.208 02/06/1995]',0.020,0.042,0.052,159.190,0.393,-0.252
'[08:14:49.210 02/06/1995]',0.020,0.042,0.027,159.190,0.393,-0.252
'[08:14:49.212 02/06/1995]',0.019,0.042,0.027,159.190,0.393,-0.252
'[08:14:49.214 02/06/1995]',0.018,0.042,0.027,159.190,0.393,-0.252
'[08:14:49.216 02/06/1995]',0.017,0.042,0.027,156.039,0.446,-0.245
'[08:14:49.218 02/06/1995]',0.015,0.042,0.027,156.039,0.446,-0.245
'[08:14:49.220 02/06/1995]',0.012,0.042,0.027,156.039,0.446,-0.245
'[08:14:49.222 02/06/1995]',0.009,0.042,0.027,156.039,0.446,-0.245
'[08:14:49.224 02/06/1995]',0.008,0.022,0.027,152.588,0.491,-0.238
'[08:14:49.226 02/06/1995]',0.007,0.022,0.027,152.588,0.491,-0.238
'[08:14:49.228 02/06/1995]',0.006,0.022,0.027,152.588,0.491,-0.238
'[08:14:49.230 02/06/1995]',0.004,0.022,0.027,152.588,0.491,-0.238
'[08:14:49.232 02/06/1995]',0.001,0.022,0.027,149.062,0.528,-0.230
'[08:14:49.234 02/06/1995]',-0.002,0.022,0.002,149.062,0.528,-0.230
'[08:14:49.236 02/06/1995]',-0.005,0.022,0.002,149.062,0.528,-0.230
'[08:14:49.238 02/06/1995]',-0.007,0.022,0.002,149.062,0.528,-0.230
'[08:14:49.240 02/06/1995]',-0.006,0.022,0.002,145.236,0.554,-0.222
'[08:14:49.242 02/06/1995]',-0.006,0.002,0.002,145.236,0.554,-0.222
'[08:14:49.244 02/06/1995]',-0.003,0.002,0.002,145.236,0.554,-0.222
'[08:14:49.246 02/06/1995]',0.000,0.002,0.002,145.236,0.554,-0.222
'[08:14:49.248 02/06/1995]',0.003,0.022,0.002,141.185,0.569,-0.213
'[08:14:49.250 02/06/1995]',0.006,0.002,0.002,141.185,0.569,-0.213
'[08:14:49.252 02/06/1995]',0.006,0.002,0.002,141.185,0.569,-0.213
'[08:14:49.254 02/06/1995]',0.006,0.002,0.002,141.185,0.569,-0.213
'[08:14:49.256 02/06/1995]',0.002,0.002,0.002,136.834,0.574,-0.202
'[08:14:49.258 02/06/1995]',-0.002,0.002,0.002,136.834,0.574,-0.202
'[08:14:49.260 02/06/1995]',-0.006,0.002,0.002,136.834,0.574,-0.202
'[08:14:49.262 02/06/1995]',-0.009,0.002,0.002,136.834,0.574,-0.202
'[08:14:49.264 02/06/1995]',-0.011,0.002,0.002,132.333,0.569,-0.188
'[08:14:49.266 02/06/1995]',-0.013,0.002,0.002,132.333,0.569,-0.188
'[08:14:49.268 02/06/1995]',-0.013,0.002,0.002,132.333,0.569,-0.188
