'Time and date','II','MCL1','V','ABP','PLETH','RESP'
'[18:13:50.626 19/11/1995]',-0.049,0.001,0.033,57.550,0.000,-0.196
'[18:13:50.628 19/11/1995]',-0.049,-0.005,0.033,57.550,0.000,-0.196
'[18:13:50.630 19/11/1995]',-0.056,-0.005,0.033,57.550,0.000,-0.196
'[18:13:50.632 19/11/1995]',-0.056,-0.005,0.033,57.350,0.000,-0.198
'[18:13:50.634 19/11/1995]',-0.049,-0.005,0.003,57.350,0.000,-0.198
'[18:13:50.636 19/11/1995]',-0.049,0.001,0.033,57.350,0.000,-0.198
'[18:13:50.638 19/11/1995]',-0.049,0.001,0.033,57.350,0.000,-0.198
'[18:13:50.640 19/11/1995]',-0.037,0.001,0.033,57.150,0.000,-0.199
'[18:13:50.642 19/11/1995]',-0.049,0.001,0.033,57.150,0.000,-0.199
'[18:13:50.644 19/11/1995]',-0.049,0.001,0.033,57.150,0.000,-0.199
'[18:13:50.646 19/11/1995]',-0.056,-0.005,0.033,57.150,0.000,-0.199
'[18:13:50.648 19/11/1995]',-0.056,-0.011,0.033,57.050,0.000,-0.199
'[18:13:50.650 19/11/1995]',-0.049,-0.005,0.033,57.050,0.000,-0.199
'[18:13:50.652 19/11/1995]',-0.049,0.001,0.033,57.050,0.000,-0.199
'[18:13:50.654 19/11/1995]',-0.049,0.001,0.003,57.050,0.000,-0.199
'[18:13:50.656 19/11/1995]',-0.049,0.001,0.033,56.800,0.000,-0.200
'[18:13:50.658 19/11/1995]',-0.049,0.001,0.033,56.800,0.000,-0.200
'[18:13:50.660 19/11/1995]',-0.049,0.001,0.003,56.800,0.000,-0.200
'[18:13:50.662 19/11/1995]',-0.049,0.001,0.033,56.800,0.000,-0.200
'[18:13:50.664 19/11/1995]',-0.049,-0.005,0.033,56.650,0.000,-0.199
'[18:13:50.666 19/11/1995]',-0.049,-0.005,0.003,56.650,0.000,-0.199
'[18:13:50.668 19/11/1995]',-0.049,-0.005,0.003,56.650,0.000,-0.199
'[18:13:50.670 19/11/1995]',-0.037,-0.005,0.033,56.650,0.000,-0.199
'[18:13:50.672 19/11/1995]',-0.037,-0.005,0.033,56.450,0.000,-0.199
'[18:13:50.674 19/11/1995]',-0.037,0.001,0.033,56.450,0.000,-0.199
'[18:13:50.676 19/11/1995]',-0.049,0.001,0.033,56.450,0.000,-0.199
'[18:13:50.678 19/11/1995]',-0.049,-0.005,0.033,56.450,0.000,-0.199
'[18:13:50.680 19/11/1995]',-0.049,-0.011,0.003,56.300,0.000,-0.199
'[18:13:50.682 19/11/1995]',-0.037,-0.011,0.003,56.300,0.000,-0.199
'[18:13:50.684 19/11/1995]',-0.037,-0.011,0.033,56.300,0.000,-0.199
'[18:13:50.686 19/11/1995]',-0.037,-0.005,0.033,56.300,0.000,-0.199
'[18:13:50.688 19/11/1995]',-0.037,-0.005,0.033,56.100,0.000,-0.198
'[18:13:50.690 19/11/1995]',-0.037,0.001,0.033,56.100,0.000,-0.198
'[18:13:50.692 19/11/1995]',-0.037,-0.005,0.033,56.100,0.000,-0.198
'[18:13:50.694 19/11/1995]',-0.037,-0.005,0.033,56.100,0.000,-0.198
'[18:13:50.696 19/11/1995]',-0.037,-0.005,0.033,55.850,0.000,-0.198
'[18:13:50.698 19/11/1995]',-0.049,-0.005,0.003,55.850,0.000,-0.198
'[18:13:50.700 19/11/1995]',-0.037,-0.005,0.033,55.850,0.000,-0.198
'[18:13:50.702 19/11/1995]',-0.049,-0.011,0.003,55.850,0.000,-0.198
'[18:13:50.704 19/11/1995]',-0.049,-0.005,0.033,55.750,0.000,-0.198
'[18:13:50.706 19/11/1995]',-0.056,-0.005,0.033,55.750,0.000,-0.198
'[18:13:50.708 19/11/1995]',-0.068,0.001,0.033,55.750,0.000,-0.198
'[18:13:50.710 19/11/1995]',-0.080,0.001,0.033,55.750,0.000,-0.198
'[18:13:50.712 19/11/1995]',-0.099,-0.005,0.033,55.600,0.000,-0.198
'[18:13:50.714 19/11/1995]',-0.099,-0.005,0.033,55.600,0.000,-0.198
'[18:13:50.716 19/11/1995]',-0.093,-0.005,0.033,55.600,0.000,-0.198
'[18:13:50.718 19/11/1995]',-0.080,-0.005,0.033,55.600,0.000,-0.198
'[18:13:50.720 19/11/1995]',-0.068,-0.005,0.033,55.350,0.000,-0.198
'[18:13:50.722 19/11/1995]',-0.068,-0.005,0.003,55.350,0.000,-0.198
'[18:13:50.724 19/11/1995]',-0.056,-0.005,0.033,55.350,0.000,-0.198
'[18:13:50.726 19/11/1995]',-0.049,-0.011,0.033,55.350,0.000,-0.198
'[18:13:50.728 19/11/1995]',-0.037,-0.024,0.003,55.150,0.000,-0.198
'[18:13:50.730 19/11/1995]',-0.024,-0.036,0.003,55.150,0.000,-0.198
'[18:13:50.732 19/11/1995]',0.001,-0.048,0.003,55.150,0.000,-0.198
'[18:13:50.734 19/11/1995]',0.031,-0.054,0.003,55.150,0.000,-0.198
'[18:13:50.736 19/11/1995]',0.056,-0.066,0.003,54.950,0.000,-0.198
'[18:13:50.738 19/11/1995]',0.100,-0.072,0.003,54.950,0.000,-0.198
'[18:13:50.740 19/11/1995]',0.143,-0.072,-0.029,54.950,0.000,-0.198
'[18:13:50.742 19/11/1995]',0.193,-0.078,-0.029,54.950,0.000,-0.198
'[18:13:50.744 19/11/1995]',0.237,-0.095,-0.060,54.750,0.000,-0.198
'[18:13:50.746 19/11/1995]',0.261,-0.101,-0.060,54.750,0.000,-0.198
'[18:13:50.748 19/11/1995]',0.280,-0.101,-0.060,54.750,0.000,-0.198
'[18:13:50.750 19/11/1995]',0.299,-0.095,-0.060,54.750,0.000,-0.198
'[18:13:50.752 19/11/1995]',0.305,-0.089,-0.060,54.600,0.000,-0.199
'[18:13:50.754 19/11/1995]',0.305,-0.089,-0.060,54.600,0.000,-0.199
'[18:13:50.756 19/11/1995]',0.299,-0.095,-0.060,54.600,0.000,-0.199
'[18:13:50.758 19/11/1995]',0.286,-0.114,-0.060,54.600,0.000,-0.199
'[18:13:50.760 19/11/1995]',0.299,-0.120,-0.091,54.350,0.000,-0.199
'[18:13:50.762 19/11/1995]',0.299,-0.138,-0.091,54.350,0.000,-0.199
'[18:13:50.764 19/11/1995]',0.274,-0.138,-0.060,54.350,0.000,-0.199
'[18:13:50.766 19/11/1995]',0.237,-0.144,-0.060,54.350,0.000,-0.199
'[18:13:50.768 19/11/1995]',0.193,-0.144,-0.060,54.150,0.000,-0.199
'[18:13:50.770 19/11/1995]',0.175,-0.132,-0.060,54.150,0.000,-0.199
'[18:13:50.772 19/11/1995]',0.143,-0.114,-0.029,54.150,0.000,-0.199
'[18:13:50.774 19/11/1995]',0.100,-0.078,-0.029,54.150,0.000,-0.199
'[18:13:50.776 19/11/1995]',0.056,-0.048,0.003,53.950,0.000,-0.200
'[18:13:50.778 19/11/1995]',0.025,-0.024,0.003,53.950,0.000,-0.200
'[18:13:50.780 19/11/1995]',-0.024,0.001,0.033,53.950,0.000,-0.200
'[18:13:50.782 19/11/1995]',-0.068,0.012,0.003,53.950,0.000,-0.200
'[18:13:50.784 19/11/1995]',-0.093,0.024,0.033,53.700,0.000,-0.200
'[18:13:50.786 19/11/1995]',-0.105,0.036,0.033,53.700,0.000,-0.200
'[18:13:50.788 19/11/1995]',-0.124,0.036,0.033,53.700,0.000,-0.200
'[18:13:50.790 19/11/1995]',-0.142,0.036,0.064,53.700,0.000,-0.200
'[18:13:50.792 19/11/1995]',-0.142,0.036,0.064,53.550,0.000,-0.200
'[18:13:50.794 19/11/1995]',-0.142,0.036,0.064,53.550,0.000,-0.200
'[18:13:50.796 19/11/1995]',-0.142,0.036,0.064,53.550,0.000,-0.200
'[18:13:50.798 19/11/1995]',-0.136,0.030,0.033,53.550,0.000,-0.200
'[18:13:50.800 19/11/1995]',-0.136,0.030,0.064,53.300,0.000,-0.201
'[18:13:50.802 19/11/1995]',-0.136,0.036,0.064,53.300,0.000,-0.201
'[18:13:50.804 19/11/1995]',-0.124,0.030,0.064,53.300,0.000,-0.201
'[18:13:50.806 19/11/1995]',-0.124,0.036,0.064,53.300,0.000,-0.201
'[18:13:50.808 19/11/1995]',-0.124,0.036,0.064,53.050,0.000,-0.201
'[18:13:50.810 19/11/1995]',-0.124,0.036,0.033,53.050,0.000,-0.201
'[18:13:50.812 19/11/1995]',-0.124,0.030,0.033,53.050,0.000,-0.201
'[18:13:50.814 19/11/1995]',-0.124,0.030,0.033,53.050,0.000,-0.201
'[18:13:50.816 19/11/1995]',-0.124,0.030,0.064,52.900,0.000,-0.202
'[18:13:50.818 19/11/1995]',-0.124,0.024,0.033,52.900,0.000,-0.202
'[18:13:50.820 19/11/1995]',-0.118,0.024,0.033,52.900,0.000,-0.202
'[18:13:50.822 19/11/1995]',-0.105,0.030,0.064,52.900,0.000,-0.202
'[18:13:50.824 19/11/1995]',-0.099,0.030,0.033,52.650,0.000,-0.204
'[18:13:50.826 19/11/1995]',-0.099,0.024,0.033,52.650,0.000,-0.204
'[18:13:50.828 19/11/1995]',-0.099,0.024,0.033,52.650,0.000,-0.204
'[18:13:50.830 19/11/1995]',-0.099,0.012,0.033,52.650,0.000,-0.204
'[18:13:50.832 19/11/1995]',-0.093,0.006,0.033,52.500,0.000,-0.205
'[18:13:50.834 19/11/1995]',-0.080,0.006,0.033,52.500,0.000,-0.205
'[18:13:50.836 19/11/1995]',-0.074,0.006,0.033,52.500,0.000,-0.205
'[18:13:50.838 19/11/1995]',-0.074,0.006,0.033,52.500,0.000,-0.205
'[18:13:50.840 19/11/1995]',-0.074,0.012,0.033,52.350,0.000,-0.206
'[18:13:50.842 19/11/1995]',-0.068,0.012,0.033,52.350,0.000,-0.206
'[18:13:50.844 19/11/1995]',-0.068,0.012,0.033,52.350,0.000,-0.206
'[18:13:50.846 19/11/1995]',-0.068,0.006,0.033,52.350,0.000,-0.206
'[18:13:50.848 19/11/1995]',-0.074,0.006,0.033,52.200,0.000,-0.206
'[18:13:50.850 19/11/1995]',-0.068,0.001,0.003,52.200,0.000,-0.206
'[18:13:50.852 19/11/1995]',-0.068,0.006,0.033,52.200,0.000,-0.206
'[18:13:50.854 19/11/1995]',-0.056,0.006,0.033,52.200,0.000,-0.206
'[18:13:50.856 19/11/1995]',-0.056,0.006,0.033,52.050,0.000,-0.206
'[18:13:50.858 19/11/1995]',-0.068,0.006,0.003,52.050,0.000,-0.206
'[18:13:50.860 19/11/1995]',-0.068,0.006,0.033,52.050,0.000,-0.206
'[18:13:50.862 19/11/1995]',-0.056,0.001,0.033,52.050,0.000,-0.206
'[18:13:50.864 19/11/1995]',-0.068,-0.005,0.033,51.950,0.000,-0.206
'[18:13:50.866 19/11/1995]',-0.056,-0.005,0.033,51.950,0.000,-0.206
'[18:13:50.868 19/11/1995]',-0.049,-0.005,0.003,51.950,0.000,-0.206
'[18:13:50.870 19/11/1995]',-0.037,0.001,0.033,51.950,0.000,-0.206
'[18:13:50.872 19/11/1995]',-0.037,0.001,0.033,51.850,0.000,-0.206
'[18:13:50.874 19/11/1995]',-0.049,0.001,0.033,51.850,0.000,-0.206
'[18:13:50.876 19/11/1995]',-0.056,-0.005,0.033,51.850,0.000,-0.206
'[18:13:50.878 19/11/1995]',-0.056,-0.005,0.003,51.850,0.000,-0.206
'[18:13:50.880 19/11/1995]',-0.056,-0.005,0.033,51.650,0.000,-0.206
'[18:13:50.882 19/11/1995]',-0.049,-0.005,0.033,51.650,0.000,-0.206
'[18:13:50.884 19/11/1995]',-0.056,-0.005,0.003,51.650,0.000,-0.206
'[18:13:50.886 19/11/1995]',-0.056,0.001,0.003,51.650,0.000,-0.206
'[18:13:50.888 19/11/1995]',-0.056,0.006,0.033,51.550,0.000,-0.206
'[18:13:50.890 19/11/1995]',-0.049,0.006,0.003,51.550,0.000,-0.206
'[18:13:50.892 19/11/1995]',-0.056,0.012,0.033,51.550,0.000,-0.206
'[18:13:50.894 19/11/1995]',-0.056,0.006,0.033,51.550,0.000,-0.206
'[18:13:50.896 19/11/1995]',-0.056,0.006,0.003,51.400,0.000,-0.205
'[18:13:50.898 19/11/1995]',-0.056,0.006,0.003,51.400,0.000,-0.205
'[18:13:50.900 19/11/1995]',-0.049,0.001,0.003,51.400,0.000,-0.205
'[18:13:50.902 19/11/1995]',-0.049,0.006,0.033,51.400,0.000,-0.205
'[18:13:50.904 19/11/1995]',-0.049,0.006,0.033,51.250,0.000,-0.204
'[18:13:50.906 19/11/1995]',-0.037,0.006,0.033,51.250,0.000,-0.204
'[18:13:50.908 19/11/1995]',-0.049,0.012,0.033,51.250,0.000,-0.204
'[18:13:50.910 19/11/1995]',-0.049,0.006,0.003,51.250,0.000,-0.204
'[18:13:50.912 19/11/1995]',-0.049,0.006,0.003,51.200,0.000,-0.202
'[18:13:50.914 19/11/1995]',-0.049,0.001,0.003,51.200,0.000,-0.202
'[18:13:50.916 19/11/1995]',-0.049,-0.005,0.003,51.200,0.000,-0.202
'[18:13:50.918 19/11/1995]',-0.037,0.001,0.003,51.200,0.000,-0.202
'[18:13:50.920 19/11/1995]',-0.037,0.001,0.033,51.200,0.000,-0.200
'[18:13:50.922 19/11/1995]',-0.037,0.006,0.003,51.200,0.000,-0.200
'[18:13:50.924 19/11/1995]',-0.037,0.006,0.033,51.200,0.000,-0.200
'[18:13:50.926 19/11/1995]',-0.037,0.001,0.003,51.200,0.000,-0.200
'[18:13:50.928 19/11/1995]',-0.049,0.001,0.003,51.400,0.000,-0.197
'[18:13:50.930 19/11/1995]',-0.037,-0.005,0.003,51.400,0.000,-0.197
'[18:13:50.932 19/11/1995]',-0.037,-0.011,0.003,51.400,0.000,-0.197
'[18:13:50.934 19/11/1995]',-0.031,-0.005,0.003,51.400,0.000,-0.197
'[18:13:50.936 19/11/1995]',-0.031,-0.005,0.003,52.100,0.000,-0.195
'[18:13:50.938 19/11/1995]',-0.031,0.001,0.003,52.100,0.000,-0.195
'[18:13:50.940 19/11/1995]',-0.031,0.001,0.003,52.100,0.000,-0.195
'[18:13:50.942 19/11/1995]',-0.031,0.001,0.003,52.100,0.000,-0.195
'[18:13:50.944 19/11/1995]',-0.024,0.001,0.003,53.600,0.000,-0.193
'[18:13:50.946 19/11/1995]',-0.024,0.001,0.003,53.600,0.000,-0.193
'[18:13:50.948 19/11/1995]',-0.024,-0.005,0.003,53.600,0.000,-0.193
'[18:13:50.950 19/11/1995]',-0.024,-0.005,0.003,53.600,0.000,-0.193
'[18:13:50.952 19/11/1995]',-0.024,0.001,0.003,55.800,0.000,-0.192
'[18:13:50.954 19/11/1995]',-0.012,0.006,0.003,55.800,0.000,-0.192
'[18:13:50.956 19/11/1995]',-0.012,0.006,0.003,55.800,0.000,-0.192
'[18:13:50.958 19/11/1995]',-0.012,0.006,0.003,55.800,0.000,-0.192
'[18:13:50.960 19/11/1995]',-0.012,0.006,0.003,58.750,0.000,-0.191
'[18:13:50.962 19/11/1995]',-0.012,0.006,0.003,58.750,0.000,-0.191
'[18:13:50.964 19/11/1995]',-0.006,0.006,0.003,58.750,0.000,-0.191
'[18:13:50.966 19/11/1995]',-0.006,0.001,0.003,58.750,0.000,-0.191
'[18:13:50.968 19/11/1995]',0.001,0.001,0.003,62.200,0.000,-0.191
'[18:13:50.970 19/11/1995]',0.001,0.006,0.003,62.200,0.000,-0.191
'[18:13:50.972 19/11/1995]',0.001,0.006,0.003,62.200,0.000,-0.191
'[18:13:50.974 19/11/1995]',0.007,0.006,0.003,62.200,0.000,-0.191
'[18:13:50.976 19/11/1995]',0.007,0.006,0.003,65.850,0.000,-0.192
'[18:13:50.978 19/11/1995]',0.007,0.006,0.003,65.850,0.000,-0.192
'[18:13:50.980 19/11/1995]',0.007,0.006,0.003,65.850,0.000,-0.192
'[18:13:50.982 19/11/1995]',0.007,-0.005,0.003,65.850,0.000,-0.192
'[18:13:50.984 19/11/1995]',0.007,0.001,0.003,69.600,0.000,-0.193
'[18:13:50.986 19/11/1995]',0.013,0.001,0.003,69.600,0.000,-0.193
'[18:13:50.988 19/11/1995]',0.025,0.006,0.003,69.600,0.000,-0.193
'[18:13:50.990 19/11/1995]',0.025,0.012,0.003,69.600,0.000,-0.193
'[18:13:50.992 19/11/1995]',0.025,0.006,0.003,73.200,0.000,-0.196
'[18:13:50.994 19/11/1995]',0.025,0.006,0.003,73.200,0.000,-0.196
'[18:13:50.996 19/11/1995]',0.025,0.006,0.003,73.200,0.000,-0.196
'[18:13:50.998 19/11/1995]',0.031,0.006,0.003,73.200,0.000,-0.196
'[18:13:51.000 19/11/1995]',0.031,0.006,0.003,76.800,0.000,-0.198
'[18:13:51.002 19/11/1995]',0.031,0.006,0.003,76.800,0.000,-0.198
'[18:13:51.004 19/11/1995]',0.038,0.012,0.003,76.800,0.000,-0.198
'[18:13:51.006 19/11/1995]',0.031,0.012,0.003,76.800,0.000,-0.198
'[18:13:51.008 19/11/1995]',0.031,0.012,0.003,80.250,0.000,-0.201
'[18:13:51.010 19/11/1995]',0.031,0.012,0.003,80.250,0.000,-0.201
'[18:13:51.012 19/11/1995]',0.031,0.012,0.003,80.250,0.000,-0.201
'[18:13:51.014 19/11/1995]',0.031,0.012,0.003,80.250,0.000,-0.201
'[18:13:51.016 19/11/1995]',0.031,0.012,0.003,83.600,0.000,-0.203
'[18:13:51.018 19/11/1995]',0.031,0.006,0.003,83.600,0.000,-0.203
'[18:13:51.020 19/11/1995]',0.038,0.012,0.003,83.600,0.000,-0.203
'[18:13:51.022 19/11/1995]',0.038,0.012,0.003,83.600,0.000,-0.203
'[18:13:51.024 19/11/1995]',0.031,0.012,0.003,86.700,0.000,-0.206
'[18:13:51.026 19/11/1995]',0.031,0.012,0.003,86.700,0.000,-0.206
'[18:13:51.028 19/11/1995]',0.025,0.006,0.003,86.700,0.000,-0.206
'[18:13:51.030 19/11/1995]',0.031,0.006,0.003,86.700,0.000,-0.206
'[18:13:51.032 19/11/1995]',0.031,0.001,0.003,89.500,0.000,-0.207
'[18:13:51.034 19/11/1995]',0.031,0.001,0.003,89.500,0.000,-0.207
'[18:13:51.036 19/11/1995]',0.038,0.001,0.003,89.500,0.000,-0.207
'[18:13:51.038 19/11/1995]',0.031,0.001,0.003,89.500,0.000,-0.207
'[18:13:51.040 19/11/1995]',0.031,0.006,0.003,92.050,0.000,-0.208
'[18:13:51.042 19/11/1995]',0.025,0.001,0.003,92.050,0.000,-0.208
'[18:13:51.044 19/11/1995]',0.025,-0.005,0.003,92.050,0.000,-0.208
'[18:13:51.046 19/11/1995]',0.025,-0.005,0.003,92.050,0.000,-0.208
'[18:13:51.048 19/11/1995]',0.025,-0.005,0.003,94.200,0.000,-0.209
'[18:13:51.050 19/11/1995]',0.025,-0.005,0.003,94.200,0.000,-0.209
'[18:13:51.052 19/11/1995]',0.025,-0.005,0.003,94.200,0.000,-0.209
'[18:13:51.054 19/11/1995]',0.025,-0.005,0.003,94.200,0.000,-0.209
'[18:13:51.056 19/11/1995]',0.025,0.001,0.003,96.050,0.000,-0.210
'[18:13:51.058 19/11/1995]',0.007,-0.005,0.003,96.050,0.000,-0.210
'[18:13:51.060 19/11/1995]',0.007,-0.005,0.003,96.050,0.000,-0.210
'[18:13:51.062 19/11/1995]',0.007,-0.005,0.003,96.050,0.000,-0.210
'[18:13:51.064 19/11/1995]',0.007,-0.005,0.003,97.700,0.000,-0.211
'[18:13:51.066 19/11/1995]',0.007,-0.011,0.003,97.700,0.000,-0.211
'[18:13:51.068 19/11/1995]',0.007,-0.011,0.003,97.700,0.000,-0.211
'[18:13:51.070 19/11/1995]',0.007,-0.011,0.003,97.700,0.000,-0.211
'[18:13:51.072 19/11/1995]',0.007,-0.005,0.003,99.050,0.000,-0.212
'[18:13:51.074 19/11/1995]',0.001,-0.005,0.003,99.050,0.000,-0.212
'[18:13:51.076 19/11/1995]',0.001,-0.005,0.003,99.050,0.000,-0.212
'[18:13:51.078 19/11/1995]',-0.006,-0.011,0.003,99.050,0.000,-0.212
'[18:13:51.080 19/11/1995]',-0.006,-0.011,0.003,100.050,0.000,-0.214
'[18:13:51.082 19/11/1995]',-0.006,-0.024,0.003,100.050,0.000,-0.214
'[18:13:51.084 19/11/1995]',-0.006,-0.011,0.003,100.050,0.000,-0.214
'[18:13:51.086 19/11/1995]',-0.006,-0.011,0.003,100.050,0.000,-0.214
'[18:13:51.088 19/11/1995]',-0.012,-0.011,0.003,100.700,0.000,-0.215
'[18:13:51.090 19/11/1995]',-0.012,-0.011,0.003,100.700,0.000,-0.215
'[18:13:51.092 19/11/1995]',-0.024,-0.011,0.003,100.700,0.000,-0.215
'[18:13:51.094 19/11/1995]',-0.012,-0.011,0.003,100.700,0.000,-0.215
'[18:13:51.096 19/11/1995]',-0.024,-0.024,0.003,101.100,0.000,-0.217
'[18:13:51.098 19/11/1995]',-0.024,-0.024,0.003,101.100,0.000,-0.217
'[18:13:51.100 19/11/1995]',-0.024,-0.011,0.003,101.100,0.000,-0.217
'[18:13:51.102 19/11/1995]',-0.024,-0.024,0.003,101.100,0.000,-0.217
'[18:13:51.104 19/11/1995]',-0.024,-0.011,0.003,101.250,0.000,-0.218
'[18:13:51.106 19/11/1995]',-0.024,-0.011,0.003,101.250,0.000,-0.218
'[18:13:51.108 19/11/1995]',-0.024,-0.011,0.003,101.250,0.000,-0.218
'[18:13:51.110 19/11/1995]',-0.024,-0.024,0.003,101.250,0.000,-0.218
'[18:13:51.112 19/11/1995]',-0.024,-0.024,0.003,101.150,0.000,-0.219
'[18:13:51.114 19/11/1995]',-0.031,-0.030,0.003,101.150,0.000,-0.219
'[18:13:51.116 19/11/1995]',-0.024,-0.030,0.003,101.150,0.000,-0.219
'[18:13:51.118 19/11/1995]',-0.024,-0.024,0.003,101.150,0.000,-0.219
'[18:13:51.120 19/11/1995]',-0.024,-0.024,0.003,101.000,0.000,-0.220
'[18:13:51.122 19/11/1995]',-0.024,-0.024,0.003,101.000,0.000,-0.220
'[18:13:51.124 19/11/1995]',-0.024,-0.024,0.003,101.000,0.000,-0.220
'[18:13:51.126 19/11/1995]',-0.024,-0.011,0.003,101.000,0.000,-0.220
'[18:13:51.128 19/11/1995]',-0.024,-0.024,0.003,100.500,0.000,-0.220
'[18:13:51.130 19/11/1995]',-0.024,-0.024,0.003,100.500,0.000,-0.220
'[18:13:51.132 19/11/1995]',-0.024,-0.030,0.003,100.500,0.000,-0.220
'[18:13:51.134 19/11/1995]',-0.012,-0.024,0.003,100.500,0.000,-0.220
'[18:13:51.136 19/11/1995]',-0.012,-0.024,0.003,99.750,0.000,-0.220
'[18:13:51.138 19/11/1995]',-0.012,-0.011,0.003,99.750,0.000,-0.220
'[18:13:51.140 19/11/1995]',-0.024,-0.024,0.003,99.750,0.000,-0.220
'[18:13:51.142 19/11/1995]',-0.024,-0.024,0.003,99.750,0.000,-0.220
'[18:13:51.144 19/11/1995]',-0.031,-0.024,0.003,98.700,0.000,-0.220
'[18:13:51.146 19/11/1995]',-0.031,-0.024,0.003,98.700,0.000,-0.220
'[18:13:51.148 19/11/1995]',-0.031,-0.011,0.003,98.700,0.000,-0.220
'[18:13:51.150 19/11/1995]',-0.031,-0.024,0.003,98.700,0.000,-0.220
'[18:13:51.152 19/11/1995]',-0.024,-0.024,0.003,97.350,0.000,-0.219
'[18:13:51.154 19/11/1995]',-0.024,-0.011,0.003,97.350,0.000,-0.219
'[18:13:51.156 19/11/1995]',-0.024,-0.011,0.003,97.350,0.000,-0.219
'[18:13:51.158 19/11/1995]',-0.024,-0.011,0.003,97.350,0.000,-0.219
'[18:13:51.160 19/11/1995]',-0.024,-0.011,0.003,95.700,0.000,-0.217
'[18:13:51.162 19/11/1995]',-0.024,-0.024,0.003,95.700,0.000,-0.217
'[18:13:51.164 19/11/1995]',-0.024,-0.024,0.003,95.700,0.000,-0.217
'[18:13:51.166 19/11/1995]',-0.024,-0.024,0.003,95.700,0.000,-0.217
'[18:13:51.168 19/11/1995]',-0.024,-0.024,0.003,93.900,0.000,-0.215
'[18:13:51.170 19/11/1995]',-0.024,-0.024,0.003,93.900,0.000,-0.215
'[18:13:51.172 19/11/1995]',-0.024,-0.024,0.003,93.900,0.000,-0.215
'[18:13:51.174 19/11/1995]',-0.024,-0.011,0.003,93.900,0.000,-0.215
'[18:13:51.176 19/11/1995]',-0.024,-0.011,0.003,91.950,0.000,-0.212
'[18:13:51.178 19/11/1995]',-0.031,-0.011,0.003,91.950,0.000,-0.212
'[18:13:51.180 19/11/1995]',-0.031,-0.011,0.003,91.950,0.000,-0.212
'[18:13:51.182 19/11/1995]',-0.024,-0.011,0.003,91.950,0.000,-0.212
'[18:13:51.184 19/11/1995]',-0.024,-0.005,0.003,89.900,0.000,-0.209
'[18:13:51.186 19/11/1995]',-0.024,-0.005,0.003,89.900,0.000,-0.209
'[18:13:51.188 19/11/1995]',-0.024,-0.005,0.003,89.900,0.000,-0.209
'[18:13:51.190 19/11/1995]',-0.024,0.001,0.033,89.900,0.000,-0.209
'[18:13:51.192 19/11/1995]',-0.024,0.001,0.003,87.850,0.000,-0.207
'[18:13:51.194 19/11/1995]',-0.031,-0.005,0.003,87.850,0.000,-0.207
'[18:13:51.196 19/11/1995]',-0.031,-0.005,0.003,87.850,0.000,-0.207
'[18:13:51.198 19/11/1995]',-0.024,-0.005,0.003,87.850,0.000,-0.207
'[18:13:51.200 19/11/1995]',-0.024,-0.011,0.003,85.950,0.000,-0.205
'[18:13:51.202 19/11/1995]',-0.012,-0.005,0.003,85.950,0.000,-0.205
'[18:13:51.204 19/11/1995]',-0.024,-0.005,0.003,85.950,0.000,-0.205
'[18:13:51.206 19/11/1995]',-0.024,-0.011,0.003,85.950,0.000,-0.205
'[18:13:51.208 19/11/1995]',-0.024,-0.005,0.003,84.150,0.000,-0.203
'[18:13:51.210 19/11/1995]',-0.024,-0.005,0.003,84.150,0.000,-0.203
'[18:13:51.212 19/11/1995]',-0.031,-0.011,0.003,84.150,0.000,-0.203
'[18:13:51.214 19/11/1995]',-0.024,-0.011,0.003,84.150,0.000,-0.203
'[18:13:51.216 19/11/1995]',-0.024,-0.011,0.003,82.550,0.000,-0.202
'[18:13:51.218 19/11/1995]',-0.024,-0.005,0.003,82.550,0.000,-0.202
'[18:13:51.220 19/11/1995]',-0.012,-0.005,0.003,82.550,0.000,-0.202
'[18:13:51.222 19/11/1995]',-0.024,-0.005,0.003,82.550,0.000,-0.202
'[18:13:51.224 19/11/1995]',-0.024,0.001,0.003,81.050,0.000,-0.200
'[18:13:51.226 19/11/1995]',-0.024,-0.005,0.003,81.050,0.000,-0.200
'[18:13:51.228 19/11/1995]',-0.024,0.001,0.003,81.050,0.000,-0.200
'[18:13:51.230 19/11/1995]',-0.031,-0.005,0.003,81.050,0.000,-0.200
'[18:13:51.232 19/11/1995]',-0.024,-0.005,0.003,79.700,0.000,-0.199
'[18:13:51.234 19/11/1995]',-0.024,-0.005,0.003,79.700,0.000,-0.199
'[18:13:51.236 19/11/1995]',-0.012,-0.005,0.003,79.700,0.000,-0.199
'[18:13:51.238 19/11/1995]',-0.012,-0.005,0.003,79.700,0.000,-0.199
'[18:13:51.240 19/11/1995]',-0.012,0.001,0.003,78.600,0.000,-0.198
'[18:13:51.242 19/11/1995]',-0.024,0.001,0.003,78.600,0.000,-0.198
'[18:13:51.244 19/11/1995]',-0.024,-0.005,0.003,78.600,0.000,-0.198
'[18:13:51.246 19/11/1995]',-0.024,-0.005,0.003,78.600,0.000,-0.198
'[18:13:51.248 19/11/1995]',-0.012,-0.011,0.003,77.550,0.000,-0.198
'[18:13:51.250 19/11/1995]',-0.012,-0.011,0.003,77.550,0.000,-0.198
'[18:13:51.252 19/11/1995]',-0.012,-0.005,0.003,77.550,0.000,-0.198
