'Time and date','II ','V ','ABP ','PLETH ','RESP '
'[14:34:08.690 26/01/1995]',-0.085,0.054,76.828,0.148,-0.051
'[14:34:08.692 26/01/1995]',-0.085,0.046,76.828,0.148,-0.051
'[14:34:08.694 26/01/1995]',-0.071,0.046,76.828,0.148,-0.051
'[14:34:08.696 26/01/1995]',-0.085,0.054,76.227,0.121,-0.043
'[14:34:08.698 26/01/1995]',-0.085,0.054,76.227,0.121,-0.043
'[14:34:08.700 26/01/1995]',-0.100,0.054,76.227,0.121,-0.043
'[14:34:08.702 26/01/1995]',-0.100,0.054,76.227,0.121,-0.043
'[14:34:08.704 26/01/1995]',-0.085,0.054,75.626,0.097,-0.035
'[14:34:08.706 26/01/1995]',-0.085,0.054,75.626,0.097,-0.035
'[14:34:08.708 26/01/1995]',-0.071,0.061,75.626,0.097,-0.035
'[14:34:08.710 26/01/1995]',-0.071,0.054,75.626,0.097,-0.035
'[14:34:08.712 26/01/1995]',-0.071,0.054,74.925,0.070,-0.027
'[14:34:08.714 26/01/1995]',-0.071,0.061,74.925,0.070,-0.027
'[14:34:08.716 26/01/1995]',-0.071,0.054,74.925,0.070,-0.027
'[14:34:08.718 26/01/1995]',-0.071,0.054,74.925,0.070,-0.027
'[14:34:08.720 26/01/1995]',-0.071,0.046,74.324,0.045,-0.019
'[14:34:08.722 26/01/1995]',-0.071,0.054,74.324,0.045,-0.019
'[14:34:08.724 26/01/1995]',-0.071,0.054,74.324,0.045,-0.019
'[14:34:08.726 26/01/1995]',-0.071,0.054,74.324,0.045,-0.019
'[14:34:08.728 26/01/1995]',-0.071,0.061,73.723,0.021,-0.011
'[14:34:08.730 26/01/1995]',-0.085,0.061,73.723,0.021,-0.011
'[14:34:08.732 26/01/1995]',-0.085,0.061,73.723,0.021,-0.011
'[14:34:08.734 26/01/1995]',-0.085,0.061,73.723,0.021,-0.011
'[14:34:08.736 26/01/1995]',-0.071,0.061,73.022,-0.002,-0.004
'[14:34:08.738 26/01/1995]',-0.071,0.054,73.022,-0.002,-0.004
'[14:34:08.740 26/01/1995]',-0.042,0.054,73.022,-0.002,-0.004
'[14:34:08.742 26/01/1995]',-0.013,0.046,73.022,-0.002,-0.004
'[14:34:08.744 26/01/1995]',0.015,0.038,72.421,-0.027,0.003
'[14:34:08.746 26/01/1995]',0.044,0.023,72.421,-0.027,0.003
'[14:34:08.748 26/01/1995]',0.087,0.016,72.421,-0.027,0.003
'[14:34:08.750 26/01/1995]',0.131,0.001,72.421,-0.027,0.003
'[14:34:08.752 26/01/1995]',0.188,-0.022,71.820,-0.050,0.009
'[14:34:08.754 26/01/1995]',0.245,-0.053,71.820,-0.050,0.009
'[14:34:08.756 26/01/1995]',0.332,-0.091,71.820,-0.050,0.009
'[14:34:08.758 26/01/1995]',0.418,-0.136,71.820,-0.050,0.009
'[14:34:08.760 26/01/1995]',0.519,-0.167,71.219,-0.076,0.015
'[14:34:08.762 26/01/1995]',0.591,-0.205,71.219,-0.076,0.015
'[14:34:08.764 26/01/1995]',0.663,-0.243,71.219,-0.076,0.015
'[14:34:08.766 26/01/1995]',0.720,-0.288,71.219,-0.076,0.015
'[14:34:08.768 26/01/1995]',0.749,-0.304,70.718,-0.099,0.021
'[14:34:08.770 26/01/1995]',0.749,-0.326,70.718,-0.099,0.021
'[14:34:08.772 26/01/1995]',0.735,-0.319,70.718,-0.099,0.021
'[14:34:08.774 26/01/1995]',0.663,-0.288,70.718,-0.099,0.021
'[14:34:08.776 26/01/1995]',0.548,-0.243,70.117,-0.123,0.026
'[14:34:08.778 26/01/1995]',0.432,-0.190,70.117,-0.123,0.026
'[14:34:08.780 26/01/1995]',0.303,-0.136,70.117,-0.123,0.026
'[14:34:08.782 26/01/1995]',0.203,-0.076,70.117,-0.123,0.026
'[14:34:08.784 26/01/1995]',0.102,-0.022,69.616,-0.144,0.033
'[14:34:08.786 26/01/1995]',0.001,0.023,69.616,-0.144,0.033
'[14:34:08.788 26/01/1995]',-0.056,0.054,69.616,-0.144,0.033
'[14:34:08.790 26/01/1995]',-0.100,0.084,69.616,-0.144,0.033
'[14:34:08.792 26/01/1995]',-0.129,0.100,69.115,-0.169,0.038
'[14:34:08.794 26/01/1995]',-0.143,0.130,69.115,-0.169,0.038
'[14:34:08.796 26/01/1995]',-0.157,0.145,69.115,-0.169,0.038
'[14:34:08.798 26/01/1995]',-0.172,0.153,69.115,-0.169,0.038
'[14:34:08.800 26/01/1995]',-0.172,0.153,68.614,-0.172,0.044
'[14:34:08.802 26/01/1995]',-0.172,0.145,68.614,-0.172,0.044
'[14:34:08.804 26/01/1995]',-0.157,0.145,68.614,-0.172,0.044
'[14:34:08.806 26/01/1995]',-0.143,0.137,68.614,-0.172,0.044
'[14:34:08.808 26/01/1995]',-0.129,0.130,68.114,-0.193,0.050
'[14:34:08.810 26/01/1995]',-0.114,0.114,68.114,-0.193,0.050
'[14:34:08.812 26/01/1995]',-0.114,0.107,68.114,-0.193,0.050
'[14:34:08.814 26/01/1995]',-0.114,0.092,68.114,-0.193,0.050
'[14:34:08.816 26/01/1995]',-0.100,0.084,67.613,-0.215,0.055
'[14:34:08.818 26/01/1995]',-0.100,0.077,67.613,-0.215,0.055
'[14:34:08.820 26/01/1995]',-0.100,0.069,67.613,-0.215,0.055
'[14:34:08.822 26/01/1995]',-0.085,0.061,67.613,-0.215,0.055
'[14:34:08.824 26/01/1995]',-0.071,0.054,67.112,-0.234,0.060
'[14:34:08.826 26/01/1995]',-0.071,0.054,67.112,-0.234,0.060
'[14:34:08.828 26/01/1995]',-0.071,0.054,67.112,-0.234,0.060
'[14:34:08.830 26/01/1995]',-0.071,0.054,67.112,-0.234,0.060
'[14:34:08.832 26/01/1995]',-0.071,0.054,66.611,-0.254,0.065
'[14:34:08.834 26/01/1995]',-0.071,0.054,66.611,-0.254,0.065
'[14:34:08.836 26/01/1995]',-0.071,0.046,66.611,-0.254,0.065
'[14:34:08.838 26/01/1995]',-0.071,0.046,66.611,-0.254,0.065
'[14:34:08.840 26/01/1995]',-0.071,0.046,66.210,-0.272,0.068
'[14:34:08.842 26/01/1995]',-0.071,0.046,66.210,-0.272,0.068
'[14:34:08.844 26/01/1995]',-0.071,0.046,66.210,-0.272,0.068
'[14:34:08.846 26/01/1995]',-0.071,0.046,66.210,-0.272,0.068
'[14:34:08.848 26/01/1995]',-0.071,0.046,65.710,-0.290,0.070
'[14:34:08.850 26/01/1995]',-0.071,0.046,65.710,-0.290,0.070
'[14:34:08.852 26/01/1995]',-0.071,0.046,65.710,-0.290,0.070
'[14:34:08.854 26/01/1995]',-0.071,0.046,65.710,-0.290,0.070
'[14:34:08.856 26/01/1995]',-0.071,0.038,65.309,-0.308,0.072
'[14:34:08.858 26/01/1995]',-0.071,0.046,65.309,-0.308,0.072
'[14:34:08.860 26/01/1995]',-0.071,0.046,65.309,-0.308,0.072
'[14:34:08.862 26/01/1995]',-0.071,0.054,65.309,-0.308,0.072
'[14:34:08.864 26/01/1995]',-0.071,0.046,64.808,-0.323,0.073
'[14:34:08.866 26/01/1995]',-0.071,0.046,64.808,-0.323,0.073
'[14:34:08.868 26/01/1995]',-0.071,0.046,64.808,-0.323,0.073
'[14:34:08.870 26/01/1995]',-0.071,0.038,64.808,-0.323,0.073
'[14:34:08.872 26/01/1995]',-0.071,0.046,64.407,-0.339,0.073
'[14:34:08.874 26/01/1995]',-0.071,0.038,64.407,-0.339,0.073
'[14:34:08.876 26/01/1995]',-0.071,0.038,64.407,-0.339,0.073
'[14:34:08.878 26/01/1995]',-0.056,0.031,64.407,-0.339,0.073
'[14:34:08.880 26/01/1995]',-0.056,0.031,64.007,-0.353,0.073
'[14:34:08.882 26/01/1995]',-0.056,0.038,64.007,-0.353,0.073
'[14:34:08.884 26/01/1995]',-0.056,0.038,64.007,-0.353,0.073
'[14:34:08.886 26/01/1995]',-0.056,0.038,64.007,-0.353,0.073
'[14:34:08.888 26/01/1995]',-0.056,0.038,63.506,-0.365,0.073
'[14:34:08.890 26/01/1995]',-0.056,0.031,63.506,-0.365,0.073
'[14:34:08.892 26/01/1995]',-0.056,0.038,63.506,-0.365,0.073
'[14:34:08.894 26/01/1995]',-0.042,0.031,63.506,-0.365,0.073
'[14:34:08.896 26/01/1995]',-0.028,0.023,63.105,-0.380,0.072
'[14:34:08.898 26/01/1995]',-0.042,0.023,63.105,-0.380,0.072
'[14:34:08.900 26/01/1995]',-0.028,0.023,63.105,-0.380,0.072
'[14:34:08.902 26/01/1995]',-0.028,0.023,63.105,-0.380,0.072
'[14:34:08.904 26/01/1995]',-0.028,0.023,62.805,-0.392,0.072
'[14:34:08.906 26/01/1995]',-0.028,0.023,62.805,-0.392,0.072
'[14:34:08.908 26/01/1995]',-0.028,0.023,62.805,-0.392,0.072
'[14:34:08.910 26/01/1995]',-0.028,0.016,62.805,-0.392,0.072
'[14:34:08.912 26/01/1995]',-0.028,0.023,62.604,-0.402,0.071
'[14:34:08.914 26/01/1995]',-0.028,0.031,62.604,-0.402,0.071
'[14:34:08.916 26/01/1995]',-0.028,0.023,62.604,-0.402,0.071
'[14:34:08.918 26/01/1995]',-0.028,0.023,62.604,-0.402,0.071
'[14:34:08.920 26/01/1995]',-0.013,0.023,63.406,-0.414,0.070
'[14:34:08.922 26/01/1995]',-0.013,0.016,63.406,-0.414,0.070
'[14:34:08.924 26/01/1995]',-0.013,0.023,63.406,-0.414,0.070
'[14:34:08.926 26/01/1995]',-0.013,0.016,63.406,-0.414,0.070
'[14:34:08.928 26/01/1995]',-0.013,0.016,66.311,-0.424,0.070
'[14:34:08.930 26/01/1995]',-0.013,0.008,66.311,-0.424,0.070
'[14:34:08.932 26/01/1995]',0.001,0.016,66.311,-0.424,0.070
'[14:34:08.934 26/01/1995]',0.001,0.008,66.311,-0.424,0.070
'[14:34:08.936 26/01/1995]',-0.013,0.008,72.821,-0.436,0.069
'[14:34:08.938 26/01/1995]',0.001,0.008,72.821,-0.436,0.069
'[14:34:08.940 26/01/1995]',0.001,0.001,72.821,-0.436,0.069
'[14:34:08.942 26/01/1995]',0.001,0.001,72.821,-0.436,0.069
'[14:34:08.944 26/01/1995]',0.001,0.001,83.439,-0.449,0.068
'[14:34:08.946 26/01/1995]',0.015,0.001,83.439,-0.449,0.068
'[14:34:08.948 26/01/1995]',0.015,0.001,83.439,-0.449,0.068
'[14:34:08.950 26/01/1995]',0.015,0.001,83.439,-0.449,0.068
'[14:34:08.952 26/01/1995]',0.015,0.001,97.062,-0.459,0.067
'[14:34:08.954 26/01/1995]',0.015,0.001,97.062,-0.459,0.067
'[14:34:08.956 26/01/1995]',0.015,0.001,97.062,-0.459,0.067
'[14:34:08.958 26/01/1995]',0.030,-0.007,97.062,-0.459,0.067
'[14:34:08.960 26/01/1995]',0.030,-0.007,112.187,-0.467,0.066
'[14:34:08.962 26/01/1995]',0.030,-0.015,112.187,-0.467,0.066
'[14:34:08.964 26/01/1995]',0.030,-0.007,112.187,-0.467,0.066
'[14:34:08.966 26/01/1995]',0.030,-0.007,112.187,-0.467,0.066
'[14:34:08.968 26/01/1995]',0.030,-0.007,127.112,-0.475,0.065
'[14:34:08.970 26/01/1995]',0.044,-0.015,127.112,-0.475,0.065
'[14:34:08.972 26/01/1995]',0.044,-0.015,127.112,-0.475,0.065
'[14:34:08.974 26/01/1995]',0.058,-0.015,127.112,-0.475,0.065
'[14:34:08.976 26/01/1995]',0.058,-0.022,140.735,-0.481,0.064
'[14:34:08.978 26/01/1995]',0.058,-0.030,140.735,-0.481,0.064
'[14:34:08.980 26/01/1995]',0.073,-0.030,140.735,-0.481,0.064
'[14:34:08.982 26/01/1995]',0.073,-0.030,140.735,-0.481,0.064
'[14:34:08.984 26/01/1995]',0.073,-0.030,152.354,-0.485,0.062
'[14:34:08.986 26/01/1995]',0.073,-0.037,152.354,-0.485,0.062
'[14:34:08.988 26/01/1995]',0.073,-0.030,152.354,-0.485,0.062
'[14:34:08.990 26/01/1995]',0.073,-0.037,152.354,-0.485,0.062
'[14:34:08.992 26/01/1995]',0.073,-0.037,161.670,-0.487,0.061
'[14:34:08.994 26/01/1995]',0.087,-0.037,161.670,-0.487,0.061
'[14:34:08.996 26/01/1995]',0.087,-0.037,161.670,-0.487,0.061
'[14:34:08.998 26/01/1995]',0.087,-0.045,161.670,-0.487,0.061
'[14:34:09.000 26/01/1995]',0.087,-0.037,168.882,-0.481,0.061
'[14:34:09.002 26/01/1995]',0.102,-0.037,168.882,-0.481,0.061
'[14:34:09.004 26/01/1995]',0.102,-0.045,168.882,-0.481,0.061
'[14:34:09.006 26/01/1995]',0.102,-0.045,168.882,-0.481,0.061
'[14:34:09.008 26/01/1995]',0.102,-0.053,174.190,-0.473,0.061
'[14:34:09.010 26/01/1995]',0.102,-0.053,174.190,-0.473,0.061
'[14:34:09.012 26/01/1995]',0.102,-0.053,174.190,-0.473,0.061
'[14:34:09.014 26/01/1995]',0.102,-0.053,174.190,-0.473,0.061
'[14:34:09.016 26/01/1995]',0.116,-0.053,177.596,-0.459,0.061
'[14:34:09.018 26/01/1995]',0.116,-0.053,177.596,-0.459,0.061
'[14:34:09.020 26/01/1995]',0.116,-0.053,177.596,-0.459,0.061
'[14:34:09.022 26/01/1995]',0.116,-0.053,177.596,-0.459,0.061
'[14:34:09.024 26/01/1995]',0.116,-0.053,179.499,-0.436,0.062
'[14:34:09.026 26/01/1995]',0.116,-0.053,179.499,-0.436,0.062
'[14:34:09.028 26/01/1995]',0.116,-0.053,179.499,-0.436,0.062
'[14:34:09.030 26/01/1995]',0.116,-0.053,179.499,-0.436,0.062
'[14:34:09.032 26/01/1995]',0.116,-0.060,180.000,-0.408,0.064
'[14:34:09.034 26/01/1995]',0.131,-0.060,180.000,-0.408,0.064
'[14:34:09.036 26/01/1995]',0.145,-0.060,180.000,-0.408,0.064
'[14:34:09.038 26/01/1995]',0.131,-0.060,180.000,-0.408,0.064
'[14:34:09.040 26/01/1995]',0.145,-0.060,179.399,-0.371,0.066
'[14:34:09.042 26/01/1995]',0.145,-0.060,179.399,-0.371,0.066
'[14:34:09.044 26/01/1995]',0.159,-0.060,179.399,-0.371,0.066
'[14:34:09.046 26/01/1995]',0.159,-0.068,179.399,-0.371,0.066
'[14:34:09.048 26/01/1995]',0.159,-0.068,178.097,-0.329,0.068
'[14:34:09.050 26/01/1995]',0.159,-0.076,178.097,-0.329,0.068
'[14:34:09.052 26/01/1995]',0.159,-0.068,178.097,-0.329,0.068
'[14:34:09.054 26/01/1995]',0.159,-0.068,178.097,-0.329,0.068
'[14:34:09.056 26/01/1995]',0.145,-0.068,176.194,-0.276,0.070
'[14:34:09.058 26/01/1995]',0.159,-0.076,176.194,-0.276,0.070
'[14:34:09.060 26/01/1995]',0.159,-0.076,176.194,-0.276,0.070
'[14:34:09.062 26/01/1995]',0.159,-0.076,176.194,-0.276,0.070
'[14:34:09.064 26/01/1995]',0.159,-0.076,173.790,-0.224,0.073
'[14:34:09.066 26/01/1995]',0.159,-0.076,173.790,-0.224,0.073
'[14:34:09.068 26/01/1995]',0.159,-0.076,173.790,-0.224,0.073
'[14:34:09.070 26/01/1995]',0.159,-0.076,173.790,-0.224,0.073
'[14:34:09.072 26/01/1995]',0.159,-0.068,171.085,-0.165,0.077
'[14:34:09.074 26/01/1995]',0.159,-0.060,171.085,-0.165,0.077
'[14:34:09.076 26/01/1995]',0.159,-0.068,171.085,-0.165,0.077
'[14:34:09.078 26/01/1995]',0.145,-0.060,171.085,-0.165,0.077
'[14:34:09.080 26/01/1995]',0.159,-0.060,168.281,-0.107,0.081
'[14:34:09.082 26/01/1995]',0.145,-0.045,168.281,-0.107,0.081
'[14:34:09.084 26/01/1995]',0.145,-0.037,168.281,-0.107,0.081
'[14:34:09.086 26/01/1995]',0.131,-0.045,168.281,-0.107,0.081
'[14:34:09.088 26/01/1995]',0.131,-0.037,165.376,-0.049,0.086
'[14:34:09.090 26/01/1995]',0.131,-0.037,165.376,-0.049,0.086
'[14:34:09.092 26/01/1995]',0.116,-0.037,165.376,-0.049,0.086
'[14:34:09.094 26/01/1995]',0.102,-0.030,165.376,-0.049,0.086
'[14:34:09.096 26/01/1995]',0.102,-0.022,162.471,0.013,0.090
'[14:34:09.098 26/01/1995]',0.102,-0.015,162.471,0.013,0.090
'[14:34:09.100 26/01/1995]',0.087,-0.007,162.471,0.013,0.090
'[14:34:09.102 26/01/1995]',0.073,-0.015,162.471,0.013,0.090
'[14:34:09.104 26/01/1995]',0.073,-0.015,159.466,0.067,0.095
'[14:34:09.106 26/01/1995]',0.058,-0.015,159.466,0.067,0.095
'[14:34:09.108 26/01/1995]',0.073,-0.007,159.466,0.067,0.095
'[14:34:09.110 26/01/1995]',0.058,-0.007,159.466,0.067,0.095
'[14:34:09.112 26/01/1995]',0.058,-0.007,156.461,0.122,0.099
'[14:34:09.114 26/01/1995]',0.058,-0.007,156.461,0.122,0.099
'[14:34:09.116 26/01/1995]',0.058,-0.007,156.461,0.122,0.099
'[14:34:09.118 26/01/1995]',0.044,0.001,156.461,0.122,0.099
'[14:34:09.120 26/01/1995]',0.044,0.008,153.356,0.175,0.103
'[14:34:09.122 26/01/1995]',0.044,0.008,153.356,0.175,0.103
'[14:34:09.124 26/01/1995]',0.044,0.008,153.356,0.175,0.103
'[14:34:09.126 26/01/1995]',0.044,0.008,153.356,0.175,0.103
'[14:34:09.128 26/01/1995]',0.030,0.008,150.250,0.222,0.108
'[14:34:09.130 26/01/1995]',0.030,0.008,150.250,0.222,0.108
'[14:34:09.132 26/01/1995]',0.030,0.016,150.250,0.222,0.108
'[14:34:09.134 26/01/1995]',0.030,0.016,150.250,0.222,0.108
'[14:34:09.136 26/01/1995]',0.030,0.016,147.145,0.269,0.114
'[14:34:09.138 26/01/1995]',0.030,0.008,147.145,0.269,0.114
'[14:34:09.140 26/01/1995]',0.030,0.016,147.145,0.269,0.114
'[14:34:09.142 26/01/1995]',0.030,0.016,147.145,0.269,0.114
'[14:34:09.144 26/01/1995]',0.030,0.016,143.840,0.311,0.119
'[14:34:09.146 26/01/1995]',0.015,0.016,143.840,0.311,0.119
'[14:34:09.148 26/01/1995]',0.015,0.008,143.840,0.311,0.119
'[14:34:09.150 26/01/1995]',0.015,0.016,143.840,0.311,0.119
'[14:34:09.152 26/01/1995]',0.015,0.016,140.434,0.349,0.124
'[14:34:09.154 26/01/1995]',0.015,0.016,140.434,0.349,0.124
'[14:34:09.156 26/01/1995]',0.030,0.023,140.434,0.349,0.124
'[14:34:09.158 26/01/1995]',0.015,0.008,140.434,0.349,0.124
'[14:34:09.160 26/01/1995]',0.030,0.016,136.728,0.388,0.130
'[14:34:09.162 26/01/1995]',0.030,0.016,136.728,0.388,0.130
'[14:34:09.164 26/01/1995]',0.015,0.016,136.728,0.388,0.130
'[14:34:09.166 26/01/1995]',0.015,0.016,136.728,0.388,0.130
'[14:34:09.168 26/01/1995]',0.015,0.016,132.821,0.418,0.136
'[14:34:09.170 26/01/1995]',0.015,0.016,132.821,0.418,0.136
'[14:34:09.172 26/01/1995]',0.015,0.008,132.821,0.418,0.136
'[14:34:09.174 26/01/1995]',0.030,0.016,132.821,0.418,0.136
'[14:34:09.176 26/01/1995]',0.030,0.008,128.414,0.445,0.141
'[14:34:09.178 26/01/1995]',0.030,0.008,128.414,0.445,0.141
'[14:34:09.180 26/01/1995]',0.030,0.008,128.414,0.445,0.141
'[14:34:09.182 26/01/1995]',0.030,0.008,128.414,0.445,0.141
'[14:34:09.184 26/01/1995]',0.030,0.001,123.606,0.469,0.147
'[14:34:09.186 26/01/1995]',0.030,0.008,123.606,0.469,0.147
'[14:34:09.188 26/01/1995]',0.030,0.008,123.606,0.469,0.147
'[14:34:09.190 26/01/1995]',0.030,0.008,123.606,0.469,0.147
'[14:34:09.192 26/01/1995]',0.030,0.008,118.397,0.489,0.153
'[14:34:09.194 26/01/1995]',0.030,0.008,118.397,0.489,0.153
'[14:34:09.196 26/01/1995]',0.015,0.008,118.397,0.489,0.153
'[14:34:09.198 26/01/1995]',0.015,0.008,118.397,0.489,0.153
'[14:34:09.200 26/01/1995]',0.015,0.008,112.988,0.506,0.159
'[14:34:09.202 26/01/1995]',0.015,0.008,112.988,0.506,0.159
'[14:34:09.204 26/01/1995]',0.015,0.001,112.988,0.506,0.159
'[14:34:09.206 26/01/1995]',0.030,0.001,112.988,0.506,0.159
'[14:34:09.208 26/01/1995]',0.030,0.001,107.479,0.518,0.164
'[14:34:09.210 26/01/1995]',0.030,0.001,107.479,0.518,0.164
'[14:34:09.212 26/01/1995]',0.030,0.001,107.479,0.518,0.164
'[14:34:09.214 26/01/1995]',0.030,-0.007,107.479,0.518,0.164
'[14:34:09.216 26/01/1995]',0.015,0.001,102.371,0.530,0.170
'[14:34:09.218 26/01/1995]',0.015,0.008,102.371,0.530,0.170
'[14:34:09.220 26/01/1995]',0.015,0.008,102.371,0.530,0.170
'[14:34:09.222 26/01/1995]',0.015,0.008,102.371,0.530,0.170
'[14:34:09.224 26/01/1995]',0.015,0.008,97.763,0.534,0.176
'[14:34:09.226 26/01/1995]',0.015,0.008,97.763,0.534,0.176
'[14:34:09.228 26/01/1995]',0.001,0.016,97.763,0.534,0.176
'[14:34:09.230 26/01/1995]',0.001,0.008,97.763,0.534,0.176
'[14:34:09.232 26/01/1995]',0.001,0.016,93.957,0.536,0.183
'[14:34:09.234 26/01/1995]',0.015,0.016,93.957,0.536,0.183
'[14:34:09.236 26/01/1995]',0.015,0.008,93.957,0.536,0.183
'[14:34:09.238 26/01/1995]',0.001,0.008,93.957,0.536,0.183
'[14:34:09.240 26/01/1995]',0.001,0.008,90.851,0.534,0.191
'[14:34:09.242 26/01/1995]',0.001,0.016,90.851,0.534,0.191
'[14:34:09.244 26/01/1995]',0.001,0.016,90.851,0.534,0.191
'[14:34:09.246 26/01/1995]',0.001,0.016,90.851,0.534,0.191
'[14:34:09.248 26/01/1995]',0.001,0.016,88.247,0.528,0.198
'[14:34:09.250 26/01/1995]',0.001,0.016,88.247,0.528,0.198
'[14:34:09.252 26/01/1995]',0.001,0.008,88.247,0.528,0.198
'[14:34:09.254 26/01/1995]',0.001,0.008,88.247,0.528,0.198
'[14:34:09.256 26/01/1995]',0.001,0.016,86.344,0.520,0.204
'[14:34:09.258 26/01/1995]',0.001,0.016,86.344,0.520,0.204
'[14:34:09.260 26/01/1995]',0.001,0.008,86.344,0.520,0.204
'[14:34:09.262 26/01/1995]',0.001,0.008,86.344,0.520,0.204
'[14:34:09.264 26/01/1995]',0.015,0.008,84.741,0.508,0.210
'[14:34:09.266 26/01/1995]',0.001,0.008,84.741,0.508,0.210
'[14:34:09.268 26/01/1995]',0.001,0.001,84.741,0.508,0.210
'[14:34:09.270 26/01/1995]',0.015,0.001,84.741,0.508,0.210
'[14:34:09.272 26/01/1995]',0.015,-0.007,83.639,0.491,0.215
'[14:34:09.274 26/01/1995]',0.015,-0.007,83.639,0.491,0.215
'[14:34:09.276 26/01/1995]',0.015,-0.007,83.639,0.491,0.215
'[14:34:09.278 26/01/1995]',0.015,-0.007,83.639,0.491,0.215
'[14:34:09.280 26/01/1995]',0.015,-0.015,82.638,0.471,0.221
'[14:34:09.282 26/01/1995]',0.030,-0.015,82.638,0.471,0.221
'[14:34:09.284 26/01/1995]',0.015,-0.015,82.638,0.471,0.221
'[14:34:09.286 26/01/1995]',0.030,-0.015,82.638,0.471,0.221
'[14:34:09.288 26/01/1995]',0.030,-0.022,81.937,0.451,0.225
'[14:34:09.290 26/01/1995]',0.030,-0.022,81.937,0.451,0.225
'[14:34:09.292 26/01/1995]',0.044,-0.022,81.937,0.451,0.225
'[14:34:09.294 26/01/1995]',0.058,-0.037,81.937,0.451,0.225
'[14:34:09.296 26/01/1995]',0.058,-0.037,81.235,0.426,0.228
'[14:34:09.298 26/01/1995]',0.073,-0.045,81.235,0.426,0.228
'[14:34:09.300 26/01/1995]',0.073,-0.045,81.235,0.426,0.228
'[14:34:09.302 26/01/1995]',0.073,-0.045,81.235,0.426,0.228
'[14:34:09.304 26/01/1995]',0.073,-0.045,80.634,0.401,0.230
'[14:34:09.306 26/01/1995]',0.073,-0.053,80.634,0.401,0.230
'[14:34:09.308 26/01/1995]',0.073,-0.045,80.634,0.401,0.230
'[14:34:09.310 26/01/1995]',0.073,-0.045,80.634,0.401,0.230
'[14:34:09.312 26/01/1995]',0.073,-0.037,80.033,0.378,0.231
'[14:34:09.314 26/01/1995]',0.073,-0.030,80.033,0.378,0.231
'[14:34:09.316 26/01/1995]',0.058,-0.022,80.033,0.378,0.231
'[14:34:09.318 26/01/1995]',0.058,-0.007,80.033,0.378,0.231
'[14:34:09.320 26/01/1995]',0.044,-0.007,79.533,0.347,0.231
'[14:34:09.322 26/01/1995]',0.044,-0.015,79.533,0.347,0.231
'[14:34:09.324 26/01/1995]',0.044,-0.007,79.533,0.347,0.231
'[14:34:09.326 26/01/1995]',0.044,-0.007,79.533,0.347,0.231
'[14:34:09.328 26/01/1995]',0.044,-0.007,78.932,0.315,0.230
'[14:34:09.330 26/01/1995]',0.030,-0.007,78.932,0.315,0.230
'[14:34:09.332 26/01/1995]',0.030,-0.007,78.932,0.315,0.230
'[14:34:09.334 26/01/1995]',0.030,-0.007,78.932,0.315,0.230
'[14:34:09.336 26/01/1995]',0.030,0.001,78.331,0.286,0.228
'[14:34:09.338 26/01/1995]',0.015,0.001,78.331,0.286,0.228
'[14:34:09.340 26/01/1995]',0.001,0.008,78.331,0.286,0.228
'[14:34:09.342 26/01/1995]',0.001,0.023,78.331,0.286,0.228
'[14:34:09.344 26/01/1995]',0.001,0.023,77.830,0.254,0.226
'[14:34:09.346 26/01/1995]',-0.013,0.031,77.830,0.254,0.226
'[14:34:09.348 26/01/1995]',-0.028,0.038,77.830,0.254,0.226
'[14:34:09.350 26/01/1995]',-0.056,0.046,77.830,0.254,0.226
'[14:34:09.352 26/01/1995]',-0.056,0.054,77.229,0.224,0.223
'[14:34:09.354 26/01/1995]',-0.071,0.054,77.229,0.224,0.223
'[14:34:09.356 26/01/1995]',-0.071,0.054,77.229,0.224,0.223
'[14:34:09.358 26/01/1995]',-0.071,0.054,77.229,0.224,0.223
'[14:34:09.360 26/01/1995]',-0.071,0.046,76.628,0.193,0.219
'[14:34:09.362 26/01/1995]',-0.071,0.046,76.628,0.193,0.219
'[14:34:09.364 26/01/1995]',-0.071,0.054,76.628,0.193,0.219
'[14:34:09.366 26/01/1995]',-0.071,0.054,76.628,0.193,0.219
'[14:34:09.368 26/01/1995]',-0.085,0.046,76.027,0.161,0.215
'[14:34:09.370 26/01/1995]',-0.085,0.046,76.027,0.161,0.215
'[14:34:09.372 26/01/1995]',-0.071,0.046,76.027,0.161,0.215
'[14:34:09.374 26/01/1995]',-0.071,0.046,76.027,0.161,0.215
'[14:34:09.376 26/01/1995]',-0.071,0.046,75.426,0.134,0.210
'[14:34:09.378 26/01/1995]',-0.071,0.046,75.426,0.134,0.210
'[14:34:09.380 26/01/1995]',-0.085,0.054,75.426,0.134,0.210
'[14:34:09.382 26/01/1995]',-0.085,0.054,75.426,0.134,0.210
'[14:34:09.384 26/01/1995]',-0.100,0.054,74.725,0.103,0.206
'[14:34:09.386 26/01/1995]',-0.085,0.054,74.725,0.103,0.206
'[14:34:09.388 26/01/1995]',-0.085,0.054,74.725,0.103,0.206
'[14:34:09.390 26/01/1995]',-0.071,0.046,74.725,0.103,0.206
'[14:34:09.392 26/01/1995]',-0.071,0.046,74.023,0.077,0.203
'[14:34:09.394 26/01/1995]',-0.071,0.046,74.023,0.077,0.203
'[14:34:09.396 26/01/1995]',-0.071,0.038,74.023,0.077,0.203
'[14:34:09.398 26/01/1995]',-0.071,0.038,74.023,0.077,0.203
