'Time and date','V','II','ABP','PAP','ART','PLETH','RESP'
'[09:13:35.578 01/06/1995]',0.048,-0.094,98.082,22.438,93.919,0.000,-0.273
'[09:13:35.580 01/06/1995]',0.048,-0.070,98.082,22.438,93.919,0.000,-0.273
'[09:13:35.582 01/06/1995]',0.048,-0.070,98.082,22.438,93.919,0.000,-0.273
'[09:13:35.584 01/06/1995]',0.048,-0.070,95.430,22.312,92.336,0.000,-0.274
'[09:13:35.586 01/06/1995]',0.036,-0.070,95.430,22.312,92.336,0.000,-0.274
'[09:13:35.588 01/06/1995]',0.024,-0.070,95.430,22.312,92.336,0.000,-0.274
'[09:13:35.590 01/06/1995]',0.024,-0.046,95.430,22.312,92.336,0.000,-0.274
'[09:13:35.592 01/06/1995]',0.012,-0.022,92.878,22.200,90.754,0.000,-0.274
'[09:13:35.594 01/06/1995]',0.006,-0.022,92.878,22.200,90.754,0.000,-0.274
'[09:13:35.596 01/06/1995]',0.012,-0.022,92.878,22.200,90.754,0.000,-0.274
'[09:13:35.598 01/06/1995]',0.012,-0.022,92.878,22.200,90.754,0.000,-0.274
'[09:13:35.600 01/06/1995]',0.024,-0.022,90.275,21.788,89.246,0.000,-0.275
'[09:13:35.602 01/06/1995]',0.024,-0.022,90.275,21.788,89.246,0.000,-0.275
'[09:13:35.604 01/06/1995]',0.012,-0.022,90.275,21.788,89.246,0.000,-0.275
'[09:13:35.606 01/06/1995]',0.006,-0.022,90.275,21.788,89.246,0.000,-0.275
'[09:13:35.608 01/06/1995]',0.001,0.002,87.823,21.150,88.341,0.000,-0.275
'[09:13:35.610 01/06/1995]',0.001,0.002,87.823,21.150,88.341,0.000,-0.275
'[09:13:35.612 01/06/1995]',0.001,0.002,87.823,21.150,88.341,0.000,-0.275
'[09:13:35.614 01/06/1995]',0.001,0.002,87.823,21.150,88.341,0.000,-0.275
'[09:13:35.616 01/06/1995]',0.001,0.002,85.421,20.212,88.191,0.000,-0.274
'[09:13:35.618 01/06/1995]',-0.005,0.002,85.421,20.212,88.191,0.000,-0.274
'[09:13:35.620 01/06/1995]',-0.005,0.002,85.421,20.212,88.191,0.000,-0.274
'[09:13:35.622 01/06/1995]',-0.005,0.002,85.421,20.212,88.191,0.000,-0.274
'[09:13:35.624 01/06/1995]',-0.005,0.025,83.119,18.975,88.568,0.000,-0.273
'[09:13:35.626 01/06/1995]',-0.011,0.025,83.119,18.975,88.568,0.000,-0.273
'[09:13:35.628 01/06/1995]',-0.011,0.025,83.119,18.975,88.568,0.000,-0.273
'[09:13:35.630 01/06/1995]',-0.011,0.025,83.119,18.975,88.568,0.000,-0.273
'[09:13:35.632 01/06/1995]',-0.011,0.025,80.868,17.625,89.246,0.000,-0.272
'[09:13:35.634 01/06/1995]',-0.005,0.025,80.868,17.625,89.246,0.000,-0.272
'[09:13:35.636 01/06/1995]',-0.005,0.025,80.868,17.625,89.246,0.000,-0.272
'[09:13:35.638 01/06/1995]',-0.011,0.025,80.868,17.625,89.246,0.000,-0.272
'[09:13:35.640 01/06/1995]',-0.024,0.025,78.766,17.050,89.548,0.000,-0.271
'[09:13:35.642 01/06/1995]',-0.024,0.025,78.766,17.050,89.548,0.000,-0.271
'[09:13:35.644 01/06/1995]',-0.024,0.025,78.766,17.050,89.548,0.000,-0.271
'[09:13:35.646 01/06/1995]',-0.024,0.025,78.766,17.050,89.548,0.000,-0.271
'[09:13:35.648 01/06/1995]',-0.011,0.025,76.814,17.575,89.397,0.000,-0.270
'[09:13:35.650 01/06/1995]',-0.024,0.025,76.814,17.575,89.397,0.000,-0.270
'[09:13:35.652 01/06/1995]',-0.011,0.025,76.814,17.575,89.397,0.000,-0.270
'[09:13:35.654 01/06/1995]',-0.024,0.025,76.814,17.575,89.397,0.000,-0.270
'[09:13:35.656 01/06/1995]',-0.024,0.025,75.063,18.863,88.718,0.000,-0.269
'[09:13:35.658 01/06/1995]',-0.030,0.049,75.063,18.863,88.718,0.000,-0.269
'[09:13:35.660 01/06/1995]',-0.030,0.049,75.063,18.863,88.718,0.000,-0.269
'[09:13:35.662 01/06/1995]',-0.030,0.049,75.063,18.863,88.718,0.000,-0.269
'[09:13:35.664 01/06/1995]',-0.024,0.049,73.511,20.087,87.738,0.000,-0.269
'[09:13:35.666 01/06/1995]',-0.024,0.049,73.511,20.087,87.738,0.000,-0.269
'[09:13:35.668 01/06/1995]',-0.024,0.049,73.511,20.087,87.738,0.000,-0.269
'[09:13:35.670 01/06/1995]',-0.024,0.049,73.511,20.087,87.738,0.000,-0.269
'[09:13:35.672 01/06/1995]',-0.030,0.049,72.310,20.975,86.759,0.000,-0.269
'[09:13:35.674 01/06/1995]',-0.030,0.049,72.310,20.975,86.759,0.000,-0.269
'[09:13:35.676 01/06/1995]',-0.036,0.073,72.310,20.975,86.759,0.000,-0.269
'[09:13:35.678 01/06/1995]',-0.036,0.073,72.310,20.975,86.759,0.000,-0.269
'[09:13:35.680 01/06/1995]',-0.030,0.073,71.360,21.262,86.608,0.000,-0.269
'[09:13:35.682 01/06/1995]',-0.030,0.049,71.360,21.262,86.608,0.000,-0.269
'[09:13:35.684 01/06/1995]',-0.024,0.049,71.360,21.262,86.608,0.000,-0.269
'[09:13:35.686 01/06/1995]',-0.030,0.049,71.360,21.262,86.608,0.000,-0.269
'[09:13:35.688 01/06/1995]',-0.030,0.049,70.759,21.025,87.437,0.000,-0.270
'[09:13:35.690 01/06/1995]',-0.030,0.073,70.759,21.025,87.437,0.000,-0.270
'[09:13:35.692 01/06/1995]',-0.036,0.073,70.759,21.025,87.437,0.000,-0.270
'[09:13:35.694 01/06/1995]',-0.036,0.073,70.759,21.025,87.437,0.000,-0.270
'[09:13:35.696 01/06/1995]',-0.030,0.073,70.409,20.387,88.869,0.000,-0.272
'[09:13:35.698 01/06/1995]',-0.030,0.073,70.409,20.387,88.869,0.000,-0.272
'[09:13:35.700 01/06/1995]',-0.024,0.049,70.409,20.387,88.869,0.000,-0.272
'[09:13:35.702 01/06/1995]',-0.024,0.049,70.409,20.387,88.869,0.000,-0.272
'[09:13:35.704 01/06/1995]',-0.030,0.049,70.359,19.562,90.452,0.000,-0.273
'[09:13:35.706 01/06/1995]',-0.030,0.049,70.359,19.562,90.452,0.000,-0.273
'[09:13:35.708 01/06/1995]',-0.036,0.073,70.359,19.562,90.452,0.000,-0.273
'[09:13:35.710 01/06/1995]',-0.036,0.073,70.359,19.562,90.452,0.000,-0.273
'[09:13:35.712 01/06/1995]',-0.036,0.073,70.609,18.925,91.960,0.000,-0.275
'[09:13:35.714 01/06/1995]',-0.036,0.073,70.609,18.925,91.960,0.000,-0.275
'[09:13:35.716 01/06/1995]',-0.036,0.073,70.609,18.925,91.960,0.000,-0.275
'[09:13:35.718 01/06/1995]',-0.030,0.049,70.609,18.925,91.960,0.000,-0.275
'[09:13:35.720 01/06/1995]',-0.036,0.049,71.059,18.625,93.693,0.000,-0.277
'[09:13:35.722 01/06/1995]',-0.030,0.049,71.059,18.625,93.693,0.000,-0.277
'[09:13:35.724 01/06/1995]',-0.048,0.073,71.059,18.625,93.693,0.000,-0.277
'[09:13:35.726 01/06/1995]',-0.048,0.073,71.059,18.625,93.693,0.000,-0.277
'[09:13:35.728 01/06/1995]',-0.036,0.073,71.810,18.750,95.050,0.000,-0.279
'[09:13:35.730 01/06/1995]',-0.036,0.073,71.810,18.750,95.050,0.000,-0.279
'[09:13:35.732 01/06/1995]',-0.030,0.073,71.810,18.750,95.050,0.000,-0.279
'[09:13:35.734 01/06/1995]',-0.036,0.073,71.810,18.750,95.050,0.000,-0.279
'[09:13:35.736 01/06/1995]',-0.030,0.073,72.761,19.275,95.502,0.000,-0.281
'[09:13:35.738 01/06/1995]',-0.036,0.073,72.761,19.275,95.502,0.000,-0.281
'[09:13:35.740 01/06/1995]',-0.036,0.073,72.761,19.275,95.502,0.000,-0.281
'[09:13:35.742 01/06/1995]',-0.048,0.073,72.761,19.275,95.502,0.000,-0.281
'[09:13:35.744 01/06/1995]',-0.048,0.073,73.912,19.975,95.276,0.000,-0.284
'[09:13:35.746 01/06/1995]',-0.036,0.073,73.912,19.975,95.276,0.000,-0.284
'[09:13:35.748 01/06/1995]',-0.036,0.073,73.912,19.975,95.276,0.000,-0.284
'[09:13:35.750 01/06/1995]',-0.024,0.073,73.912,19.975,95.276,0.000,-0.284
'[09:13:35.752 01/06/1995]',-0.030,0.073,75.413,20.500,95.352,0.000,-0.287
'[09:13:35.754 01/06/1995]',-0.030,0.073,75.413,20.500,95.352,0.000,-0.287
'[09:13:35.756 01/06/1995]',-0.036,0.073,75.413,20.500,95.352,0.000,-0.287
'[09:13:35.758 01/06/1995]',-0.048,0.073,75.413,20.500,95.352,0.000,-0.287
'[09:13:35.760 01/06/1995]',-0.048,0.073,77.164,20.625,96.256,0.000,-0.292
'[09:13:35.762 01/06/1995]',-0.048,0.073,77.164,20.625,96.256,0.000,-0.292
'[09:13:35.764 01/06/1995]',-0.036,0.073,77.164,20.625,96.256,0.000,-0.292
'[09:13:35.766 01/06/1995]',-0.036,0.073,77.164,20.625,96.256,0.000,-0.292
'[09:13:35.768 01/06/1995]',-0.036,0.073,79.266,20.438,97.688,0.000,-0.296
'[09:13:35.770 01/06/1995]',-0.036,0.073,79.266,20.438,97.688,0.000,-0.296
'[09:13:35.772 01/06/1995]',-0.036,0.073,79.266,20.438,97.688,0.000,-0.296
'[09:13:35.774 01/06/1995]',-0.048,0.073,79.266,20.438,97.688,0.000,-0.296
'[09:13:35.776 01/06/1995]',-0.054,0.097,81.768,20.038,99.120,0.000,-0.300
'[09:13:35.778 01/06/1995]',-0.048,0.097,81.768,20.038,99.120,0.000,-0.300
'[09:13:35.780 01/06/1995]',-0.048,0.073,81.768,20.038,99.120,0.000,-0.300
'[09:13:35.782 01/06/1995]',-0.036,0.073,81.768,20.038,99.120,0.000,-0.300
'[09:13:35.784 01/06/1995]',-0.036,0.073,84.671,19.625,100.251,0.000,-0.304
'[09:13:35.786 01/06/1995]',-0.036,0.073,84.671,19.625,100.251,0.000,-0.304
'[09:13:35.788 01/06/1995]',-0.030,0.073,84.671,19.625,100.251,0.000,-0.304
'[09:13:35.790 01/06/1995]',-0.036,0.073,84.671,19.625,100.251,0.000,-0.304
'[09:13:35.792 01/06/1995]',-0.036,0.073,87.873,19.387,100.929,0.000,-0.308
'[09:13:35.794 01/06/1995]',-0.036,0.073,87.873,19.387,100.929,0.000,-0.308
'[09:13:35.796 01/06/1995]',-0.030,0.073,87.873,19.387,100.929,0.000,-0.308
'[09:13:35.798 01/06/1995]',-0.030,0.073,87.873,19.387,100.929,0.000,-0.308
'[09:13:35.800 01/06/1995]',-0.024,0.073,91.476,19.212,101.231,0.000,-0.312
'[09:13:35.802 01/06/1995]',-0.030,0.073,91.476,19.212,101.231,0.000,-0.312
'[09:13:35.804 01/06/1995]',-0.030,0.073,91.476,19.212,101.231,0.000,-0.312
'[09:13:35.806 01/06/1995]',-0.030,0.073,91.476,19.212,101.231,0.000,-0.312
'[09:13:35.808 01/06/1995]',-0.036,0.073,95.179,19.038,100.703,0.000,-0.316
'[09:13:35.810 01/06/1995]',-0.048,0.097,95.179,19.038,100.703,0.000,-0.316
'[09:13:35.812 01/06/1995]',-0.036,0.097,95.179,19.038,100.703,0.000,-0.316
'[09:13:35.814 01/06/1995]',-0.030,0.073,95.179,19.038,100.703,0.000,-0.316
'[09:13:35.816 01/06/1995]',-0.030,0.073,98.933,18.975,99.949,0.000,-0.319
'[09:13:35.818 01/06/1995]',-0.030,0.073,98.933,18.975,99.949,0.000,-0.319
'[09:13:35.820 01/06/1995]',-0.030,0.073,98.933,18.975,99.949,0.000,-0.319
'[09:13:35.822 01/06/1995]',-0.036,0.073,98.933,18.975,99.949,0.000,-0.319
'[09:13:35.824 01/06/1995]',-0.036,0.073,102.385,18.975,99.573,0.000,-0.322
'[09:13:35.826 01/06/1995]',-0.048,0.073,102.385,18.975,99.573,0.000,-0.322
'[09:13:35.828 01/06/1995]',-0.048,0.073,102.385,18.975,99.573,0.000,-0.322
'[09:13:35.830 01/06/1995]',-0.036,0.073,102.385,18.975,99.573,0.000,-0.322
'[09:13:35.832 01/06/1995]',-0.036,0.073,105.388,18.975,99.573,0.000,-0.325
'[09:13:35.834 01/06/1995]',-0.030,0.073,105.388,18.975,99.573,0.000,-0.325
'[09:13:35.836 01/06/1995]',-0.030,0.049,105.388,18.975,99.573,0.000,-0.325
'[09:13:35.838 01/06/1995]',-0.030,0.049,105.388,18.975,99.573,0.000,-0.325
'[09:13:35.840 01/06/1995]',-0.036,0.073,107.690,18.750,98.819,0.000,-0.328
'[09:13:35.842 01/06/1995]',-0.036,0.073,107.690,18.750,98.819,0.000,-0.328
'[09:13:35.844 01/06/1995]',-0.036,0.073,107.690,18.750,98.819,0.000,-0.328
'[09:13:35.846 01/06/1995]',-0.036,0.073,107.690,18.750,98.819,0.000,-0.328
'[09:13:35.848 01/06/1995]',-0.030,0.073,109.241,18.163,97.462,0.000,-0.330
'[09:13:35.850 01/06/1995]',-0.030,0.049,109.241,18.163,97.462,0.000,-0.330
'[09:13:35.852 01/06/1995]',-0.030,0.049,109.241,18.163,97.462,0.000,-0.330
'[09:13:35.854 01/06/1995]',-0.030,0.049,109.241,18.163,97.462,0.000,-0.330
'[09:13:35.856 01/06/1995]',-0.036,0.049,109.842,17.512,98.140,0.000,-0.332
'[09:13:35.858 01/06/1995]',-0.036,0.073,109.842,17.512,98.140,0.000,-0.332
'[09:13:35.860 01/06/1995]',-0.036,0.073,109.842,17.512,98.140,0.000,-0.332
'[09:13:35.862 01/06/1995]',-0.036,0.073,109.842,17.512,98.140,0.000,-0.332
'[09:13:35.864 01/06/1995]',-0.036,0.073,109.592,17.050,102.814,0.000,-0.334
'[09:13:35.866 01/06/1995]',-0.030,0.073,109.592,17.050,102.814,0.000,-0.334
'[09:13:35.868 01/06/1995]',-0.030,0.049,109.592,17.050,102.814,0.000,-0.334
'[09:13:35.870 01/06/1995]',-0.030,0.049,109.592,17.050,102.814,0.000,-0.334
'[09:13:35.872 01/06/1995]',-0.030,0.049,108.591,16.812,108.392,0.000,-0.336
'[09:13:35.874 01/06/1995]',-0.036,0.049,108.591,16.812,108.392,0.000,-0.336
'[09:13:35.876 01/06/1995]',-0.036,0.073,108.591,16.812,108.392,0.000,-0.336
'[09:13:35.878 01/06/1995]',-0.036,0.073,108.591,16.812,108.392,0.000,-0.336
'[09:13:35.880 01/06/1995]',-0.030,0.073,106.989,16.750,109.598,0.000,-0.337
'[09:13:35.882 01/06/1995]',-0.030,0.073,106.989,16.750,109.598,0.000,-0.337
'[09:13:35.884 01/06/1995]',-0.024,0.049,106.989,16.750,109.598,0.000,-0.337
'[09:13:35.886 01/06/1995]',-0.030,0.049,106.989,16.750,109.598,0.000,-0.337
'[09:13:35.888 01/06/1995]',-0.030,0.049,105.038,16.750,104.924,0.000,-0.339
'[09:13:35.890 01/06/1995]',-0.036,0.073,105.038,16.750,104.924,0.000,-0.339
'[09:13:35.892 01/06/1995]',-0.048,0.073,105.038,16.750,104.924,0.000,-0.339
'[09:13:35.894 01/06/1995]',-0.048,0.073,105.038,16.750,104.924,0.000,-0.339
'[09:13:35.896 01/06/1995]',-0.036,0.073,102.786,16.875,98.819,0.000,-0.340
'[09:13:35.898 01/06/1995]',-0.030,0.049,102.786,16.875,98.819,0.000,-0.340
'[09:13:35.900 01/06/1995]',-0.024,0.049,102.786,16.875,98.819,0.000,-0.340
'[09:13:35.902 01/06/1995]',-0.024,0.025,102.786,16.875,98.819,0.000,-0.340
'[09:13:35.904 01/06/1995]',-0.030,0.049,100.434,16.988,95.427,0.000,-0.341
'[09:13:35.906 01/06/1995]',-0.036,0.049,100.434,16.988,95.427,0.000,-0.341
'[09:13:35.908 01/06/1995]',-0.048,0.073,100.434,16.988,95.427,0.000,-0.341
'[09:13:35.910 01/06/1995]',-0.048,0.073,100.434,16.988,95.427,0.000,-0.341
'[09:13:35.912 01/06/1995]',-0.048,0.073,98.132,16.988,95.578,0.000,-0.341
'[09:13:35.914 01/06/1995]',-0.048,0.073,98.132,16.988,95.578,0.000,-0.341
'[09:13:35.916 01/06/1995]',-0.048,0.073,98.132,16.988,95.578,0.000,-0.341
'[09:13:35.918 01/06/1995]',-0.048,0.073,98.132,16.988,95.578,0.000,-0.341
'[09:13:35.920 01/06/1995]',-0.054,0.073,96.030,16.875,96.934,0.000,-0.341
'[09:13:35.922 01/06/1995]',-0.066,0.097,96.030,16.875,96.934,0.000,-0.341
'[09:13:35.924 01/06/1995]',-0.072,0.121,96.030,16.875,96.934,0.000,-0.341
'[09:13:35.926 01/06/1995]',-0.078,0.145,96.030,16.875,96.934,0.000,-0.341
'[09:13:35.928 01/06/1995]',-0.078,0.145,93.978,16.637,97.161,0.000,-0.341
'[09:13:35.930 01/06/1995]',-0.072,0.145,93.978,16.637,97.161,0.000,-0.341
'[09:13:35.932 01/06/1995]',-0.066,0.145,93.978,16.637,97.161,0.000,-0.341
'[09:13:35.934 01/06/1995]',-0.072,0.145,93.978,16.637,97.161,0.000,-0.341
'[09:13:35.936 01/06/1995]',-0.072,0.145,92.177,16.337,95.050,0.000,-0.341
'[09:13:35.938 01/06/1995]',-0.072,0.145,92.177,16.337,95.050,0.000,-0.341
'[09:13:35.940 01/06/1995]',-0.078,0.145,92.177,16.337,95.050,0.000,-0.341
'[09:13:35.942 01/06/1995]',-0.078,0.145,92.177,16.337,95.050,0.000,-0.341
'[09:13:35.944 01/06/1995]',-0.072,0.145,90.526,15.938,92.412,0.000,-0.341
'[09:13:35.946 01/06/1995]',-0.066,0.145,90.526,15.938,92.412,0.000,-0.341
'[09:13:35.948 01/06/1995]',-0.054,0.145,90.526,15.938,92.412,0.000,-0.341
'[09:13:35.950 01/06/1995]',-0.054,0.121,90.526,15.938,92.412,0.000,-0.341
'[09:13:35.952 01/06/1995]',-0.048,0.097,88.924,15.575,91.809,0.000,-0.340
'[09:13:35.954 01/06/1995]',-0.054,0.097,88.924,15.575,91.809,0.000,-0.340
'[09:13:35.956 01/06/1995]',-0.054,0.097,88.924,15.575,91.809,0.000,-0.340
'[09:13:35.958 01/06/1995]',-0.054,0.097,88.924,15.575,91.809,0.000,-0.340
'[09:13:35.960 01/06/1995]',-0.048,0.097,87.523,15.525,93.693,0.000,-0.340
'[09:13:35.962 01/06/1995]',-0.048,0.097,87.523,15.525,93.693,0.000,-0.340
'[09:13:35.964 01/06/1995]',-0.036,0.097,87.523,15.525,93.693,0.000,-0.340
'[09:13:35.966 01/06/1995]',-0.030,0.073,87.523,15.525,93.693,0.000,-0.340
'[09:13:35.968 01/06/1995]',-0.030,0.073,86.172,15.575,95.201,0.000,-0.339
'[09:13:35.970 01/06/1995]',-0.030,0.073,86.172,15.575,95.201,0.000,-0.339
'[09:13:35.972 01/06/1995]',-0.030,0.073,86.172,15.575,95.201,0.000,-0.339
'[09:13:35.974 01/06/1995]',-0.036,0.073,86.172,15.575,95.201,0.000,-0.339
'[09:13:35.976 01/06/1995]',-0.036,0.073,84.921,15.750,94.221,0.000,-0.339
'[09:13:35.978 01/06/1995]',-0.030,0.073,84.921,15.750,94.221,0.000,-0.339
'[09:13:35.980 01/06/1995]',-0.030,0.049,84.921,15.750,94.221,0.000,-0.339
'[09:13:35.982 01/06/1995]',-0.030,0.025,84.921,15.750,94.221,0.000,-0.339
'[09:13:35.984 01/06/1995]',-0.011,0.025,83.770,15.988,91.884,0.000,-0.339
'[09:13:35.986 01/06/1995]',-0.024,0.002,83.770,15.988,91.884,0.000,-0.339
'[09:13:35.988 01/06/1995]',-0.024,0.002,83.770,15.988,91.884,0.000,-0.339
'[09:13:35.990 01/06/1995]',-0.024,0.002,83.770,15.988,91.884,0.000,-0.339
'[09:13:35.992 01/06/1995]',-0.030,0.002,82.669,16.113,90.452,0.000,-0.338
'[09:13:35.994 01/06/1995]',-0.024,0.025,82.669,16.113,90.452,0.000,-0.338
'[09:13:35.996 01/06/1995]',-0.024,0.002,82.669,16.113,90.452,0.000,-0.338
'[09:13:35.998 01/06/1995]',-0.005,0.002,82.669,16.113,90.452,0.000,-0.338
'[09:13:36.000 01/06/1995]',0.001,0.002,81.718,15.875,90.452,0.000,-0.338
'[09:13:36.002 01/06/1995]',0.006,-0.022,81.718,15.875,90.452,0.000,-0.338
'[09:13:36.004 01/06/1995]',0.001,-0.022,81.718,15.875,90.452,0.000,-0.338
'[09:13:36.006 01/06/1995]',0.001,0.002,81.718,15.875,90.452,0.000,-0.338
'[09:13:36.008 01/06/1995]',-0.005,0.002,80.868,15.175,90.603,0.000,-0.337
'[09:13:36.010 01/06/1995]',-0.005,0.002,80.868,15.175,90.603,0.000,-0.337
'[09:13:36.012 01/06/1995]',-0.005,0.002,80.868,15.175,90.603,0.000,-0.337
'[09:13:36.014 01/06/1995]',0.001,0.002,80.868,15.175,90.603,0.000,-0.337
'[09:13:36.016 01/06/1995]',0.006,0.002,80.067,14.113,90.000,0.000,-0.337
'[09:13:36.018 01/06/1995]',0.006,0.002,80.067,14.113,90.000,0.000,-0.337
'[09:13:36.020 01/06/1995]',0.006,0.002,80.067,14.113,90.000,0.000,-0.337
'[09:13:36.022 01/06/1995]',0.006,0.002,80.067,14.113,90.000,0.000,-0.337
'[09:13:36.024 01/06/1995]',-0.005,0.002,79.466,13.175,89.020,0.000,-0.336
'[09:13:36.026 01/06/1995]',-0.005,0.002,79.466,13.175,89.020,0.000,-0.336
'[09:13:36.028 01/06/1995]',-0.005,0.002,79.466,13.175,89.020,0.000,-0.336
'[09:13:36.030 01/06/1995]',-0.005,0.002,79.466,13.175,89.020,0.000,-0.336
'[09:13:36.032 01/06/1995]',0.001,0.002,78.866,12.887,88.266,0.000,-0.336
'[09:13:36.034 01/06/1995]',0.001,0.002,78.866,12.887,88.266,0.000,-0.336
'[09:13:36.036 01/06/1995]',0.001,0.002,78.866,12.887,88.266,0.000,-0.336
'[09:13:36.038 01/06/1995]',0.001,0.002,78.866,12.887,88.266,0.000,-0.336
'[09:13:36.040 01/06/1995]',0.001,0.002,78.365,13.525,87.889,0.000,-0.335
'[09:13:36.042 01/06/1995]',-0.005,0.002,78.365,13.525,87.889,0.000,-0.335
'[09:13:36.044 01/06/1995]',-0.011,0.002,78.365,13.525,87.889,0.000,-0.335
'[09:13:36.046 01/06/1995]',-0.005,0.002,78.365,13.525,87.889,0.000,-0.335
'[09:13:36.048 01/06/1995]',-0.005,0.002,78.015,14.875,87.588,0.000,-0.335
'[09:13:36.050 01/06/1995]',0.001,0.002,78.015,14.875,87.588,0.000,-0.335
'[09:13:36.052 01/06/1995]',0.001,0.002,78.015,14.875,87.588,0.000,-0.335
'[09:13:36.054 01/06/1995]',0.001,0.002,78.015,14.875,87.588,0.000,-0.335
'[09:13:36.056 01/06/1995]',-0.005,0.025,77.815,16.462,86.985,0.000,-0.335
'[09:13:36.058 01/06/1995]',-0.011,0.073,77.815,16.462,86.985,0.000,-0.335
'[09:13:36.060 01/06/1995]',-0.024,0.097,77.815,16.462,86.985,0.000,-0.335
'[09:13:36.062 01/06/1995]',-0.030,0.145,77.815,16.462,86.985,0.000,-0.335
'[09:13:36.064 01/06/1995]',-0.036,0.193,77.615,17.625,86.156,0.000,-0.335
'[09:13:36.066 01/06/1995]',-0.054,0.217,77.615,17.625,86.156,0.000,-0.335
'[09:13:36.068 01/06/1995]',-0.072,0.266,77.615,17.625,86.156,0.000,-0.335
'[09:13:36.070 01/06/1995]',-0.095,0.338,77.615,17.625,86.156,0.000,-0.335
'[09:13:36.072 01/06/1995]',-0.113,0.385,77.515,18.100,85.628,0.000,-0.335
'[09:13:36.074 01/06/1995]',-0.131,0.433,77.515,18.100,85.628,0.000,-0.335
'[09:13:36.076 01/06/1995]',-0.143,0.433,77.515,18.100,85.628,0.000,-0.335
'[09:13:36.078 01/06/1995]',-0.137,0.433,77.515,18.100,85.628,0.000,-0.335
'[09:13:36.080 01/06/1995]',-0.119,0.409,77.465,17.688,85.402,0.000,-0.335
'[09:13:36.082 01/06/1995]',-0.089,0.385,77.465,17.688,85.402,0.000,-0.335
'[09:13:36.084 01/06/1995]',-0.048,0.361,77.465,17.688,85.402,0.000,-0.335
'[09:13:36.086 01/06/1995]',-0.005,0.242,77.465,17.688,85.402,0.000,-0.335
'[09:13:36.088 01/06/1995]',0.036,0.121,77.465,16.688,85.100,0.000,-0.335
'[09:13:36.090 01/06/1995]',0.102,-0.046,77.465,16.688,85.100,0.000,-0.335
'[09:13:36.092 01/06/1995]',0.168,-0.238,77.465,16.688,85.100,0.000,-0.335
'[09:13:36.094 01/06/1995]',0.228,-0.430,77.465,16.688,85.100,0.000,-0.335
'[09:13:36.096 01/06/1995]',0.288,-0.574,77.415,15.575,84.497,0.000,-0.335
'[09:13:36.098 01/06/1995]',0.330,-0.741,77.415,15.575,84.497,0.000,-0.335
'[09:13:36.100 01/06/1995]',0.366,-0.837,77.415,15.575,84.497,0.000,-0.335
'[09:13:36.102 01/06/1995]',0.384,-0.933,77.415,15.575,84.497,0.000,-0.335
'[09:13:36.104 01/06/1995]',0.384,-0.933,77.315,14.762,83.517,0.000,-0.335
'[09:13:36.106 01/06/1995]',0.366,-0.885,77.315,14.762,83.517,0.000,-0.335
'[09:13:36.108 01/06/1995]',0.336,-0.837,77.315,14.762,83.517,0.000,-0.335
'[09:13:36.110 01/06/1995]',0.294,-0.741,77.315,14.762,83.517,0.000,-0.335
'[09:13:36.112 01/06/1995]',0.270,-0.670,77.214,14.525,82.387,0.000,-0.335
'[09:13:36.114 01/06/1995]',0.234,-0.622,77.214,14.525,82.387,0.000,-0.335
'[09:13:36.116 01/06/1995]',0.204,-0.550,77.214,14.525,82.387,0.000,-0.335
'[09:13:36.118 01/06/1995]',0.162,-0.454,77.214,14.525,82.387,0.000,-0.335
'[09:13:36.120 01/06/1995]',0.120,-0.381,77.114,14.762,80.879,0.000,-0.335
'[09:13:36.122 01/06/1995]',0.078,-0.262,77.114,14.762,80.879,0.000,-0.335
'[09:13:36.124 01/06/1995]',0.036,-0.166,77.114,14.762,80.879,0.000,-0.335
'[09:13:36.126 01/06/1995]',0.006,-0.094,77.114,14.762,80.879,0.000,-0.335
'[09:13:36.128 01/06/1995]',-0.011,-0.046,76.914,15.350,78.618,0.000,-0.336
'[09:13:36.130 01/06/1995]',-0.024,0.002,76.914,15.350,78.618,0.000,-0.336
'[09:13:36.132 01/06/1995]',-0.024,0.002,76.914,15.350,78.618,0.000,-0.336
'[09:13:36.134 01/06/1995]',-0.024,0.002,76.914,15.350,78.618,0.000,-0.336
'[09:13:36.136 01/06/1995]',-0.030,0.025,76.814,16.113,76.206,0.000,-0.337
'[09:13:36.138 01/06/1995]',-0.036,0.025,76.814,16.113,76.206,0.000,-0.337
'[09:13:36.140 01/06/1995]',-0.048,0.049,76.814,16.113,76.206,0.000,-0.337
'[09:13:36.142 01/06/1995]',-0.048,0.049,76.814,16.113,76.206,0.000,-0.337
'[09:13:36.144 01/06/1995]',-0.036,0.073,76.764,16.812,75.377,0.000,-0.340
'[09:13:36.146 01/06/1995]',-0.048,0.073,76.764,16.812,75.377,0.000,-0.340
'[09:13:36.148 01/06/1995]',-0.048,0.073,76.764,16.812,75.377,0.000,-0.340
'[09:13:36.150 01/06/1995]',-0.036,0.073,76.764,16.812,75.377,0.000,-0.340
'[09:13:36.152 01/06/1995]',-0.036,0.073,76.614,17.275,76.055,0.000,-0.342
'[09:13:36.154 01/06/1995]',-0.048,0.073,76.614,17.275,76.055,0.000,-0.342
'[09:13:36.156 01/06/1995]',-0.054,0.073,76.614,17.275,76.055,0.000,-0.342
'[09:13:36.158 01/06/1995]',-0.054,0.097,76.614,17.275,76.055,0.000,-0.342
