'Time and date','II','I','V','ABP','PLETH','RESP'
'[11:34:46.658 10/11/1995]',-0.414,-0.235,-0.051,59.850,-0.237,-
'[11:34:46.660 10/11/1995]',-0.414,-0.235,-0.051,59.850,-0.237,-
'[11:34:46.662 10/11/1995]',-0.420,-0.241,-0.051,59.850,-0.237,-
'[11:34:46.664 10/11/1995]',-0.396,-0.241,-0.051,59.774,-0.264,-
'[11:34:46.666 10/11/1995]',-0.355,-0.235,-0.045,59.774,-0.264,-
'[11:34:46.668 10/11/1995]',-0.307,-0.212,-0.028,59.774,-0.264,-
'[11:34:46.670 10/11/1995]',-0.260,-0.189,-0.022,59.774,-0.264,-
'[11:34:46.672 10/11/1995]',-0.219,-0.155,-0.011,59.624,-0.282,-
'[11:34:46.674 10/11/1995]',-0.159,-0.138,-0.005,59.624,-0.282,-
'[11:34:46.676 10/11/1995]',-0.136,-0.115,0.001,59.624,-0.282,-
'[11:34:46.678 10/11/1995]',-0.112,-0.091,0.006,59.624,-0.282,-
'[11:34:46.680 10/11/1995]',-0.088,-0.074,0.012,59.549,-0.301,-
'[11:34:46.682 10/11/1995]',-0.053,-0.051,0.023,59.549,-0.301,-
'[11:34:46.684 10/11/1995]',-0.023,-0.034,0.035,59.549,-0.301,-
'[11:34:46.686 10/11/1995]',0.001,-0.011,0.046,59.549,-0.301,-
'[11:34:46.688 10/11/1995]',0.024,0.006,0.052,59.248,-0.321,-
'[11:34:46.690 10/11/1995]',0.036,0.023,0.063,59.248,-0.321,-
'[11:34:46.692 10/11/1995]',0.054,0.035,0.063,59.248,-0.321,-
'[11:34:46.694 10/11/1995]',0.066,0.046,0.069,59.248,-0.321,-
'[11:34:46.696 10/11/1995]',0.072,0.052,0.069,58.947,-0.329,-
'[11:34:46.698 10/11/1995]',0.072,0.064,0.069,58.947,-0.329,-
'[11:34:46.700 10/11/1995]',0.077,0.069,0.075,58.947,-0.329,-
'[11:34:46.702 10/11/1995]',0.089,0.069,0.075,58.947,-0.329,-
'[11:34:46.704 10/11/1995]',0.089,0.069,0.086,58.571,-0.340,-
'[11:34:46.706 10/11/1995]',0.095,0.075,0.092,58.571,-0.340,-
'[11:34:46.708 10/11/1995]',0.095,0.087,0.092,58.571,-0.340,-
'[11:34:46.710 10/11/1995]',0.095,0.087,0.092,58.571,-0.340,-
'[11:34:46.712 10/11/1995]',0.101,0.087,0.092,58.195,-0.351,-
'[11:34:46.714 10/11/1995]',0.095,0.087,0.092,58.195,-0.351,-
'[11:34:46.716 10/11/1995]',0.101,0.087,0.092,58.195,-0.351,-
'[11:34:46.718 10/11/1995]',0.095,0.087,0.092,58.195,-0.351,-
'[11:34:46.720 10/11/1995]',0.089,0.075,0.097,57.744,-0.351,-
'[11:34:46.722 10/11/1995]',0.089,0.069,0.092,57.744,-0.351,-
'[11:34:46.724 10/11/1995]',0.089,0.069,0.086,57.744,-0.351,-
'[11:34:46.726 10/11/1995]',0.077,0.064,0.086,57.744,-0.351,-
'[11:34:46.728 10/11/1995]',0.072,0.069,0.092,57.143,-0.363,-
'[11:34:46.730 10/11/1995]',0.066,0.052,0.086,57.143,-0.363,-
'[11:34:46.732 10/11/1995]',0.054,0.052,0.086,57.143,-0.363,-
'[11:34:46.734 10/11/1995]',0.054,0.046,0.086,57.143,-0.363,-
'[11:34:46.736 10/11/1995]',0.048,0.035,0.075,56.541,-0.363,-
'[11:34:46.738 10/11/1995]',0.036,0.029,0.075,56.541,-0.363,-
'[11:34:46.740 10/11/1995]',0.030,0.029,0.075,56.541,-0.363,-
'[11:34:46.742 10/11/1995]',0.030,0.023,0.069,56.541,-0.363,-
'[11:34:46.744 10/11/1995]',0.024,0.029,0.069,56.090,-0.366,-
'[11:34:46.746 10/11/1995]',0.024,0.023,0.069,56.090,-0.366,-
'[11:34:46.748 10/11/1995]',0.024,0.012,0.063,56.090,-0.366,-
'[11:34:46.750 10/11/1995]',0.006,0.012,0.063,56.090,-0.366,-
'[11:34:46.752 10/11/1995]',0.006,0.006,0.063,55.789,-0.370,-
'[11:34:46.754 10/11/1995]',0.001,0.001,0.063,55.789,-0.370,-
'[11:34:46.756 10/11/1995]',0.001,0.001,0.063,55.789,-0.370,-
'[11:34:46.758 10/11/1995]',0.001,0.001,0.052,55.789,-0.370,-
'[11:34:46.760 10/11/1995]',-0.005,0.006,0.052,55.564,-0.374,-
'[11:34:46.762 10/11/1995]',-0.005,0.001,0.052,55.564,-0.374,-
'[11:34:46.764 10/11/1995]',-0.005,0.001,0.052,55.564,-0.374,-
'[11:34:46.766 10/11/1995]',-0.005,-0.005,0.052,55.564,-0.374,-
'[11:34:46.768 10/11/1995]',-0.011,-0.011,0.046,55.338,-0.382,-
'[11:34:46.770 10/11/1995]',-0.011,-0.011,0.035,55.338,-0.382,-
'[11:34:46.772 10/11/1995]',-0.023,-0.023,0.029,55.338,-0.382,-
'[11:34:46.774 10/11/1995]',-0.029,-0.023,0.029,55.338,-0.382,-
'[11:34:46.776 10/11/1995]',-0.023,-0.023,0.029,55.038,-0.382,-
'[11:34:46.778 10/11/1995]',-0.029,-0.023,0.023,55.038,-0.382,-
'[11:34:46.780 10/11/1995]',-0.023,-0.011,0.023,55.038,-0.382,-
'[11:34:46.782 10/11/1995]',-0.029,-0.023,0.023,55.038,-0.382,-
'[11:34:46.784 10/11/1995]',-0.029,-0.011,0.029,54.662,-0.386,-
'[11:34:46.786 10/11/1995]',-0.029,-0.023,0.023,54.662,-0.386,-
'[11:34:46.788 10/11/1995]',-0.029,-0.028,0.023,54.662,-0.386,-
'[11:34:46.790 10/11/1995]',-0.023,-0.011,0.023,54.662,-0.386,-
'[11:34:46.792 10/11/1995]',-0.023,-0.011,0.023,53.985,-0.382,-
'[11:34:46.794 10/11/1995]',-0.011,-0.011,0.023,53.985,-0.382,-
'[11:34:46.796 10/11/1995]',-0.011,-0.011,0.023,53.985,-0.382,-
'[11:34:46.798 10/11/1995]',-0.005,-0.011,0.023,53.985,-0.382,-
'[11:34:46.800 10/11/1995]',-0.005,-0.005,0.023,53.383,-0.386,-
'[11:34:46.802 10/11/1995]',-0.005,0.001,0.012,53.383,-0.386,-
'[11:34:46.804 10/11/1995]',-0.005,-0.005,0.012,53.383,-0.386,-
'[11:34:46.806 10/11/1995]',-0.005,-0.005,0.012,53.383,-0.386,-
'[11:34:46.808 10/11/1995]',-0.005,0.001,0.012,53.233,-0.390,-
'[11:34:46.810 10/11/1995]',-0.005,0.001,0.012,53.233,-0.390,-
'[11:34:46.812 10/11/1995]',0.001,0.006,0.012,53.233,-0.390,-
'[11:34:46.814 10/11/1995]',0.001,0.001,0.012,53.233,-0.390,-
'[11:34:46.816 10/11/1995]',0.001,0.006,0.012,53.835,-0.390,-
'[11:34:46.818 10/11/1995]',0.001,0.001,0.012,53.835,-0.390,-
'[11:34:46.820 10/11/1995]',0.001,0.006,0.006,53.835,-0.390,-
'[11:34:46.822 10/11/1995]',0.001,0.001,0.006,53.835,-0.390,-
'[11:34:46.824 10/11/1995]',0.006,0.001,0.006,55.714,-0.397,-
'[11:34:46.826 10/11/1995]',0.006,0.001,0.006,55.714,-0.397,-
'[11:34:46.828 10/11/1995]',0.006,0.001,0.006,55.714,-0.397,-
'[11:34:46.830 10/11/1995]',0.012,0.012,0.006,55.714,-0.397,-
'[11:34:46.832 10/11/1995]',0.024,0.012,0.006,59.098,-0.401,-
'[11:34:46.834 10/11/1995]',0.012,0.006,0.006,59.098,-0.401,-
'[11:34:46.836 10/11/1995]',0.012,0.012,0.006,59.098,-0.401,-
'[11:34:46.838 10/11/1995]',0.012,0.006,0.006,59.098,-0.401,-
'[11:34:46.840 10/11/1995]',0.012,0.006,0.001,64.060,-0.412,-
'[11:34:46.842 10/11/1995]',0.012,0.012,0.001,64.060,-0.412,-
'[11:34:46.844 10/11/1995]',0.012,0.012,0.006,64.060,-0.412,-
'[11:34:46.846 10/11/1995]',0.024,0.012,0.001,64.060,-0.412,-
'[11:34:46.848 10/11/1995]',0.024,0.023,0.001,70.150,-0.416,-
'[11:34:46.850 10/11/1995]',0.030,0.023,0.001,70.150,-0.416,-
'[11:34:46.852 10/11/1995]',0.030,0.012,0.001,70.150,-0.416,-
'[11:34:46.854 10/11/1995]',0.024,0.012,-0.005,70.150,-0.416,-
'[11:34:46.856 10/11/1995]',0.030,0.023,0.001,76.842,-0.424,-
'[11:34:46.858 10/11/1995]',0.030,0.023,0.001,76.842,-0.424,-
'[11:34:46.860 10/11/1995]',0.036,0.023,0.001,76.842,-0.424,-
'[11:34:46.862 10/11/1995]',0.036,0.023,0.001,76.842,-0.424,-
'[11:34:46.864 10/11/1995]',0.036,0.029,0.001,83.459,-0.428,-
'[11:34:46.866 10/11/1995]',0.036,0.029,-0.005,83.459,-0.428,-
'[11:34:46.868 10/11/1995]',0.036,0.029,0.001,83.459,-0.428,-
'[11:34:46.870 10/11/1995]',0.048,0.023,0.001,83.459,-0.428,-
'[11:34:46.872 10/11/1995]',0.036,0.023,0.001,89.624,-0.424,-
'[11:34:46.874 10/11/1995]',0.048,0.023,0.001,89.624,-0.424,-
'[11:34:46.876 10/11/1995]',0.036,0.029,0.001,89.624,-0.424,-
'[11:34:46.878 10/11/1995]',0.048,0.035,0.001,89.624,-0.424,-
'[11:34:46.880 10/11/1995]',0.048,0.035,-0.005,95.038,-0.412,-
'[11:34:46.882 10/11/1995]',0.048,0.035,0.001,95.038,-0.412,-
'[11:34:46.884 10/11/1995]',0.054,0.035,0.001,95.038,-0.412,-
'[11:34:46.886 10/11/1995]',0.054,0.035,0.006,95.038,-0.412,-
'[11:34:46.888 10/11/1995]',0.066,0.035,0.006,99.699,-0.394,-
'[11:34:46.890 10/11/1995]',0.054,0.029,0.001,99.699,-0.394,-
'[11:34:46.892 10/11/1995]',0.054,0.035,0.001,99.699,-0.394,-
'[11:34:46.894 10/11/1995]',0.066,0.035,0.006,99.699,-0.394,-
'[11:34:46.896 10/11/1995]',0.066,0.046,0.006,103.684,-0.370,-
'[11:34:46.898 10/11/1995]',0.072,0.046,0.006,103.684,-0.370,-
'[11:34:46.900 10/11/1995]',0.072,0.035,0.006,103.684,-0.370,-
'[11:34:46.902 10/11/1995]',0.072,0.035,0.001,103.684,-0.370,-
'[11:34:46.904 10/11/1995]',0.072,0.046,0.006,107.068,-0.340,-
'[11:34:46.906 10/11/1995]',0.072,0.046,0.006,107.068,-0.340,-
'[11:34:46.908 10/11/1995]',0.072,0.046,0.006,107.068,-0.340,-
'[11:34:46.910 10/11/1995]',0.072,0.052,0.012,107.068,-0.340,-
'[11:34:46.912 10/11/1995]',0.072,0.052,0.006,109.850,-0.294,-
'[11:34:46.914 10/11/1995]',0.072,0.052,0.006,109.850,-0.294,-
'[11:34:46.916 10/11/1995]',0.077,0.046,0.001,109.850,-0.294,-
'[11:34:46.918 10/11/1995]',0.072,0.046,0.006,109.850,-0.294,-
'[11:34:46.920 10/11/1995]',0.077,0.046,0.006,112.030,-0.244,-
'[11:34:46.922 10/11/1995]',0.077,0.046,0.001,112.030,-0.244,-
'[11:34:46.924 10/11/1995]',0.066,0.035,0.001,112.030,-0.244,-
'[11:34:46.926 10/11/1995]',0.048,0.029,-0.005,112.030,-0.244,-
'[11:34:46.928 10/11/1995]',0.077,0.052,0.006,113.534,-0.191,-
'[11:34:46.930 10/11/1995]',-0.005,-0.023,-0.005,113.534,-0.191,-
'[11:34:46.932 10/11/1995]',-0.136,-0.138,-0.051,113.534,-0.191,-
'[11:34:46.934 10/11/1995]',-0.248,-0.258,-0.085,113.534,-0.191,-
'[11:34:46.936 10/11/1995]',-0.355,-0.350,-0.114,114.286,-0.126,-
'[11:34:46.938 10/11/1995]',-0.437,-0.431,-0.137,114.286,-0.126,-
'[11:34:46.940 10/11/1995]',-0.390,-0.385,-0.125,114.286,-0.126,-
'[11:34:46.942 10/11/1995]',-0.225,-0.235,-0.068,114.286,-0.126,-
'[11:34:46.944 10/11/1995]',-0.077,-0.109,-0.028,114.286,-0.065,-
'[11:34:46.946 10/11/1995]',-0.077,-0.097,-0.022,114.286,-0.065,-
'[11:34:46.948 10/11/1995]',-0.100,-0.115,-0.028,114.286,-0.065,-
'[11:34:46.950 10/11/1995]',-0.100,-0.115,-0.022,114.286,-0.065,-
'[11:34:46.952 10/11/1995]',-0.088,-0.091,-0.011,113.759,0.000,-
'[11:34:46.954 10/11/1995]',-0.071,-0.086,-0.011,113.759,0.000,-
'[11:34:46.956 10/11/1995]',-0.053,-0.069,0.001,113.759,0.000,-
'[11:34:46.958 10/11/1995]',-0.047,-0.063,-0.005,113.759,0.000,-
'[11:34:46.960 10/11/1995]',-0.029,-0.046,0.001,112.481,0.061,-
'[11:34:46.962 10/11/1995]',-0.023,-0.034,0.001,112.481,0.061,-
'[11:34:46.964 10/11/1995]',-0.011,-0.034,0.001,112.481,0.061,-
'[11:34:46.966 10/11/1995]',-0.005,-0.034,0.006,112.481,0.061,-
'[11:34:46.968 10/11/1995]',-0.011,-0.028,0.001,110.752,0.126,-
'[11:34:46.970 10/11/1995]',0.001,-0.023,0.006,110.752,0.126,-
'[11:34:46.972 10/11/1995]',0.012,-0.005,0.006,110.752,0.126,-
'[11:34:46.974 10/11/1995]',0.030,0.001,0.012,110.752,0.126,-
'[11:34:46.976 10/11/1995]',0.036,0.012,0.012,108.421,0.183,-
'[11:34:46.978 10/11/1995]',0.048,0.029,0.023,108.421,0.183,-
'[11:34:46.980 10/11/1995]',0.054,0.035,0.023,108.421,0.183,-
'[11:34:46.982 10/11/1995]',0.066,0.046,0.023,108.421,0.183,-
'[11:34:46.984 10/11/1995]',0.066,0.046,0.023,105.564,0.241,-
'[11:34:46.986 10/11/1995]',0.066,0.035,0.023,105.564,0.241,-
'[11:34:46.988 10/11/1995]',0.072,0.046,0.029,105.564,0.241,-
'[11:34:46.990 10/11/1995]',0.077,0.052,0.029,105.564,0.241,-
'[11:34:46.992 10/11/1995]',0.089,0.064,0.029,102.256,0.290,-
'[11:34:46.994 10/11/1995]',0.101,0.075,0.046,102.256,0.290,-
'[11:34:46.996 10/11/1995]',0.113,0.087,0.035,102.256,0.290,-
'[11:34:46.998 10/11/1995]',0.131,0.098,0.046,102.256,0.290,-
'[11:34:47.000 10/11/1995]',0.142,0.098,0.046,98.647,0.337,-
'[11:34:47.002 10/11/1995]',0.154,0.115,0.052,98.647,0.337,-
'[11:34:47.004 10/11/1995]',0.154,0.115,0.052,98.647,0.337,-
'[11:34:47.006 10/11/1995]',0.154,0.127,0.063,98.647,0.337,-
'[11:34:47.008 10/11/1995]',0.154,0.133,0.052,94.662,0.374,-
'[11:34:47.010 10/11/1995]',0.160,0.133,0.052,94.662,0.374,-
'[11:34:47.012 10/11/1995]',0.154,0.133,0.052,94.662,0.374,-
'[11:34:47.014 10/11/1995]',0.160,0.133,0.052,94.662,0.374,-
'[11:34:47.016 10/11/1995]',0.160,0.133,0.052,90.376,0.409,-
'[11:34:47.018 10/11/1995]',0.160,0.127,0.052,90.376,0.409,-
'[11:34:47.020 10/11/1995]',0.154,0.115,0.052,90.376,0.409,-
'[11:34:47.022 10/11/1995]',0.154,0.127,0.046,90.376,0.409,-
'[11:34:47.024 10/11/1995]',0.154,0.127,0.052,86.165,0.443,-
'[11:34:47.026 10/11/1995]',0.154,0.133,0.052,86.165,0.443,-
'[11:34:47.028 10/11/1995]',0.166,0.133,0.052,86.165,0.443,-
'[11:34:47.030 10/11/1995]',0.160,0.133,0.046,86.165,0.443,-
'[11:34:47.032 10/11/1995]',0.166,0.127,0.046,82.180,0.463,-
'[11:34:47.034 10/11/1995]',0.160,0.127,0.046,82.180,0.463,-
'[11:34:47.036 10/11/1995]',0.166,0.127,0.052,82.180,0.463,-
'[11:34:47.038 10/11/1995]',0.160,0.127,0.046,82.180,0.463,-
'[11:34:47.040 10/11/1995]',0.166,0.127,0.052,78.647,0.474,-
'[11:34:47.042 10/11/1995]',0.166,0.127,0.046,78.647,0.474,-
'[11:34:47.044 10/11/1995]',0.166,0.133,0.052,78.647,0.474,-
'[11:34:47.046 10/11/1995]',0.178,0.127,0.046,78.647,0.474,-
'[11:34:47.048 10/11/1995]',0.178,0.115,0.046,75.489,0.485,-
'[11:34:47.050 10/11/1995]',0.178,0.127,0.046,75.489,0.485,-
'[11:34:47.052 10/11/1995]',0.178,0.127,0.035,75.489,0.485,-
'[11:34:47.054 10/11/1995]',0.184,0.127,0.035,75.489,0.485,-
'[11:34:47.056 10/11/1995]',0.196,0.127,0.035,72.406,0.485,-
'[11:34:47.058 10/11/1995]',0.196,0.133,0.035,72.406,0.485,-
'[11:34:47.060 10/11/1995]',0.196,0.133,0.029,72.406,0.485,-
'[11:34:47.062 10/11/1995]',0.202,0.138,0.029,72.406,0.485,-
'[11:34:47.064 10/11/1995]',0.208,0.138,0.023,69.624,0.485,-
'[11:34:47.066 10/11/1995]',0.208,0.133,0.023,69.624,0.485,-
'[11:34:47.068 10/11/1995]',0.202,0.133,0.012,69.624,0.485,-
'[11:34:47.070 10/11/1995]',0.202,0.138,0.012,69.624,0.485,-
'[11:34:47.072 10/11/1995]',0.196,0.138,0.012,67.293,0.474,-
'[11:34:47.074 10/11/1995]',0.196,0.138,0.012,67.293,0.474,-
'[11:34:47.076 10/11/1995]',0.196,0.133,0.012,67.293,0.474,-
'[11:34:47.078 10/11/1995]',0.196,0.150,0.012,67.293,0.474,-
'[11:34:47.080 10/11/1995]',0.196,0.150,0.012,65.263,0.459,-
'[11:34:47.082 10/11/1995]',0.184,0.150,0.006,65.263,0.459,-
'[11:34:47.084 10/11/1995]',0.184,0.138,0.006,65.263,0.459,-
'[11:34:47.086 10/11/1995]',0.184,0.138,0.006,65.263,0.459,-
'[11:34:47.088 10/11/1995]',0.178,0.138,0.006,63.459,0.443,-
'[11:34:47.090 10/11/1995]',0.178,0.150,0.006,63.459,0.443,-
'[11:34:47.092 10/11/1995]',0.178,0.138,0.006,63.459,0.443,-
'[11:34:47.094 10/11/1995]',0.178,0.150,0.006,63.459,0.443,-
'[11:34:47.096 10/11/1995]',0.166,0.138,0.012,61.955,0.416,-
'[11:34:47.098 10/11/1995]',0.160,0.138,0.012,61.955,0.416,-
'[11:34:47.100 10/11/1995]',0.154,0.133,0.023,61.955,0.416,-
'[11:34:47.102 10/11/1995]',0.142,0.115,0.023,61.955,0.416,-
'[11:34:47.104 10/11/1995]',0.137,0.110,0.023,60.677,0.394,-
'[11:34:47.106 10/11/1995]',0.131,0.110,0.023,60.677,0.394,-
'[11:34:47.108 10/11/1995]',0.113,0.098,0.023,60.677,0.394,-
'[11:34:47.110 10/11/1995]',0.119,0.098,0.023,60.677,0.394,-
'[11:34:47.112 10/11/1995]',0.113,0.092,0.012,59.699,0.363,-
'[11:34:47.114 10/11/1995]',0.101,0.087,0.023,59.699,0.363,-
'[11:34:47.116 10/11/1995]',0.095,0.087,0.023,59.699,0.363,-
'[11:34:47.118 10/11/1995]',0.077,0.075,0.023,59.699,0.363,-
'[11:34:47.120 10/11/1995]',0.077,0.064,0.023,58.872,0.325,-
'[11:34:47.122 10/11/1995]',0.066,0.052,0.012,58.872,0.325,-
'[11:34:47.124 10/11/1995]',0.054,0.046,0.012,58.872,0.325,-
'[11:34:47.126 10/11/1995]',0.048,0.046,0.006,58.872,0.325,-
'[11:34:47.128 10/11/1995]',0.036,0.035,0.001,58.195,0.286,-
'[11:34:47.130 10/11/1995]',0.030,0.029,0.006,58.195,0.286,-
'[11:34:47.132 10/11/1995]',0.024,0.012,0.001,58.195,0.286,-
'[11:34:47.134 10/11/1995]',0.024,0.012,0.001,58.195,0.286,-
'[11:34:47.136 10/11/1995]',0.012,0.006,0.001,57.744,0.252,-
'[11:34:47.138 10/11/1995]',0.006,0.001,0.001,57.744,0.252,-
'[11:34:47.140 10/11/1995]',0.006,-0.011,-0.005,57.744,0.252,-
'[11:34:47.142 10/11/1995]',0.001,-0.011,-0.005,57.744,0.252,-
'[11:34:47.144 10/11/1995]',0.001,-0.011,-0.005,57.444,0.206,-
'[11:34:47.146 10/11/1995]',0.001,-0.011,-0.005,57.444,0.206,-
'[11:34:47.148 10/11/1995]',0.001,-0.011,-0.005,57.444,0.206,-
'[11:34:47.150 10/11/1995]',-0.005,-0.023,-0.011,57.444,0.206,-
'[11:34:47.152 10/11/1995]',-0.005,-0.011,-0.005,57.444,0.165,-
'[11:34:47.154 10/11/1995]',-0.011,-0.023,-0.005,57.444,0.165,-
'[11:34:47.156 10/11/1995]',-0.005,-0.023,-0.005,57.444,0.165,-
'[11:34:47.158 10/11/1995]',-0.011,-0.028,-0.005,57.444,0.165,-
'[11:34:47.160 10/11/1995]',-0.023,-0.028,-0.011,57.519,0.122,-
'[11:34:47.162 10/11/1995]',-0.011,-0.023,-0.011,57.519,0.122,-
'[11:34:47.164 10/11/1995]',-0.029,-0.023,-0.022,57.519,0.122,-
'[11:34:47.166 10/11/1995]',-0.035,-0.023,-0.022,57.519,0.122,-
'[11:34:47.168 10/11/1995]',-0.053,-0.034,-0.028,57.744,0.081,-
'[11:34:47.170 10/11/1995]',-0.071,-0.028,-0.028,57.744,0.081,-
'[11:34:47.172 10/11/1995]',-0.088,-0.028,-0.034,57.744,0.081,-
'[11:34:47.174 10/11/1995]',-0.094,-0.023,-0.034,57.744,0.081,-
'[11:34:47.176 10/11/1995]',-0.094,-0.011,-0.045,58.045,0.038,-
'[11:34:47.178 10/11/1995]',-0.094,-0.005,-0.051,58.045,0.038,-
'[11:34:47.180 10/11/1995]',-0.077,0.001,-0.074,58.045,0.038,-
'[11:34:47.182 10/11/1995]',-0.071,0.012,-0.085,58.045,0.038,-
'[11:34:47.184 10/11/1995]',-0.065,0.035,-0.108,58.421,-0.007,-
'[11:34:47.186 10/11/1995]',-0.053,0.046,-0.131,58.421,-0.007,-
'[11:34:47.188 10/11/1995]',-0.053,0.064,-0.154,58.421,-0.007,-
'[11:34:47.190 10/11/1995]',-0.065,0.075,-0.188,58.421,-0.007,-
'[11:34:47.192 10/11/1995]',-0.065,0.098,-0.217,58.797,-0.046,-
'[11:34:47.194 10/11/1995]',-0.053,0.110,-0.234,58.797,-0.046,-
'[11:34:47.196 10/11/1995]',-0.065,0.127,-0.257,58.797,-0.046,-
'[11:34:47.198 10/11/1995]',-0.077,0.127,-0.274,58.797,-0.046,-
'[11:34:47.200 10/11/1995]',-0.100,0.133,-0.285,59.098,-0.084,-
'[11:34:47.202 10/11/1995]',-0.118,0.127,-0.280,59.098,-0.084,-
'[11:34:47.204 10/11/1995]',-0.118,0.098,-0.280,59.098,-0.084,-
'[11:34:47.206 10/11/1995]',-0.118,0.087,-0.262,59.098,-0.084,-
'[11:34:47.208 10/11/1995]',-0.112,0.075,-0.234,59.474,-0.122,-
'[11:34:47.210 10/11/1995]',-0.100,0.046,-0.200,59.474,-0.122,-
'[11:34:47.212 10/11/1995]',-0.077,0.052,-0.148,59.474,-0.122,-
'[11:34:47.214 10/11/1995]',-0.130,-0.028,-0.131,59.474,-0.122,-
'[11:34:47.216 10/11/1995]',-0.230,-0.132,-0.125,59.774,-0.152,-
'[11:34:47.218 10/11/1995]',-0.331,-0.212,-0.108,59.774,-0.152,-
'[11:34:47.220 10/11/1995]',-0.414,-0.264,-0.091,59.774,-0.152,-
'[11:34:47.222 10/11/1995]',-0.467,-0.304,-0.085,59.774,-0.152,-
'[11:34:47.224 10/11/1995]',-,-0.379,-0.091,60.000,-0.183,-
'[11:34:47.226 10/11/1995]',-,-0.385,-0.085,60.000,-0.183,-
'[11:34:47.228 10/11/1995]',-0.455,-0.299,-0.051,60.000,-0.183,-
'[11:34:47.230 10/11/1995]',-0.272,-0.149,0.001,60.000,-0.183,-
'[11:34:47.232 10/11/1995]',-0.142,-0.051,0.029,60.150,-0.210,-0.667
'[11:34:47.234 10/11/1995]',-0.094,-0.028,0.029,60.150,-0.210,-0.667
'[11:34:47.236 10/11/1995]',-0.071,-0.011,0.029,60.150,-0.210,-0.667
'[11:34:47.238 10/11/1995]',-0.035,0.001,0.029,60.150,-0.210,-0.667
'[11:34:47.240 10/11/1995]',0.006,0.029,0.035,60.150,-0.237,-0.653
'[11:34:47.242 10/11/1995]',0.030,0.035,0.035,60.150,-0.237,-0.653
'[11:34:47.244 10/11/1995]',0.048,0.046,0.035,60.150,-0.237,-0.653
'[11:34:47.246 10/11/1995]',0.054,0.052,0.035,60.150,-0.237,-0.653
'[11:34:47.248 10/11/1995]',0.066,0.064,0.046,60.000,-0.260,-0.652
'[11:34:47.250 10/11/1995]',0.072,0.052,0.063,60.000,-0.260,-0.652
'[11:34:47.252 10/11/1995]',0.066,0.046,0.052,60.000,-0.260,-0.652
'[11:34:47.254 10/11/1995]',0.054,0.029,0.052,60.000,-0.260,-0.652
'[11:34:47.256 10/11/1995]',0.030,0.012,0.052,59.925,-0.279,-0.666
'[11:34:47.258 10/11/1995]',0.012,0.001,0.052,59.925,-0.279,-0.666
'[11:34:47.260 10/11/1995]',0.006,-0.011,0.052,59.925,-0.279,-0.666
'[11:34:47.262 10/11/1995]',0.006,-0.011,0.046,59.925,-0.279,-0.666
'[11:34:47.264 10/11/1995]',0.006,-0.011,0.052,59.774,-0.298,-
'[11:34:47.266 10/11/1995]',0.001,-0.023,0.052,59.774,-0.298,-
'[11:34:47.268 10/11/1995]',0.001,-0.023,0.052,59.774,-0.298,-
'[11:34:47.270 10/11/1995]',0.001,-0.028,0.052,59.774,-0.298,-
'[11:34:47.272 10/11/1995]',-0.005,-0.028,0.063,59.474,-0.309,-
'[11:34:47.274 10/11/1995]',0.001,-0.023,0.052,59.474,-0.309,-
'[11:34:47.276 10/11/1995]',0.001,-0.011,0.052,59.474,-0.309,-
'[11:34:47.278 10/11/1995]',0.024,0.001,0.052,59.474,-0.309,-
'[11:34:47.280 10/11/1995]',0.024,0.006,0.063,59.173,-0.321,-
'[11:34:47.282 10/11/1995]',0.036,0.012,0.069,59.173,-0.321,-
'[11:34:47.284 10/11/1995]',0.048,0.029,0.069,59.173,-0.321,-
'[11:34:47.286 10/11/1995]',0.066,0.035,0.075,59.173,-0.321,-
'[11:34:47.288 10/11/1995]',0.072,0.046,0.075,58.797,-0.333,-
'[11:34:47.290 10/11/1995]',0.077,0.052,0.086,58.797,-0.333,-
'[11:34:47.292 10/11/1995]',0.095,0.069,0.086,58.797,-0.333,-
'[11:34:47.294 10/11/1995]',0.095,0.075,0.092,58.797,-0.333,-
'[11:34:47.296 10/11/1995]',0.113,0.092,0.092,58.346,-0.336,-
'[11:34:47.298 10/11/1995]',0.119,0.092,0.092,58.346,-0.336,-
'[11:34:47.300 10/11/1995]',0.119,0.098,0.092,58.346,-0.336,-
'[11:34:47.302 10/11/1995]',0.131,0.110,0.092,58.346,-0.336,-
'[11:34:47.304 10/11/1995]',0.137,0.115,0.097,57.820,-0.347,-
'[11:34:47.306 10/11/1995]',0.142,0.127,0.092,57.820,-0.347,-
'[11:34:47.308 10/11/1995]',0.142,0.127,0.097,57.820,-0.347,-
'[11:34:47.310 10/11/1995]',0.154,0.133,0.097,57.820,-0.347,-
'[11:34:47.312 10/11/1995]',0.160,0.138,0.097,57.218,-0.347,-
'[11:34:47.314 10/11/1995]',0.160,0.150,0.109,57.218,-0.347,-
'[11:34:47.316 10/11/1995]',0.166,0.150,0.097,57.218,-0.347,-
'[11:34:47.318 10/11/1995]',0.166,0.150,0.097,57.218,-0.347,-
'[11:34:47.320 10/11/1995]',0.160,0.150,0.097,56.842,-0.355,-
'[11:34:47.322 10/11/1995]',0.160,0.150,0.097,56.842,-0.355,-
'[11:34:47.324 10/11/1995]',0.160,0.156,0.097,56.842,-0.355,-
'[11:34:47.326 10/11/1995]',0.160,0.150,0.092,56.842,-0.355,-
