'Time and date','V','II','ABP','PAP','ART','PLETH','RESP'
'[13:02:53.578 23/06/1995]',-0.010,0.001,80.700,30.350,83.600,0.000,-0.504
'[13:02:53.580 23/06/1995]',-0.010,0.001,80.700,30.350,83.600,0.000,-0.504
'[13:02:53.582 23/06/1995]',-0.010,0.001,80.700,30.350,83.600,0.000,-0.504
'[13:02:53.584 23/06/1995]',-0.010,0.001,80.350,29.875,83.050,0.000,-0.502
'[13:02:53.586 23/06/1995]',0.001,0.001,80.350,29.875,83.050,0.000,-0.502
'[13:02:53.588 23/06/1995]',0.001,0.011,80.350,29.875,83.050,0.000,-0.502
'[13:02:53.590 23/06/1995]',0.001,0.011,80.350,29.875,83.050,0.000,-0.502
'[13:02:53.592 23/06/1995]',0.001,0.011,80.000,29.575,82.550,0.000,-0.501
'[13:02:53.594 23/06/1995]',0.001,0.011,80.000,29.575,82.550,0.000,-0.501
'[13:02:53.596 23/06/1995]',0.001,0.001,80.000,29.575,82.550,0.000,-0.501
'[13:02:53.598 23/06/1995]',-0.010,0.001,80.000,29.575,82.550,0.000,-0.501
'[13:02:53.600 23/06/1995]',-0.010,0.001,79.600,29.525,81.950,0.000,-0.499
'[13:02:53.602 23/06/1995]',-0.010,0.011,79.600,29.525,81.950,0.000,-0.499
'[13:02:53.604 23/06/1995]',0.001,0.022,79.600,29.525,81.950,0.000,-0.499
'[13:02:53.606 23/06/1995]',0.001,0.011,79.600,29.525,81.950,0.000,-0.499
'[13:02:53.608 23/06/1995]',0.001,0.001,79.150,29.400,81.400,0.000,-0.498
'[13:02:53.610 23/06/1995]',0.001,0.001,79.150,29.400,81.400,0.000,-0.498
'[13:02:53.612 23/06/1995]',0.001,0.001,79.150,29.400,81.400,0.000,-0.498
'[13:02:53.614 23/06/1995]',-0.010,0.001,79.150,29.400,81.400,0.000,-0.498
'[13:02:53.616 23/06/1995]',-0.010,0.001,78.750,29.175,80.850,0.000,-0.496
'[13:02:53.618 23/06/1995]',-0.010,0.001,78.750,29.175,80.850,0.000,-0.496
'[13:02:53.620 23/06/1995]',0.001,0.011,78.750,29.175,80.850,0.000,-0.496
'[13:02:53.622 23/06/1995]',0.001,0.011,78.750,29.175,80.850,0.000,-0.496
'[13:02:53.624 23/06/1995]',-0.010,0.001,78.250,29.000,80.350,0.000,-0.495
'[13:02:53.626 23/06/1995]',-0.010,0.001,78.250,29.000,80.350,0.000,-0.495
'[13:02:53.628 23/06/1995]',-0.010,0.001,78.250,29.000,80.350,0.000,-0.495
'[13:02:53.630 23/06/1995]',0.001,0.001,78.250,29.000,80.350,0.000,-0.495
'[13:02:53.632 23/06/1995]',0.001,0.001,77.800,28.925,79.900,0.000,-0.493
'[13:02:53.634 23/06/1995]',0.001,0.001,77.800,28.925,79.900,0.000,-0.493
'[13:02:53.636 23/06/1995]',0.001,0.011,77.800,28.925,79.900,0.000,-0.493
'[13:02:53.638 23/06/1995]',0.001,0.011,77.800,28.925,79.900,0.000,-0.493
'[13:02:53.640 23/06/1995]',0.001,0.001,77.400,28.925,79.450,0.000,-0.492
'[13:02:53.642 23/06/1995]',0.001,0.001,77.400,28.925,79.450,0.000,-0.492
'[13:02:53.644 23/06/1995]',0.001,0.001,77.400,28.925,79.450,0.000,-0.492
'[13:02:53.646 23/06/1995]',-0.010,0.001,77.400,28.925,79.450,0.000,-0.492
'[13:02:53.648 23/06/1995]',-0.021,0.022,76.950,29.000,79.000,0.000,-0.490
'[13:02:53.650 23/06/1995]',-0.043,0.044,76.950,29.000,79.000,0.000,-0.490
'[13:02:53.652 23/06/1995]',-0.065,0.056,76.950,29.000,79.000,0.000,-0.490
'[13:02:53.654 23/06/1995]',-0.087,0.088,76.950,29.000,79.000,0.000,-0.490
'[13:02:53.656 23/06/1995]',-0.131,0.121,76.600,28.875,78.650,0.000,-0.489
'[13:02:53.658 23/06/1995]',-0.185,0.165,76.600,28.875,78.650,0.000,-0.489
'[13:02:53.660 23/06/1995]',-0.240,0.209,76.600,28.875,78.650,0.000,-0.489
'[13:02:53.662 23/06/1995]',-0.295,0.275,76.600,28.875,78.650,0.000,-0.489
'[13:02:53.664 23/06/1995]',-0.350,0.330,76.300,28.750,78.300,0.000,-0.488
'[13:02:53.666 23/06/1995]',-0.405,0.385,76.300,28.750,78.300,0.000,-0.488
'[13:02:53.668 23/06/1995]',-0.460,0.451,76.300,28.750,78.300,0.000,-0.488
'[13:02:53.670 23/06/1995]',-0.503,0.505,76.300,28.750,78.300,0.000,-0.488
'[13:02:53.672 23/06/1995]',-0.558,0.560,76.050,28.575,77.950,0.000,-0.487
'[13:02:53.674 23/06/1995]',-0.581,0.604,76.050,28.575,77.950,0.000,-0.487
'[13:02:53.676 23/06/1995]',-0.614,0.647,76.050,28.575,77.950,0.000,-0.487
'[13:02:53.678 23/06/1995]',-0.614,0.647,76.050,28.575,77.950,0.000,-0.487
'[13:02:53.680 23/06/1995]',-0.581,0.593,75.800,28.475,77.650,0.000,-0.487
'[13:02:53.682 23/06/1995]',-0.547,0.516,75.800,28.475,77.650,0.000,-0.487
'[13:02:53.684 23/06/1995]',-0.481,0.440,75.800,28.475,77.650,0.000,-0.487
'[13:02:53.686 23/06/1995]',-0.416,0.341,75.800,28.475,77.650,0.000,-0.487
'[13:02:53.688 23/06/1995]',-0.328,0.231,75.550,28.350,77.450,0.000,-0.487
'[13:02:53.690 23/06/1995]',-0.252,0.143,75.550,28.350,77.450,0.000,-0.487
'[13:02:53.692 23/06/1995]',-0.185,0.067,75.550,28.350,77.450,0.000,-0.487
'[13:02:53.694 23/06/1995]',-0.131,0.001,75.550,28.350,77.450,0.000,-0.487
'[13:02:53.696 23/06/1995]',-0.076,-0.032,75.350,28.400,77.250,0.000,-0.487
'[13:02:53.698 23/06/1995]',-0.043,-0.054,75.350,28.400,77.250,0.000,-0.487
'[13:02:53.700 23/06/1995]',-0.010,-0.054,75.350,28.400,77.250,0.000,-0.487
'[13:02:53.702 23/06/1995]',0.001,-0.054,75.350,28.400,77.250,0.000,-0.487
'[13:02:53.704 23/06/1995]',0.034,-0.054,75.100,28.650,77.050,0.000,-0.487
'[13:02:53.706 23/06/1995]',0.044,-0.054,75.100,28.650,77.050,0.000,-0.487
'[13:02:53.708 23/06/1995]',0.067,-0.054,75.100,28.650,77.050,0.000,-0.487
'[13:02:53.710 23/06/1995]',0.056,-0.054,75.100,28.650,77.050,0.000,-0.487
'[13:02:53.712 23/06/1995]',0.077,-0.054,74.850,29.000,76.800,0.000,-0.488
'[13:02:53.714 23/06/1995]',0.077,-0.054,74.850,29.000,76.800,0.000,-0.488
'[13:02:53.716 23/06/1995]',0.077,-0.054,74.850,29.000,76.800,0.000,-0.488
'[13:02:53.718 23/06/1995]',0.077,-0.043,74.850,29.000,76.800,0.000,-0.488
'[13:02:53.720 23/06/1995]',0.077,-0.021,74.600,29.450,76.600,0.000,-0.488
'[13:02:53.722 23/06/1995]',0.077,-0.021,74.600,29.450,76.600,0.000,-0.488
'[13:02:53.724 23/06/1995]',0.067,-0.021,74.600,29.450,76.600,0.000,-0.488
'[13:02:53.726 23/06/1995]',0.056,-0.021,74.600,29.450,76.600,0.000,-0.488
'[13:02:53.728 23/06/1995]',0.067,-0.032,74.400,29.750,76.300,0.000,-0.488
'[13:02:53.730 23/06/1995]',0.056,-0.032,74.400,29.750,76.300,0.000,-0.488
'[13:02:53.732 23/06/1995]',0.067,-0.043,74.400,29.750,76.300,0.000,-0.488
'[13:02:53.734 23/06/1995]',0.077,-0.032,74.400,29.750,76.300,0.000,-0.488
'[13:02:53.736 23/06/1995]',0.077,-0.021,74.100,29.875,76.050,0.000,-0.489
'[13:02:53.738 23/06/1995]',0.077,-0.010,74.100,29.875,76.050,0.000,-0.489
'[13:02:53.740 23/06/1995]',0.067,-0.021,74.100,29.875,76.050,0.000,-0.489
'[13:02:53.742 23/06/1995]',0.056,-0.021,74.100,29.875,76.050,0.000,-0.489
'[13:02:53.744 23/06/1995]',0.056,-0.032,73.800,29.875,75.600,0.000,-0.490
'[13:02:53.746 23/06/1995]',0.056,-0.043,73.800,29.875,75.600,0.000,-0.490
'[13:02:53.748 23/06/1995]',0.056,-0.043,73.800,29.875,75.600,0.000,-0.490
'[13:02:53.750 23/06/1995]',0.056,-0.032,73.800,29.875,75.600,0.000,-0.490
'[13:02:53.752 23/06/1995]',0.056,-0.021,73.550,30.000,75.050,0.000,-0.492
'[13:02:53.754 23/06/1995]',0.067,-0.021,73.550,30.000,75.050,0.000,-0.492
'[13:02:53.756 23/06/1995]',0.067,-0.021,73.550,30.000,75.050,0.000,-0.492
'[13:02:53.758 23/06/1995]',0.067,-0.021,73.550,30.000,75.050,0.000,-0.492
'[13:02:53.760 23/06/1995]',0.067,-0.021,73.300,30.450,74.250,0.000,-0.495
'[13:02:53.762 23/06/1995]',0.056,-0.032,73.300,30.450,74.250,0.000,-0.495
'[13:02:53.764 23/06/1995]',0.056,-0.032,73.300,30.450,74.250,0.000,-0.495
'[13:02:53.766 23/06/1995]',0.067,-0.021,73.300,30.450,74.250,0.000,-0.495
'[13:02:53.768 23/06/1995]',0.067,-0.021,72.800,31.400,73.350,0.000,-0.497
'[13:02:53.770 23/06/1995]',0.067,-0.021,72.800,31.400,73.350,0.000,-0.497
'[13:02:53.772 23/06/1995]',0.056,-0.021,72.800,31.400,73.350,0.000,-0.497
'[13:02:53.774 23/06/1995]',0.056,-0.021,72.800,31.400,73.350,0.000,-0.497
'[13:02:53.776 23/06/1995]',0.056,-0.032,72.000,32.975,72.100,0.000,-0.500
'[13:02:53.778 23/06/1995]',0.067,-0.032,72.000,32.975,72.100,0.000,-0.500
'[13:02:53.780 23/06/1995]',0.067,-0.032,72.000,32.975,72.100,0.000,-0.500
'[13:02:53.782 23/06/1995]',0.067,-0.032,72.000,32.975,72.100,0.000,-0.500
'[13:02:53.784 23/06/1995]',0.067,-0.032,70.750,35.075,70.750,0.000,-0.502
'[13:02:53.786 23/06/1995]',0.067,-0.021,70.750,35.075,70.750,0.000,-0.502
'[13:02:53.788 23/06/1995]',0.067,-0.021,70.750,35.075,70.750,0.000,-0.502
'[13:02:53.790 23/06/1995]',0.077,-0.010,70.750,35.075,70.750,0.000,-0.502
'[13:02:53.792 23/06/1995]',0.077,-0.021,69.150,37.675,69.250,0.000,-0.505
'[13:02:53.794 23/06/1995]',0.067,-0.021,69.150,37.675,69.250,0.000,-0.505
'[13:02:53.796 23/06/1995]',0.067,-0.032,69.150,37.675,69.250,0.000,-0.505
'[13:02:53.798 23/06/1995]',0.067,-0.032,69.150,37.675,69.250,0.000,-0.505
'[13:02:53.800 23/06/1995]',0.067,-0.021,67.400,40.425,67.650,0.000,-0.507
'[13:02:53.802 23/06/1995]',0.067,-0.021,67.400,40.425,67.650,0.000,-0.507
'[13:02:53.804 23/06/1995]',0.056,-0.021,67.400,40.425,67.650,0.000,-0.507
'[13:02:53.806 23/06/1995]',0.056,-0.021,67.400,40.425,67.650,0.000,-0.507
'[13:02:53.808 23/06/1995]',0.056,-0.021,65.500,43.000,66.200,0.000,-0.510
'[13:02:53.810 23/06/1995]',0.067,-0.021,65.500,43.000,66.200,0.000,-0.510
'[13:02:53.812 23/06/1995]',0.056,-0.032,65.500,43.000,66.200,0.000,-0.510
'[13:02:53.814 23/06/1995]',0.056,-0.032,65.500,43.000,66.200,0.000,-0.510
'[13:02:53.816 23/06/1995]',0.056,-0.032,63.650,45.350,64.950,0.000,-0.512
'[13:02:53.818 23/06/1995]',0.056,-0.032,63.650,45.350,64.950,0.000,-0.512
'[13:02:53.820 23/06/1995]',0.056,-0.021,63.650,45.350,64.950,0.000,-0.512
'[13:02:53.822 23/06/1995]',0.056,-0.021,63.650,45.350,64.950,0.000,-0.512
'[13:02:53.824 23/06/1995]',0.056,-0.021,61.950,47.325,64.250,0.000,-0.515
'[13:02:53.826 23/06/1995]',0.056,-0.032,61.950,47.325,64.250,0.000,-0.515
'[13:02:53.828 23/06/1995]',0.056,-0.032,61.950,47.325,64.250,0.000,-0.515
'[13:02:53.830 23/06/1995]',0.056,-0.032,61.950,47.325,64.250,0.000,-0.515
'[13:02:53.832 23/06/1995]',0.067,-0.021,60.450,49.025,64.300,0.000,-0.518
'[13:02:53.834 23/06/1995]',0.067,-0.021,60.450,49.025,64.300,0.000,-0.518
'[13:02:53.836 23/06/1995]',0.067,-0.021,60.450,49.025,64.300,0.000,-0.518
'[13:02:53.838 23/06/1995]',0.067,-0.021,60.450,49.025,64.300,0.000,-0.518
'[13:02:53.840 23/06/1995]',0.067,-0.021,59.350,50.375,65.200,0.000,-0.521
'[13:02:53.842 23/06/1995]',0.067,-0.021,59.350,50.375,65.200,0.000,-0.521
'[13:02:53.844 23/06/1995]',0.067,-0.010,59.350,50.375,65.200,0.000,-0.521
'[13:02:53.846 23/06/1995]',0.056,-0.021,59.350,50.375,65.200,0.000,-0.521
'[13:02:53.848 23/06/1995]',0.056,-0.032,58.850,51.325,66.950,0.000,-0.524
'[13:02:53.850 23/06/1995]',0.067,-0.032,58.850,51.325,66.950,0.000,-0.524
'[13:02:53.852 23/06/1995]',0.067,-0.021,58.850,51.325,66.950,0.000,-0.524
'[13:02:53.854 23/06/1995]',0.067,-0.021,58.850,51.325,66.950,0.000,-0.524
'[13:02:53.856 23/06/1995]',0.056,-0.021,59.100,51.775,69.450,0.000,-0.527
'[13:02:53.858 23/06/1995]',0.056,-0.021,59.100,51.775,69.450,0.000,-0.527
'[13:02:53.860 23/06/1995]',0.056,-0.032,59.100,51.775,69.450,0.000,-0.527
'[13:02:53.862 23/06/1995]',0.056,-0.032,59.100,51.775,69.450,0.000,-0.527
'[13:02:53.864 23/06/1995]',0.056,-0.032,60.150,51.850,72.500,0.000,-0.530
'[13:02:53.866 23/06/1995]',0.056,-0.032,60.150,51.850,72.500,0.000,-0.530
'[13:02:53.868 23/06/1995]',0.056,-0.032,60.150,51.850,72.500,0.000,-0.530
'[13:02:53.870 23/06/1995]',0.056,-0.032,60.150,51.850,72.500,0.000,-0.530
'[13:02:53.872 23/06/1995]',0.056,-0.021,61.750,51.675,75.950,0.000,-0.533
'[13:02:53.874 23/06/1995]',0.056,-0.021,61.750,51.675,75.950,0.000,-0.533
'[13:02:53.876 23/06/1995]',0.056,-0.032,61.750,51.675,75.950,0.000,-0.533
'[13:02:53.878 23/06/1995]',0.056,-0.032,61.750,51.675,75.950,0.000,-0.533
'[13:02:53.880 23/06/1995]',0.056,-0.032,63.600,51.375,79.550,0.000,-0.535
'[13:02:53.882 23/06/1995]',0.056,-0.032,63.600,51.375,79.550,0.000,-0.535
'[13:02:53.884 23/06/1995]',0.067,-0.021,63.600,51.375,79.550,0.000,-0.535
'[13:02:53.886 23/06/1995]',0.077,-0.021,63.600,51.375,79.550,0.000,-0.535
'[13:02:53.888 23/06/1995]',0.067,-0.021,66.000,50.975,83.050,0.000,-0.536
'[13:02:53.890 23/06/1995]',0.067,-0.021,66.000,50.975,83.050,0.000,-0.536
'[13:02:53.892 23/06/1995]',0.067,-0.032,66.000,50.975,83.050,0.000,-0.536
'[13:02:53.894 23/06/1995]',0.067,-0.043,66.000,50.975,83.050,0.000,-0.536
'[13:02:53.896 23/06/1995]',0.067,-0.043,68.950,50.425,86.350,0.000,-0.538
'[13:02:53.898 23/06/1995]',0.067,-0.043,68.950,50.425,86.350,0.000,-0.538
'[13:02:53.900 23/06/1995]',0.077,-0.043,68.950,50.425,86.350,0.000,-0.538
'[13:02:53.902 23/06/1995]',0.067,-0.032,68.950,50.425,86.350,0.000,-0.538
'[13:02:53.904 23/06/1995]',0.067,-0.021,72.200,49.800,89.100,0.000,-0.539
'[13:02:53.906 23/06/1995]',0.067,-0.021,72.200,49.800,89.100,0.000,-0.539
'[13:02:53.908 23/06/1995]',0.056,-0.043,72.200,49.800,89.100,0.000,-0.539
'[13:02:53.910 23/06/1995]',0.056,-0.054,72.200,49.800,89.100,0.000,-0.539
'[13:02:53.912 23/06/1995]',0.056,-0.054,75.150,49.100,91.150,0.000,-0.540
'[13:02:53.914 23/06/1995]',0.056,-0.054,75.150,49.100,91.150,0.000,-0.540
'[13:02:53.916 23/06/1995]',0.067,-0.054,75.150,49.100,91.150,0.000,-0.540
'[13:02:53.918 23/06/1995]',0.077,-0.043,75.150,49.100,91.150,0.000,-0.540
'[13:02:53.920 23/06/1995]',0.077,-0.032,77.400,48.325,92.500,0.000,-0.540
'[13:02:53.922 23/06/1995]',0.067,-0.032,77.400,48.325,92.500,0.000,-0.540
'[13:02:53.924 23/06/1995]',0.077,-0.032,77.400,48.325,92.500,0.000,-0.540
'[13:02:53.926 23/06/1995]',0.077,-0.043,77.400,48.325,92.500,0.000,-0.540
'[13:02:53.928 23/06/1995]',0.077,-0.054,79.100,47.500,93.100,0.000,-0.541
'[13:02:53.930 23/06/1995]',0.077,-0.054,79.100,47.500,93.100,0.000,-0.541
'[13:02:53.932 23/06/1995]',0.077,-0.065,79.100,47.500,93.100,0.000,-0.541
'[13:02:53.934 23/06/1995]',0.077,-0.054,79.100,47.500,93.100,0.000,-0.541
'[13:02:53.936 23/06/1995]',0.077,-0.054,80.600,46.750,92.950,0.000,-0.541
'[13:02:53.938 23/06/1995]',0.088,-0.054,80.600,46.750,92.950,0.000,-0.541
'[13:02:53.940 23/06/1995]',0.077,-0.065,80.600,46.750,92.950,0.000,-0.541
'[13:02:53.942 23/06/1995]',0.077,-0.065,80.600,46.750,92.950,0.000,-0.541
'[13:02:53.944 23/06/1995]',0.077,-0.065,82.000,46.150,92.400,0.000,-0.541
'[13:02:53.946 23/06/1995]',0.077,-0.076,82.000,46.150,92.400,0.000,-0.541
'[13:02:53.948 23/06/1995]',0.077,-0.076,82.000,46.150,92.400,0.000,-0.541
'[13:02:53.950 23/06/1995]',0.077,-0.076,82.000,46.150,92.400,0.000,-0.541
'[13:02:53.952 23/06/1995]',0.077,-0.087,83.250,45.750,91.450,0.000,-0.540
'[13:02:53.954 23/06/1995]',0.088,-0.087,83.250,45.750,91.450,0.000,-0.540
'[13:02:53.956 23/06/1995]',0.088,-0.087,83.250,45.750,91.450,0.000,-0.540
'[13:02:53.958 23/06/1995]',0.077,-0.098,83.250,45.750,91.450,0.000,-0.540
'[13:02:53.960 23/06/1995]',0.088,-0.109,84.400,45.450,90.500,0.000,-0.540
'[13:02:53.962 23/06/1995]',0.077,-0.109,84.400,45.450,90.500,0.000,-0.540
'[13:02:53.964 23/06/1995]',0.077,-0.109,84.400,45.450,90.500,0.000,-0.540
'[13:02:53.966 23/06/1995]',0.077,-0.109,84.400,45.450,90.500,0.000,-0.540
'[13:02:53.968 23/06/1995]',0.077,-0.120,85.600,45.100,89.750,0.000,-0.539
'[13:02:53.970 23/06/1995]',0.088,-0.120,85.600,45.100,89.750,0.000,-0.539
'[13:02:53.972 23/06/1995]',0.088,-0.120,85.600,45.100,89.750,0.000,-0.539
'[13:02:53.974 23/06/1995]',0.088,-0.120,85.600,45.100,89.750,0.000,-0.539
'[13:02:53.976 23/06/1995]',0.088,-0.131,86.750,44.625,89.050,0.000,-0.539
'[13:02:53.978 23/06/1995]',0.077,-0.142,86.750,44.625,89.050,0.000,-0.539
'[13:02:53.980 23/06/1995]',0.088,-0.153,86.750,44.625,89.050,0.000,-0.539
'[13:02:53.982 23/06/1995]',0.088,-0.153,86.750,44.625,89.050,0.000,-0.539
'[13:02:53.984 23/06/1995]',0.088,-0.153,87.900,44.050,88.400,0.000,-0.538
'[13:02:53.986 23/06/1995]',0.088,-0.153,87.900,44.050,88.400,0.000,-0.538
'[13:02:53.988 23/06/1995]',0.100,-0.153,87.900,44.050,88.400,0.000,-0.538
'[13:02:53.990 23/06/1995]',0.100,-0.153,87.900,44.050,88.400,0.000,-0.538
'[13:02:53.992 23/06/1995]',0.088,-0.164,88.750,43.175,87.650,0.000,-0.538
'[13:02:53.994 23/06/1995]',0.077,-0.164,88.750,43.175,87.650,0.000,-0.538
'[13:02:53.996 23/06/1995]',0.077,-0.174,88.750,43.175,87.650,0.000,-0.538
'[13:02:53.998 23/06/1995]',0.077,-0.185,88.750,43.175,87.650,0.000,-0.538
'[13:02:54.000 23/06/1995]',0.077,-0.185,89.200,41.875,86.800,0.000,-0.537
'[13:02:54.002 23/06/1995]',0.088,-0.174,89.200,41.875,86.800,0.000,-0.537
'[13:02:54.004 23/06/1995]',0.077,-0.164,89.200,41.875,86.800,0.000,-0.537
'[13:02:54.006 23/06/1995]',0.088,-0.164,89.200,41.875,86.800,0.000,-0.537
'[13:02:54.008 23/06/1995]',0.077,-0.174,89.250,40.125,85.950,0.000,-0.537
'[13:02:54.010 23/06/1995]',0.077,-0.185,89.250,40.125,85.950,0.000,-0.537
'[13:02:54.012 23/06/1995]',0.077,-0.197,89.250,40.125,85.950,0.000,-0.537
'[13:02:54.014 23/06/1995]',0.077,-0.197,89.250,40.125,85.950,0.000,-0.537
'[13:02:54.016 23/06/1995]',0.077,-0.185,88.850,38.200,84.950,0.000,-0.536
'[13:02:54.018 23/06/1995]',0.077,-0.185,88.850,38.200,84.950,0.000,-0.536
'[13:02:54.020 23/06/1995]',0.077,-0.185,88.850,38.200,84.950,0.000,-0.536
'[13:02:54.022 23/06/1995]',0.077,-0.185,88.850,38.200,84.950,0.000,-0.536
'[13:02:54.024 23/06/1995]',0.077,-0.185,88.050,36.775,84.000,0.000,-0.536
'[13:02:54.026 23/06/1995]',0.077,-0.197,88.050,36.775,84.000,0.000,-0.536
'[13:02:54.028 23/06/1995]',0.077,-0.197,88.050,36.775,84.000,0.000,-0.536
'[13:02:54.030 23/06/1995]',0.077,-0.197,88.050,36.775,84.000,0.000,-0.536
'[13:02:54.032 23/06/1995]',0.077,-0.197,86.950,36.325,83.100,0.000,-0.535
'[13:02:54.034 23/06/1995]',0.088,-0.185,86.950,36.325,83.100,0.000,-0.535
'[13:02:54.036 23/06/1995]',0.088,-0.197,86.950,36.325,83.100,0.000,-0.535
'[13:02:54.038 23/06/1995]',0.088,-0.185,86.950,36.325,83.100,0.000,-0.535
'[13:02:54.040 23/06/1995]',0.077,-0.185,85.500,36.725,82.300,0.000,-0.534
'[13:02:54.042 23/06/1995]',0.077,-0.185,85.500,36.725,82.300,0.000,-0.534
'[13:02:54.044 23/06/1995]',0.077,-0.185,85.500,36.725,82.300,0.000,-0.534
'[13:02:54.046 23/06/1995]',0.077,-0.185,85.500,36.725,82.300,0.000,-0.534
'[13:02:54.048 23/06/1995]',0.077,-0.185,84.050,37.425,81.600,0.000,-0.533
'[13:02:54.050 23/06/1995]',0.077,-0.174,84.050,37.425,81.600,0.000,-0.533
'[13:02:54.052 23/06/1995]',0.077,-0.174,84.050,37.425,81.600,0.000,-0.533
'[13:02:54.054 23/06/1995]',0.077,-0.164,84.050,37.425,81.600,0.000,-0.533
'[13:02:54.056 23/06/1995]',0.077,-0.153,82.650,38.200,81.000,0.000,-0.532
'[13:02:54.058 23/06/1995]',0.077,-0.164,82.650,38.200,81.000,0.000,-0.532
'[13:02:54.060 23/06/1995]',0.088,-0.153,82.650,38.200,81.000,0.000,-0.532
'[13:02:54.062 23/06/1995]',0.077,-0.153,82.650,38.200,81.000,0.000,-0.532
'[13:02:54.064 23/06/1995]',0.077,-0.153,81.250,38.825,80.650,0.000,-0.531
'[13:02:54.066 23/06/1995]',0.077,-0.142,81.250,38.825,80.650,0.000,-0.531
'[13:02:54.068 23/06/1995]',0.077,-0.131,81.250,38.825,80.650,0.000,-0.531
'[13:02:54.070 23/06/1995]',0.077,-0.131,81.250,38.825,80.650,0.000,-0.531
'[13:02:54.072 23/06/1995]',0.077,-0.131,79.950,39.250,80.400,0.000,-0.530
'[13:02:54.074 23/06/1995]',0.067,-0.120,79.950,39.250,80.400,0.000,-0.530
'[13:02:54.076 23/06/1995]',0.056,-0.120,79.950,39.250,80.400,0.000,-0.530
'[13:02:54.078 23/06/1995]',0.056,-0.120,79.950,39.250,80.400,0.000,-0.530
'[13:02:54.080 23/06/1995]',0.056,-0.120,78.750,39.550,80.400,0.000,-0.529
'[13:02:54.082 23/06/1995]',0.044,-0.109,78.750,39.550,80.400,0.000,-0.529
'[13:02:54.084 23/06/1995]',0.056,-0.098,78.750,39.550,80.400,0.000,-0.529
'[13:02:54.086 23/06/1995]',0.056,-0.098,78.750,39.550,80.400,0.000,-0.529
'[13:02:54.088 23/06/1995]',0.056,-0.087,77.650,39.600,80.700,0.000,-0.528
'[13:02:54.090 23/06/1995]',0.044,-0.076,77.650,39.600,80.700,0.000,-0.528
'[13:02:54.092 23/06/1995]',0.034,-0.076,77.650,39.600,80.700,0.000,-0.528
'[13:02:54.094 23/06/1995]',0.022,-0.076,77.650,39.600,80.700,0.000,-0.528
'[13:02:54.096 23/06/1995]',0.022,-0.076,76.900,39.425,81.300,0.000,-0.526
'[13:02:54.098 23/06/1995]',0.022,-0.076,76.900,39.425,81.300,0.000,-0.526
'[13:02:54.100 23/06/1995]',0.022,-0.065,76.900,39.425,81.300,0.000,-0.526
'[13:02:54.102 23/06/1995]',0.034,-0.054,76.900,39.425,81.300,0.000,-0.526
'[13:02:54.104 23/06/1995]',0.034,-0.043,76.600,39.075,82.300,0.000,-0.525
'[13:02:54.106 23/06/1995]',0.022,-0.043,76.600,39.075,82.300,0.000,-0.525
'[13:02:54.108 23/06/1995]',0.022,-0.032,76.600,39.075,82.300,0.000,-0.525
'[13:02:54.110 23/06/1995]',0.022,-0.032,76.600,39.075,82.300,0.000,-0.525
'[13:02:54.112 23/06/1995]',0.011,-0.032,76.750,38.600,83.650,0.000,-0.523
'[13:02:54.114 23/06/1995]',0.011,-0.032,76.750,38.600,83.650,0.000,-0.523
'[13:02:54.116 23/06/1995]',0.011,-0.021,76.750,38.600,83.650,0.000,-0.523
'[13:02:54.118 23/06/1995]',0.011,-0.021,76.750,38.600,83.650,0.000,-0.523
'[13:02:54.120 23/06/1995]',0.011,-0.010,77.400,38.075,85.400,0.000,-0.521
'[13:02:54.122 23/06/1995]',0.011,-0.010,77.400,38.075,85.400,0.000,-0.521
'[13:02:54.124 23/06/1995]',0.001,0.001,77.400,38.075,85.400,0.000,-0.521
'[13:02:54.126 23/06/1995]',0.001,0.001,77.400,38.075,85.400,0.000,-0.521
'[13:02:54.128 23/06/1995]',0.001,0.001,78.500,37.600,87.700,0.000,-0.520
'[13:02:54.130 23/06/1995]',0.001,0.001,78.500,37.600,87.700,0.000,-0.520
'[13:02:54.132 23/06/1995]',0.001,0.001,78.500,37.600,87.700,0.000,-0.520
'[13:02:54.134 23/06/1995]',0.001,0.011,78.500,37.600,87.700,0.000,-0.520
'[13:02:54.136 23/06/1995]',0.001,0.011,80.050,37.200,90.350,0.000,-0.519
'[13:02:54.138 23/06/1995]',0.001,0.011,80.050,37.200,90.350,0.000,-0.519
'[13:02:54.140 23/06/1995]',0.001,0.022,80.050,37.200,90.350,0.000,-0.519
'[13:02:54.142 23/06/1995]',0.001,0.011,80.050,37.200,90.350,0.000,-0.519
'[13:02:54.144 23/06/1995]',0.001,0.011,82.000,36.850,93.300,0.000,-0.519
'[13:02:54.146 23/06/1995]',-0.010,0.011,82.000,36.850,93.300,0.000,-0.519
'[13:02:54.148 23/06/1995]',-0.010,0.011,82.000,36.850,93.300,0.000,-0.519
'[13:02:54.150 23/06/1995]',-0.010,0.011,82.000,36.850,93.300,0.000,-0.519
'[13:02:54.152 23/06/1995]',-0.010,0.022,84.100,36.550,96.600,0.000,-0.520
'[13:02:54.154 23/06/1995]',-0.021,0.034,84.100,36.550,96.600,0.000,-0.520
'[13:02:54.156 23/06/1995]',-0.021,0.034,84.100,36.550,96.600,0.000,-0.520
'[13:02:54.158 23/06/1995]',-0.021,0.034,84.100,36.550,96.600,0.000,-0.520
